日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/06	曇	4	7	5	5	4.4	2	4	60.0	良	3:26.3	1.7	3-3-3-3	106.0-38.1	13.9	阪神	202209010804	障害4歳以上未勝利	202209010804	01005	障	2970	476	-2	120.0
2022/01/29	曇	4	9	2	2	10.2	5	5	60.0	良	3:11.8	4.7	6-6-6-6	105.0-39.3	13.4	小倉	202210010504	障害4歳以上未勝利	202210010504	01005	障	2860	478	-6	79.0
2021/12/11	晴	5	12	8	12	16.1	7	6	60.0	良	3:23.8	3.4	2-2-3-5	105.0-39.2	13.7	阪神	202109060305	障害3歳以上未勝利	202109060305	01139	障	2970	484	2	0.0
2021/11/21	晴	4	14	8	13	10.9	5	9	60.0	良	3:07.8	6.4	11-12-12-12	104.0-37.9	13.6	福島	202103020604	障害3歳以上未勝利	202103020604	01005	障	2770	482	4	0.0
2021/10/02	晴	1	14	3	4	7.7	4	10	60.0	重	3:19.5	2.7	6-6-7-7	110.0-41.5	13.9	中山	202106040801	障害3歳以上未勝利	202106040801	01005	障	2880	478	4	0.0
2021/09/05	晴	1	10	4	4	8.3	5	2	60.0	良	3:12.2	0.3	3-2-2-2	106.0-38.2	13.4	小倉	202110040801	障害3歳以上未勝利	202110040801	01005	障	2860	474	4	320.0
2021/08/14	雨	4	8	3	3	10.5	6	5	60.0	不	3:16.6	1.9	6-6-5-4	110.0-41.0	13.7	小倉	202110040104	障害3歳以上未勝利	202110040104	01005	障	2860	470	-10	79.0
2021/06/19	雨	1	12	5	6	3.8	2	6	60.0	重	3:25.6	2.2	10-10-7-5	106.0-39.2	13.8	阪神	202109030101	障害3歳以上未勝利	202109030101	01005	障	2970	480	6	0.0
2021/06/05	曇	1	14	1	1	22.5	8	4	60.0	稍	3:25.4	0.9	5-4-2-4	105.0-37.2	13.7	東京	202105030101	障害3歳以上未勝利	202105030101	01005	障	3000	474	2	120.0
2021/05/01	曇	10	16	2	4	129.4	15	13	57.0	良	2:13.4	2.2	10-11-11-11	31.4-37.4	38.7	東京	202105020310	春光S(3勝クラス)	202105020310	01015	ダ	2100	472	-2	0.0
2021/03/28	雨	10	16	3	5	121.0	14	16	54.0	重	2:00.4	3.1	2-2-2-2	29.3-37.4	40.5	中京	202107020610	鈴鹿S(3勝クラス)	202107020610	01157	ダ	1900	474	16	0.0
2020/11/23	曇	10	16	5	9	223.0	14	14	57.0	良	2:12.6	1.9	13-11-12-9	31.2-37.2	38.3	東京	202005050710	晩秋S(3勝クラス)	202005050710	01169	ダ	2100	458	-6	0.0
2020/11/01	晴	10	14	5	8	197.0	13	6	57.0	良	1:58.8	1.5	6-6-7-6	30.3-36.7	37.3	京都	202008040810	栞S(3勝クラス)	202008040810	01018	ダ	1900	464	4	0.0
2020/06/28	雨	10	16	6	12	129.8	15	16	55.0	重	1:54.7	3.0	10-10-12-13	36.6-37.6	39.5	阪神	202009030810	花のみちS(3勝クラス)	202009030810	01171	ダ	1800	460	-8	0.0
2020/06/14	曇	10	15	6	12	33.5	10	11	57.0	重	2:06.8	1.3	6-6-8-9	35.7-37.9	38.6	阪神	202009030410	灘S(3勝クラス)	202009030410	01171	ダ	2000	468	0	0.0
2020/03/15	晴	10	13	1	1	25.8	9	12	55.0	重	2:07.4	2.3	1-1-1-1	36.3-37.7	40.0	阪神	202009010610	甲南S(3勝クラス)	202009010610	01115	ダ	2000	468	0	0.0
2020/02/22	晴	10	16	3	6	20.9	6	5	55.0	良	2:12.3	0.9	11-11-9-9	32.0-38.3	38.3	東京	202005010710	金蹄S(3勝クラス)	202005010710	01075	ダ	2100	468	6	182.0
2019/11/17	晴	10	16	5	9	8.8	5	5	55.0	良	2:10.8	1.0	11-8-3-5	30.7-38.3	38.8	東京	201905050610	晩秋S(3勝クラス)	201905050610	01075	ダ	2100	462	-2	182.0
2019/10/19	曇	10	12	5	5	8.9	5	5	57.0	重	2:09.0	0.7	6-8-3-2	31.6-35.5	36.1	東京	201905040610	赤富士S(3勝クラス)	201905040610	01075	ダ	2100	464	-2	182.0
2019/05/19	晴	12	16	2	3	8.9	5	3	54.0	良	2:11.9	0.3	2-2-2-2	30.9-37.3	37.6	東京	201905021012	丹沢S(1600万下)	201905021012	01075	ダ	2100	466	0	464.8
2019/04/28	晴	12	16	4	8	18.7	7	1	57.0	良	2:12.9	-0.1	4-7-3-4	31.5-36.9	36.7	東京	201905020412	4歳以上1000万下	201905020412	01075	ダ	2100	466	0	1100.0
2019/03/10	雨	9	10	1	1	8.7	4	9	54.0	良	2:32.2	5.5	5-5-8-9	36.9-35.5	40.3	阪神	201909010609	淡路特別(1000万下)	201909010609	01115	芝	2400	466	2	0.0
2019/02/17	晴	6	8	7	7	4.1	2	1	57.0	良	2:35.9	-0.2	1-1-1-1	38.5-38.4	38.4	小倉	201910010406	4歳以上500万下	201910010406	01115	ダ	2400	464	2	750.0
2018/11/18	晴	2	16	3	5	2.8	1	5	56.0	良	2:36.4	1.0	9-9-11-13	37.7-38.5	38.9	福島	201803030602	3歳以上500万下	201803030602	01166	ダ	2400	462	2	75.0
2018/10/27	曇	6	15	6	10	6.0	4	2	57.0	稍	2:43.2	0.0	1-1-1-1	31.3-37.9	37.9	新潟	201804030506	3歳以上500万下	201804030506	01102	ダ	2500	460	0	300.0
2018/09/01	曇	12	16	5	10	12.8	6	9	55.0	不	1:44.5	1.0	10-10-10-10	29.5-37.5	37.7	小倉	201810021112	3歳以上500万下	201810021112	01166	ダ	1700	460	-6	0.0
2018/08/05	晴	8	15	7	13	7.4	4	5	57.0	良	1:46.2	0.8	4-4-3-3	30.2-37.5	38.0	小倉	201810020408	3歳以上500万下	201810020408	01126	ダ	1700	466	6	75.0
2018/06/09	晴	8	15	2	2	9.6	6	12	55.0	重	1:55.1	2.1	6-6-6-6	36.4-38.4	40.1	阪神	201809030308	3歳以上500万下	201809030308	01166	ダ	1800	460	2	0.0
2018/05/20	晴	9	15	8	15	3.4	1	1	57.0	重	1:52.2	-0.2	4-6-4-4	35.3-38.8	38.2	新潟	201804010809	4歳以上500万下	201804010809	01102	ダ	1800	458	-2	750.0
2018/03/04	晴	7	10	6	6	2.5	1	2	57.0	良	1:52.4	0.0	7-7-6-5	36.2-39.6	37.4	阪神	201809010407	4歳以上500万下	201809010407	01115	ダ	1800	460	8	300.0
2018/02/13	曇	7	16	7	14	3.5	2	2	56.0	稍	1:45.7	0.8	6-6-5-4	30.3-36.5	37.0	小倉	201810010207	4歳以上500万下	201810010207	01115	ダ	1700	452	-6	300.0
2018/01/13	晴	8	16	7	14	4.2	2	3	56.0	稍	1:54.4	1.0	13-13-3-3	36.5-37.1	37.7	京都	201808010408	4歳以上500万下	201808010408	01115	ダ	1800	458	-2	190.0
2017/12/16	晴	8	16	6	12	2.8	1	5	56.0	良	1:54.1	0.5	8-8-8-8	37.1-38.4	38.3	阪神	201709050508	3歳以上500万下	201709050508	05339	ダ	1800	460	6	75.0
2017/09/24	晴	8	16	7	14	5.9	4	2	54.0	良	1:52.8	0.3	5-5-5-4	38.0-37.0	36.8	阪神	201709040708	3歳以上500万下	201709040708	05339	ダ	1800	454	-2	300.0
2017/09/03	晴	7	14	1	1	24.9	7	2	54.0	良	1:46.5	0.0	5-6-5-5	30.0-38.3	37.7	小倉	201710021207	3歳以上500万下	201710021207	01115	ダ	1700	456	4	300.0
2017/08/06	曇	8	16	5	10	63.6	13	7	52.0	良	1:47.4	0.7	11-12-11-12	29.9-39.3	39.1	小倉	201710020408	3歳以上500万下	201710020408	01160	ダ	1700	452	-2	0.0
2017/06/24	曇	12	16	5	9	56.7	11	13	52.0	稍	1:25.8	1.3	8-8	34.0-38.1	38.8	阪神	201709030712	3歳以上500万下	201709030712	01160	ダ	1400	454	-2	0.0
2017/03/19	晴	6	16	6	12	26.5	6	6	56.0	良	1:53.8	1.2	4-5-2-2	37.4-37.3	38.4	阪神	201709010806	3歳500万下	201709010806	01088	ダ	1800	456	2	0.0
2017/02/19	晴	1	16	4	8	8.1	4	1	56.0	良	1:48.1	-0.3	2-2-2-2	31.1-38.2	38.1	小倉	201710010401	3歳未勝利	201710010401	01115	ダ	1700	454	-12	500.0
2017/01/22	曇	5	16	1	2	9.0	3	5	56.0	良	1:38.4	0.7	3-3	36.1-35.6	36.0	京都	201708010705	3歳未勝利	201708010705	01126	芝	1600	466	12	50.0
2016/10/30	晴	3	10	7	8	2.6	2	4	55.0	良	2:02.9	0.5	5-5-5-4	36.5-35.6	35.4	京都	201608040903	2歳未勝利	201608040903	01115	芝	2000	454	2	75.0
2016/10/09	曇	3	11	1	1	6.7	3	4	55.0	重	2:03.4	0.1	11-11-11-8	36.1-37.3	36.5	京都	201608040203	2歳未勝利	201608040203	01115	芝	2000	452	-2	75.0
2016/09/18	雨	5	8	5	5	16.8	6	6	54.0	重	1:52.2	1.7	4-5	37.3-35.2	36.5	阪神	201609040405	2歳新馬	201609040405	01115	芝	1800	454	0	0.0
