	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199736071901	ダ	右	1300	晴	稍重		サラ系3才C1		1997-7-19	5	水沢	4																																												
199736071908	ダ	右	1800	晴	良		サラ系一般A		1997-7-19	5	水沢	4																																												
199736071909	ダ	右	1600	晴	良		室根特別B		1997-7-19	5	水沢	4	サラ系一般																																											
199736091303	ダ	右	1300	曇	良		中央認定		1997-9-13	6	水沢	4	サラ系3才																																											
199736091309	ダ	右	1600	曇	良		サラ系一般C1		1997-9-13	6	水沢	4																																												
199736091310	ダ	右	1600	曇	良		ながつき賞B 		1997-9-13	6	水沢	4	サラ系一般																																											
199736091404	ダ	右	1400	雨	不良		中央認定		1997-9-14	6	水沢	5	サラ系3才																																											
199736091406	ダ	右	1400	雨	不良		サラ系一般C3		1997-9-14	6	水沢	5																																												
199736120708	ダ	右	1400	雨	不良		サラ系3才A		1997-12-7	8	水沢	5																																												
199736120709	ダ	右	1800	雨	不良		サラ系一般A		1997-12-7	8	水沢	5																																												
199736120710	ダ	右	1600	雨	不良		六華賞B 		1997-12-7	8	水沢	5	サラ系一般																																											
199736040509	ダ	右	1600	小雨	不良		スプリングCA 		1997-4-5	1	水沢	1	サラ系4才																																											
199736050408	ダ	右	1600	曇	良		サラ系4才A		1997-5-4	3	水沢	2																																												
199736113009	ダ	右	1600	小雨	不良		サラ系4才B		1997-11-30	8	水沢	2																																												
199736122304	ダ	右	1400	曇	重		サラ系4才C1		1997-12-23	10	水沢	2																																												
199736122309	ダ	右	1600	曇	重		ウインターCA 		1997-12-23	10	水沢	2	サラ系4才																																											
199736123108	ダ	右	1600	小雪	良		サラ系一般AB		1997-12-31	10	水沢	6																																												
199736123109	ダ	右	2000	小雪	良		桐花賞OP	G	1997-12-31	10	水沢	6	サラ系一般OP																																											
199736050410	ダ	右	1600	曇	良		あやめ賞 		1997-5-4	3	水沢	2	サラ系4才																																											
199736062806	ダ	右	1400	小雨	不良		サラ系一般C2		1997-6-28	4	水沢	1																																												
199736062810	ダ	右	1600	雨	不良		4歳級オープン特別		1997-6-28	4	水沢	1	サラ系4才OP																																											
