	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199746102009	ダ	右	1500	晴	良		すずかけ賞 		1997-10-20	15	金沢	2	サラ系一般																																											
199746052708	ダ	右	1700	晴	不良		オリオン特別A 		1997-5-27	4	金沢	6	サラ系一般																																											
199746052709	ダ	右	1500	晴	不良		アカシア賞 		1997-5-27	4	金沢	6	サラ系一般																																											
199746052710	ダ	右	1500	晴	不良		サラ系一般B3		1997-5-27	4	金沢	6																																												
199746061009	ダ	右	1500	晴	良		あじさい賞 		1997-6-10	5	金沢	6	サラ系一般																																											
199746061010	ダ	右	1500	晴	良		サラ系一般B3		1997-6-10	5	金沢	6																																												
199746062305	ダ	右	1400	晴	良		サラ系一般C2		1997-6-23	6	金沢	5																																												
199746062310	ダ	右	1500	晴	良		サラ系一般B2		1997-6-23	6	金沢	5																																												
199746070708	ダ	右	1500	曇	良		アルタイル特別B2 		1997-7-7	7	金沢	5	サラ系一般																																											
199746072009	ダ	右	1500	晴	良		読売レディス杯A級	G	1997-7-20	8	金沢	4	サラ系一般																																											
199746091609	ダ	右	1500	曇	不良		サラ系一般B1		1997-9-16	12	金沢	6																																												
199746101209	ダ	右	1900	曇	不良		いぬ鷲賞B級	G	1997-10-12	14	金沢	6	サラ系一般																																											
