	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199737042906	ダ	右	1500	晴	良		サラ系一般C2ハ		1997-4-29	2	上山	6																																												
199737042907	ダ	右	1500	晴	良		サラ系一般C1イ		1997-4-29	2	上山	6																																												
199737042909	ダ	右	1700	晴	良		サラ系4才A1		1997-4-29	2	上山	6																																												
199737042910	ダ	右	1800	晴	良		ダイヤモンド特別A		1997-4-29	2	上山	6	サラ系一般																																											
199737063004	ダ	右	1500	晴	稍重		サラ系一般D3ロ		1997-6-30	7	上山	2																																												
199737090201	ダ	右	1250	曇	良		中央認定C2		1997-9-2	11	上山	3	サラ系3才																																											
199737090207	ダ	右	1250	晴	良		サラ系一般D3ロ		1997-9-2	11	上山	3																																												
199737092202	ダ	右	1300	小雨	稍重		中央認定B1		1997-9-22	12	上山	5	サラ系3才																																											
199737092204	ダ	右	1500	曇	稍重		サラ系3才A2		1997-9-22	12	上山	5																																												
199737092208	ダ	右	1700	曇	稍重		サラ系一般B3イ		1997-9-22	12	上山	5																																												
199737092209	ダ	右	1700	曇	稍重		サファイヤ特別A2		1997-9-22	12	上山	5	サラ系一般																																											
199737100703	ダ	右	1500	曇	良		サラ系3才A2		1997-10-7	13	上山	6																																												
199737100704	ダ	右	1500	曇	良		サラ系一般C1ロ		1997-10-7	13	上山	6																																												
199737100705	ダ	右	1700	晴	良		サラ系一般B1ロ		1997-10-7	13	上山	6																																												
199737100707	ダ	右	1700	晴	良		サラ系一般B2イ		1997-10-7	13	上山	6																																												
199737100708	ダ	右	1800	晴	良		サラ系一般A1		1997-10-7	13	上山	6																																												
199737102101	ダ	右	1500	晴	良		サラ系3才A1		1997-10-21	14	上山	6																																												
199737102102	ダ	右	1300	晴	良		サラ系3才C1		1997-10-21	14	上山	6																																												
199737102107	ダ	右	1700	晴	良		サラ系4才A1		1997-10-21	14	上山	6																																												
199737102109	ダ	右	1700	晴	良		サラ系一般B2イ		1997-10-21	14	上山	6																																												
199737102110	ダ	右	1800	晴	良		オパール特別A1		1997-10-21	14	上山	6	サラ系一般																																											
199737120106	ダ	右	1700	晴	重		サラ系一般B3イ		1997-12-1	17	上山	5																																												
199737120108	ダ	右	1700	晴	重		サラ系一般A2		1997-12-1	17	上山	5																																												
199737060804	ダ	右	1250	曇	良		中央認定B1		1997-6-8	5	上山	4	サラ系3才																																											
199737060805	ダ	右	1500	曇	良		サラ系4才A2		1997-6-8	5	上山	4																																												
199737072004	ダ	右	1700	晴	良		サラ系一般B3イ		1997-7-20	8	上山	4																																												
199737072006	ダ	右	1500	晴	良		サラ系4才A2		1997-7-20	8	上山	4																																												
199737111601	ダ	右	1500	曇	稍重		サラ系4才A2		1997-11-16	16	上山	4																																												
199737111608	ダ	右	1800	晴	稍重		サラ系一般B1イ		1997-11-16	16	上山	4																																												
199737111609	ダ	右	1800	晴	稍重		サラ系一般A3		1997-11-16	16	上山	4																																												
199737111610	ダ	右	1700	晴	稍重		若駒賞	G	1997-11-16	16	上山	4	サラ系3才																																											
199737111611	ダ	右	1700	晴	稍重		サラ系一般C3イ		1997-11-16	16	上山	4																																												
