	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199758042907	ダ	右	1700	曇	良		サラ系4才		1997-4-29	1	札幌(地)	4	181万下																																											
199758042908	ダ	右	1000	曇	良		フレッシュCh		1997-4-29	1	札幌(地)	4	サラ系3才																																											
199758042909	ダ	右	1000	曇	良		フレッシュCh		1997-4-29	1	札幌(地)	4	サラ系3才																																											
199758042910	ダ	右	1700	曇	良		瑞穂賞A	G	1997-4-29	1	札幌(地)	4	サラ系一般OP																																											
199758052107	ダ	右	1000	雨	稍重		アタックCh		1997-5-21	3	札幌(地)	2	サラ系3才																																											
199758052108	ダ	右	1000	雨	稍重		フレッシュCh		1997-5-21	3	札幌(地)	2	サラ系3才																																											
199758050104	ダ	右	1600	晴	良		サラ系4才		1997-5-1	1	札幌(地)	6	99万下																																											
199758050105	ダ	右	1700	晴	良		サラ系4才		1997-5-1	1	札幌(地)	6	120万下																																											
199758051306	ダ	右	1600	晴	良		サラ系4才		1997-5-13	2	札幌(地)	4	123万下																																											
199758052705	ダ	右	1000	晴	良		アタックCh		1997-5-27	3	札幌(地)	4	サラ系3才																																											
199758052706	ダ	右	1000	晴	良		アタックCh		1997-5-27	3	札幌(地)	4	サラ系3才																																											
199758052707	ダ	右	1600	晴	良		サラ系4才		1997-5-27	3	札幌(地)	4	125万下																																											
199758061104	ダ	右	1000	曇	良		アタックCh		1997-6-11	4	札幌(地)	5	サラ系3才																																											
199758061105	ダ	右	1000	曇	良		サラ系4才		1997-6-11	4	札幌(地)	5	182万下																																											
199758061106	ダ	右	1000	曇	良		アタックCh		1997-6-11	4	札幌(地)	5	サラ系3才																																											
199758061107	ダ	右	1000	曇	良		フレッシュCh		1997-6-11	4	札幌(地)	5	サラ系3才																																											
199758061108	ダ	右	1700	晴	良		十勝ワイン特別B 		1997-6-11	4	札幌(地)	5	サラ系一般1280万下																																											
199758061109	ダ	右	1000	晴	良		藻南公園特別 		1997-6-11	4	札幌(地)	5	サラ系4才122万下																																											
199758061205	ダ	右	1100	晴	良		アタックCh		1997-6-12	4	札幌(地)	6	サラ系3才																																											
199758061206	ダ	右	1000	晴	良		フレッシュCh		1997-6-12	4	札幌(地)	6	サラ系3才																																											
