	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199747011205	ダ	右	1400	晴	稍重		サラ系一般C3ヘ		1997-1-12	17	笠松	3																																												
199747011211	ダ	右	1900	晴	稍重		新春クラウン 		1997-1-12	17	笠松	3	サラ系一般OP																																											
199747012309	ダ	右	1400	曇	良		睦月特別 		1997-1-23	18	笠松	1	サラ系一般																																											
199747012606	ダ	右	1400	曇	稍重		サラ系4才イ 		1997-1-26	18	笠松	3																																												
199747012609	ダ	右	1600	曇	稍重		ゴールドジュニア	G	1997-1-26	18	笠松	3	サラ系4才OP																																											
199747012610	ダ	右	1800	曇	稍重		東海クラウンA1A 		1997-1-26	18	笠松	3	サラ系一般																																											
199747021107	ダ	右	1600	曇	稍重		サラ系一般C3イ 		1997-2-11	19	笠松	5																																												
199747021109	ダ	右	1900	曇	稍重		白銀争覇 		1997-2-11	19	笠松	5	サラ系一般OP																																											
199747022310	ダ	右	1800	晴	稍重		東海クラウンA1A 		1997-2-23	20	笠松	3	サラ系一般																																											
199747040107	ダ	右	1600	晴	稍重		サラ系一般C2ロ		1997-4-1	1	笠松	1																																												
199747040109	ダ	右	1600	晴	稍重		新緑賞	G	1997-4-1	1	笠松	1	サラ系4才OP																																											
199747051509	ダ	右	1600	晴	不良		屋形舟特別C2イ 		1997-5-15	3	笠松	1	サラ系一般																																											
199747061801	ダ	右	800	曇	良		サラ系3才イ		1997-6-18	5	笠松	1																																												
199747061808	ダ	右	1600	曇	良		サラ系一般C2イ 		1997-6-18	5	笠松	1																																												
199747061809	ダ	右	1600	曇	良		サラ・クイーン特別	G	1997-6-18	5	笠松	1	サラ系4才OP																																											
199747071002	ダ	右	800	雨	不良		サラ系3才イ		1997-7-10	6	笠松	1																																												
199747071008	ダ	右	1600	雨	不良		サラ系一般C2イ 		1997-7-10	6	笠松	1																																												
199747072902	ダ	右	800	曇	不良		Ch		1997-7-29	7	笠松	3	サラ系3才新馬																																											
199747072911	ダ	右	1600	雨	重		東海クラウンA12 		1997-7-29	7	笠松	3	サラ系一般																																											
199747081509	ダ	右	1600	曇	稍重		くろゆり賞	G	1997-8-15	8	笠松	5	サラ系一般OP																																											
199747091002	ダ	右	800	晴	稍重		サラ系3才ハ		1997-9-10	10	笠松	2																																												
199747091010	ダ	右	1900	晴	稍重		オータムC 		1997-9-10	10	笠松	2	サラ系一般OP																																											
199747100110	ダ	右	1400	曇	良		コスモス賞		1997-10-1	11	笠松	4	サラ系4才																																											
199747100111	ダ	右	1800	曇	良		東海クラウンA12 		1997-10-1	11	笠松	4	サラ系一般																																											
199747102005	ダ	右	1400	晴	良		サラ系3才ロ		1997-10-20	12	笠松	2																																												
199747102007	ダ	右	1600	晴	良		サラ系一般C2ロ		1997-10-20	12	笠松	2																																												
199747111005	ダ	右	1400	曇	良		サラ系一般C2C3		1997-11-10	13	笠松	6																																												
199747111905	ダ	右	1400	晴	重		サラ系3才イ 		1997-11-19	14	笠松	1																																												
199747111906	ダ	右	1600	晴	重		サラ系一般C2ロ		1997-11-19	14	笠松	1																																												
199747112406	ダ	右	1400	晴	重		サラ系一般C3ロ		1997-11-24	14	笠松	5																																												
199747112408	ダ	右	1600	晴	重		サラ系一般C3イ 		1997-11-24	14	笠松	5																																												
199747112409	ダ	右	1400	晴	重		全日本サラブレッドC	G3	1997-11-24	14	笠松	5	サラ系一般OP																																											
199747121501	ダ	右	1400	晴	良		サラ系3才ニ		1997-12-15	15	笠松	2																																												
199747121502	ダ	右	1400	晴	良		サラ系3才ハ		1997-12-15	15	笠松	2																																												
199747121506	ダ	右	1400	晴	良		サラ系一般C2ハ		1997-12-15	15	笠松	2																																												
199747121510	ダ	右	1400	曇	良		師走特別 		1997-12-15	15	笠松	2	サラ系一般																																											
199747011009	ダ	右	1600	晴	重		サラ系一般C2ロ		1997-1-10	17	笠松	2																																												
199747011306	ダ	右	1400	晴	良		サラ系一般C3ニ		1997-1-13	17	笠松	4																																												
199747011309	ダ	右	1600	晴	良		サラ系一般C1ハ		1997-1-13	17	笠松	4																																												
199747011409	ダ	右	1600	曇	良		松竹梅特別C3イ 		1997-1-14	17	笠松	5	サラ系一般																																											
199747011410	ダ	右	1400	曇	良		新春短距離特別A2 		1997-1-14	17	笠松	5	サラ系一般																																											
199747022510	ダ	右	1600	雨	良		アメジスト特別A2 		1997-2-25	20	笠松	5	サラ系一般																																											
