rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		エイシンイージス	牝2	54.0		阪野学	1:03.0		1-1	38.9	11.6	6	452	2		田中正二		平井克彦	50.0
2	4	4		キモンシャイン	牝2	54.0		桑村真明	1:03.5	2.1/2	2-2	39.0	3.0	1	440	2		角川秀樹		小林祥晃	10.0
3	2	2		フロストフラワー	牝2	54.0		宮崎光行	1:03.9	2.0	8-7	38.1	3.1	2	434	8		松本隆宏		（有）下河辺牧場	7.5
4	1	1		ソウヤミサキ	牝2	54.0		石川倭	1:04.1	1.0	9-10	38.0	5.3	3	418	0		米川伸也		上野耕一	5.0
5	6	8		ピンチガチャンス	牝2	54.0		阿部龍	1:04.7	3.0	4-3	39.7	11.9	7	438	2		小国博行		渡辺善男	2.5
6	6	7		トーケンアーサー	牝2	54.0		五十嵐冬	1:05.1	2.0	4-5	40.0	10.6	5	462	8		佐々木国		トーケンサービス（	
7	8	11		ラピッドフロウ	牝2	53.0		小野楓馬	1:05.2	クビ	6-7	39.7	10.5	4	428	8		小野望		門別敏朗	
8	3	3		スターオブスイート	牝2	54.0		岩橋勇二	1:05.9	3.0	9-9	40.0	190.2	12	434	12		沼澤英知		光安了	
9	7	9		ミーアンザミニバー	牝2	54.0		井上俊彦	1:06.1	1.0	11-11	39.8	41.9	8	462	0		櫻井拓章		小阪優友	
10	5	6		シビルボーイ	牡2	54.0		落合玄太	1:06.2	1/2	11-12	40.0	51.7	9	450	6		田中正二		木村薫	
11	8	12		ガミラスグレシャス	牝2	52.0		仲原大生	1:06.3	1/2	7-6	40.8	92.8	10	430	12		佐久間雅		藤井猛	
12	5	5		バゴノパワー	牝2	54.0		山本咲希	1:06.9	3.0	3-4	41.9	115.0	11	428	2		小国博行		西森鶴	
