	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200835061407	ダ	左	1400	小雨	良	14:15	3歳B2一組		2008-6-14	2	盛岡	1			7	1050	4	7	230	6	9	130	2	6.0	100	1.0	7-8	1190.0	4.0	7-9	1640	6	7-9	410	6	6-7	200	2	6-9	150	1	7=>9	4010	11	6-7-9	460	1			6,(2,9),10,7,1,5,3,8-4	(6,9),(7,10),2,(1,3,5),8-4			7=>9=>6	8820.0	30.0
200835061408	ダ	左	1600	小雨	良	14:50	3歳B1		2008-6-14	2	盛岡	1			1	470	4	1	140	1	2	260	6	3.0	140	2.0	1-2	2010.0	9.0	1-2	2360	12	1-2	1,420	18	1-3	600	6	2-3	810	11	1=>2	4120	18	1-2-3	1960	6			462173958.0	261395487.0			1=>2=>3	10580.0	34.0
200835061409	ダ	左	1600	小雨	良	15:25	JU岩手中古車ビッグ		2008-6-14	2	盛岡	1			8	1180	4	8	130	2	5	100	1	4.0	150	4.0	5-8	370.0	2.0	5-8	290	1	5-8	190	1	4-8	930	11	4-5	270	4	8=>5	1830	8	4-5-8	1150	4			2,(3,5),(8,9),6,(1,4)-7	325846971			8=>5=>4	14790.0	47.0
200835061410	芝	左	1000	曇	良	16:10	水無月賞 		2008-6-14	2	盛岡	1			3	760	4	3	160	3	1	290	5	8.0	160	2.0	1-3	3370.0	14.0	1-3	3120	12	1-3	870	11	3-8	290	2	1-8	990	13	3=>1	6100	23	1-3-8	5360	19			3,10,9,8,2,6,4,(1,7,5)	31082691475			3=>1=>8	49110.0	148.0
200835061601	ダ	左	1200	晴	良	11:45	3歳C2二組		2008-6-16	2	盛岡	3			6	170	1	6	110	1	7	140	3	3.0	210	5.0	6-7	430.0	2.0	6-7	370	2	6-7	200	2	3-6	370	5	3-7	710	9	6=>7	590	2	3-6-7	1390	5			657214839	6,(5,7),1,2,(4,3),8,9					
200835061602	ダ	左	1200	晴	良	12:20	3歳C2一組		2008-6-16	2	盛岡	3			9	370	2	9	110	1	8	160	4	10.0	110	2.0	7-8	220.0	1.0	8-9	760	4	8-9	230	4	9-10	140	1	8-10	190	3	9=>8	1600	6	8-9-10	270	1			8,9-10,6,3,5,4,2,7,1	8,9-10,(3,6)-4,5,2,7,1					
200835061603	ダ	左	1200	晴	良	12:55	C2七組		2008-6-16	2	盛岡	3			4	140	1	4	110	1	5	360	6	1.0	330	5.0				4-5	750	2	4-5	430	3	1-4	580	9	1-5	1,690	21	4=>5	960	3	1-4-5	3540	13			47856132	4,(5,7),6,1,8,2,3					
200835061604	ダ	左	1400	曇	良	13:30	C2二組		2008-6-16	2	盛岡	3			9	120	1	9	110	1	4	130	2	3.0	260	5.0	4-8	220.0	1.0	4-9	270	1	4-9	150	1	3-9	330	4	3-4	540	9	9=>4	360	1	3-4-9	860	4			7,4,9,(6,3),(2,8),1,5	749632815					
200835061605	ダ	左	1400	曇	良	14:05	C2一組		2008-6-16	2	盛岡	3			1	6710	8	1	1,170	8	4	290	5	6.0	160	2.0	1-4	16070.0	22.0	1-4	16410	23	1-4	2,620	21	1-6	2,320	20	4-6	400	5	1=>4	74920	49	1-4-6	23500	36			1,5,6,8,7,4,9-3,2	158647932			1=>4=>6	733600.0	288.0
200835061606	ダ	左	1600	曇	良	14:40	B2四組		2008-6-16	2	盛岡	3			10	220	1	10	100	1	2	160	3	1.0	250	5.0	2-8	250.0	1.0	2-10	420	1	2-10	180	1	1-10	430	6	1-2	430	5	10=>2	540	1	1-2-10	950	3			10,8,5,3,2,7,1,(4,6)	1038215674			10=>2=>1	2150.0	4.0
200835061607	ダ	左	1600	曇	良	15:15	B2三組		2008-6-16	2	盛岡	3			2	4090	8	2	690	7	9	460	5	7.0	410	4.0	2-8	13720.0	21.0	2-9	40590	41	2-9	2,220	26	2-7	3,560	31	7-9	1,290	16	2=>9	41100	49	2-7-9	43820	66			4,9,(2,10,5),7,6,1,3,8	9,4,(2,10,5),7,6,1,8,3			2=>9=>7	873310.0	475.0
200835061608	ダ	左	1600	晴	良	15:50	アンバー賞 		2008-6-16	2	盛岡	3			12	810	4	12	160	4	11	120	2	4.0	110	1.0	8-8	870.0	3.0	11-12	800	3	11-12	230	2	4-12	520	7	4-11	240	3	12=>11	2660	12	4-11-12	1200	3			9,11,12,4,5,3,7,1,2-8,6	9111243572186			12=>11=>4	8620.0	24.0
200835061609	芝	左	1700	晴	良	16:30	エメラルド賞 		2008-6-16	2	盛岡	3			6	270	2	6	110	1	4	430	8	11.0	180	3.0	4-5	4690.0	14.0	4-6	4810	15	4-6	1,340	14	6-11	340	2	4-11	2,360	25	6=>4	7520	20	4-6-11	7720	19	412115610297138.0	412115629710138.0	4-11,12,6,9,5,2,7,1,3,10,8	411612927101835			6=>4=>11	44320.0	92.0
200835061610	ダ	左	1600	晴	良	17:10	千沼ヶ原賞 		2008-6-16	2	盛岡	3			5	180	1	5	150	3	3	140	2	8.0	180	4.0	3-5	640.0	3.0	3-5	680	3	3-5	330	3	5-8	500	6	3-8	340	4	5=>3	1240	5	3-5-8	1600	5			5,8,4,3,2,6,1,7-(9,10)	5,8,4,3,2,6,7,1-10,9			5=>3=>8	5430.0	15.0
200835061611	ダ	左	1800	晴	良	17:50	B2一組		2008-6-16	2	盛岡	3			3	150	1	3	100	1	1	130	2	5.0	780	10.0	1-3	430.0	2.0	1-3	370	2	1-3	180	1	3-5	2,410	18	1-5	3,600	28	3=>1	700	2	1-3-5	7560	21	9,7,4,2,6,1,(5,8),3,10	97426815310.0	9,7,3,(4,6),1,(2,5,8),10	97315462810			3=>1=>5	21650.0	59.0
