	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200845022802	ダ	左	1400	晴	稍重	12:10	3歳8　イ		2008-2-28	14	川崎	4	21万円以上56万円未満		9	120	1	9	100	1	8	250	5	7.0	140	3.0	8-9	1220	4	8-9	350	4	7-9	190	2	7-8	590	9	9=>8	1410	5	7-8-9	1340	4	9=>8=>7	6370	21	953174862	957134862	957814326	985714326	13.4 - 13.3 - 14.4 - 12.5 - 13.0 - 13.8 - 12.7	13.4 - 26.7 - 41.1 - 53.6 - 66.6 - 80.4 - 93.1 (41.1-39.5)	8-8	1410.0	5.0	8=>8	1190.0	4.0
200845022803	ダ	左	1500	晴	稍重	12:40	C3二　三		2008-2-28	14	川崎	4			6	220	1	6	110	1	8	550	8	9.0	120	2.0	6-8	5740	15	6-8	1,710	21	6-9	210	1	8-9	1,620	19	6=>8	6990	25	6-8-9	6440	18	6=>8=>9	35760	106	498637521	4,9,8,3,(6,7),5,1,2	9,8,4,6,(3,7),1,5,2	896437125	6.2 - 11.7 - 13.2 - 14.4 - 12.0 - 12.9 - 14.3 - 13.3	6.2 - 17.9 - 31.1 - 45.5 - 57.5 - 70.4 - 84.7 - 98.0 (31.1-40.5)	6-8	330.0	1.0	6=>8	670.0	1.0
200845022804	ダ	左	1500	晴	稍重	13:10	C3二　三		2008-2-28	14	川崎	4			12	1460	4	12	280	4	5	150	2	1.0	410	7.0	5-12	2720	10	5-12	730	8	1-12	2,720	24	1-5	1,200	14	12=>5	7390	24	1-5-12	14000	39	12=>5=>1	71670	175	412572810161193	412578210611193	412572861019113	4,12,5,(1,7),2,6,8,3,10,9,11	6.1 - 11.5 - 12.6 - 13.8 - 12.3 - 13.3 - 14.4 - 12.5	6.1 - 17.6 - 30.2 - 44.0 - 56.3 - 69.6 - 84.0 - 96.5 (30.2-40.2)	5-8	1750.0	6.0	8=>5	5580.0	22.0
200845022805	ダ	左	1600	晴	稍重	13:40	C2九　十11		2008-2-28	14	川崎	4			9	230	2	9	120	1	2	780	10	1.0	190	4.0	2-9	3560	11	2-9	960	12	1-9	310	2	1-2	1,570	16	9=>2	4150	14	1-2-9	4590	14	9=>2=>1	26790	77	2491118510763	2,4,9,1,(8,11),5,10,7,6,3	2491851171063	(2,9),4,1,8,5,10,6,7,3,11	13.2 - 11.6 - 12.9 - 13.7 - 12.0 - 13.2 - 14.4 - 13.5	13.2 - 24.8 - 37.7 - 51.4 - 63.4 - 76.6 - 91.0 - 104.5 (37.7-41.1)	2-7	3240.0	9.0	7=>2	2410.0	11.0
200845022806	ダ	左	1600	晴	稍重	14:15	C2九　十11		2008-2-28	14	川崎	4			3	110	1	3	110	1	6	510	8	8.0	150	2.0	3-6	3500	9	3-6	820	12	3-8	170	1	6-8	1,660	19	3=>6	3260	10	3-6-8	4290	15	3=>6=>8	16540	50	71064983512	71064983521	10627835491	61028375941	12.9 - 11.8 - 13.0 - 14.3 - 12.5 - 12.7 - 14.0 - 13.1	12.9 - 24.7 - 37.7 - 52.0 - 64.5 - 77.2 - 91.2 - 104.3 (37.7-39.8)	3-6	3930.0	10.0	3=>6	4090.0	11.0
200845022807	ダ	左	1400	晴	稍重	14:50	フェブラリーフラワー 		2008-2-28	14	川崎	4	(別定)		10	240	2	10	140	2	11	620	8	5.0	240	4.0	10-11	3140	14	10-11	1,050	16	5-10	300	4	5-11	1,430	22	10=>11	4280	21	5-10-11	6680	20	10=>11=>5	35540	106	(6,10),5,8,2,9,11,7,1,4	561028911714	561081192714	5,10,8,(11,6),9,2,7,1-4	12.9 - 11.7 - 13.4 - 11.9 - 13.0 - 14.0 - 13.2	12.9 - 24.6 - 38.0 - 49.9 - 62.9 - 76.9 - 90.1 (38.0-40.2)	8-8	3210.0	10.0	8=>8	3250.0	13.0
200845022808	ダ	左	1600	晴	稍重	15:25	ひなまつり特別 		2008-2-28	14	川崎	4	(別定)		9	470	2	9	190	3	8	460	7	1.0	240	4.0	8-9	4310	17	8-9	1,290	16	1-9	810	8	1-8	1,850	22	9=>8	5860	22	1-8-9	10040	32	9=>8=>1	36030	123	5832710141196	5832711041196	8573192411106	8,9,7,(5,1),4,3,2,(11,10),6	12.7 - 11.3 - 12.6 - 13.5 - 12.2 - 12.9 - 13.9 - 13.5	12.7 - 24.0 - 36.6 - 50.1 - 62.3 - 75.2 - 89.1 - 102.6 (36.6-40.3)	7-7	3550.0	14.0	7=>7	4110.0	18.0
200845022901	ダ	左	1400	晴	良	11:40	3歳12　ハ		2008-2-29	14	川崎	5	21万円未満		2	870	4	2	160	4	1	220	5	10.0	130	1.0	1-2	5490	15	1-2	960	12	2-10	340	4	1-10	450	7	2=>1	10970	27	1-2-10	2660	8	2=>1=>10	34830	90	31072618954	31072168954	31072816954	(3,10),2,7,1,8,9,6,5,4	13.0 - 12.1 - 13.7 - 12.1 - 13.2 - 14.4 - 14.0	13.0 - 25.1 - 38.8 - 50.9 - 64.1 - 78.5 - 92.5 (38.8-41.6)	1-2	5780.0	13.0	2=>1	14260.0	25.0
200845022902	ダ	左	1400	晴	良	12:10	3歳11　ロ		2008-2-29	14	川崎	5	21万円未満		1	230	1	1	130	1	8	310	7	4.0	290	6.0	1-8	2500	10	1-8	960	13	1-4	400	3	4-8	1,670	25	1=>8	3330	12	1-4-8	7400	23	1=>8=>4	29950	98	15968724103	1,5,9,7,8,(6,4,10),2,3	1,(5,9),8,10,7,4,2,3,6	1,9,8,4,2,(7,5),3,10,6	12.9 - 12.3 - 14.2 - 13.0 - 13.4 - 14.5 - 13.1	12.9 - 25.2 - 39.4 - 52.4 - 65.8 - 80.3 - 93.4 (39.4-41.0)	1-7	420.0	1.0	1=>7	750.0	1.0
200845022903	ダ	左	1500	晴	良	12:40	C3一		2008-2-29	14	川崎	5			11	380	2	11	140	2	10	120	1	9.0	210	4.0	10-11	580	1	10-11	280	1	9-11	530	3	9-10	520	2	11=>10	1280	2	9-10-11	1520	2	11=>10=>9	6690	6	141011356212978	141031152691278	4,(1,10),11,6,5,3,8,9,2,12,7	1,4,10,(5,6,11),9,2,3,12,7,8	6.3 - 11.4 - 13.0 - 14.5 - 12.5 - 12.8 - 14.2 - 12.7	6.3 - 17.7 - 30.7 - 45.2 - 57.7 - 70.5 - 84.7 - 97.4 (30.7-39.7)	7-8	240.0	1.0	8=>7	750.0	2.0
200845022904	ダ	左	1400	晴	良	13:10	3歳10　イ		2008-2-29	14	川崎	5	21万円未満		6	780	4	6	180	3	8	170	2	3.0	550	6.0	6-8	1320	5	6-8	460	5	3-6	800	11	3-8	1,590	16	6=>8	2950	11	3-6-8	5480	18	6=>8=>3	23270	70	2106937841	2,10,(3,6),9,7,8,1,4	(10,6,8),7,2,(3,9),1,4	1068731942	13.2 - 12.9 - 14.3 - 12.5 - 12.8 - 14.1 - 13.8	13.2 - 26.1 - 40.4 - 52.9 - 65.7 - 79.8 - 93.6 (40.4-40.7)	6-7	750.0	4.0	6=>7	1370.0	5.0
200845022905	ダ	左	1400	晴	良	13:40	C212　13		2008-2-29	14	川崎	5			8	420	2	8	100	2	2	100	1	3.0	120	3.0	2-8	200	1	2-8	130	1	3-8	280	4	2-3	170	2	8=>2	780	4	2-3-8	340	1	8=>2=>3	1480	3	123987654	123986754	(2,3),1,8,9,7,6,5=4	21389756	13.2 - 12.0 - 13.4 - 11.9 - 12.6 - 14.4 - 13.3	13.2 - 25.2 - 38.6 - 50.5 - 63.1 - 77.5 - 90.8 (38.6-40.3)	2-8	220.0	1.0	8=>2	640.0	2.0
200845022906	ダ	左	1400	晴	良	14:15	C212　13		2008-2-29	14	川崎	5			6	1360	4	6	150	3	9	100	1	2.0	140	2.0	6-9	570	3	6-9	250	3	2-6	840	12	2-9	240	2	6=>9	2600	10	2-6-9	1130	4	6=>9=>2	14230	50	267193485	267193845	267918354	269178354	12.8 - 12.5 - 13.4 - 11.6 - 12.6 - 13.8 - 12.9	12.8 - 25.3 - 38.7 - 50.3 - 62.9 - 76.7 - 89.6 (38.7-39.3)	6-8	560.0	3.0	6=>8	2470.0	10.0
200845022907	ダ	左	1500	晴	良	14:50	C1三		2008-2-29	14	川崎	5			7	660	2	7	210	4	9	210	3	4.0	110	1.0	7-9	3720	11	7-9	1,070	14	4-7	310	2	4-9	440	4	7=>9	7250	20	4-7-9	1930	5	7=>9=>4	17210	54	71331118412596210	71338111412596210	7,13,(3,4),11,8,9,12,5,1,6,2,10	74398111351261210	6.1 - 11.4 - 12.7 - 13.9 - 12.3 - 12.8 - 13.8 - 12.5	6.1 - 17.5 - 30.2 - 44.1 - 56.4 - 69.2 - 83.0 - 95.5 (30.2-39.1)	5-6	1930.0	8.0	5=>6	2560.0	10.0
200845022908	ダ	左	1500	晴	良	15:25	チューリップ特別 		2008-2-29	14	川崎	5			3	11960	10	3	1,090	9	6	180	3	5.0	140	2.0	3-6	13260	27	3-6	3,220	31	3-5	1,960	21	5-6	310	3	3=>6	56220	65	3-5-6	18310	43	3=>6=>5	227830	361	35710428619	35724108619	3,5,7,10,(2,4),8,6,9,1	3,5,2,7,9,(4,10),1,6,8	6.0 - 11.3 - 12.8 - 14.0 - 11.9 - 12.7 - 13.8 - 13.0	6.0 - 17.3 - 30.1 - 44.1 - 56.0 - 68.7 - 82.5 - 95.5 (30.1-39.5)	3-6	12650.0	22.0	3=>6	18080.0	33.0
200845022909	ダ	左	1600	晴	良	16:05	望春特別 		2008-2-29	14	川崎	5	(別定)		5	100	1	5	110	1	8	260	6	1.0	160	3.0	5-8	590	3	5-8	250	3	1-5	230	1	1-8	1,100	11	5=>8	620	2	1-5-8	1250	1	5=>8=>1	2530	1	5798136411210	5719836411210	5,7,9,(1,8),2,11,4,6,10,3	5,(1,9),7,8,11,10,2,4,6,3	13.1 - 11.4 - 12.8 - 13.9 - 11.8 - 12.7 - 13.7 - 12.2	13.1 - 24.5 - 37.3 - 51.2 - 63.0 - 75.7 - 89.4 - 101.6 (37.3-38.6)	5-7	260.0	1.0	5=>7	290.0	1.0
200845022910	ダ	左	1500	晴	良	16:40	春麗特別 		2008-2-29	14	川崎	5	(別定)		12	200	1	12	120	1	1	210	5	3.0	180	3.0	1-12	980	4	1-12	330	3	3-12	320	2	1-3	820	9	12=>1	1300	5	1-3-12	2090	6	12=>1=>3	6690	15	1512613872439141110	1512613783241191410	1,12,5,(6,3),13,7,11,2,8,4,9,14,10	1123651372119148410	6.1 - 11.0 - 12.6 - 14.1 - 12.1 - 12.8 - 13.6 - 13.3	6.1 - 17.1 - 29.7 - 43.8 - 55.9 - 68.7 - 82.3 - 95.6 (29.7-39.7)	1-7	760.0	3.0	7=>1	1260.0	5.0
200845041401	ダ	左	1400	曇	不良	16:00	C3九　十		2008-4-14	1	川崎	1			7	210	1	7	140	1	6	140	3				6-7	310	2	6-7	170	3	4-7	130	1	4-6	140	2	7=>6	510	1	4-6-7	220	1	7=>6=>4	990	2	3461725	3461725	3467125	4,(3,6),7,1,2,5	13.1 - 12.0 - 13.3 - 11.8 - 12.7 - 14.2 - 13.0	13.1 - 25.1 - 38.4 - 50.2 - 62.9 - 77.1 - 90.1 (38.4-39.9)						
200845041402	ダ	左	1400	曇	不良	16:30	C3九　十		2008-4-14	1	川崎	1			4	380	2	4	170	2	8	280	5	1.0	190	3.0	4-8	2520	9	4-8	760	9	1-4	330	3	1-8	730	8	4=>8	5340	20	1-4-8	2700	9	4=>8=>1	22230	66	678291543	678294153	(6,7,8),1,9,4,2,5,3	846291753	13.1 - 12.8 - 13.9 - 11.7 - 12.7 - 14.3 - 13.4	13.1 - 25.9 - 39.8 - 51.5 - 64.2 - 78.5 - 91.9 (39.8-40.4)	4-8	380.0	2.0	4=>8	1050.0	4.0
200845041403	ダ	左	1600	曇	不良	17:00	C2二　三		2008-4-14	1	川崎	1			2	730	3	2	140	3	5	140	4	8.0	110	1.0	2-5	1920	7	2-5	460	6	2-8	260	3	5-8	290	5	2=>5	3290	13	2-5-8	910	4	2=>5=>8	8560	28	(6,8,2),5,(1,7),4,3	(6,8,2),5,7,1,(4,3)	(6,2),8,5,7,4,3,1	(6,2),8,5,7,4,1,3	12.3 - 12.8 - 12.6 - 13.4 - 11.8 - 13.0 - 14.3 - 14.0	12.3 - 25.1 - 37.7 - 51.1 - 62.9 - 75.9 - 90.2 - 104.2 (37.7-41.3)						
200845041404	ダ	左	1500	曇	不良	17:30	3歳4　ロ		2008-4-14	1	川崎	1	118万円以上242万円未満		2	640	4	2	180	5	1	110	1	8.0	170	3.0	1-2	700	3	1-2	320	2	2-8	620	9	1-8	330	3	2=>1	1620	7	1-2-8	1380	4	2=>1=>8	9920	34	98102371645	98101273645	(9,8),2,1,10,7,6,4,3,5	28916741035	6.1 - 11.1 - 12.6 - 14.1 - 12.4 - 13.4 - 14.2 - 13.4	6.1 - 17.2 - 29.8 - 43.9 - 56.3 - 69.7 - 83.9 - 97.3 (29.8-41.0)	1-2	750.0	2.0	2=>1	2230.0	10.0
200845041405	ダ	左	1500	曇	不良	18:00	3歳3　イ		2008-4-14	1	川崎	1	118万円以上242万円未満		3	320	1	3	130	1	4	140	2	9.0	160	4.0	3-4	1190	4	3-4	520	8	3-9	220	1	4-9	700	13	3=>4	2300	9	3-4-9	1820	7	3=>4=>9	9380	30	624395817	623495817	624398571	642398571	6.2 - 11.3 - 12.3 - 14.0 - 12.2 - 13.3 - 14.6 - 13.3	6.2 - 17.5 - 29.8 - 43.8 - 56.0 - 69.3 - 83.9 - 97.2 (29.8-41.2)	3-4	1460.0	8.0	3=>4	1920.0	6.0
200845041406	ダ	左	1500	曇	不良	18:30	3歳5　ハ		2008-4-14	1	川崎	1	118万円以上242万円未満		10	480	2	10	140	2	4	150	3	11.0	110	1.0	4-10	1230	5	4-10	530	6	10-11	230	1	4-11	420	4	10=>4	2970	11	4-10-11	1260	2	10=>4=>11	9120	25	789451111262103	789451116122103	119784511261023	11498510122	6.2 - 11.4 - 13.4 - 14.4 - 12.2 - 12.8 - 14.3 - 13.0	6.2 - 17.6 - 31.0 - 45.4 - 57.6 - 70.4 - 84.7 - 97.7 (31.0-40.1)	4-7	1980.0	8.0	7=>4	2710.0	10.0
200845041407	ダ	左	1600	曇	不良	19:05	C2二　三		2008-4-14	1	川崎	1			3	480	2	3	150	2	6	100	1	9.0	160	4.0	3-6	480	2	3-6	220	1	3-9	550	7	6-9	270	3	3=>6	1420	4	3-6-9	1040	2	3=>6=>9	5540	11	186249753	182647593	168792345	6,1,7,3,(8,9),2,5,4	13.1 - 12.1 - 13.2 - 13.9 - 12.1 - 13.1 - 13.9 - 13.0	13.1 - 25.2 - 38.4 - 52.3 - 64.4 - 77.5 - 91.4 - 104.4 (38.4-40.0)	3-6	540.0	2.0	3=>6	1020.0	4.0
200845041408	ダ	左	1500	曇	不良	19:40	浮島特別 		2008-4-14	1	川崎	1	(別定)		10	520	3	10	170	4	9	140	1	7.0	150	2.0	9-10	820	2	9-10	310	2	7-10	460	4	7-9	270	1	10=>9	2120	5	7-9-10	1350	2	10=>9=>7	7810	9	97562103114128131	79652310411128131	9,7,6,(10,2),5,4,11,3,(13,8),12,1	97610254111383121	5.9 - 11.1 - 12.1 - 13.9 - 12.2 - 13.0 - 14.0 - 13.7	5.9 - 17.0 - 29.1 - 43.0 - 55.2 - 68.2 - 82.2 - 95.9 (29.1-40.7)	6-7	890.0	3.0	7=>6	2150.0	10.0
200845041501	ダ	左	1400	晴	重	16:00	3歳8　ハ		2008-4-15	1	川崎	2	60万円以上118万円未満		9	1000	3	9	160	4	10	190	5	1.0	110	1.0	9-10	3450	12	9-10	840	13	1-9	190	1	1-10	410	5	9=>10	7690	27	1-9-10	1670	7	9=>10=>1	17930	57	16834910527	16810349257	(1,8,10),9,6,4,3,2,5,7	11089436257	12.9 - 12.3 - 13.5 - 12.0 - 12.9 - 13.9 - 13.3	12.9 - 25.2 - 38.7 - 50.7 - 63.6 - 77.5 - 90.8 (38.7-40.1)	8-8	2970.0	10.0	8=>8	3470.0	14.0
200845041502	ダ	左	1400	晴	重	16:30	3歳7　ロ		2008-4-15	1	川崎	2	60万円以上118万円未満		1	160	1	1	120	1	8	290	6	7.0	230	4.0	1-8	930	4	1-8	430	5	1-7	270	3	7-8	1,220	17	1=>8	1130	4	1-7-8	1600	7	1=>8=>7	6330	18	81463105279	81346105279	(8,1,4),10,6,7,5,3,9,2	81476510932	13.3 - 12.6 - 14.5 - 11.9 - 12.5 - 13.7 - 13.5	13.3 - 25.9 - 40.4 - 52.3 - 64.8 - 78.5 - 92.0 (40.4-39.7)	1-7	400.0	1.0	1=>7	510.0	1.0
200845041503	ダ	左	1400	晴	重	17:00	3歳6　イ		2008-4-15	1	川崎	2	60万円以上118万円未満		10	890	5	10	260	5	3	160	3	7.0	170	4.0	3-10	2500	10	3-10	900	9	7-10	760	8	3-7	920	10	10=>3	5760	22	3-7-10	4810	13	10=>3=>7	30340	92	1610119357482	1610113957482	(6,10),(1,3),11,9,7,5,8,4,2	1063179511824	12.8 - 11.7 - 13.6 - 12.1 - 13.1 - 13.7 - 13.1	12.8 - 24.5 - 38.1 - 50.2 - 63.3 - 77.0 - 90.1 (38.1-39.9)	3-8	2270.0	8.0	8=>3	4520.0	18.0
200845041504	ダ	左	1500	晴	重	17:30	C3七　八		2008-4-15	1	川崎	2			8	130	1	8	100	1	1	180	3	11.0	180	4.0	1-8	490	2	1-8	270	3	8-11	250	2	1-11	650	8	8=>1	550	2	1-8-11	1470	5	8=>1=>11	3240	6	6811107129354	6811171029354	6811110795324	8,(6,11),1,7,10,3,5,9,2,4	6.0 - 11.5 - 12.7 - 13.8 - 12.2 - 13.2 - 14.1 - 12.7	6.0 - 17.5 - 30.2 - 44.0 - 56.2 - 69.4 - 83.5 - 96.2 (30.2-40.0)	1-7	490.0	2.0	7=>1	500.0	2.0
200845041505	ダ	左	1500	晴	重	18:00	C3七　八		2008-4-15	1	川崎	2			8	240	1	8	130	1	9	360	7	2.0	220	5.0	8-9	3000	16	8-9	780	13	2-8	350	4	2-9	2,720	29	8=>9	3790	20	2-8-9	6360	22	8=>9=>2	31900	113	49613872	49163872	96248317	9,6,(3,2),8,7,1,4	6.0 - 12.3 - 13.3 - 14.2 - 12.2 - 12.7 - 14.1 - 13.1	6.0 - 18.3 - 31.6 - 45.8 - 58.0 - 70.7 - 84.8 - 97.9 (31.6-39.9)	8-8	2620.0	11.0	8=>8	2310.0	11.0
200845041506	ダ	左	1600	晴	重	18:30	C2四　五		2008-4-15	1	川崎	2			7	770	3	7	130	2	8	140	3	6.0	100	1.0	7-8	1980	7	7-8	260	3	6-7	210	2	6-8	150	1	7=>8	3840	13	6-7-8	380	1	7=>8=>6	6400	19	367981452	367984152	769832154	679832154	13.0 - 11.2 - 12.5 - 13.6 - 12.1 - 13.0 - 14.0 - 13.6	13.0 - 24.2 - 36.7 - 50.3 - 62.4 - 75.4 - 89.4 - 103.0 (36.7-40.6)	7-8	1390.0	5.0	7=>8	2400.0	9.0
200845041507	ダ	左	1400	晴	重	19:05	ダイヤモンドフラワー 		2008-4-15	1	川崎	2	(別定)		4	250	1	4	150	2	10	1,040	8	5.0	170	4.0	4-10	8790	22	4-10	2,250	21	4-5	300	3	5-10	3,260	24	4=>10	15920	40	4-5-10	14820	37	4=>10=>5	104850	228	34191056287	(3,4),9,10,1,5,6,2,8,7	(3,4),9,10,5,2,1,6,7,8	4,3,(5,9),10,2,(1,6),7,8	12.8 - 12.4 - 13.7 - 11.6 - 12.5 - 13.7 - 12.7	12.8 - 25.2 - 38.9 - 50.5 - 63.0 - 76.7 - 89.4 (38.9-38.9)	4-8	530.0	1.0	4=>8	1170.0	1.0
200845041601	ダ	左	1400	曇	稍重	15:20	C3五　六		2008-4-16	1	川崎	3			4	250	1	4	110	1	6	140	3	2.0	140	2.0	4-6	660	1	4-6	310	3	2-4	270	1	2-6	450	6	4=>6	1170	1	2-4-6	910	1	4=>6=>2	3330	1	768154239	761852439	7,6,2,(4,8),5,1,3,9	7,6,4,2,8,1,3,(5,9)	13.0 - 12.6 - 13.5 - 12.1 - 13.0 - 14.2 - 13.2	13.0 - 25.6 - 39.1 - 51.2 - 64.2 - 78.4 - 91.6 (39.1-40.4)	4-6	610.0	1.0	4=>6	1180.0	1.0
200845041602	ダ	左	1400	曇	稍重	15:50	C3五　六		2008-4-16	1	川崎	3			10	700	3	10	230	5	4	110	1	5.0	120	2.0	4-10	1210	4	4-10	370	3	5-10	960	16	4-5	210	1	10=>4	3740	15	4-5-10	1380	3	10=>4=>5	13350	37	47105692831	47510629831	47105623891	4,(7,10),5,2,6,3,8,1,9	12.9 - 12.8 - 13.7 - 11.5 - 12.7 - 13.8 - 13.6	12.9 - 25.7 - 39.4 - 50.9 - 63.6 - 77.4 - 91.0 (39.4-40.1)	4-8	480.0	2.0	8=>4	1450.0	5.0
200845041603	ダ	左	1500	曇	稍重	16:20	3歳2		2008-4-16	1	川崎	3	242万円以上293万円未満		3	200	1	3	110	1	5	120	3	7.0	110	2.0	3-5	520	1	3-5	210	1	3-7	210	2	5-7	360	4	3=>5	860	1	3-5-7	720	1	3=>5=>7	2270	1	51763842109	15736824109	57143862109	(5,7),1,3,(2,4),6,8,10,9	5.8 - 11.1 - 12.4 - 13.9 - 12.2 - 13.0 - 14.4 - 13.5	5.8 - 16.9 - 29.3 - 43.2 - 55.4 - 68.4 - 82.8 - 96.3 (29.3-40.9)	3-5	540.0	2.0	3=>5	880.0	2.0
200845041604	ダ	左	1600	曇	稍重	16:50	C2六　七八		2008-4-16	1	川崎	3			4	2070	8	4	520	8	10	300	3	7.0	440	6.0	4-10	6720	21	4-10	2,000	21	4-7	3,710	33	7-10	1,040	12	4=>10	18330	45	4-7-10	40280	65	4=>10=>7	223830	365	46210351798	46210315789	(6,10),1,4,2,7,5,3,9,8	41061275398	13.1 - 11.5 - 13.3 - 14.3 - 12.1 - 12.6 - 13.9 - 13.7	13.1 - 24.6 - 37.9 - 52.2 - 64.3 - 76.9 - 90.8 - 104.5 (37.9-40.2)	4-8	3150.0	11.0	4=>8	7600.0	23.0
200845041605	ダ	左	1600	曇	稍重	17:20	C2六　七八		2008-4-16	1	川崎	3			10	940	5	10	330	6	1	520	7	7.0	250	4.0	1-10	4890	15	1-10	1,760	19	7-10	1,120	12	1-7	1,690	18	10=>1	8860	28	1-7-10	7450	21	10=>1=>7	79560	186	12795861034	12759681034	1,(7,10),2,(8,9),5,6,4,3	11075826943	13.1 - 11.3 - 12.7 - 13.8 - 12.3 - 13.1 - 14.1 - 13.9	13.1 - 24.4 - 37.1 - 50.9 - 63.2 - 76.3 - 90.4 - 104.3 (37.1-41.1)	1-8	2290.0	8.0	8=>1	2850.0	9.0
200845041606	ダ	左	1600	曇	稍重	17:50	C2六　七八		2008-4-16	1	川崎	3			3	390	2	3	180	2	9	240	4	1.0	300	6.0	3-9	2290	10	3-9	940	13	1-3	720	9	1-9	1,350	17	3=>9	3070	10	1-3-9	5450	20	3=>9=>1	28700	99	1453896112710	1453896112710	1,(5,8),4,3,9,11,6,2,10,7	1853946112107	13.0 - 11.4 - 12.7 - 13.8 - 12.3 - 13.0 - 13.9 - 13.6	13.0 - 24.4 - 37.1 - 50.9 - 63.2 - 76.2 - 90.1 - 103.7 (37.1-40.5)	3-7	440.0	2.0	3=>7	1020.0	4.0
200845041607	ダ	左	1500	曇	稍重	18:25	C1三　四		2008-4-16	1	川崎	3			9	1520	7	9	300	5	2	150	2	12.0	150	3.0	2-9	3030	11	2-9	890	11	9-12	640	7	2-12	390	3	9=>2	8360	28	2-9-12	3050	7	9=>2=>12	31750	102	592121171013468	592127111310648	592711311264810	5,9,2,7,12,(1,3),6,11,4,8,10	5.7 - 11.4 - 12.1 - 12.9 - 12.1 - 13.0 - 14.2 - 13.1	5.7 - 17.1 - 29.2 - 42.1 - 54.2 - 67.2 - 81.4 - 94.5 (29.2-40.3)	2-7	3160.0	11.0	7=>2	8810.0	25.0
200845041608	ダ	左	1500	曇	稍重	19:00	C1三　四		2008-4-16	1	川崎	3			8	200	1	8	120	1	9	460	8	7.0	740	9.0	8-9	2230	8	8-9	910	9	7-8	1,220	16	7-9	4,480	38	8=>9	2820	7	7-8-9	11520	35	8=>9=>7	42000	123	49115137122108136	49115173122810613	49115718312261013	49111781232561013	5.9 - 11.7 - 12.9 - 13.7 - 11.6 - 12.5 - 13.9 - 13.6	5.9 - 17.6 - 30.5 - 44.2 - 55.8 - 68.3 - 82.2 - 95.8 (30.5-40.0)	6-6	2210.0	11.0	6=>6	2350.0	7.0
200845041609	ダ	左	1500	曇	稍重	19:35	エイプリルフラワー賞 		2008-4-16	1	川崎	3	(別定)		12	390	2	12	170	2	13	500	7	2.0	270	5.0	12-13	3090	12	12-13	800	10	2-12	640	7	2-13	2,460	30	12=>13	4320	16	2-12-13	8610	28	12=>13=>2	45840	132	10678212113131495	10678212311113495	10678212313111945	10672121383111954	6.3 - 10.6 - 12.4 - 13.8 - 11.9 - 12.8 - 14.5 - 13.4	6.3 - 16.9 - 29.3 - 43.1 - 55.0 - 67.8 - 82.3 - 95.7 (29.3-40.7)	8-8	3740.0	14.0	8=>8	3540.0	16.0
200845041701	ダ	左	1400	雨	重	16:00	3歳11　ハ		2008-4-17	1	川崎	4	13万円以上60万円未満		4	190	1	4	100	1	7	140	3	3.0	120	2.0	4-7	440	2	4-7	260	3	3-4	200	1	3-7	320	4	4=>7	790	2	3-4-7	600	2	4=>7=>3	2450	4	84123756	84172356	47823516	47321685	12.8 - 12.1 - 13.5 - 12.2 - 12.8 - 14.3 - 14.4	12.8 - 24.9 - 38.4 - 50.6 - 63.4 - 77.7 - 92.1 (38.4-41.5)						
200845041702	ダ	左	1400	雨	重	16:30	3歳10　ロ		2008-4-17	1	川崎	4	13万円以上60万円未満		10	170	1	10	100	1	3	130	3	2.0	120	2.0	3-10	290	1	3-10	160	1	2-10	260	3	2-3	380	6	10=>3	460	1	2-3-10	460	1	10=>3=>2	1300	1	3109418276	3109148276	3,10,9,1,4,8,2,7-6	3,10,9,1,4,2,8,7-6	12.7 - 12.3 - 13.7 - 11.7 - 12.7 - 14.0 - 13.3	12.7 - 25.0 - 38.7 - 50.4 - 63.1 - 77.1 - 90.4 (38.7-40.0)	3-8	270.0	1.0	8=>3	360.0	1.0
200845041703	ダ	左	1400	雨	重	17:00	3歳9　イ		2008-4-17	1	川崎	4	13万円以上60万円未満		2	320	2	2	140	2	10	150	4	5.0	110	1.0	2-10	760	4	2-10	270	3	2-5	190	1	5-10	290	4	2=>10	1220	4	2-5-10	610	2	2=>10=>5	3550	11	2,4,10,(1,3,7),5,8,6	2410137586	2104751386	2107548136	12.7 - 12.2 - 13.8 - 12.3 - 13.1 - 13.8 - 13.2	12.7 - 24.9 - 38.7 - 51.0 - 64.1 - 77.9 - 91.1 (38.7-40.1)	2-8	760.0	4.0	2=>8	1180.0	6.0
