waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104424	ブルーヘスター			a0292	丸山真一	05668	坂口義幸	490	-2
2	2	2015102652	ディストワルビー			a023e	友森翔太	a02e8	竹下太	429	-1
3	3	2017100646	コマジオウ			05543	山田祥雄	05177	藤ヶ崎一	470	-2
4	4	2015104524	グットクルサマー			05489	今井貴大	a030a	安部幸夫	488	-2
5	5	2017104099	センショウレサイヤ			05324	丹羽克輝	05287	井手上慎	419	-6
6	6	2017100951	モズラフランス			a02bb	木之前葵	05346	荒巻透	478	3
7	7	2016105895	アウトラン			a0487	塚本征吾	05177	藤ヶ崎一	477	-3
7	8	2017105755	ペイシャバレー			a02e0	村上弘樹	05668	坂口義幸	452	1
8	9	2017103307	ビオロンスコッツ			00839	戸部尚実	05200	藤ヶ崎一	466	-2
8	10	2017102555	ツルマルオーソ			05196	宮下瞳	a03ea	宇都英樹	479	-8
