waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100563	ジュニアフェザー			a01e5	青柳正義	05423	鈴木正也	433	2
2	2	2018100747	インスパイア			a00d0	池田敦	05390	高橋俊之	415	0
3	3	2018106167	アウスドルック			a0034	沖静男	a02f5	川添明弘	407	-1
4	4	2018101883	シビルクイーン			a01fa	松戸政也	05425	宗綱泰彦	395	-5
5	5	2018100112	キャトルレーヴ			05503	藤田弘治	a02f5	川添明弘	410	-9
6	6	2018101414	マーガリン			a0199	服部大地	a02f5	川添明弘	401	4
7	7	2018106309	ルリフラワー			05604	魚住謙心	05308	田嶋弘幸	428	-1
7	8	2018103975	プレストパール			05300	葛山晃平	a02f5	川添明弘	428	2
8	9	2018105434	リュニックフルール			a02e3	甲賀弘隆	a02f5	川添明弘	422	-3
8	10	2018103190	ハクサンクウ			05333	堀場裕充	a02c5	加藤和義	439	-7
