waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100385	ハナウタマジリ			a03e2	多田羅誠	a0045	松木啓助	457	5
2	2	2017102938	ゴーゴーリマンド			05600	塚本雄大	a02d3	目迫大輔	443	-4
3	3	2012105695	エスペランサルル			a01bb	畑中信司	a02f3	宮川浩一	447	5
4	4	2016106077	サルウェーテ			a03e1	妹尾将充	a035f	中西達也	495	-4
5	5	2017101495	レイカサンライズ			a03e3	濱尚美	05726	那俄性哲	436	-2
5	6	2016104985	ベンガラグンジョウ			a0256	西森将司	a0050	東原己俊	514	3
6	7	2017103777	グランチーノ			a022d	石本純也	a0232	田中伸一	432	-2
6	8	2012103708	サブライムカイザー			05496	郷間勇太	a00ed	田中譲二	511	-5
7	9	2017106021	ジェッター			05564	木村直輝	a020e	胡本友晴	436	-2
7	10	2018100523	プランナイン			a02da	妹尾浩一	a02f3	宮川浩一	470	-1
8	11	2017102916	エイティーンローズ			a048b	岡遼太郎	a035f	中西達也	475	-3
8	12	2017110002	メイショウロールス			05572	佐原秀泰	05726	那俄性哲	484	-1
