rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	6		サダムリスペクト	牡8	56.0		本田正重	1:47.6		10-10-11-10	38.6	99.0	11	464	-2		稲益貴弘		大西美生子	500.0
2	2	2		ベンテンコゾウ	牡6	57.0		御神本訓	1:47.6	クビ	7-7-8-6	38.8	2.0	1	515	12		川島正一		大久保俊	200.0
3	6	8		バンズーム	牡9	56.0		岡村健司	1:47.7	1/2	12-13-12-11	38.7	20.8	6	482	-4		佐藤裕太		諸江幸祐	125.0
4	6	9		リンゾウチャネル	牡4	56.0		石崎駿	1:47.9	3/4	9-9-3-2	39.5	4.7	2	507	3		矢野義幸		木谷ツヤ	75.0
5	8	12		サブノクロヒョウ	牡7	56.0		西啓太	1:48.0	3/4	4-6-7-8	39.3	59.9	7	493	5		阪本一栄		中川三郎	50.0
6	5	7		ザイディックメア	牡8	56.0		山崎誠士	1:48.2	1.0	8-8-9-9	39.4	138.3	12	475	0		山崎裕也		（有）シルクレーシ	
7	4	4		グリードパルフェ	牡4	56.0		真島大輔	1:48.3	クビ	5-4-4-3	39.8	6.9	4	476	0		山田信大		菊地昌廣	
8	8	13		アンサンブルライフ	牡7	56.0		左海誠二	1:48.4	3/4	1-1-1-1	40.1	74.4	10	505	11		小久保智		ブルーエクウス（株	
9	3	3		ブラックバゴ	牡8	56.0		矢野貴之	1:48.6	1.0	13-12-13-13	39.4	60.5	8	519	-9		佐野謙二		吉木伸彦	
10	7	10		ジョーストリクトリ	牡6	58.0		本橋孝太	1:49.2	3.0	6-5-6-7	40.5	6.8	3	511	1		小久保智		上田けい子	
11	1	1		ロードヴァンドール	牡7	56.0		森泰斗	1:49.5	1.1/2	11-11-10-12	40.6	7.0	5	507	12		佐々木仁		中村伊三美	
12	7	11		ウェイトアンドシー	セ9	57.0		水野翔	1:50.1	3.0	2-2-2-4	41.7	338.5	13	506	7		山田信大		（株）レックス	
13	4	5		コパノチャーリー	牡8	56.0		笹川翼	1:50.2	1/2	3-3-4-5	41.7	69.6	9	525	4		新井清重		小林祥晃	
