rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	5		ナミブ	牡3	53.0		菅原明良	2:02.8		6-6-9-4	35.9	5.9	3	440	-2		南田美知		ミルファーム	500.0
2	7	10		レッドクレオス	牡3	56.0		ルメール	2:02.8	クビ	6-6-5-2	36.4	5.2	2	470	0		藤沢和雄		東京ホースレーシング	200.0
3	1	1		サトノダイナスティ	牡3	55.0		横山武史	2:02.9	3/4	5-4-3-4	36.7	2.1	1	458	-2		萩原清		サトミホースカンパニー	130.0
4	6	8		アイアムレジェンド	牡3	56.0		藤岡康太	2:03.3	2.0	8-8-5-4	36.8	6.1	4	488	8		橋田満		グランド牧場	75.0
5	8	13		ドリームライクエマ	牝3	54.0		川島信二	2:03.6	1.3/4	8-9-7-4	36.9	85.7	12	414	-4		矢作芳人		ニューワールドレーシング	50.0
6	5	6		レーヴナイト	牡3	56.0		吉田隼人	2:03.6	クビ	11-10-9-9	36.8	47.8	9	490	4		武幸四郎		ＤＭＭドリームクラブ	
7	7	11		ショウナンアーサー	牡3	56.0		岩田康誠	2:03.9	2.0	11-12-11-10	36.8	26.1	7	502	-14		須貝尚介		国本哲秀	
8	2	2		ルルド	牡3	56.0		荻野極	2:04.5	3.1/2	8-10-11-12	37.4	76.4	10	416	0		杉山晴紀		ノルマンディーサラブレッドレーシング	
9	3	3		ケンブリッジウルス	牡3	56.0		国分恭介	2:04.7	1.1/2	2-1-1-1	38.7	23.2	6	470	-4		大根田裕		中西宏彰	
10	8	12		マーガレットリバー	牡3	56.0		藤岡佑介	2:05.5	5.0	1-3-3-2	39.4	11.0	5	500	-2		藤岡健一		フクキタル	
11	5	7		ドンキースタイル	牡3	56.0		中谷雄太	2:05.7	1.1/2	2-2-2-4	39.7	81.0	11	456	-8		矢作芳人		廣崎利洋ＨＤ	
12	4	4		エスカレードフジ	牡3	56.0		黛弘人	2:05.9	1.1/4	4-4-7-11	39.2	40.2	8	516	-2		矢作芳人		ライオンレースホース	
13	6	9		アテングローリー	牡3	56.0		古川吉洋	2:06.0	3/4	13-13-13-13	38.5	217.3	13	454	-4		谷潔		玉置潔	
