	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200501010111	芝	右	1500	晴	良	16:35	摩周湖特別 		2005-8-13	1	札幌	1	3歳以上1000万下	(混)[指](別定)	10	4100	8	10	880	8	1	200	2	8.0	260	4.0	1-8	520.0	1.0	1-10	6730	22	1-10	2,370	25	8-10	2,050	21	1-8	580	7	10=>1	21490	53	1-8-10	12270	41		(*3,5)-(4,6)7(1,8)9(2,11)10	(*3,5)(4,6)7,1,8,9(2,11)10	10(3,7)(4,5,8)(6,11)9(1,2)	6.7 - 11.1 - 11.2 - 12.3 - 12.2 - 12.0 - 11.4 - 12.1	6.7 - 17.8 - 29.0 - 41.3 - 53.5 - 65.5 - 76.9 - 89.0 (29.0-35.5)	10=>1=>8	114520.0	310.0
200501010112	芝	右	1200	晴	良	17:10	3歳以上500万下		2005-8-13	1	札幌	1	3歳以上500万下	牝(特指)(別定)	3	820	5	3	230	5	12	220	3	6.0	190	1.0	2-6	1850.0	6.0	3-12	2690	10	3-12	1,140	11	3-6	690	2	6-12	710	4	3=>12	5180	18	3-6-12	4580	7			11(12,15)(2,6,14,3)8(1,4)5(9,7,10)16-13	(*11,12)(15,3)(2,6)8(1,4,14,5)(9,7,10)16,13	12.3 - 10.9 - 11.3 - 11.7 - 11.6 - 12.0	12.3 - 23.2 - 34.5 - 46.2 - 57.8 - 69.8 (34.5-35.3)	3=>12=>6	32030.0	48.0
200501010201	ダ	右	1700	晴	良	10:40	3歳未勝利		2005-8-14	1	札幌	2	3歳未勝利	牝[指](馬齢)	9	820	3	9	240	2	6	790	8	4.0	260	4.0	5-6	6200.0	16.0	6-9	10130	21	6-9	2,550	24	4-9	690	6	4-6	2,340	22	9=>6	18540	40	4-6-9	16720	41	8,9(4,6)(11,12)(1,2)-(7,13)-3-10 5	8,9,12(4,6)11(1,2)(7,13)-3-10 5	(*8,9)12(4,6,1)(7,3)11-(13,2)10 5	9-(4,6)12(3,1)7(8,10)-13,11-2 5	6.8 - 11.0 - 12.2 - 12.9 - 13.0 - 12.9 - 12.9 - 12.5 - 13.0	6.8 - 17.8 - 30.0 - 42.9 - 55.9 - 68.8 - 81.7 - 94.2 - 107.2 (30.0-38.4)			
200501010202	ダ	右	1700	晴	良	11:10	3歳未勝利		2005-8-14	1	札幌	2	3歳未勝利	[指](馬齢)	5	4190	9	5	1,250	9	10	3,830	12	6.0	470	8.0	4-7	14670.0	28.0	5-10	134300	70	5-10	44,900	76	5-6	4,210	36	6-10	12,920	58	5=>10	278960	137	5-6-10	688450	252	(*3,8)12(1,13)2(5,7)6,10-9-4-11	3,8-(1,12)13,7(6,2)5,10-9-4-11	(*3,8)(12,13,7)1-6,5(10,2)9,4=11	3,8(1,12,13)(6,7)5-10,9,4-2=11	6.9 - 11.2 - 12.6 - 12.9 - 12.9 - 12.8 - 12.4 - 12.6 - 13.3	6.9 - 18.1 - 30.7 - 43.6 - 56.5 - 69.3 - 81.7 - 94.3 - 107.6 (30.7-38.3)			
200501010203	ダ	右	1000	晴	良	11:40	2歳新馬		2005-8-14	1	札幌	2	2歳新馬	(混)[指](馬齢)	6	660	3	6	170	2	3	420	7	2.0	170	3.0	3-5	4760.0	16.0	3-6	4700	14	3-6	850	10	2-6	540	4	2-3	1,060	12	6=>3	7620	21	2-3-6	5330	19			2,6,4,1,10,5(11,12)-3,7=9,8	2,6-4-(5,10)-(11,12)(1,3)=7-(8,9)	12.7 - 11.2 - 11.9 - 12.1 - 12.6	12.7 - 23.9 - 35.8 - 47.9 - 60.5 (35.8-36.6)			
200501010204	芝	右	1800	曇	良	12:30	2歳新馬		2005-8-14	1	札幌	2	2歳新馬	(混)[指](馬齢)	5	400	2	5	150	2	4	130	1	1.0	270	5.0	4-5	560.0	2.0	4-5	560	1	4-5	260	1	1-5	1,000	16	1-4	810	8	5=>4	1310	2	1-4-5	2640	6	(*1,7)8-3(4,11)(2,5)(10,12)(6,9)	1,7-8(3,4,11)5(2,10)12(6,9)	(*1,7)8(3,4)10(5,11)9(2,6,12)	1(7,8)(5,3)(10,4)-(9,11)(6,12)2	13.0 - 11.8 - 13.0 - 13.2 - 13.6 - 12.5 - 11.7 - 11.8 - 11.8	13.0 - 24.8 - 37.8 - 51.0 - 64.6 - 77.1 - 88.8 - 100.6 - 112.4 (37.8-35.3)			
200501010205	芝	右	1200	曇	良	13:05	3歳未勝利		2005-8-14	1	札幌	2	3歳未勝利	[指](馬齢)	11	780	3	11	210	2	1	290	5	4.0	300	6.0	1-6	2720.0	12.0	1-11	2620	9	1-11	880	9	4-11	980	11	1-4	1,180	16	11=>1	5550	17	1-4-11	8740	32			9(1,11)(3,13,16)(2,7,5,14)-12(4,8,15)-10-6	9(1,11)(3,13,16)(5,14)2(4,7,12)(8,15)10,6	12.2 - 10.7 - 11.1 - 11.7 - 12.0 - 12.6	12.2 - 22.9 - 34.0 - 45.7 - 57.7 - 70.3 (34.0-36.3)			
200501010206	ダ	右	1700	曇	良	13:40	3歳以上500万下		2005-8-14	1	札幌	2	3歳以上500万下	[指](別定)	3	390	2	3	170	2	6	680	8	9.0	270	3.0	3-5	2670.0	8.0	3-6	3750	12	3-6	1,140	13	3-9	610	6	6-9	2,500	22	3=>6	5640	20	3-6-9	7810	28	(*7,9)5(1,6)-(2,3,8)(11,4,12)-10	7,9-(5,6)(1,3)8,2(4,12)11,10	3,7(9,6)(5,4,8)(1,11,12)-(2,10)	3,9,6,7,4,8(11,12)(5,10)-2,1	6.8 - 11.0 - 12.0 - 12.9 - 13.3 - 12.7 - 12.3 - 12.4 - 13.2	6.8 - 17.8 - 29.8 - 42.7 - 56.0 - 68.7 - 81.0 - 93.4 - 106.6 (29.8-37.9)			
200501010207	ダ	右	1000	曇	良	14:15	3歳以上500万下		2005-8-14	1	札幌	2	3歳以上500万下	(特指)(別定)	3	210	1	3	120	1	11	260	6	9.0	240	5.0	3-8	420.0	1.0	3-11	1350	5	3-11	560	5	3-9	430	4	9-11	1,240	15	3=>11	2030	6	3-9-11	2980	9			9(3,11)-(2,7)(1,5)4(10,6)8,12	9,3,11(2,7)-1-4(5,12)10-8,6	12.5 - 11.0 - 11.6 - 11.7 - 12.6	12.5 - 23.5 - 35.1 - 46.8 - 59.4 (35.1-35.9)			
200501010208	ダ	右	1700	曇	良	14:50	3歳以上500万下		2005-8-14	1	札幌	2	3歳以上500万下	(混)[指](別定)	6	650	4	6	230	4	4	170	1	11.0	470	8.0	4-5	730.0	3.0	4-6	1270	4	4-6	510	4	6-11	2,150	33	4-11	1,130	11	6=>4	2730	8	4-6-11	8700	30	1(5,12)-(3,8)7,11(2,13)6,4,9-10	1(5,12)3,8-7(2,11,13)4,6,9-10	1,5(3,12)(13,6)(8,11,4,9)(2,7)10	1(5,6)12,3,4,11(13,9)2(8,7,10)	6.9 - 11.1 - 12.1 - 12.8 - 13.0 - 13.2 - 12.5 - 12.5 - 13.0	6.9 - 18.0 - 30.1 - 42.9 - 55.9 - 69.1 - 81.6 - 94.1 - 107.1 (30.1-38.0)			
