	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200508010101	ダ	右	1200	晴	良	10:00	3歳未勝利		2005-1-5	1	京都	1	3歳未勝利	(混)[指](馬齢)	15	210	1	15	100	1	11	130	3	1.0	120	2.0	6-8	580.0	2.0	11-15	660	2	11-15	210	2	1-15	160	1	1-11	310	4	15=>11	960	3	1-11-15	630	1			(*11,15)(1,2,12,14)(3,8,16)-(7,5)-(6,9)-10-13-4	11,15,1(2,12,14)(3,8,16)(7,5)6,9-(10,13)-4	12.4 - 11.1 - 11.9 - 12.0 - 12.0 - 12.8	12.4 - 23.5 - 35.4 - 47.4 - 59.4 - 72.2 (35.4-36.8)			
200508010102	ダ	右	1800	曇	良	10:30	3歳未勝利		2005-1-5	1	京都	1	3歳未勝利	(混)[指](馬齢)	16	150	1	16	100	1	12	130	2	5.0	240	4.0	6-8	300.0	1.0	12-16	340	1	12-16	180	1	5-16	470	6	5-12	910	12	16=>12	420	1	5-12-16	1410	4	12,16(10,15)(8,13)(3,7)(4,14)11(2,6)-5=1 9	12,16(10,15)8,13-3,7(4,14)(11,6)-2,5=1 9	12,16(10,15)8,13-(3,14)(6,5)(7,2)11,4,1 9	12,16,8,10-13,15(14,5)3(7,2,6)-4(11,1) 9	12.3 - 11.6 - 12.8 - 12.8 - 12.9 - 12.9 - 13.1 - 13.4 - 13.4	12.3 - 23.9 - 36.7 - 49.5 - 62.4 - 75.3 - 88.4 - 101.8 - 115.2 (36.7-39.9)			
200508010103	ダ	右	1400	晴	良	11:00	3歳未勝利		2005-1-5	1	京都	1	3歳未勝利	牝[指](馬齢)	12	370	2	12	160	2	16	270	5	1.0	250	4.0	6-8	730.0	3.0	12-16	1770	7	12-16	640	8	1-12	560	5	1-16	910	12	12=>16	2640	11	1-12-16	3820	12			16,15(8,10)12(1,7,11)3(2,9,5)14,13(6,4)	16(15,10)(8,12)-1(7,11)(2,3)9,14(13,5)6,4	12.0 - 11.2 - 12.0 - 12.3 - 12.0 - 12.7 - 13.1	12.0 - 23.2 - 35.2 - 47.5 - 59.5 - 72.2 - 85.3 (35.2-37.8)			
200508010104	ダ	右	1400	晴	良	11:30	3歳新馬		2005-1-5	1	京都	1	3歳新馬	(混)[指](馬齢)	8	230	1	8	120	1	5	340	6	3.0	520	9.0	4-6	770.0	2.0	5-8	2480	10	5-8	840	9	3-8	1,580	18	3-5	6,630	47	8=>5	3140	12	3-5-8	24280	67			(*1,8)9(2,13)(5,10,12)(3,6)-7(4,11)	(*1,8)-(2,9,13)(3,5)6-(7,10)12,4,11	12.6 - 11.0 - 12.2 - 12.5 - 12.5 - 12.8 - 13.3	12.6 - 23.6 - 35.8 - 48.3 - 60.8 - 73.6 - 86.9 (35.8-38.6)			
200508010105	ダ	右	1800	晴	良	12:20	3歳500万下		2005-1-5	1	京都	1	3歳500万下	(特指)(馬齢)	1	1220	4	1	200	4	6	120	1	2.0	370	5.0				1-6	1400	5	1-6	340	4	1-2	1,250	10	2-6	750	7	1=>6	3440	10	1-2-6	5570	14	5,6(2,7)1-8,3-4	5,6(2,7)1(8,3)-4	(*5,6)7(2,1)3(8,4)	(*5,6)(2,7)1(8,3)4	12.3 - 11.6 - 13.8 - 13.7 - 13.8 - 13.1 - 12.6 - 12.4 - 12.0	12.3 - 23.9 - 37.7 - 51.4 - 65.2 - 78.3 - 90.9 - 103.3 - 115.3 (37.7-37.0)			
200508010106	ダ	右	1400	晴	良	12:50	4歳以上500万下		2005-1-5	1	京都	1	4歳以上500万下	(混)[指](別定)	2	170	1	2	120	1	9	170	2	1.0	290	5.0	1-5	500.0	1.0	2-9	660	1	2-9	280	1	1-2	420	4	1-9	1,160	14	2=>9	880	1	1-2-9	1970	3			2(7,8)(1,11)3(12,13)(5,6,14)10,9,16,15,4	2(7,8)(1,11)3(5,12,13,14)6(9,10)(15,16)4	12.4 - 10.9 - 11.8 - 12.4 - 12.3 - 12.1 - 12.7	12.4 - 23.3 - 35.1 - 47.5 - 59.8 - 71.9 - 84.6 (35.1-37.1)			
200508010107	芝	右	2200	晴	良	13:20	4歳以上500万下		2005-1-5	1	京都	1	4歳以上500万下	(混)[指](別定)	11	210	1	11	110	1	1	120	2	10.0	1,490	12.0	1-6	250.0	1.0	1-11	270	1	1-11	160	1	10-11	3,470	34	1-10	4,320	39	11=>1	440	1	1-10-11	9310	36	(*14,16)8-1(2,9,10)3,4(11,15)(5,7,6)-13-12	16,14-8-1(2,9)10(3,4)(11,15)5,7,6-13-12	16-14-(8,1)(2,9,10)(4,15)(3,11)(5,7,6)12,13	16-(8,1)(9,10,15)(2,14)11(4,6)(3,7,12)5,13	12.5 - 10.8 - 12.1 - 11.7 - 12.2 - 12.7 - 12.9 - 12.3 - 12.5 - 12.4 - 12.4	12.5 - 23.3 - 35.4 - 47.1 - 59.3 - 72.0 - 84.9 - 97.2 - 109.7 - 122.1 - 134.5 (35.4-37.3)			
200508010108	ダ	右	1800	晴	良	13:50	4歳以上1000万下		2005-1-5	1	京都	1	4歳以上1000万下	[指](別定)	5	710	3	5	190	3	2	150	2	4.0	120	1.0	2-5	1780.0	9.0	2-5	1620	7	2-5	520	7	4-5	200	1	2-4	230	2	5=>2	3490	14	2-4-5	1130	1	2,5(3,4)(9,6)12(7,11)-1-10-8	2,5(3,4)(9,6)(7,12)11-1-10-8	2,5(3,4)(9,6)12(7,1,11)-10=8	2,5,4,9,3(12,6)(7,1,11)10=8	12.2 - 11.1 - 12.5 - 12.4 - 12.5 - 12.3 - 12.4 - 12.7 - 13.0	12.2 - 23.3 - 35.8 - 48.2 - 60.7 - 73.0 - 85.4 - 98.1 - 111.1 (35.8-38.1)			
200508010109	芝	右	2000	晴	良	14:25	初夢賞 		2005-1-5	1	京都	1	4歳以上1000万下	(混)[指](別定)	1	1830	7	1	540	7	16	400	5	2.0	240	2.0	1-8	1240.0	5.0	1-16	8020	24	1-16	2,360	25	1-2	1,460	16	2-16	1,420	15	1=>16	18160	52	1-2-16	20280	56	11(1,14)(4,13)2(10,16)(6,15)7(3,12)5(8,9)	11(1,14)(4,13)(2,10)16,6,15(3,7)(8,12)5,9	11,14,13,1(4,10)16(2,6,15)(3,7)9(8,12)5	11(14,13)1(4,10,16)15(2,6)(3,7)9(8,5)12	12.7 - 11.8 - 12.7 - 12.8 - 12.4 - 13.0 - 12.2 - 11.8 - 11.6 - 11.8	12.7 - 24.5 - 37.2 - 50.0 - 62.4 - 75.4 - 87.6 - 99.4 - 111.0 - 122.8 (37.2-35.2)	1=>16=>2	163000.0	393.0
200508010110	芝	右	1800	晴	良	15:00	寿ステークス 		2005-1-5	1	京都	1	4歳以上1600万下	(混)[指](別定)	11	890	5	11	240	5	2	180	2	5.0	200	3.0	2-8	1070.0	5.0	2-11	1780	8	2-11	710	10	5-11	910	13	2-5	570	6	11=>2	4040	17	2-5-11	4050	19			7,10(4,8)(5,9)(3,11)(1,6,2)	7,10(4,8)(5,9,11)(1,3,2)6	12.6 - 11.6 - 12.1 - 12.5 - 12.8 - 12.4 - 11.9 - 11.1 - 11.4	12.6 - 24.2 - 36.3 - 48.8 - 61.6 - 74.0 - 85.9 - 97.0 - 108.4 (36.3-34.4)	11=>2=>5	26180.0	95.0
