	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200506010101	ダ	右	1200	晴	良	09:50	3歳未勝利		2005-1-5	1	中山	1	3歳未勝利	[指](馬齢)	14	320	2	14	160	2	5	230	4	10.0	340.0	5.0	3-7	1250.0	7.0	5-14	1490	6	5-14	590	6	10-14	720	9	5-10	960	11	14=>5	2460	9	5-10-14	5130	18			(*10,14)(2,5,16)-13(7,9)(4,6,15)-1,12,11(3,8)	(*10,14)(5,16)2-13(6,9)(7,15)4-(11,1)12(3,8)	12.1 - 10.7 - 11.3 - 12.3 - 12.9 - 13.4	12.1 - 22.8 - 34.1 - 46.4 - 59.3 - 72.7 (34.1-38.6)			
200506010102	ダ	右	1800	晴	良	10:20	3歳未勝利		2005-1-5	1	中山	1	3歳未勝利	牝[指](馬齢)	12	280	1	12	110	1	2	160	2	1.0	170.0	3.0	1-6	430.0	1.0	2-12	730	1	2-12	300	1	1-12	380	2	1-2	510	4	12=>2	1130	1	1-2-12	1310	1	15,7,12(3,14)9(1,6)(8,13)(4,10,11,16)(2,5)	15(7,12)(3,14)1(9,8)(6,13)(10,11)16(4,5)2	(15,7,*12)(3,1,14)-(9,6)8(2,11)(4,13)(5,16)10	(15,*12)1,3(7,14)-9,6,2(8,11)-4-5,13-16-10	12.7 - 11.8 - 12.6 - 13.5 - 13.0 - 13.2 - 13.8 - 13.5 - 13.7	12.7 - 24.5 - 37.1 - 50.6 - 63.6 - 76.8 - 90.6 - 104.1 - 117.8 (37.1-41.0)			
200506010103	ダ	右	1200	晴	良	10:50	3歳未勝利		2005-1-5	1	中山	1	3歳未勝利	(混)[指](馬齢)	9	1540	7	9	330	7	4	180	3	6.0	130.0	1.0	2-5	730.0	3.0	4-9	4130	15	4-9	1,160	15	6-9	780	9	4-6	330	2	9=>4	9580	31	4-6-9	3890	12			(2,*3,6,9,14)4(7,15)(13,16)10(1,5)8,11,12	(*6,9,14)(2,3)(4,15)-(10,7,13,16)(1,5)-11,8,12	12.0 - 10.7 - 11.4 - 12.2 - 13.4 - 14.0	12.0 - 22.7 - 34.1 - 46.3 - 59.7 - 73.7 (34.1-39.6)			
200506010104	ダ	右	1800	晴	良	11:20	3歳未勝利		2005-1-5	1	中山	1	3歳未勝利	(混)[指](馬齢)	10	650	2	10	150	2	5	210	4	1.0	200.0	3.0	5-8	1720.0	5.0	5-10	1730	5	5-10	470	5	1-10	580	7	1-5	690	8	10=>5	3360	9	1-5-10	2820	8	(*2,3)(5,7)(1,8)(9,10)4-6	(*2,3)-(5,7)(1,8)(9,10)4-6	3(5,8)(1,10)2-(9,6)7,4	(*3,5)(1,8,10)=9-6,2-(4,7)	12.9 - 11.7 - 12.9 - 13.0 - 12.9 - 13.1 - 13.4 - 13.8 - 14.2	12.9 - 24.6 - 37.5 - 50.5 - 63.4 - 76.5 - 89.9 - 103.7 - 117.9 (37.5-41.4)			
200506010105	ダ	右	1200	晴	良	12:10	3歳新馬		2005-1-5	1	中山	1	3歳新馬	(混)[指](馬齢)	13	390	2	13	150	2	1	240	4	5.0	180.0	3.0	1-7	1810.0	8.0	1-13	1770	5	1-13	760	8	5-13	400	3	1-5	690	5	13=>1	3190	10	1-5-13	2720	6			(*12,13)(1,2,5)-(3,15)6,11(8,14)10-7-4=9	(*12,13)(1,2,5)-3,15(11,6)8,14,10-7-4=9	12.0 - 10.6 - 11.5 - 12.4 - 12.7 - 13.7	12.0 - 22.6 - 34.1 - 46.5 - 59.2 - 72.9 (34.1-38.8)			
200506010106	芝	右	2000	晴	良	12:40	3歳新馬		2005-1-5	1	中山	1	3歳新馬	(混)[指](馬齢)	2	120	1	2	100	1	5	170	2							2-5	270	1	2-5	140	1	2-4	160	2	4-5	300	5	2=>5	330	1	2-4-5	400	1	1,4(3,7)5(2,6)	(*1,4)(3,7,6)5,2	(*6,4)7(1,3,5,2)	4(6,5)2(1,7)-3	12.9 - 12.4 - 14.6 - 14.0 - 12.8 - 12.2 - 12.3 - 11.6 - 11.5 - 11.7	12.9 - 25.3 - 39.9 - 53.9 - 66.7 - 78.9 - 91.2 - 102.8 - 114.3 - 126.0 (39.9-34.8)			
200506010107	ダ	右	1800	晴	良	13:10	4歳以上500万下		2005-1-5	1	中山	1	4歳以上500万下	(混)[指](別定)	7	420	2	7	140	2	16	160	3	3.0	290.0	5.0	4-8	870.0	3.0	7-16	1010	3	7-16	370	3	3-7	680	7	3-16	960	13	7=>16	2090	8	3-7-16	3830	12	(*3,4)(6,16)(9,15)(2,5,8)-(7,10)11(13,12)(1,14)	3,4(6,16)9,15,2(5,8)(11,7)10(13,12)(1,14)	3(4,6,16)9(15,7)2,5(11,8)-(13,12)(10,14)1	(*3,16)(9,6,7)(4,15)2(11,5)8(13,14)12(10,1)	12.8 - 11.6 - 12.6 - 12.8 - 12.4 - 12.5 - 13.0 - 13.2 - 14.3	12.8 - 24.4 - 37.0 - 49.8 - 62.2 - 74.7 - 87.7 - 100.9 - 115.2 (37.0-40.5)			
200506010108	ダ	右	1200	晴	良	13:40	4歳以上500万下		2005-1-5	1	中山	1	4歳以上500万下	[指](別定)	10	310	1	10	130	1	15	220	4	6.0	180.0	2.0	5-8	610.0	1.0	10-15	1190	3	10-15	500	3	6-10	340	1	6-15	700	6	10=>15	1850	3	6-10-15	1560	1			(*7,15)-16(11,12)(1,4,9)(2,8,10)6,3(14,13)=5	(7,*15)-(11,12)16(1,4)(9,10)(2,8,6)3(14,13)=5	12.1 - 10.6 - 11.0 - 12.3 - 12.9 - 13.7	12.1 - 22.7 - 33.7 - 46.0 - 58.9 - 72.6 (33.7-38.9)			
200506010109	ダ	右	1800	晴	良	14:15	初日の出賞 		2005-1-5	1	中山	1	4歳以上1000万下	(混)[指](別定)	12	170	1	12	120	1	7	220	4	10.0	470.0	8.0	5-7	700.0	4.0	7-12	690	3	7-12	330	3	10-12	920	12	7-10	2,000	22	12=>7	940	3	7-10-12	5650	20	(*2,12)(13,14)(3,10)7(4,6)-(8,9,11)-1-5	(*2,12)(13,14)(3,10)(7,4)6-(8,9,11)-1-5	(2,*12)14(10,6)(13,3)7(8,4)(1,11)-9,5	(2,*12)14,3,10-(7,6)13(8,1)(4,11)-5=9	12.7 - 11.2 - 12.5 - 12.7 - 12.5 - 12.4 - 12.8 - 12.8 - 13.3	12.7 - 23.9 - 36.4 - 49.1 - 61.6 - 74.0 - 86.8 - 99.6 - 112.9 (36.4-38.9)	12=>7=>10	14360.0	43.0
200506010110	芝	右	1600	晴	良	14:50	ジュニアカップ 		2005-1-5	1	中山	1	3歳オープン	(混)(特指)(別定)	11	890	4	11	220	5	4	130	1	12.0	170.0	2.0	4-7	450.0	1.0	4-11	1070	3	4-11	480	5	11-12	640	8	4-12	330	1	11=>4	3110	9	4-11-12	1670	2		(*7,10)(4,5,11)(2,8,9)(3,13)(1,12)-6	7,9,10,11(4,5,8)12(3,13)-1-(2,6)	7,9(10,11)(4,8)(5,12)(3,13)-1,6-2	13.0 - 11.0 - 10.9 - 11.1 - 12.1 - 11.9 - 11.8 - 12.1	13.0 - 24.0 - 34.9 - 46.0 - 58.1 - 70.0 - 81.8 - 93.9 (34.9-35.8)	11=>4=>12	12590.0	28.0
