	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200505010101	ダ	左	1400	曇	良	10:00	3歳未勝利		2005-1-29	1	東京	1	3歳未勝利	[指](馬齢)	15	3400	8	15	730	7	13	200	2	4.0	460	5.0	7-8	2760.0	10.0	13-15	8860	26	13-15	2,570	25	4-15	3,310	31	4-13	1,390	13	15=>13	18860	51	4-13-15	31960	82			(*4,10)12(2,8,16)(11,13,14)1,15,3(5,7)-6,9	(*4,10)(2,12,16)(8,13)(11,14)(1,15)3,7,5(9,6)	12.8 - 11.6 - 12.3 - 12.8 - 12.8 - 12.8 - 13.5	12.8 - 24.4 - 36.7 - 49.5 - 62.3 - 75.1 - 88.6 (36.7-39.1)			
200505010102	ダ	左	1300	曇	良	10:30	3歳未勝利		2005-1-29	1	東京	1	3歳未勝利	[指](馬齢)	1	1220	5	1	250	5	6	360	6	11.0	110	1.0	1-3	4760.0	13.0	1-6	8050	22	1-6	2,150	20	1-11	420	4	6-11	560	5	1=>6	15750	35	1-6-11	3620	11			(1,*2)(6,16)(4,8)(7,13,14)(3,5)10(9,15)11-12	(*1,2)6,16(4,8,13,14)(3,7)10,9(5,11,15)-12	7.0 - 11.4 - 11.6 - 12.3 - 12.8 - 12.9 - 13.3	7.0 - 18.4 - 30.0 - 42.3 - 55.1 - 68.0 - 81.3 (30.0-39.0)			
200505010103	ダ	左	1600	曇	良	11:00	3歳未勝利		2005-1-29	1	東京	1	3歳未勝利	牝[指](馬齢)	14	1780	5	14	260	5	4	120	1	8.0	130	2.0	2-7	820.0	4.0	4-14	1970	7	4-14	500	6	8-14	620	8	4-8	180	1	14=>4	4620	17	4-8-14	1540	3			(*14,10)(2,8,15)(5,4,16)(3,1)(6,13)11(12,9)7	(*14,10)(2,8)(4,15)5(1,16)3(11,13)6,12-9,7	12.6 - 11.6 - 12.2 - 13.3 - 13.4 - 12.8 - 12.9 - 13.2	12.6 - 24.2 - 36.4 - 49.7 - 63.1 - 75.9 - 88.8 - 102.0 (36.4-38.9)			
200505010104	障		3000	曇	良  ダート	11:30	障害4歳以上未勝利		2005-1-29	1	東京	1	障害4歳以上未勝利	(定量)	14	160	1	14	100	1	11	540	7	2.0	220	3.0	7-8	1600.0	6.0	11-14	1830	6	11-14	730	8	2-14	370	2	2-11	2,220	23	14=>11	2380	7	2-11-14	4590	14	8-10,1(2,11,14)-7-3-5,4-13=6-9 12	(*8,10)(1,14)11(2,7)=3-5,4-13=6=9 12	8,10,14,11,1,7(2,5)4=3=13=6=9 12	8,10,14,11-5,7,4-1,2=3,13=6=9 12					
200505010105	ダ	左	1300	曇	良	12:20	3歳新馬		2005-1-29	1	東京	1	3歳新馬	(混)[指](馬齢)	4	2340	7	4	500	7	10	260	3	7.0	1,220	10.0	2-5	4030.0	15.0	4-10	4800	17	4-10	1,870	17	4-7	8,150	60	7-10	4,080	40	4=>10	14730	46	4-7-10	79920	155			(*4,6)10,9,7-14(1,15)2,5(11,12)8-(3,16)13	(*4,6)10-(7,9)=(14,15)-1,5-16,2(12,13)(8,11)3	7.1 - 11.2 - 11.7 - 12.2 - 12.6 - 12.5 - 13.4	7.1 - 18.3 - 30.0 - 42.2 - 54.8 - 67.3 - 80.7 (30.0-38.5)			
200505010106	芝	左	1800	曇	良	12:50	3歳未勝利		2005-1-29	1	東京	1	3歳未勝利	(混)[指](馬齢)	14	640	2	14	240	3	10	240	2	9.0	2,600	13.0	5-7	1600.0	7.0	10-14	1800	7	10-14	550	6	9-14	7,090	45	9-10	5,120	39	14=>10	3480	11	9-10-14	40270	87		16(1,3,9,14,15)(4,5,7)(10,11)(2,12)(8,13)-6	16,14(3,9)15(1,4)(10,5)11(7,13)(2,12)(6,8)	16(3,9,14)15,1(4,13)(10,5)(7,11,12,8)(2,6)	13.2 - 11.1 - 12.0 - 12.6 - 12.7 - 12.9 - 11.9 - 11.8 - 12.0	13.2 - 24.3 - 36.3 - 48.9 - 61.6 - 74.5 - 86.4 - 98.2 - 110.2 (36.3-35.7)			
200505010107	ダ	左	1600	曇	良	13:20	3歳500万下		2005-1-29	1	東京	1	3歳500万下	牝(特指)(馬齢)	11	210	1	11	120	1	1	210	3	12.0	1,680	11.0	1-7	610.0	2.0	1-11	730	2	1-11	330	2	11-12	3,290	30	1-12	11,150	50	11=>1	1030	3	1-11-12	23730	59			(*11,10)(1,7,12)(2,6,13)8-(5,3,4)9	11,10(1,12)(7,13)2(8,6,9)4(5,3)	12.8 - 11.4 - 12.2 - 12.8 - 13.3 - 12.7 - 12.4 - 12.8	12.8 - 24.2 - 36.4 - 49.2 - 62.5 - 75.2 - 87.6 - 100.4 (36.4-37.9)			
200505010108	ダ	左	1400	曇	良	13:55	4歳以上500万下		2005-1-29	1	東京	1	4歳以上500万下	[指](別定)	16	230	1	16	130	1	9	330	6	10.0	150	2.0	5-8	440.0	1.0	9-16	2140	8	9-16	700	8	10-16	240	1	9-10	1,040	13	16=>9	3030	10	9-10-16	2990	9			14(3,9)12(5,6,7,8)13(2,10)(1,11)(16,15)-4	14(9,8)3,7,5(6,10,13)(12,2)(1,11)16-15-4	12.6 - 11.3 - 12.0 - 12.5 - 12.3 - 12.4 - 12.8	12.6 - 23.9 - 35.9 - 48.4 - 60.7 - 73.1 - 85.9 (35.9-37.5)			
200505010109	芝	左	1400	曇	良	14:30	クロッカスステークス 		2005-1-29	1	東京	1	3歳オープン	(混)(特指)(別定)	6	1110	5	6	230	5	5	140	2	4.0	110	1.0	5-6	2160.0	10.0	5-6	2110	9	5-6	630	9	4-6	380	5	4-5	190	1	6=>5	5260	21	4-5-6	1370	4			(4,*10)-5-6(2,3)(7,9)(1,8)	(*4,10)5-6(2,3)-(7,9)(1,8)	12.4 - 10.7 - 11.2 - 11.8 - 11.6 - 11.7 - 12.2	12.4 - 23.1 - 34.3 - 46.1 - 57.7 - 69.4 - 81.6 (34.3-35.5)	6=>5=>4	14990.0	54.0
200505010110	芝	左	2400	曇	良	15:05	箱根特別 		2005-1-29	1	東京	1	4歳以上1000万下	(混)[指](別定)	3	810	4	3	250	4	12	200	2	6.0	310	5.0	2-6	2120.0	8.0	3-12	2350	8	3-12	840	10	3-6	1,110	14	6-12	800	7	3=>12	5040	16	3-6-12	6180	20	8-16=15,13(7,10)6(3,14)2(12,11)4,5,1-9	8=16=15,13,10,7(6,14)3(2,11)12(4,5)1=9	8,16=(13,15)(6,10)7(3,14,11)(4,2,5)(12,1)9	(*8,16)-(13,15)(6,10)7(3,14)(2,11)(4,5)(12,1)9	12.7 - 10.7 - 11.8 - 12.0 - 12.3 - 12.8 - 13.4 - 12.4 - 12.3 - 11.4 - 12.2 - 11.8	12.7 - 23.4 - 35.2 - 47.2 - 59.5 - 72.3 - 85.7 - 98.1 - 110.4 - 121.8 - 134.0 - 145.8 (35.2-35.4)	3=>12=>6	36650.0	112.0
