waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016101479	ウインゴライアス			05000	酒井忍	05439	河津裕昭	533	6
2	2	2016102891	フェルヴィド			05342	森泰斗	05552	高月賢一	489	-1
3	3	2013102638	キタサンツバキ			05230	今野忠成	a02ef	村田順一	467	-13
4	4	2014101959	ウィズネイチャー			a0484	木間塚龍	a000d	森始	497	9
5	5	2015103445	アテンコール			05524	笹川翼	05331	山崎尋美	462	1
5	6	2017105877	エイシンバイエルン			05399	和田譲治	05331	山崎尋美	495	-6
6	7	2017104265	オレオレサララ			05404	御神本訓	05465	田辺陽一	516	13
6	8	2018106095	ライヴマカロン			05563	櫻井光輔	05331	山崎尋美	491	4
7	9	2014101471	プリモ			a0486	神尾香澄	05703	山田質	422	-4
7	10	2018103888	シントーネネ			a0235	笠野雄大	05719	佐藤裕太	429	2
8	11	2018106248	クーバ			05455	町田直希	05592	岩本洋	492	0
8	12	2017100757	シュゼット			a0188	藤江渉	a02d6	長谷川忍	470	-11
