rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		ドリームリン	牝3	54.0		岡村卓弥	1:26.0		5-3-4-3	41.1	7.1	4	435	-5		目迫大輔		西森鶴	20.0
2	8	11		ノーブルジャーニー	牝4	54.0		林謙佑	1:26.0	アタマ	6-5-5-7	40.8	6.2	3	424	-6		田中譲二		上岡早苗	7.0
3	7	9		アキノリーツリー	牝5	54.0		嬉勝則	1:26.0	クビ	3-4-3-4	41.1	4.2	1	465	1		田中譲二		三岡有香	4.0
4	6	7		ゴールドアドミラル	牡5	56.0		佐原秀泰	1:26.3	1.1/2	11-11-11-5	39.7	12.3	7	502	-3		那俄性哲		杉浦和也	3.0
5	3	3		クインズオレンジ	牝5	54.0		畑中信司	1:26.3	クビ	7-7-7-6	40.6	9.2	6	429	-2		宮川浩一		遠藤喜和	2.0
6	7	8		セイユウロマンス	牝5	54.0		山崎雅由	1:26.3	ハナ	2-2-2-1	41.7	4.6	2	489	0		工藤真司		松岡正二	
7	6	6		フィンデルムンド	牡11	56.0		石本純也	1:26.7	2.0	9-8-8-8	40.7	17.8	9	477	0		田中伸一		木村益生	
8	1	1		スピーディダブル	牡4	56.0		倉兼育康	1:26.9	1.0	1-1-1-2	42.4	13.5	8	440	-3		別府真司		吉橋英隆	
9	2	2		モーヴ	牝5	54.0		米倉知	1:27.0	1/2	10-10-9-9	40.7	31.0	10	471	-4		松木啓助		岡林英雄	
10	5	5		ヒラボクレジェンド	牡8	56.0		西森将司	1:27.2	1.0	8-9-10-11	40.8	37.3	11	505	6		西山裕貴		北原光一郎	
11	8	10		エアオブザドラゴン	セ6	56.0		赤岡修次	1:28.8	8.0	4-6-6-10	43.4	8.1	5	479	1		別府真司		梶原哲朗	
