rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		キャンユーキッス	牝3	51.0		泉谷楓真	0:58.1		4-3	35.4	3.3	1	436	0		鈴木孝志		岡浩二	510.0
2	4	6		スパークリングアイ	牡3	55.0		菊沢一樹	0:58.2	1/2	1-1	35.8	4.8	2	494	-4		大根田裕		奥裕嗣	200.0
3	4	5		セイブロッケン	牡3	56.0		鮫島克駿	0:58.3	クビ	2-2	35.9	17.3	7	456	0		加用正		金田成基	130.0
4	8	14		ゴイゴイスー	牡3	56.0		川又賢治	0:58.4	3/4	4-3	35.7	7.8	6	474	-18		中尾秀正		山下良子	77.0
5	3	3		エコロワカ	牝3	53.0		斎藤新	0:58.6	1.1/4	9-7	35.5	7.7	5	448	0		深山雅史		原村正紀	51.0
6	5	7		パインヒル	牝3	53.0		亀田温心	0:58.7	3/4	10-10	35.5	119.1	12	446	-4		牧浦充徳		松岡隆雄	
7	7	11		ビービーダルク	牝3	54.0		藤岡康太	0:58.9	3/4	7-8	35.9	7.7	4	458	-4		千田輝彦		坂東牧場	
8	8	13		ヴェルメリオ	牝3	53.0		菅原明良	0:58.9	アタマ	11-11	35.4	142.1	13	424	-4		坂口智康		今村明浩	
9	3	4		マイネルレスペト	牡3	56.0		丹内祐次	0:58.9	クビ	4-3	36.2	44.3	9	488	0		松山将樹		サラブレッドクラブ・ラフィアン	
10	6	9		キンバ	牡3	55.0		富田暁	0:58.9	アタマ	3-3	36.3	5.4	3	434	-6		武英智		ケーエスＨＤ	
11	5	8		マリノアマービレ	牝3	52.0		山田敬士	0:59.6	4.0	7-8	36.6	85.1	11	432	-2		清水英克		矢野まり子	
12	2	2		ラグラスドシエル	牝3	54.0		吉田隼人	0:59.7	1/2	12-12	35.4	22.4	8	442	-2		浅見秀一		ＫＡＪＩＭＯＴＯホールディングス	
13	6	10		ウインメイキット	牡3	56.0		原田和真	1:00.6	5.0	14-13	36.0	172.6	14	466	0		新谷功一		ウイン	
中	7	12		ニシノブライダル	牝3	51.0		秋山稔樹			12		54.4	10	502	-4		尾形和幸		西山茂行	
