rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ドナホーク	牝3	54.0		柿原翔	1:33.6		1-1-1	39.3	2.4	1	492	0		藤ヶ崎一		服部康夫	27.0
2	3	3		セカンドショット	牝3	54.0		大畑雅章	1:34.0	2.0	4-3-3	39.2	3.2	3	420	0		今津博之		飯田学	7.6
3	8	10		メイショウペルム	牝3	52.0		木之前葵	1:34.8	4.0	2-2-2	40.3	3.0	2	479	3		内村寛司		錦見日出雄	4.3
4	2	2		アイファーエンター	牝3	54.0		丸野勝虎	1:35.4	3.0	6-6-5	40.2	90.6	8	449	0		倉地学		（有）ミドルアイラ	2.7
5	4	4		ヒカルアヤノヒメ	牝15	54.0		尾崎章生	1:35.7	1.1/2	3-3-4	40.9	15.6	5	460	-4		井上哲		酒井しずゑ	1.6
6	6	6		ビジネスチャンス	牝4	54.0		山田祥雄	1:36.2	2.1/2	5-5-6	41.2	54.6	7	449	2		植松則幸		（株）ファーストビ	
7	7	8		ヴォアラ	牝3	51.0		浅野皓大	1:36.4	1.0	8-7-7	40.9	98.9	9	489	1		錦見勇夫		錦見日出雄	
8	7	7		キサナドゥー	牝6	54.0		松本剛志	1:36.6	1.1/2	7-7-9	41.1	51.7	6	439	-1		湯前良人		（有）ホースケア	
9	8	9		アサケボス	牡3	56.0		丹羽克輝	1:36.7	クビ	9-10-10	41.0	13.7	4	445	-22		井上正		大橋堯	
10	1	1		ネオンブルー	牡4	56.0		戸部尚実	1:37.6	4.0	10-9-8	42.0	205.3	10	491	-4		植松則幸		伊藤雅康	
