rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		トーセンシグナル	牡4	56.0		吉留孝司	1:31.3		1-1-1-1	41.8	25.4	8	521	-2		小久保智		島川隆哉	120.0
2	8	12		フェアウェザー	牝4	54.0		笹川翼	1:31.5	1.0	6-6-4-2	41.2	41.4	10	438	7		内田勝義		（有）キャロットフ	48.0
3	6	8		リュウノイカリ	セ5	56.0		矢野貴之	1:31.8	1.1/2	9-9-8-8	41.1	2.6	1	508	-1		高月賢一		二口雅一	30.0
4	7	10		オーシャンスケイプ	牝5	54.0		本田正重	1:32.1	1.1/2	8-8-10-9	41.4	18.6	6	450	7		吉橋淳一		（有）木村牧場	18.0
5	5	6		ペシュジェイド	牝5	54.0		山林堂信	1:32.4	1.1/2	4-5-6-5	42.1	38.5	9	437	-14		池田孝		三岡有香	12.0
6	7	9		リベリアスハート	牡4	56.0		和田譲治	1:32.5	クビ	6-7-7-6	42.2	4.2	3	463	-2		今井輝和		（株）ノルマンディ	
7	3	3		バジガクアリア	牝6	54.0		濱田達也	1:32.7	1.0	10-10-11-10	41.7	10.9	5	448	0		山中尊徳		（株）馬事学院	
8	2	2		ダイユウライラック	牝4	54.0		酒井忍	1:33.4	3.0	2-2-2-3	43.5	3.8	2	434	-1		田辺陽一		永見貴昭	
9	5	5		ハッピーアロー	牝5	54.0		内田利雄	1:33.5	3/4	10-12-12-12	42.2	315.2	12	410	2		新井健児		人見塁	
10	8	11		ロッソビアンコ	牝4	54.0		本橋孝太	1:33.7	3/4	3-3-2-4	43.6	10.8	4	449	-3		小久保智		平田修	
11	4	4		サプライズドルチェ	牝4	54.0		藤江渉	1:34.0	1.1/2	4-4-5-6	43.9	214.7	11	448	-2		平田正一		吉岡廣樹	
12	1	1		マジェスティゲート	牡5	56.0		櫻井光輔	1:34.1	1/2	12-11-8-11	43.4	23.2	7	503	-4		佐藤博紀		組）Ｖｉｒｉｄｉａｎ	
