日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/06	晴	8	16	3	5	41.5	12	3	51.0	良	1:12.9	0.3	3-3	34.8-37.8	37.7	阪神	202209010808	4歳以上1勝クラス	202209010808	01187	ダ	1200	474	-10	190.0
2022/02/20	曇	8	16	8	16	115.4	15	4	51.0	稍	1:13.8	0.6	3-2	34.6-38.6	38.8	阪神	202209010408	4歳以上1勝クラス	202209010408	01187	ダ	1200	484	12	120.0
2022/01/29	曇	3	13	1	1	139.0	13	8	55.0	良	1:00.3	0.7	5-4	34.7-36.4	36.8	小倉	202210010503	4歳以上1勝クラス	202210010503	01157	ダ	1000	472	-16	0.0
2021/12/04	曇	5	16	1	2	325.4	16	13	55.0	良	1:13.6	1.3	13-13	34.7-37.6	37.3	中京	202107060105	3歳以上1勝クラス	202107060105	01178	ダ	1200	488	4	0.0
2021/11/20	晴	9	16	4	7	194.9	15	14	55.0	良	1:10.5	1.8	5-9	32.3-36.4	37.8	福島	202103020509	3歳以上1勝クラス	202103020509	01128	ダ	1150	484	-8	0.0
2021/10/17	曇	8	14	4	6	101.9	14	12	54.0	不	1:12.3	1.5	12-11	34.0-36.8	37.5	新潟	202104050408	3歳以上1勝クラス	202104050408	01182	ダ	1200	492	12	0.0
2021/08/29	晴	8	14	8	14	42.9	9	9	55.0	良	1:00.1	1.3	11-11	34.5-35.8	36.1	小倉	202110040608	3歳以上1勝クラス	202110040608	01174	ダ	1000	480	2	0.0
2021/07/03	小雨	9	14	5	8	44.8	12	12	55.0	稍	0:59.6	1.2	9-11	34.1-36.0	36.6	小倉	202110030109	3歳以上1勝クラス	202110030109	01138	ダ	1000	478	16	0.0
2021/05/08	晴	9	15	8	14	16.8	8	13	55.0	良	1:13.2	1.8	5-6	34.2-37.2	38.6	新潟	202104020109	4歳以上1勝クラス	202104020109	01157	ダ	1200	462	-12	0.0
2021/04/17	雨	8	10	5	5	18.4	7	7	55.0	不	1:13.3	1.7	2-2	34.7-36.9	38.6	阪神	202109020708	4歳以上1勝クラス	202109020708	01157	ダ	1200	474	6	0.0
2021/03/28	雨	6	16	4	7	75.0	11	6	55.0	良	1:12.6	0.8	2-2	35.2-36.6	37.3	中京	202107020606	4歳以上1勝クラス	202107020606	01157	ダ	1200	468	-2	0.0
2021/03/13	小雨	8	13	7	11	165.9	13	7	55.0	不	1:12.2	1.1	10-10	34.2-36.9	37.0	中京	202107020108	4歳以上1勝クラス	202107020108	01138	ダ	1200	470	0	0.0
