rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		モリデンアロー	牡4	55.0		笹川翼	1:28.5		3-4-2-1	37.8	1.2	1	508	5		繁田健一		森田芳男	260.0
2	7	7		ルチルクォーツ	牝4	53.0		福原杏	1:29.7	6.0	1-1-2-2	39.3	141.8	7	483	9		水野貴史		斉藤秀文	91.0
3	8	10		リトルパイングッド	牡5	57.0		森泰斗	1:29.7	クビ	2-2-1-3	39.4	5.3	2	505	-4		内田勝義		小松芳子	52.0
4	2	2		ウインウェルス	牡9	57.0		岡村健司	1:30.1	2.0	8-8-6-5	38.6	6.1	3	523	-4		新井清重		（同）ＪＰＮ技研	39.0
5	6	6		ハニーコーン	牡8	55.0		加藤和博	1:30.2	3/4	6-5-4-4	39.2	14.1	4	481	5		長谷川忍		中澤加那子	26.0
6	1	1		タンクティーエー	牡6	57.0		半澤慶実	1:30.4	1.0	7-7-7-7	38.7	53.3	5	551	4		宇野木博		津田浩一	
7	4	4		オウケンスターダム	牡8	57.0		藤田凌	1:30.6	1.0	9-9-9-9	38.6	252.4	9	491	6		嶋田幸晴		小菅祐介	
8	3	3		トミケンエンデレア	セ7	55.0		橋本直哉	1:31.0	2.0	4-3-5-6	40.1	271.3	10	497	-3		斉藤敏		杉浦和也	
9	5	5		ボマライン	セ5	57.0		藤江渉	1:31.4	2.0	10-10-8-8	39.7	120.7	6	465	1		水野貴史		野嶋祥二	
10	8	9		サトノゴールド	セ5	55.0		秋元耕成	1:31.9	2.1/2	5-6-10-10	40.4	194.3	8	480	7		小林真治		時田裕	
