waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017106384	ノーウィック	牡4	57.0	01140	横山和	01184	四位	486	0
2	2	2015105026	シエラネバダ	セ6	57.0	01157	鮫島駿	01002	音無	500	-2
3	3	2017106141	ナムラショウグン	牡4	57.0	01138	藤懸	01091	羽月	488	8
4	4	2017104623	ハナビマンカイ	セ4	57.0	01171	西村淳	01055	藤原英	454	12
5	5	2017104808	デルマラッキーガイ	牡4	57.0	01161	菊沢	01171	小手川	486	6
6	6	2016104916	カーテンジュエル	牝5	55.0	01179	菅原明	01132	金成	446	2
7	7	2017104917	キングオブドラゴン	牡4	57.0	01095	吉田隼	01075	矢作	488	-2
7	8	2016102904	ボンベール	牡5	57.0	01147	城戸	01095	荒川	482	-2
8	9	2017105224	キングダムウイナー	牡4	57.0	01166	川又	01180	田中克	494	4
8	10	2016104542	カラミンサ	牝5	55.0	01163	坂井	01176	吉岡	498	4
