rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		トモジャナイト	牡4	56.0		南郷家全	1:40.3		4-4	38.9	31.6	6	501	12		櫻田浩樹		吉冨学	30.0
2	7	8		セレブレイトソング	セ8	56.0		菅原辰徳	1:40.5	1.1/4	5-2	38.9	4.3	2	482	1		小林俊彦		小橋亮太	8.4
3	4	4		ナムラバンザイ	牡5	56.0		関本淳	1:40.6	クビ	1-1	39.5	1.2	1	453	1		斉藤雄一		川村初美	4.8
4	2	2		ストーリーズ	牝4	54.0		高松亮	1:41.9	8.0	7-6	39.7	30.6	5	426	-1		佐藤雅彦		石川諭	3.0
5	8	9		ディープチル	牝8	54.0		山本政聡	1:42.6	4.0	8-7	40.2	51.9	8	450	2		晴山厚司		竹洞博	1.8
6	1	1		エンドゾーンダンス	牡5	56.0		鈴木祐	1:43.1	3.0	9-8	40.3	14.1	3	475	-1		工藤裕孝		尾上寿夫	
7	3	3		ベルレガッタ	牝4	54.0		山本聡哉	1:43.1	クビ	1-3	42.1	19.4	4	442	0		千葉幸喜		山本又一郎	
8	7	7		カラスミヤビ	牝4	53.0		塚本涼人	1:43.3	1.0	6-8	41.0	302.1	10	461	4		酒井仁		鈴木雅俊	
9	6	6		ヴィランドリー	牝7	50.0		関本玲花	1:43.6	1.1/2	1-5	42.4	49.3	7	480	-7		板垣吉則		（同）ＪＰＮ技研	
10	5	5		ネオヴァリアント	牡9	53.0		田中洸多	1:47.1	大	9-10	44.1	86.0	9	490	-6		関本浩司		小橋亮太	
