rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		サトノマーキス	牡4	56.0		今野忠成	1:36.9		2-2-2-2	39.1	5.0	3	561	-1		川島正一		里見治	80.0
2	1	1		タイキマイスター	牡4	56.0		張田昂	1:37.1	1.0	7-7-6-5	38.4	4.2	2	466	1		矢内博		角谷守正	31.2
3	7	9		アリオス	牝7	54.0		野澤憲彦	1:38.0	4.0	3-3-3-3	39.9	21.0	7	414	4		玉井勝		廣川正之	20.0
4	3	3		マウナケアシチー	牡5	56.0		山口達弥	1:38.0	ハナ	1-1-1-1	40.3	2.1	1	523	4		林正人		（株）友駿ホースク	12.0
5	8	11		トウカイマーレ	牡4	56.0		水野翔	1:38.2	3/4	5-5-4-4	39.7	8.7	4	475	3		岡林光浩		久世俊勝	8.8
6	5	5		アストニッシュ	牡5	56.0		笠野雄大	1:38.8	3.0	12-12-12-11	39.1	14.0	6	475	-1		山中尊徳		前田幸治	
7	4	4		エイシントロイ	牝4	54.0		橋本直哉	1:39.0	1.0	6-8-7-6	40.2	10.8	5	430	1		岡田一男		遠藤喜和	
8	5	6		ベリーベリー	牝8	54.0		増田充宏	1:40.1	5.0	4-4-4-7	41.6	92.4	8	493	-8		平山真希		木村勝	
9	2	2		カミノモモコ	牝9	54.0		半澤慶実	1:40.2	1/2	10-10-9-8	41.2	119.5	9	432	2		宇野木数		岡本育枝	
10	8	12		セラフィーナ	牝8	54.0		国分祐仁	1:40.3	1/2	8-6-7-9	41.5	527.5	12	421	-2		冨田敏男		冨田藤男	
11	7	10		スピカプレイス	牝8	54.0		山中悠希	1:40.3	ハナ	9-9-9-10	41.3	216.2	10	452	-7		林幻		細川大輔	
12	6	7		ヴァローダムーン	牝9	54.0		見越彬央	1:40.5	3/4	11-11-11-12	40.9	258.5	11	425	5		川村守男		岡本育枝	
