日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2021/11/28	晴	11	11	2	2	2.4	1	1	54.0	不	1:26.6	-0.5	1-1-1-1	0.0-38.1	38.1	水沢	202136112811	ひいらぎ賞	movie.html?race_id=202136112811	05294	ダ	1400	517	0	75.0
2021/11/16	晴	8	11	1	1	2.1	1	3	54.0	重	1:13.1	0.8	7-5	0.0-37.4	37.5	盛岡	202135111608	B1	movie.html?race_id=202135111608	05445	ダ	1200	517	1	11.0
2021/11/02	晴	9	12	6	7	3.4	2	1	54.0	不	0:59.0	-0.6	2-2	0.0-35.7	35.6	盛岡	202135110209	B1	movie.html?race_id=202135110209	05445	ダ	1000	516	7	55.0
2021/10/17	晴	10	12	2	2	5.6	3	1	54.0	不	1:26.1	-0.2	1-1	0.0-38.9	38.9	盛岡	202135101710	シュラブローズ賞	movie.html?race_id=202135101710	05445	ダ	1400	509	0	55.0
2021/09/26	曇	11	11	8	11	13.2	3	8	54.0	良	1:15.2	2.9	3-3	0.0-37.2	39.7	盛岡	202135092611	ヴィーナススプリント(G)	movie.html?race_id=202135092611	05591	ダ	1200	509	7	0.0
2021/08/23	晴	11	12	2	2	6.0	3	2	54.0	稍	1:13.9	0.1	4-1	0.0-38.1	37.9	盛岡	202135082311	秋桜賞	movie.html?race_id=202135082311	05591	ダ	1200	502	1	26.3
2021/08/09	小雨	9	11	8	11	1.7	1	3	55.0	良	1:30.0	0.8	4-3	0.0-39.9	40.4	盛岡	202135080909	楽天競馬で岩手競馬L	movie.html?race_id=202135080909	05591	ダ	1400	501	-4	9.0
2021/07/27	晴	8	9	8	9	2.6	1	1	54.0	良	1:15.7	-0.3	2-1	0.0-39.5	39.5	盛岡	202135072708	B2	movie.html?race_id=202135072708	05591	ダ	1200	505	1	45.0
2021/07/11	曇	8	12	6	7	2.4	1	1	54.0	重	1:27.0	-0.1	1-1	0.0-38.9	38.9	盛岡	202135071108	B2	movie.html?race_id=202135071108	05591	ダ	1400	504	-4	45.0
2021/06/22	曇	11	7	3	3	5.0	2	2	56.0	良	1:31.2	0.6	1-1-1-2	0.0-40.9	41.5	水沢	202136062211	種山高原賞	movie.html?race_id=202136062211	a01d1	ダ	1400	508	0	17.5
2021/06/08	曇	10	8	7	7	5.7	3	2	53.0	良	1:30.3	0.2	1-1-1-1	0.0-40.3	40.5	水沢	202136060810	C1	movie.html?race_id=202136060810	05591	ダ	1400	508	2	12.3
2021/05/25	晴	7	7	5	5	2.2	1	1	53.0	良	1:23.4	-0.4	1-1-1-1	0.0-40.3	40.3	水沢	202136052507	C1	movie.html?race_id=202136052507	05591	ダ	1300	506	-8	35.0
2021/05/11	晴	8	9	7	7	4.7	3	7	53.0	良	1:25.6	1.6	2-2-2-2	0.0-40.2	41.7	水沢	202136051108	C1	movie.html?race_id=202136051108	05591	ダ	1300	514	7	0.0
2020/11/08	曇	7	9	3	3	5.4	4	4	53.0	重	1:26.3	0.6	4-4	0.0-38.6	38.5	盛岡	202035110807	C1九組	movie.html?race_id=202035110807	05591	ダ	1400	507	3	3.0
2020/10/26	曇	5	11	7	9	28.4	5	3	53.0	重	1:25.3	0.8	1-1	0.0-37.3	38.1	盛岡	202035102605	C2一組	movie.html?race_id=202035102605	05591	ダ	1400	504	2	4.0
2020/10/12	曇	3	9	6	6	2.8	2	5	53.0	良	1:27.9	0.5	1-1	0.0-38.6	39.1	盛岡	202035101203	楽天銀行賞	movie.html?race_id=202035101203	05591	ダ	1400	502	-4	1.5
2020/10/05	小雨	3	8	5	5	10.1	6	1	53.0	良	1:26.7	-0.4	1-1	0.0-38.6	38.6	盛岡	202035100503	C2三組	movie.html?race_id=202035100503	05591	ダ	1400	506	3	25.0
2020/09/22	曇	2	9	2	2	131.6	8	2	53.0	良	1:27.4	0.8	3-3	0.0-38.5	38.8	盛岡	202035092202	C2三組	movie.html?race_id=202035092202	05591	ダ	1400	503	3	7.0
2020/09/07	曇	2	11	3	3	16.0	4	9	53.0	良	1:30.0	3.5	6-7	0.0-37.4	40.0	盛岡	202035090702	C2二組	movie.html?race_id=202035090702	05591	ダ	1400	500	-4	0.0
2020/08/24	晴	7	7	2	2	3.7	2	3	53.0	良	1:24.5	1.3	2-2-2-2	0.0-40.3	41.5	水沢	202036082407	3歳C1三組	movie.html?race_id=202036082407	05591	ダ	1300	504	-2	5.6
2020/08/08	曇	6	9	7	8			取	53.0	良				0.0-38.3		盛岡	202035080806	3歳C1一組	movie.html?race_id=202035080806	05591	ダ	1400	計不		0.0
2020/07/11	曇	7	18	7	13	22.5	10	18	54.0	重	1:30.5	5.8	3-5	34.0-38.8	44.3	阪神	202009040307	3歳未勝利	202009040307	01154	芝	1400	506	-10	0.0
2020/03/22	晴	3	15	6	11	23.7	8	8	54.0	良	1:22.0	0.8	9-9	34.4-35.0	35.1	阪神	202009010903	3歳未勝利	202009010903	01095	芝	1400	516	-10	0.0
2019/12/22	曇	3	16	8	15	35.9	10	10	54.0	良	1:11.0	2.0	15-11	34.8-34.2	35.3	阪神	201909050803	2歳未勝利	201909050803	01095	芝	1200	526	0	0.0
2019/12/08	晴	4	9	8	8	13.6	5	3	54.0	良	1:10.8	0.7	3-2	35.6-34.5	35.1	阪神	201909050404	2歳新馬	201909050404	01032	芝	1200	526	0	180.0
