日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/14	曇	10	11	8	11	20.1	8	8	56.0	不	1:29.4	3.5	10-10-10-10	0.0-38.0	39.6	水沢	202236031410	スプリント特別(OP)	movie.html?race_id=202236031410	05552	ダ	1400	484	11	0.0
2021/12/26	雪	9	0	1	1				56.0	不						水沢	202136122609	鈴田競馬場賞	movie.html?race_id=202136122609	05552	ダ	1400	計不		0.0
2021/12/12	雨	9	10	5	5	4.1	2	2	56.0	不	1:21.7	0.0	8-8-6-4	0.0-38.9	38.2	水沢	202136121209	B1	movie.html?race_id=202136121209	05552	ダ	1300	473	0	19.3
2021/11/28	晴	9	10	5	5	13.6	7	3	56.0	不	1:28.1	0.2	8-7-8-7	0.0-39.4	38.7	水沢	202136112809	B1	movie.html?race_id=202136112809	05552	ダ	1400	473	7	11.0
2021/02/16	晴	4	10	8	9	1.2	1	1	56.0	重	1:35.5	-0.2	4-4-2-2	0.0-40.1	39.7	姫路	202151021604	C3二	movie.html?race_id=202151021604	a029e	ダ	1400	466	8	35.0
2020/09/23	曇	10	12	7	9	6.2	3	5	56.0	良	1:56.9	0.5	6-6-4-5	0.0-39.9	40.0	園田	202050092310	C2	movie.html?race_id=202050092310	a029e	ダ	1700	458	-10	4.4
2020/09/02	雨	8	10	2	2	7.3	3	2	56.0	稍	1:32.6	0.3	7-7-7-6	0.0-40.8	40.3	園田	202050090208	C2一	movie.html?race_id=202050090208	a029e	ダ	1400	468	3	14.0
2020/08/12	晴	9	10	4	4	4.0	2	7	57.0	良	1:32.9	0.6	10-10-9-10	0.0-39.9	39.5	園田	202050081209	C2一	movie.html?race_id=202050081209	a029e	ダ	1400	465	6	0.0
2020/07/22	晴	5	10	4	4	1.5	1	1	56.0	良	1:32.8	0.0	9-8-5-4	0.0-39.4	38.9	園田	202050072205	C2四	movie.html?race_id=202050072205	a029e	ダ	1400	459	-1	50.0
2020/07/02	曇	4	10	8	9	1.4	1	1	56.0	稍	1:32.7	-0.4	5-5-2-1	0.0-40.0	39.8	園田	202050070204	C3二	movie.html?race_id=202050070204	a029e	ダ	1400	460	-9	35.0
2019/04/16	晴	11	12	2	2	2.7	1	2	55.0	稍	1:30.2	0.2	7-7-3-3	0.0-38.7	38.5	園田	201950041611	3歳C1	movie.html?race_id=201950041611	a029e	ダ	1400	469	-6	16.8
2019/03/21	曇	6	7	6	6	3.3	2	2	55.0	重	1:53.7	0.4	1-1-1-1	0.0-41.0	41.4	園田	201950032106	3歳C1	movie.html?race_id=201950032106	a029e	ダ	1700	475	-1	14.0
2019/02/28	雨	1	8	6	6	1.3	1	1	55.0	重	1:31.5	-0.8	5-4-2-2	0.0-39.0	38.7	園田	201950022801	3歳C2	movie.html?race_id=201950022801	a029e	ダ	1400	476	0	40.0
