waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019105990	スティールタイム			05455	町田直希	05388	佐々木仁	457	-5
2	2	2019102100	エスプリピート			05230	今野忠成	05524	久保秀男	450	8
3	3	2019106188	スマイルキングオー			05380	矢野貴之	05717	張田京	482	5
3	4	2019101520	ファルコンソード			05342	森泰斗	05465	田辺陽一	473	0
4	5	2019101043	ベアカキーン			05365	山崎誠士	a02a8	鈴木義久	503	-1
4	6	2019101045	ナインバイパー			05404	御神本訓	05049	八木仁	459	-4
5	7	2019104285	キャンプファイヤー			05599	池谷匠翔	a02d8	山崎裕也	469	-6
5	8	2019100037	カミニート			05399	和田譲治	a02a8	鈴木義久	447	5
6	9	2019106078						05592	岩本洋	54	
6	10	2019104418	クレールアドレ			05199	左海誠二	05609	小久保智	478	1
7	11	2019100991	フレッシュグリーン			05590	藤本現暉	a02ab	加藤誠一	450	4
7	12	2019102640	フレンドスイープ			a01f6	實川純一	05545	佐々木功	472	7
8	13	2019103735	バイザウェイ			a01fb	山口達弥	05436	林正人	458	-1
8	14	2019107042	ジュンハンス			05443	本田正重	05609	小久保智	465	22
