rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	7		サヨノイチバン	牝3	54.0		増田充宏	1:37.4		13-13-4-2	40.4	240.5	12	480	2		加藤誠一		吉岡泰治	120.0
2	3	4		オーバーハング	セ6	56.0		本田正重	1:37.4	アタマ	1-1-1-1	41.6	4.8	2	473	-5		川島正一		山田泰司	48.0
3	1	1		メイショウメイロウ	牝3	54.0		岡村裕基	1:37.5	クビ	12-12-6-6	40.2	49.3	9	489	-4		今井輝和		松本好雄	30.0
4	4	5		キクノゼファー	牡6	56.0		山崎誠士	1:37.6	1/2	6-5-6-6	40.8	2.3	1	481	3		山崎裕也		菊池靖二	18.0
5	6	9		リンドウ	牝4	54.0		森泰斗	1:37.6	ハナ	4-4-5-3	41.1	8.5	4	450	6		佐々木仁		Ｄｏｎ．リアルエステ	12.0
6	8	13		イマジンラヴ	牡5	56.0		伊藤裕人	1:38.4	4.0	14-14-14-13	40.5	76.0	11	498	4		山崎尋美		薪浦亨	
7	2	2		アナザーヴィータ	牡3	56.0		和田譲治	1:38.5	1/2	9-11-12-10	41.0	20.5	8	484	0		河津裕昭		伊藤とみ枝	
8	5	8		ルイズマキアート	牡3	56.0		笹川翼	1:38.7	3/4	8-8-10-8	41.5	14.3	6	495	-3		高月賢一		人見塁	
9	7	11		フライングトリップ	牝3	54.0		今野忠成	1:38.7	クビ	9-9-6-8	41.6	64.8	10	468	-2		内田勝義		吉田照哉	
10	8	14		シンボリビーノ	セ5	54.0		古岡勇樹	1:39.1	2.0	3-3-3-3	42.8	9.4	5	471	-2		田辺陽一		大室圭一郎	
11	4	6		クロフネレジェンド	セ5	56.0		中越琉世	1:39.3	1.0	1-2-2-5	43.3	6.2	3	475	-1		佐藤博紀		村島昭男	
12	6	10		シュゼット	牝4	54.0		酒井忍	1:39.9	3.0	5-6-6-10	43.1	19.8	7	473	5		安池成実		杉浦和也	
13	3	3		メガミリオン	牡3	56.0		櫻井光輔	1:39.9	クビ	9-10-13-10	42.4	500.7	14	448	8		田島寿一		大栗芳一	
14	7	12		ラッキーチャンス	牝6	54.0		岡村健司	1:40.3	2.0	7-7-11-13	43.1	350.5	13	483	-3		小澤宏次		堀口晴男	
