	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200751070402	ダ	右	1400	雨	不良	11:40	F4二　3歳		2007-7-4	2	姫路	2	(馬齢)		2	180	1	2	110	1	5	130	2							2-5	320	2	2-5	140	3	1-2	110	1	1-5	140	2	2=>5	420	2	1-2-5	190	1	(2,7),1,3,4,5,6	1273546	(1,2),7,3,5,6,4	2173564					
200751070403	ダ	右	1400	雨	不良	12:10	F4一　3歳		2007-7-4	2	姫路	2	(馬齢)		3	450	3	3	180	4	6	110	1	8.0	140	2.0				3-6	600	2	3-6	300	3	3-8	550	7	6-8	300	4	3=>6	1780	7	3-6-8	1020	4	1,5,(4,8),2,6,3,7	15482637	15684237	15684237					
200751070404	ダ	右	1400	雨	不良	12:40	D3四　4歳以上		2007-7-4	2	姫路	2	(馬齢)		5	510	3	5	250	2	4	780	6							4-5	7750	16	4-5	1,600	17	5-6	380	5	4-6	1,350	15	5=>4	13770	26	4-5-6	13420	25	4536217	4,5,3,6,(1,2),7	4,5,7,(3,6),(1,2)	4576312					
200751070405	ダ	右	1400	雨	不良	13:10	D3三　4歳以上		2007-7-4	2	姫路	2	(馬齢)		7	260	2	7	150	3	3	110	1	8.0	390	6.0				3-7	410	2	3-7	230	2	7-8	820	13	3-8	710	9	7=>3	1430	6	3-7-8	2270	10	81375246	83175246	8,3,7,1,5,4,2-6	8,3,7,1,5,4,2-6					
200751070406	ダ	右	1400	雨	不良	13:40	D3二　4歳以上		2007-7-4	2	姫路	2	(馬齢)		7	260	2	7	130	1	4	140	2	2.0	160	5.0				4-7	350	1	4-7	210	1	2-7	360	6	2-4	250	3	7=>4	870	3	2-4-7	750	2	67413582	67413582	76421358	74621538					
200751070407	ダ	右	1400	雨	不良	14:10	D3一　4歳以上		2007-7-4	2	姫路	2	(馬齢)		2	250	2	2	150	2	7	320	4	4.0	960	6.0				2-7	710	4	2-7	310	3	2-4	1,040	13	4-7	1,270	15	2=>7	1440	5	2-4-7	4600	16	78216345	78216435	7,(2,8),3,1,4,6,5	7,2,(4,8),3,6,1,5					
200751070408	ダ	右	1400	雨	不良	14:40	C2二　4歳以上		2007-7-4	2	姫路	2	(馬齢)		8	210	1	8	130	1	10	160	3	1.0	160	4.0	7-8	360.0	1.0	8-10	480	1	8-10	240	3	1-8	190	1	1-10	520	7	8=>10	900	3	1-8-10	650	2	48101395726	48110395726	81041392756	8,10,4,1,2,3,(7,9),5,6			8=>10=>1	2840.0	4.0
200751070501	ダ	右	1400	曇	不良	10:55	2歳二		2007-7-5	2	姫路	3	(馬齢)		2	180	1	2	100	1	3	430	6							2-3	660	4	2-3	180	2	2-5	260	4	3-5	760	10	2=>3	980	5	2-3-5	950	6	231456	2,3,1,(4,5),6	231546	231546					
200751070502	ダ	右	1400	曇	不良	11:20	F3二　3歳		2007-7-5	2	姫路	3	(馬齢)		6	150	1	6	100	1	5	150	3	4.0	140	2.0	5-6	910.0	4.0	5-6	850	5	5-6	290	3	4-6	220	2	4-5	460	6	6=>5	1520	5	4-5-6	900	2	8,(6,9),7,1,10,5,2,(3,4)	89671105234	86191054273	86110954237					
200751070503	ダ	右	1400	曇	重	11:50	F3一　3歳		2007-7-5	2	姫路	3	(馬齢)		10	1380	5	10	510	7	11	230	4	3.0	400	6.0	8-8	2540.0	11.0	10-11	3020	13	10-11	1,300	14	3-10	1,590	15	3-11	690	10	10=>11	6710	29	3-10-11	5600	20	3,10,5,6,8,2,11,(1,7,9),4	3,10,5,6,(2,8),(1,11),(7,9),4	3,10,11,2,9,5,(1,6),8,7,4	3101129516784					
200751070504	ダ	右	1400	曇	重	12:20	D2四　4歳以上		2007-7-5	2	姫路	3	(馬齢)		5	530	3	5	150	4	6	100	2	8.0	100	1.0				5-6	640	4	5-6	220	5	5-8	210	4	6-8	130	1	5=>6	1630	9	5-6-8	450	2	65718324	6,5,(1,7),8,3,2,4	6,5,8,(2,7),1,3,4	65827134					
200751070505	ダ	右	1400	曇	重	12:50	D2三　4歳以上		2007-7-5	2	姫路	3	(馬齢)		7	280	1	7	150	3	9	340	6	1.0	130	1.0	7-8	380.0	1.0	7-9	2520	9	7-9	1,160	13	1-7	200	2	1-9	770	8	7=>9	4710	17	1-7-9	4070	13	892173654	8,9,7,2,1,(5,6),3,4	(8,9),7,5,1,6,2,3-4	9,8,7,5,1,6,2,3-4					
200751070506	ダ	右	1400	曇	重	13:20	D2二　4歳以上		2007-7-5	2	姫路	3	(馬齢)		8	140	1	8	100	1	5	120	2	7.0	150	4.0	5-8	190.0	1.0	5-8	160	1	5-8	130	1	7-8	240	2	5-7	360	6	8=>5	210	1	5-7-8	300	1	584791632	584791632	584791623	584761923					
200751070507	ダ	右	1400	曇	重	13:50	D2一　4歳以上		2007-7-5	2	姫路	3	(馬齢)		8	320	2	8	100	1	6	190	5	3.0	170	4.0	6-8	520.0	4.0	6-8	670	2	6-8	270	3	3-8	360	5	3-6	710	11	8=>6	1420	4	3-6-8	1620	7	6,8,3,7,(1,4),(5,9),2	6,8,(1,3),4,7,5,9-2	6,8,3,9,4,1,7,2=5	6,8,3,9,(1,4),2,7					
200751070508	ダ	右	1400	曇	重	14:20	C3二　4歳以上		2007-7-5	2	姫路	3	(馬齢)		8	170	1	8	110	2	5	110	1	1.0	160	4.0	5-7	370.0	1.0	5-8	320	1	5-8	170	1	1-8	410	5	1-5	410	6	8=>5	520	1	1-5-8	1270	3	11,10,5,6,8,9,1,3,(2,7),4	1110568139274	1111058632794	1151810237649			8=>5=>1	3050.0	4.0
200751070509	ダ	右	1400	曇	重	14:50	C3一　4歳以上		2007-7-5	2	姫路	3	(馬齢)		11	170	1	11	110	1	9	120	2	8.0	470	8.0	7-8	200.0	1.0	9-11	220	1	9-11	130	1	8-11	1,860	21	8-9	1,790	19	11=>9	340	1	8-9-11	2620	7	9,7,4,8,2,11,1,(5,6),3,10	9,(4,7),8,2,11,1,3,5,6,10	9,8,11,3,4,7,(2,6),5,1,10	9,8,11,3,4,6,(7,10),2,5,1			11=>9=>8	5630.0	14.0
200751070510	ダ	右	1400	曇	重	15:20	B1二　3歳以上 		2007-7-5	2	姫路	3	(馬齢)		8	200	1	8	120	1	10	120	2	7.0	310	5.0	7-8	170.0	1.0	8-10	490	1	8-10	260	2	7-8	400	6	7-10	630	9	8=>10	570	1	7-8-10	1070	3	4,10,9,2,5,6,(3,8),7,1	41029563871	84109275631	81049726531			8=>10=>7	3120.0	6.0
200751071001	ダ	右	1400	曇	重	11:10	F2二　3歳		2007-7-10	2	姫路	4	(馬齢)		6	500	3	6	160	2	1	130	1							1-6	720	3	1-6	370	10	3-6	260	2	1-3	140	1	6=>1	1480	6	1-3-6	370	1	165234	165234	162534	162354					
200751071002	ダ	右	1400	曇	重	11:35	F2一　3歳		2007-7-10	2	姫路	4	(馬齢)		5	2120	4	5	490	5	6	270	3							5-6	2020	6	5-6	520	7	4-5	400	5	4-6	140	1	5=>6	5160	12	4-5-6	560	3	652431	652431	564213	564213					
200751071003	ダ	右	1400	雨	重	12:05	D1四　4歳以上		2007-7-10	2	姫路	4	(馬齢)		5	440	2	5	250	3	6	320	4							5-6	1930	7	5-6	460	7	2-5	600	8	2-6	830	10	5=>6	3730	14	2-5-6	4390	11	4,6,(1,5),2,3	4,6,(1,5),2,3	654321	(5,6),(3,4),2,1					
200751071004	ダ	右	1400	雨	重	12:35	D1三　4歳以上		2007-7-10	2	姫路	4	(馬齢)		3	250	1	3	110	1	5	390	6							3-5	1980	8	3-5	560	8	3-4	180	1	4-5	630	10	3=>5	2090	9	3-4-5	2270	9	532461	532461	5,3,(4,6),2,1	534621					
200751071005	ダ	右	1400	雨	重	13:05	D1二　4歳以上		2007-7-10	2	姫路	4	(馬齢)		5	130	1	5	120	1	4	290	5							4-5	540	4	4-5	330	4	5-6	1,520	11	4-6	3,490	16	5=>4	620	4	4-5-6	4360	8	5427136	5,(2,4),(1,7),3,6	5426713	5426713					
200751071006	ダ	右	1400	雨	重	13:35	D1一　4歳以上		2007-7-10	2	姫路	4	(馬齢)		5	250	2	5	100	1	6	270	4							5-6	1100	5	5-6	320	4	3-5	230	2	3-6	560	11	5=>6	1560	7	3-5-6	950	4	1,3,5,7,(2,6),4	1,3,5,(6,7),2,4	3,5,1,6,7,(2,4)	5316742					
200751071007	ダ	右	1400	雨	重	14:05	C4二　4歳以上		2007-7-10	2	姫路	4	(馬齢)		2	2080	5	2	1,630	5	3	630	4							2-3	5630	14	2-3	1,380	15	2-6	770	10	3-6	410	4	2=>3	18600	29	2-3-6	4780	14	264153	264153	261345	261354					
200751071008	ダ	右	1400	雨	重	14:35	C4一　4歳以上		2007-7-10	2	姫路	4	(馬齢)		5	190	1	5	160	3	4	150	2							4-5	320	2	4-5	150	1	5-6	160	2	4-6	180	3	5=>4	550	1	4-5-6	300	1	2453617	2453617	1452637	(4,5),1,(2,6),(3,7)			5=>4=>6	980.0	1.0
200751071009	ダ	右	1400	雨	不良	15:05	三室山特別 		2007-7-10	2	姫路	4	(馬齢)		7	270	1	7	120	1	8	150	3	3.0	320	5.0	7-7	820.0	4.0	7-8	840	4	7-8	340	3	3-7	980	13	3-8	460	6	7=>8	1410	6	3-7-8	3550	13	7,8,4,5,1,6,3,10,(2,9)	78451631029	7834156210	7834126510			7=>8=>3	10780.0	38.0
200751071101	ダ	右	1400	雨	不良	11:10	2歳一		2007-7-11	2	姫路	5	(馬齢)		7	640	4	7	300	4	4	180	2							4-7	1030	4	4-7	400	4	2-7	610	11	2-4	410	6	7=>4	1920	9	2-4-7	2410	11	(3,4),7,6,5,1,2	3471652	4752361	(4,7),5,2,6,1,3					
200751071102	ダ	右	1400	曇	不良	11:40	F1二　3歳		2007-7-11	2	姫路	5	(馬齢)		4	150	1	4	130	1	2	250	3							2-4	320	1	2-4	190	1	1-4	520	8	1-2	1,000	13	4=>2	440	1	1-2-4	1240	4	2341756	2,3,4,(1,7),5,6	2431576	2431576					
200751071103	ダ	右	1400	曇	不良	12:10	F1一　3歳		2007-7-11	2	姫路	5	(馬齢)		3	380	3	3	270	4	6	190	3							3-6	940	5	3-6	270	4	3-5	330	5	5-6	230	1	3=>6	3140	15	3-5-6	790	2	2561374	2561374	2,5,6,3,1,(4,7)	2536147					
200751071104	ダ	右	1400	曇	不良	12:40	C6三　4歳以上		2007-7-11	2	姫路	5	(馬齢)		7	220	1	7	120	1	2	120	2							2-7	240	1	2-7	140	1	1-7	200	2	1-2	240	3	7=>2	500	2	1-2-7	320	1	2,5,1,(4,7),3	251743	217354	217354					
200751071105	ダ	右	1400	曇	不良	13:10	C6二　4歳以上		2007-7-11	2	姫路	5	(馬齢)		6	230	2	6	180	2	1	190	3							1-6	950	5	1-6	300	5	6-7	280	4	1-7	380	7	6=>1	1310	6	1-6-7	1120	5	1673524	1673524	1657324	1,6,5,7-3,2,4					
200751071106	ダ	右	1400	曇	不良	13:40	C6一　4歳以上		2007-7-11	2	姫路	5	(馬齢)		5	250	2	5	150	2	7	260	4							5-7	940	4	5-7	240	4	3-5	110	1	3-7	230	3	5=>7	1190	4	3-5-7	490	2	732541	732541	735241	7,(3,5),2,4,1					
200751071107	ダ	右	1400	曇	不良	14:10	T1　3歳 		2007-7-11	2	姫路	5	(馬齢)		1	630	2	1	110	2	10	100	1	5.0	150	3.0	1-8	320.0	1.0	1-10	380	1	1-10	170	1	1-5	560	7	5-10	270	2	1=>10	1070	4	1-5-10	640	1	1,4,2,10,(7,11),3,5,8,6,9	1,4,10,2,11,7,(3,5),8,(6,9)	1,10,4,(8,11),5,2,7,3,9-6	1,10,4,(2,5),8,11,(3,7),9-6					
