	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
200755010701	ダ	右	1400	曇	良	10:45	C2		2007-1-7	14	佐賀	5	(馬齢)		3.0	110.0	1.0	3.0	110	1.0	2.0	630	6.0	2-3	910.0	4.0	2-3	580	4.0	3-4	1,100	8.0	2-4	2,810	12.0	3=>2	870.0	4.0	2-3-4	2760.0	10.0	3=>2=>4	7930.0	21.0	361524.0	361524.0	361542.0	312645.0								
200755010702	ダ	右	1300	曇	良	11:15	3歳		2007-1-7	14	佐賀	5	(馬齢)		4.0	1550.0	6.0	4.0	270	7.0	9.0	140	2.0	4-9	8070.0	20.0	4-9	1,390	19.0	4-6	820	11.0	6-9	170	1.0	4=>9	18260.0	43.0	4-6-9	4300.0	15.0	4=>9=>6	43840.0	127.0	456183927.0	451683927.0	456197328.0	465971328.0			6.0	110.0	1.0	4-8	3530.0	11.0
200755010703	ダ	右	1400	曇	良	11:50	C2		2007-1-7	14	佐賀	5	(馬齢)		4.0	260.0	2.0	4.0	140	3.0	8.0	120	1.0	4-8	210.0	1.0	4-8	160	1.0	2-4	1,420	14.0	2-8	850	9.0	4=>8	400.0	2.0	2-4-8	1600.0	5.0	4=>8=>2	3880.0	14.0	823649175.0	862349715.0	842369715.0	842397651.0			2.0	200.0	4.0	4-8	180.0	1.0
200755010704	ダ	右	1400	曇	良	12:25	3歳		2007-1-7	14	佐賀	5	(馬齢)		1.0	1530.0	6.0	1.0	180	2.0	8.0	270	3.0	1-8	1850.0	6.0	1-8	480	5.0	1-10	3,130	29.0	8-10	1,320	15.0	1=>8	4920.0	15.0	1-8-10	9350.0	28.0	1=>8=>10	48190.0	118.0	81012436957.0	81012349657.0	81014293576.0	81104952367.0			10.0	310.0	5.0	1-7	1200.0	6.0
200755010705	ダ	右	1400	曇	良	13:00	C2		2007-1-7	14	佐賀	5	(馬齢)		1.0	120.0	1.0	1.0	100	1.0	6.0	190	5.0	1-6	2010.0	5.0	1-6	500	8.0	1-3	140	1.0	3-6	1,360	14.0	1=>6	3130.0	8.0	1-3-6	2810.0	8.0	1=>6=>3	20660.0	50.0	13478652.0	13478652.0	13478562.0	13647852.0			3.0	120.0	2.0			
200755010706	ダ	右	1400	曇	良	13:35	C2		2007-1-7	14	佐賀	5	(馬齢)		3.0	610.0	3.0	3.0	190	3.0	7.0	150	2.0	3-7	280.0	1.0	3-7	150	1.0	1-3	370	6.0	1-7	310	4.0	3=>7	730.0	3.0	1-3-7	620.0	2.0	3=>7=>1	3090.0	8.0	61374852.0	61374582.0	61374825.0	61374825.0			1.0	240.0	5.0			
200755010707	ダ	右	1400	曇	良	14:10	C1		2007-1-7	14	佐賀	5	(馬齢)		6.0	840.0	3.0	6.0	420	3.0	7.0	420	3.0	6-7	880.0	4.0	6-7	320	5.0	1-6	250	4.0	1-7	120	1.0	6=>7	1940.0	7.0	1-6-7	420.0	1.0	6=>7=>1	3960.0	12.0	1674523.0	1674523.0	1675432.0	1675432.0								
200755011301	ダ	右	1300	曇	良	10:45	C2		2007-1-13	15	佐賀	1	(馬齢)		5.0	660.0	3.0	5.0	660	3.0	3.0	390	2.0	3-5	890.0	3.0	3-5	190	2.0	2-5	560	7.0	2-3	330	5.0	5=>3	2660.0	8.0	2-3-5	2200.0	6.0	5=>3=>2	20460.0	42.0	3752461.0	3752461.0	3752461.0	375264.0								
200755011302	ダ	右	1300	曇	良	11:20	C2		2007-1-13	15	佐賀	1	(馬齢)		7.0	130.0	1.0	7.0	100	1.0	8.0	130	4.0	7-8	400.0	2.0	7-8	150	2.0	6-7	130	1.0	6-8	160	3.0	7=>8	480.0	2.0	6-7-8	160.0	1.0	7=>8=>6	750.0	2.0	68721534.0	68721354.0	68712354.0	68713254.0			6.0	110.0	2.0			
200755011401	ダ	右	1300	曇	良	10:45	C2		2007-1-14	15	佐賀	2	(馬齢)		3.0	170.0	1.0	3.0	110	1.0	6.0	190	4.0	3-6	850.0	4.0	3-6	290	3.0	3-4	120	1.0	4-6	400	9.0	3=>6	960.0	4.0	3-4-6	510.0	2.0	3=>6=>4	2400.0	8.0	23764158.0	23671458.0	23614785.0	32614785.0			4.0	120.0	2.0			
200755011402	ダ	右	1300	曇	良	11:20	C2		2007-1-14	15	佐賀	2	(馬齢)		1.0	860.0	5.0	1.0	130	2.0	2.0	280	5.0	1-2	2640.0	10.0	1-2	720	11.0	1-3	310	4.0	2-3	480	8.0	1=>2	5540.0	18.0	1-2-3	1410.0	6.0	1=>2=>3	12740.0	45.0	589621374.0	958126374.0	598126374.0	951283674.0			3.0	190.0	3.0	1-2	4610.0	14.0
200755011403	ダ	右	1300	曇	良	11:55	C2		2007-1-14	15	佐賀	2	(馬齢)		2.0	680.0	3.0	2.0	110	2.0	7.0	170	4.0	2-7	4090.0	11.0	2-7	460	7.0	2-9	250	2.0	7-9	340	3.0	2=>7	8780.0	18.0	2-7-9	1130.0	5.0	2=>7=>9	23030.0	46.0	27163945.0	27163945.0	27163945.0	27913645.0			9.0	110.0	1.0	2-7	4950.0	11.0
200755011404	ダ	右	1300	曇	良	12:30	C2		2007-1-14	15	佐賀	2	(馬齢)		3.0	110.0	1.0	3.0	100	1.0	1.0	120	3.0	1-3	270.0	2.0	1-3	240	3.0	2-3	130	1.0	1-2	340	5.0	3=>1	380.0	2.0	1-2-3	200.0	1.0	3=>1=>2	530.0	2.0	132648579.0	132486579.0	132486579.0	312486579.0			2.0	100.0	2.0	1-3	340.0	2.0
200755011405	ダ	右	1400	曇	良	13:05	C2		2007-1-14	15	佐賀	2	(馬齢)		6.0	110.0	1.0	6.0	110	1.0	5.0	130	2.0	5-6	390.0	2.0	5-6	240	2.0	6-8	530	6.0	5-8	1,620	20.0	6=>5	410.0	1.0	5-6-8	2450.0	11.0	6=>5=>8	3640.0	16.0	685924371.0	685294371.0	685923471.0	658924371.0			8.0	370.0	7.0	5-6	310.0	1.0
200755011406	ダ	右	1400	晴	良	13:40	3歳		2007-1-14	15	佐賀	2	(馬齢)		2.0	280.0	1.0	2.0	110	1.0	5.0	150	3.0	2-5	560.0	2.0	2-5	320	2.0	2-8	550	8.0	5-8	510	7.0	2=>5	1140.0	3.0	2-5-8	1280.0	4.0	2=>5=>8	4760.0	9.0	36847512.0	36847152.0	35687241.0	35286471.0			8.0	320.0	6.0			
200755011407	ダ	右	1400	晴	良	14:15	3歳		2007-1-14	15	佐賀	2	(馬齢)		4.0	730.0	4.0	4.0	300	6.0	8.0	290	5.0	4-8	5340.0	19.0	4-8	1,080	17.0	2-4	420	4.0	2-8	600	6.0	4=>8	11530.0	31.0	2-4-8	3450.0	13.0	4=>8=>2	54050.0	132.0	24816375.0	24816357.0	24685173.0	24685317.0			2.0	130.0	1.0			
200755011408	ダ	右	1400	晴	良	14:55	C1		2007-1-14	15	佐賀	2	(馬齢)		2.0	240.0	2.0	2.0	130	1.0	9.0	250	5.0	2-9	2030.0	5.0	2-9	570	8.0	2-7	330	3.0	7-9	1,370	14.0	2=>9	2530.0	8.0	2-7-9	9560.0	16.0	2=>9=>7	23790.0	44.0	82731946.0	82731496.0	82743169.0	82719463.0			7.0	270.0	6.0	2-8	120.0	1.0
200755011409	ダ	右	1800	晴	良	16:00	福寿草特別 		2007-1-14	15	佐賀	2	(別定)		1.0	110.0	1.0	1.0	110	1.0	2.0	220	3.0	1-2	500.0	3.0	1-2	310	3.0	1-10	340	4.0	2-10	990	12.0	1=>2	590.0	2.0	1-2-10	1120.0	4.0	1=>2=>10	2460.0	7.0	1011132854967.0	1011132854967.0	1011318254976.0	1012381145976.0			10.0	230.0	4.0	1-2	500.0	3.0
200755011410	ダ	右	1400	晴	良	16:40	C1		2007-1-14	15	佐賀	2	(馬齢)		5.0	170.0	1.0	5.0	120	1.0	3.0	240	4.0	3-5	570.0	3.0	3-5	420	4.0	1-5	860	10.0	1-3	3,580	35.0	5=>3	940.0	4.0	1-3-5	6390.0	18.0	5=>3=>1	21140.0	59.0	38541910276.0	38541109276.0	38451012769.0	35814107269.0			1.0	480.0	8.0	3-5	570.0	3.0
200755012001	ダ	右	900	曇	良	10:45	C2		2007-1-20	15	佐賀	3	(馬齢)		3.0	120.0	1.0	3.0	100	1.0	9.0	150	3.0	3-9	200.0	1.0	3-9	160	1.0	3-4	390	6.0	4-9	380	5.0	3=>9	210.0	1.0	3-4-9	600.0	2.0	3=>9=>4	1160.0	3.0			394576821.0	394567281.0			4.0	410.0	6.0	3-8	180.0	1.0
200755012002	ダ	右	1300	曇	良	11:15	C2		2007-1-20	15	佐賀	3	(馬齢)		11.0	120.0	1.0	11.0	120	1.0	2.0	300	6.0	2-11	1940.0	6.0	2-11	580	7.0	6-11	360	4.0	2-6	3,010	25.0	11=>2	2290.0	9.0	2-6-11	2320.0	10.0	11=>2=>6	7880.0	26.0	7611321941058.0	7611321495108.0	6117324195108.0	1167231459108.0			6.0	140.0	3.0	2-8	1790.0	7.0
200755012003	ダ	右	1300	曇	良	11:50	C2		2007-1-20	15	佐賀	3	(馬齢)		2.0	160.0	1.0	2.0	100	1.0	6.0	330	6.0	2-6	1300.0	6.0	2-6	540	6.0	2-4	560	7.0	4-6	1,140	16.0	2=>6	1390.0	4.0	2-4-6	5370.0	21.0	2=>6=>4	11840.0	44.0	28547619310.0	28456793110.0	28457963110.0	28461735910.0			4.0	370.0	7.0	2-6	1810.0	8.0
200755012004	ダ	右	1400	曇	良	12:25	3歳		2007-1-20	15	佐賀	3	(馬齢)		7.0	150.0	1.0	7.0	100	1.0	8.0	100	2.0	7-8	180.0	1.0	7-8	160	1.0	4-7	480	8.0	4-8	1,280	16.0	7=>8	310.0	1.0	4-7-8	2390.0	9.0	7=>8=>4	6740.0	23.0	78956234.0	78953624.0	78956342.0	78963542.0			4.0	230.0	5.0	7-8	190.0	1.0
200755012005	ダ	右	1400	曇	良	13:00	C2		2007-1-20	15	佐賀	3	(馬齢)		8.0	150.0	1.0	8.0	100	1.0	9.0	120	2.0	8-9	240.0	1.0	8-9	190	1.0	5-8	1,270	14.0	5-9	2,070	21.0	8=>9	280.0	1.0	5-8-9	3110.0	11.0	8=>9=>5	5230.0	21.0	783942561.0	789342651.0	789432651.0	879432651.0			5.0	650.0	9.0	8-8	220.0	1.0
200755012006	ダ	右	1400	曇	良	13:40	3歳		2007-1-20	15	佐賀	3	(馬齢)		8.0	150.0	1.0	8.0	100	1.0	4.0	100	2.0	4-8	240.0	1.0	4-8	160	1.0	8-9	310	5.0	4-9	350	6.0	8=>4	460.0	1.0	4-8-9	1110.0	4.0	8=>4=>9	2520.0	7.0	146752893.0	146287593.0	148672935.0	418923567.0			9.0	160.0	4.0	4-8	300.0	1.0
200755012007	ダ	右	1400	曇	良	14:20	B2		2007-1-20	15	佐賀	3	(馬齢)		4.0	470.0	2.0	4.0	200	6.0	7.0	140	2.0	4-7	1030.0	5.0	4-7	390	3.0	4-6	690	11.0	6-7	460	5.0	4=>7	3180.0	14.0	4-6-7	2850.0	10.0	4=>7=>6	26660.0	83.0	176952438.0	176592438.0	175694238.0	716452983.0			6.0	130.0	1.0	4-7	1080.0	5.0
200755012008	ダ	右	1400	曇	良	15:00	M&Kジョッキーズカ 		2007-1-20	15	佐賀	3	(馬齢)		12.0	120.0	1.0	12.0	100	1.0	7.0	310	6.0	7-12	1390.0	6.0	7-12	880	8.0	4-12	640	6.0	4-7	2,310	19.0	12=>7	1420.0	5.0	4-7-12	6000.0	20.0	12=>7=>4	14120.0	43.0	121167151048329.0	121116754108329.0	127101114682359.0	127411181065239.0			4.0	260.0	4.0	6-8	190.0	1.0
200755012009	ダ	右	1800	曇	良	16:05	緑川特別 		2007-1-20	15	佐賀	3	(別定)		7.0	1170.0	3.0	7.0	150	2.0	3.0	170	4.0	3-7	3000.0	9.0	3-7	450	7.0	2-7	170	1.0	2-3	290	4.0	7=>3	6140.0	14.0	2-3-7	690.0	1.0	7=>3=>2	11080.0	32.0	239146857.0	239418675.0	239471685.0	327491586.0			2.0	100.0	1.0	3-7	2630.0	8.0
200755012010	ダ	右	1400	曇	良	16:45	B2		2007-1-20	15	佐賀	3	(馬齢)		1.0	110.0	1.0	1.0	100	1.0	5.0	180	4.0	1-5	440.0	2.0	1-5	160	2.0	1-6	150	1.0	5-6	300	4.0	1=>5	450.0	2.0	1-5-6	370.0	1.0	1=>5=>6	1290.0	2.0	156937284.0	156932784.0	156973248.0	156793248.0			6.0	130.0	3.0	1-5	400.0	3.0
200755012801	ダ	右	1300	晴	良	10:45	3歳		2007-1-28	15	佐賀	6	(馬齢)		8.0	220.0	1.0	8.0	120	2.0	1.0	290	6.0	1-8	3580.0	9.0	1-8	2,040	13.0	5-8	210	3.0	1-5	2,250	14.0	8=>1	6050.0	16.0	1-5-8	2760.0	9.0	8=>1=>5	33840.0	81.0	13568472.0	13856472.0	13856427.0	18354627.0			5.0	110.0	1.0			
200755012802	ダ	右	1300	雨	良	11:20	3歳		2007-1-28	15	佐賀	6	(馬齢)		5.0	480.0	2.0	5.0	140	3.0	1.0	400	7.0	1-5	3700.0	12.0	1-5	1,100	13.0	5-8	180	2.0	1-8	770	8.0	5=>1	5790.0	16.0	1-5-8	1530.0	7.0	5=>1=>8	11340.0	40.0	56172384.0	56178234.0	56178342.0	51678432.0			8.0	120.0	1.0			
200755012803	ダ	右	1300	曇	良	11:55	3歳		2007-1-28	15	佐賀	6	(馬齢)		4.0	290.0	2.0	4.0	130	2.0	5.0	360	5.0	4-5	1760.0	6.0	4-5	460	5.0	3-4	940	12.0	3-5	1,780	23.0	4=>5	2150.0	9.0	3-4-5	7250.0	25.0	4=>5=>3	55100.0	141.0	273645189.0	273645189.0	273465819.0	423756819.0			3.0	430.0	6.0	4-5	1490.0	6.0
200755012804	ダ	右	1400	曇	良	12:30	C2		2007-1-28	15	佐賀	6	(馬齢)		7.0	150.0	1.0	7.0	120	1.0	5.0	260	5.0	5-7	620.0	2.0	5-7	370	3.0	7-9	2,640	21.0	5-9	3,440	26.0	7=>5	650.0	2.0	5-7-9	13970.0	29.0	7=>5=>9	51750.0	126.0	495231678.0	495321876.0	495381627.0	954387162.0			9.0	1,380	9.0	5-7	530.0	2.0
200755012805	ダ	右	1400	曇	良	13:05	C2		2007-1-28	15	佐賀	6	(馬齢)		3.0	140.0	1.0	3.0	100	1.0	4.0	160	3.0	3-4	660.0	2.0	3-4	340	2.0	3-5	530	6.0	4-5	2,360	24.0	3=>4	680.0	2.0	3-4-5	2700.0	8.0	3=>4=>5	5850.0	17.0	153928674.0	159382647.0	153984267.0	513892476.0			5.0	310	6.0	3-4	760.0	3.0
200755012806	ダ	右	1400	曇	良	13:40	C2		2007-1-28	15	佐賀	6	(馬齢)		7.0	150.0	1.0	7.0	110	1.0	5.0	150	3.0	5-7	260.0	1.0	5-7	160	1.0	3-7	470	8.0	3-5	350	5.0	7=>5	240.0	1.0	3-5-7	1130.0	4.0	7=>5=>3	1710.0	4.0	78531246.0	78531246.0	73485216.0	73512864.0			3.0	270	5.0			
200755012807	ダ	右	1400	曇	良	14:15	C1		2007-1-28	15	佐賀	6	(馬齢)		2.0	1140.0	6.0	2.0	190	3.0	1.0	110	1.0	1-2	750.0	3.0	1-2	330	3.0	2-6	890	12.0	1-6	290	2.0	2=>1	3080.0	13.0	1-2-6	1710.0	6.0	2=>1=>6	11900.0	39.0	89104721635.0	89104721635.0	89102417635.0	82110674935.0			6.0	220	4.0	1-2	990.0	4.0
200755012808	ダ	右	1750	曇	良	14:55	キジ特設		2007-1-28	15	佐賀	6	(馬齢)		4.0	1210.0	6.0	4.0	400	7.0	2.0	190	4.0	2-4	4270.0	18.0	2-4	1,490	22.0	1-4	1,410	20.0	1-2	410	4.0	4=>2	11480.0	44.0	1-2-4	6320.0	26.0	4=>2=>1	66630.0	205.0	43165982710.0	43165928710.0	431695287.0	431275869.0			1.0	190	3.0	2-4	5290.0	22.0
200755020301	ダ	右	1300	曇	良	10:45	C2		2007-2-3	16	佐賀	1	(馬齢)		8.0	1200.0	3.0	8.0	110	1.0	3.0	110	2.0	3-8	690.0	2.0	3-8	340	2.0	4-8	1,160	12.0	3-4	590	6.0	8=>3	3820.0	8.0	3-4-8	3270.0	9.0	8=>3=>4	25150.0	45.0	38245176.0	38241567.0	38245167.0	38241567.0			4.0	310	6.0			
200755020401	ダ	右	1300	曇	良	10:45	C2		2007-2-4	16	佐賀	2	(馬齢)		5.0	130.0	1.0	5.0	110	1.0	4.0	130	3.0	4-5	180.0	1.0	4-5	120	1.0	1-5	240	2.0	1-4	380	7.0	5=>4	200.0	1.0	1-4-5	360.0	1.0	5=>4=>1	680.0	2.0	53178642.0	57138462.0	57134862.0	51478326.0			1.0	120	2.0			
200755020402	ダ	右	1300	曇	良	11:15	C2		2007-2-4	16	佐賀	2	(馬齢)		3.0	120.0	1.0	3.0	100	1.0	5.0	120	2.0	3-5	290.0	1.0	3-5	180	3.0	3-4	180	1.0	4-5	270	4.0	3=>5	370.0	1.0	3-4-5	400.0	1.0	3=>5=>4	1000.0	1.0	345816927.0	345816927.0	345189267.0	354816279.0			4.0	190	5.0	3-5	340.0	1.0
200755020403	ダ	右	1300	曇	良	11:50	C2		2007-2-4	16	佐賀	2	(馬齢)		1.0	230.0	1.0	1.0	120	2.0	2.0	140	4.0	1-2	1340.0	7.0	1-2	590	9.0	1-5	360	4.0	2-5	570	8.0	1=>2	2530.0	13.0	1-2-5	1750.0	5.0	1=>2=>5	12320.0	45.0	937145826.0	931745826.0	193758462.0	193275846.0			5.0	120	1.0	1-2	1180.0	7.0
200755020404	ダ	右	1300	曇	良	12:25	C2		2007-2-4	16	佐賀	2	(馬齢)		2.0	470.0	3.0	2.0	140	2.0	9.0	120	1.0	2-9	400.0	1.0	2-9	230	1.0	2-8	880	11.0	8-9	970	12.0	2=>9	760.0	2.0	2-8-9	2710.0	7.0	2=>9=>8	10110.0	30.0	598127346.0	598217346.0	592813476.0	598234167.0			8.0	420	8.0	2-8	380.0	1.0
200755020405	ダ	右	1750	曇	良	13:00	選抜		2007-2-4	16	佐賀	2	(馬齢)		1.0	150.0	1.0	1.0	110	1.0	2.0	140	2.0	1-2	210.0	1.0	1-2	140	1.0	1-5	300	6.0	2-5	210	2.0	1=>2	350.0	1.0	1-2-5	480.0	3.0	1=>2=>5	1360.0	4.0	562134.0	562134.0	625134.0	526134.0								
