	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200950010201	ダ	右	1400	曇	良	10:55	D2四　4歳以上		2009-1-2	19	園田	2	(馬齢)		9	2640	6	9	210	5	3	100	1	7.0	100	2.0	3-8	1140.0	4.0	3-9	1260	5	3-9	270	4	7-9	780	11	3-7	120	1.0	9=>3	8620	20	3-7-9	1140	4	9=>3=>7	15080	45.0	3,7,8,(4,5),6,2,1,9	378452619	375486291	3,7,9,5,4,2,6,(1,8)		
200950010202	ダ	右	1400	曇	良	11:25	D2三　4歳以上		2009-1-2	19	園田	2	(馬齢)		5	420	2	5	200	2	6	570	5	4.0	260	4.0	5-6	4850.0	16.0	5-6	5810	15	5-6	1,630	16	4-5	550	5	4-6	1,830	19.0	5=>6	8370	22	4-5-6	11160	29	5=>6=>4	59010	133.0	156248937	156248397	1,5,6,2,(4,8),3,(7,9)	1,5,6,(2,4),8,3,7,9		
200950010203	ダ	右	1400	曇	良	11:55	D2二　4歳以上		2009-1-2	19	園田	2	(馬齢)		3	1060	4	3	300	4	2	180	2	1.0	220	3.0	2-3	990.0	5.0	2-3	1130	5	2-3	260	4	1-3	480	7	1-2	190	2.0	3=>2	2740	10	1-2-3	880	3	3=>2=>1	6070	21.0	241935876	2,4,1,9,3,5,(7,8),6	295147386	291537486		
200950010204	ダ	右	1230	曇	良	12:25	D2一　4歳以上		2009-1-2	19	園田	2	(馬齢)		5	360	2	5	120	1	10	180	4	3.0	180	3.0	5-8	770.0	4.0	5-10	680	3	5-10	250	2	3-5	340	4	3-10	380	5.0	5=>10	1580	7	3-5-10	1200	4	5=>10=>3	5560	18.0	9,5,6,10,(3,4),8,1,2,7	95634101287	9,5,10,3,4,(6,7),(1,8),2	5,9,10,3,7,4,(1,6),2,8		
200950010205	ダ	右	1400	曇	良	12:55	F2二　3歳		2009-1-2	19	園田	2	(馬齢)		10	820	5	10	240	6	11	230	5	5.0	190	2.0	8-8	5040.0	13.0	10-11	7160	22	10-11	1,730	20	5-10	710	7	5-11	2,260	23.0	10=>11	11900	33	5-10-11	10610	34	10=>11=>5	89030	236.0	11,10,3,8,(5,7),9,2,1,4,6	1110385792146	11,10,8,3,5,1,9,(2,7),4,6	11,10,(3,8),5,1,2,7,9,4,6		
200950010206	ダ	右	1400	曇	良	13:25	F2一　3歳		2009-1-2	19	園田	2	(馬齢)		5	370	2	5	150	2	9	220	5	7.0	110	1.0	5-7	830.0	3.0	5-9	2450	11	5-9	1,050	15	5-7	260	1	7-9	380	3.0	5=>9	3940	16	5-7-9	2050	4	5=>9=>7	15120	51.0	410521167131298	4,10,(2,5),(6,11),1,7,3,12,8,9	457610112931812	4,5,7,10,6,9,11,2,3,1,8-12		
200950010207	ダ	右	1400	曇	良	13:55	C5二　4歳以上		2009-1-2	19	園田	2	(馬齢)		5	650	4	5	190	5	1	160	3	9.0	130	1.0	1-5	1510.0	8.0	1-5	1640	6	1-5	610	7	5-9	410	5	1-9	240	2.0	5=>1	4490	20	1-5-9	1970	5	5=>1=>9	13270	43.0	45719610382	45719610382	57941610382	57941361028		
200950010301	ダ	右	1400	晴	良	10:55	D1四　4歳以上		2009-1-3	19	園田	3	(馬齢)		9	130	1	9	100	1	8	250	4	7.0	270	5.0	8-8	650.0	4.0	8-9	730	5	8-9	580	6	7-9	250	2	7-8	1,590	19.0	9=>8	710	3	7-8-9	1510	6	9=>8=>7	3200	13.0	4,9,(2,6),7,3,8,5,1	492673851	9,4,8,1,7,(2,6),3,5	9,4,8,7,1,(3,6),2,5		
200950010302	ダ	右	1400	晴	良	11:25	D1三　4歳以上		2009-1-3	19	園田	3	(馬齢)		9	280	2	9	150	3	5	150	2	2.0	180	4.0	5-8	240.0	1.0	5-9	280	1	5-9	130	1	2-9	390	6	2-5	230	2.0	9=>5	490	1	2-5-9	580	2	9=>5=>2	2060	4.0	659478321	6,5,(4,9),7,(3,8),2,1	5,6,9,2,3,(4,7),8,1	(5,9),2,6,3,4,7,8,1		
200950010303	ダ	右	1400	晴	良	11:55	D1二　4歳以上		2009-1-3	19	園田	3	(馬齢)		8	2020	5	8	220	5	9	120	2	5.0	100	1.0	8-8	2210.0	7.0	8-9	2340	8	8-9	640	9	5-8	470	6	5-9	140	1.0	8=>9	8070	21	5-8-9	820	3	8=>9=>5	20460	50.0	893247156	892374516	(8,9),5,2,(1,3),7,4,6	(8,9),5,2,1,3,4,7,6		
