waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019106637	アポロルタ	牝3	54.0	00733	吉田豊	01153	中舘	432	2
1	2	2019105096	ヴィブラフォン	牝3	54.0	01096	大野	01088	高木	444	2
2	3	2019101222	ハッピースワニー	牝3	54.0	05339	ルメール	01113	牧浦	418	-6
2	4	2019104549	テンメジャーガール	牝3	54.0	01088	川田	01159	高柳大	488	6
3	5	2019105631	ビーストアタック	牝3	54.0	05203	岩田康	00438	安田隆	460	4
3	6	2019104346	エトワールジェンヌ	牝3	54.0	01018	和田竜	01110	清水久	484	-2
4	7	2019105982	ラブミードール	牝3	54.0	01032	池添	01107	村山	464	0
4	8	2019106704	カンザシ	牝3	54.0	01158	野中	01175	宮田	488	0
5	9	2019105499	ガーデンアイル	牝3	54.0	05585	レーン	01182	辻	460	-12
5	10	2019105286	エリカコレクト	牝3	54.0	01122	三浦	00399	国枝	476	4
6	11	2019105992	ララランド	牝3	52.0	01188	永野	01023	伊藤圭	454	0
6	12	2019105267	スリールサンセール	牝3	54.0	01160	荻野極	01119	田中剛	458	10
7	13	2019103570	ニシノスピカ	牝3	54.0	01170	横山武	01026	鈴木伸	474	0
7	14	2019106022	プレミアムクイーン	牝3	54.0	01162	木幡巧	01106	牧	488	2
8	15	2019100567	ロジヴィクトリア	牝3	54.0	05386	戸崎圭	01116	新開	472	4
8	16	2019102073	ランコントル	牝3	54.0	05212	Ｍデムーロ	01108	矢野	448	4
