waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017102945	アルマイナンナ	牝5	55.0	01179	菅原明	01134	高橋文	458	16
1	2	2019101661	サトミノマロン	牡3	54.0	00666	武豊	01026	鈴木伸	524	0
2	3	2019101168	レッドラパルマ	牡3	54.0	01170	横山武	01059	加藤征	486	-2
2	4	2017100682	サイモンルグラン	牡5	57.0	05386	戸崎圭	01047	勢司	500	-4
3	5	2019105296	パーカッション	牡3	54.0	05339	ルメール	01162	田中博	542	-6
3	6	2019105713	ミッキーエイト	牡3	54.0	01075	田辺	01067	久保田	468	4
4	7	2019100135	タイセイジャスパー	牡3	52.0	01188	永野	01023	伊藤圭	496	-2
4	8	2019106302	ガーディアンベル	牡3	54.0	01162	木幡巧	01106	牧	486	12
5	9	2018103048	ノームストリーム	牡4	57.0	01077	石橋脩	01089	武市	508	2
5	10	2019103346	イスカンダル	牡3	51.0	01192	横山琉	01051	岩戸	460	10
6	11	2019101267	エルパソ	牡3	54.0	01122	三浦	01147	武井	456	2
6	12	2019103410	トリグラフ	牡3	51.0	01184	原	01100	松山	440	-2
7	13	2019101906	ノクターナリティ	牡3	54.0	00422	内田博	00423	上原博	472	-2
7	14	2018105671	トーセンインディゴ	牡4	57.0	01140	横山和	01027	田村	470	0
8	15	2018101716	ジーガーオーシャン	牡4	54.0	01197	佐々木	01152	竹内	486	-2
8	16	2019100553	ドンレパルス	牡3	54.0	01096	大野	01088	高木	514	2
