rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ダイエーカチドキ	牡7	55.0		福原杏	1:32.7		1-1-1-1	40.3	1.8	1	448	-6		酒井一則		田島募	80.0
2	6	8		バカラボナセーラ	牝7	54.0		橋本直哉	1:32.9	1.1/2	2-2-2-2	40.3	12.6	6	466	-5		海馬澤司		森田徹	28.0
3	4	4		ウイントリオンフ	牡7	56.0		加藤和博	1:33.1	1.0	4-4-3-3	40.1	5.2	2	508	-2		川島豊		（株）ファーストビ	16.0
4	5	5		マロンスター	牝7	54.0		高橋哲也	1:33.3	1.0	8-6-4-4	40.1	6.8	3	459	0		横山保		子安一光	12.0
5	3	3		マエストロ	セ7	56.0		半澤慶実	1:33.3	アタマ	6-5-6-6	40.1	9.9	5	459	-2		宇野木博		川上和彦	8.4
6	7	10		ゴールドエーカー	牡7	56.0		落合玄太	1:33.6	1.1/2	10-11-9-7	39.2	9.3	4	509	2		柘榴浩樹		前田幸治	
7	6	7		ブルーサファイア	牝6	54.0		吉留孝司	1:33.8	1.0	9-7-7-8	39.8	301.0	11	421	2		川村守男		（有）宮内牧場	
8	2	2		メディアルナ	牝7	54.0		岡田大	1:34.2	2.0	3-3-5-5	41.2	231.0	10	448	-1		藪口一麻		藤江勢津男	
9	7	9		スターグルーヴ	牝6	54.0		国分祐仁	1:34.8	3.0	11-9-11-9	40.4	465.7	12	437	4		冨田敏男		冨田藤男	
10	8	12		ワンダーバイック	牡7	56.0		保園翔也	1:35.2	2.0	12-12-8-10	41.0	144.6	8	446	0		鈴木勝文		山本能成	
11	5	6		ハニープレッツェル	牝8	54.0		見越彬央	1:35.3	3/4	5-8-10-11	41.1	183.9	9	442	7		酒井一則		（株）ボンズ	
12	8	11		ペーンイエンテ	牝8	54.0		秋元耕成	1:36.2	4.0	7-10-12-12	41.7	17.3	7	460	19		海馬澤司		（同）ＪＰＮ技研	
