着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		4	11.4	4.0	2012104668	牡	4			57.0	146.22	0			05509	01070	794002	0.0	2016H1121104
2		1	1.3	1.0	000a0128f6	牡	4			57.0	146.3	1/2			05366	05518	a0006f	0.0	2016H1121104
3		7	10.7	3.0	000a01331b	牡	4			57.0	147.3	6			05271	05128	a0007e	0.0	2016H1121104
4		13	11.9	5.0	2011104201	牝	5			55.5	147.4	3/4			05203	01086	008803	0.0	2016H1121104
5		14	21.0	6.0	2010102459	牝	6			55.5	147.5	クビ			00666	01058	00nan	0.0	2016H1121104
6		10	277.3	13.0	000a0136bc	セ	7			57.0	147.5	クビ			a0368	00[外]	a000b2	0.0	2016H1121104
7		6	170.8	12.0	000a013315	セ	5			57.0	147.8	1.3/4			05376	05039	a000ab	0.0	2016H1121104
8		8	366.9	14.0	000a0136c7	セ	6			57.0	147.8	1/2			a0300	05664	a000ad	0.0	2016H1121104
9		9	87.9	10.0	000a0136ba	セ	7			57.0	147.8	アタマ			05454	00[外]	a000b0	0.0	2016H1121104
10		11	71.1	9.0	000a0136bf	セ	4			57.0	148.3	3			a02a9	05611	a000a8	0.0	2016H1121104
11		3	29.3	7.0	000a012d1f	セ	5			57.0	148.8	3			05585	a0326	a00081	0.0	2016H1121104
12		2	9.5	2.0	000a012ca1	牡	4			57.0	150.0	8			05464	a02ff	a00070	0.0	2016H1121104
13		5	43.8	8.0	000a012e35	セ	5			57.0	150.1	アタマ			05529	05576	a000b1	0.0	2016H1121104
14		12	147.6	11.0	000a0136c2	セ	5			57.0	150.6	3.1/2			05494	a033a	a000a6	0.0	2016H1121104
1		2	1.6	1.0	2011100655	牡	5			57.0	120.95	0			05366	01070	138007	0.0	2016H1121108
2		8	15.7	5.0	000a013694	セ	6			57.0	121.4	3			05454	00[外]	a000a0	0.0	2016H1121108
3		5	9.5	3.0	2011103854	牡	5			57.0	121.4	1/2			05271	01055	486800	0.0	2016H1121108
4		6	21.6	7.0	2010104298	牡	6			57.0	121.5	アタマ			05529	01071	708800	0.0	2016H1121108
5		4	36.7	8.0	000a012391	セ	7			57.0	121.5	クビ			05494	05433	a000a2	0.0	2016H1121108
6		10	292.9	10.0	000a013067	セ	6			57.0	121.6	3/4			a02a9	00[外]	a000a4	0.0	2016H1121108
7		9	98.7	9.0	000a0134cb	牡	5			57.0	121.7	クビ			05514	00987	a0009f	0.0	2016H1121108
8		3	18.8	6.0	000a0127c7	セ	6			57.0	121.8	3/4			05509	05576	a000a1	0.0	2016H1121108
9		12	13.6	4.0	2012104105	牝	4			55.5	122.0	1.1/2			05212	01130	310007	0.0	2016H1121108
10		1	4.1	2.0	2011101273	牡	5			57.0	122.1	3/4			00666	00356	785800	0.0	2016H1121108
11		7	320.7	11.0	2010190005	セ	6			57.0	122.3	1			05533	05577	616033	0.0	2016H1121108
12		11	378.1	12.0	000a0127d0	セ	6			57.0	123.1	5			00843	05433	a000a3	0.0	2016H1121108
1		1	9.7	4.0	2008190007	セ	8			57.0	68.8	0			05454	05643	968033	0.0	2016H1121105
2		2	3.0	2.0	2011190008	セ	5			57.0	68.8	クビ			05306	00[外]	a000be	0.0	2016H1121105
3		3	25.8	7.0	000a012a3f	セ	5			57.0	68.9	3/4			a02a9	05433	a000bf	0.0	2016H1121105
4		5	11.1	5.0	000a0136a4	セ	5			57.0	69.0	1/2			05509	05611	a000b7	0.0	2016H1121105
5		8	95.4	9.0	000a0136ac	セ	5			57.0	69.0	1/2			05376	00[外]	a000b3	0.0	2016H1121105
6		12	61.0	8.0	000a0136b3	セ	4			57.0	69.0	アタマ			a0369	a0339	a000bc	0.0	2016H1121105
7		4	11.9	6.0	000a012e43	セ	6			57.0	69.1	クビ			05529	05576	a000bd	0.0	2016H1121105
8		14	297.8	13.0	000a0129f2	セ	8			57.0	69.3	1.1/2			05533	00[外]	a000b9	0.0	2016H1121105
9		10	135.1	10.0	000a0136ad	セ	5			57.0	69.3	クビ			05494	00[外]	a000bb	0.0	2016H1121105
10		6	2.6	1.0	2011103328	牡	5			57.0	69.4	1/2			05366	01062	646030	0.0	2016H1121105
11		7	154.2	11.0	000a0136a9	牡	7			57.0	69.5	クビ			a030f	00[外]	a000b5	0.0	2016H1121105
12		9	5.2	3.0	2011104416	牡	5			57.0	69.7	1.3/4			05212	01103	180800	0.0	2016H1121105
