着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		17	---	8	000a01359f	セ	6			52.0	200.58	0			05547	00nan	00nan	0.0	2016G4110107
2		13	19.0	8	Heartbreak City	セ	6			54.0		アタマ	13-3		0J.Mo	0A.J.	00nan	0.0	2016G4110107
3		6	5.5	1	Hartnell	セ	5			56.0		4	9-2		0マクドナ	0J.O'	00nan	0.0	2016G4110107
4		23	21.0	9	Qewy	セ	6			51.5		2	8-11		0ウィリア	0C.Ap	00nan	0.0	2016G4110107
6		9	31.0	12	Almoonqith	牡	6			54.5		アタマ	18-8		0ウォーカ	0D. &	00nan	0.0	2016G4110107
7		16	71.0	22	Beautiful Romance	牝	4			52.5		1	22-15		00レーン	0S.B.	00nan	0.0	2016G4110107
8		5	21.0	10	Exospheric	牡	4			56.0		3/4	16-12		0オリヴァ	0L. &	00nan	0.0	2016G4110107
9		22	81.0	23	Pentathlon	セ	5			51.5		3/4	21-20		0M.Du	0J.R.	00nan	0.0	2016G4110107
10		1	14.0	6	Big Orange	セ	5			57.0		アタマ	6-9		0J.P.	0M.L.	00nan	0.0	2016G4110107
10		7	7.6	6	000a012d1f	セ	5			57.0		10			05374	a0326	00nan	0.0	2016G4110107
11		11	31.0	13	Grand Marshal	セ	6			54.5		クビ	19-21		0メルハム	0C.J.	00nan	0.0	2016G4110107
12		20	9.0	3	Oceanographer	セ	4			52.0		アタマ	15-17		0C.Sc	0C.Ap	00nan	0.0	2016G4110107
13		4	13.0	5	Bondi Beach	セ	4			56.0		3/4	20-22		0R.Mo	0A.O'	00nan	0.0	2016G4110107
14		19	41.0	15	Grey Lion	セ	4			52.0		3	7-10		0G.Bo	0M.S.	00nan	0.0	2016G4110107
15		12	8.5	2	Jameka	牝	4			54.5		アタマ	10-7		0N.Ha	0C.Ma	00nan	0.0	2016G4110107
16		15	61.0	20	Excess Knowledge	牡	6			53.5		1.3/4	2-1		0V.Du	0G. W	00nan	0.0	2016G4110107
17		2	51.0	16	Our Ivanhowe	牡	6			57.0		アタマ	11-16		000ダン	0L. &	00nan	0.0	2016G4110107
18		14	81.0	24	Sir John Hawkwood	セ	7			54.0		5	23-23		0B.Sp	0J.P.	00nan	0.0	2016G4110107
19		18	51.0	17	Assign	セ	5			52.0		アタマ	5-13		0K.Ma	0R.L.	00nan	0.0	2016G4110107
20		10	51.0	18	Gallante	セ	5			54.5		1.1/4	12-18		000シン	0R.L.	00nan	0.0	2016G4110107
21		21	31.0	14	Secret Number	セ	6			52.0		アタマ	1-5		0バスター	0S.B.	00nan	0.0	2016G4110107
22		8	16.0	7	Wicklow Brave	セ	7			56.0		2	4-6		0L.De	0W.P.	00nan	0.0	2016G4110107
23		3	---	7	2008103192	セ	8			56.5					05528	01082	00nan	0.0	2016G4110107
24		24	61.0	21	Rose of Virginia	牝	7			51.0		大	17-24		0トンプソ	00L.&	00nan	0.0	2016G4110107
