着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		10	---	3	000a012c9d	牝	4			58.0	143.6	0			05366	05518	00nan	0.0	2016C5100204
2		4	---	9	000a0128f6	牡	4			59.5		1.3/4			a02e9	05518	00nan	0.0	2016C5100204
3		8	---	8	000a01322d	牡	4			59.5		1.1/2			00875	05518	00nan	0.0	2016C5100204
4		9	---	15	000a0126f5	牝	6			58.0		3/4			05514	a02fa	00nan	0.0	2016C5100204
5		2	---	2	000a012bad	牡	5			59.5		2.1/2			05527	a02fd	00nan	0.0	2016C5100204
6		5	---	14	000a01331b	牡	4			59.5		ハナ			05473	05128	00nan	0.0	2016C5100204
7		1	---	7	000a012bc0	牡	4			59.5		クビ			05538	00987	00nan	0.0	2016C5100204
8		15	---	11	000a013411	牡	3			56.0		1.1/2			a0328	05694	00nan	0.0	2016C5100204
9		11	---	5	000a01318d	牡	3			56.0		1.3/4			05039	00812	00nan	0.0	2016C5100204
10		12	---	16	000a01347f	牡	3			56.0		2			a034a	05128	00nan	0.0	2016C5100204
11		13	---	10	000a013425	牡	3			56.0		7			05504	00987	00nan	0.0	2016C5100204
12		16	---	4	000a013344	牝	3			54.5		1			05464	05678	00nan	0.0	2016C5100204
13		7	---	6	000a012ca1	牡	4			59.5		3/4			05271	a02ff	00nan	0.0	2016C5100204
14		14	---	1	2013105788	牡	3			56.0		3			05339	01061	708800.0	0.0	2016C5100204
15		3	---	12	000a012cb8	牡	4			59.5		1.1/4			00432	05652	00nan	0.0	2016C5100204
16		6	---	13	000a0126ce	牡	5			59.5		1.1/4			a02cd	a030c	00nan	0.0	2016C5100204
