rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		クレイジーエックス	牡4	56.0		山本聡哉	1:42.7		5-5-2-1	39.3	2.2	1	462	1		菅原勲		前田敏文	50.0
2	6	8		マイネルズイーガー	牡8	56.0		小林凌	1:43.5	5.0	7-7-1-1	40.1	4.6	2	526	-3		飯田弘道		北原大史	17.5
3	6	7		ナイトフォックス	牡10	56.0		塚本涼人	1:43.6	3/4	4-4-5-4	40.1	47.7	8	499	3		佐藤祐司		横田一男	10.0
4	1	1		ブラザーサン	牡6	56.0		坂口裕一	1:43.8	3/4	8-8-7-6	39.7	9.1	4	422	3		村上昌幸		加藤和成	5.0
5	7	9		ドリームリヴァール	セ12	56.0		山本政聡	1:44.2	2.1/2	11-11-10-8	39.5	63.6	10	485	-1		板垣吉則		林由真	2.5
6	5	6		センティメント	セ4	56.0		高橋悠里	1:44.2	ハナ	11-12-11-8	39.9	16.3	6	507	-7		板垣吉則		シグラップ・マネジメ	
7	3	3		ノーブルバルカン	牡7	56.0		村上忍	1:44.4	1.1/2	2-2-3-3	41.2	64.3	11	469	3		板垣吉則		吉木伸彦	
8	8	12		オーチンハラショウ	牝6	54.0		鈴木祐	1:44.6	3/4	3-3-4-5	41.2	26.1	7	446	2		櫻田康二		（株）本城	
9	5	5		トワイライトビギン	牝6	54.0		高松亮	1:44.7	3/4	9-9-7-7	39.6	4.8	3	471	-1		小林俊彦		山下勇	
10	2	2		ミューズ	牝5	54.0		木村暁	1:45.1	2.1/2	10-10-12-11	40.4	91.2	12	482	1		千葉博次		岩渕瑞生	
11	8	11		ダンストンレイール	牝6	54.0		菅原辰徳	1:45.8	4.0	1-1-5-10	42.6	49.4	9	460	-2		畠山信一		伊藤治子	
中	4	4		マンハッタンロック	牡8	56.0		陶文峰			6-6-7-12		11.4	5	460	-5		小林俊彦		高橋清彦	
