日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/05/30	曇	11	10	5	5			取	54.0	良				0.0-40.2		水沢	202236053011	ストロベリーキャンド	202236053011	05542	高松亮	ダ	1300	計不		0.0
2022/05/16	曇	10	12	5	6	4.7	3	2	54.0	良	1:29.9	0.4	7-7-8-6	0.0-40.2	39.6	水沢	202236051610	チャイナアスタ賞	202236051610	05445	山本聡哉	ダ	1400	437	-4	22.8
2022/05/01	雨	8	9	8	9	2.8	1	8	54.0	不	1:21.8	0.8	3-4-4-5	0.0-38.6	38.7	水沢	202236050108	B1	202236050108	05542	高松亮	ダ	1300	441	1	0.0
2022/04/18	曇	10	10	7	7	4.2	2	4	55.0	稍	1:30.2	1.0	7-7-6-6	0.0-39.0	39.2	水沢	202236041810	ブッシュローズ賞	202236041810	05542	高松亮	ダ	1400	440	2	5.0
2022/04/05	晴	11	12	5	5	10.7	5	2	54.0	稍	1:30.0	0.0	2-2-1-1	0.0-40.1	40.0	水沢	202236040511	エイプリルC	202236040511	a01d1	木村暁	ダ	1400	438	2	26.3
2022/03/20	曇	9	8	8	8	3.7	2	2	54.0	不	1:21.4	0.0	3-4-3-3	0.0-38.0	37.5	水沢	202236032009	B1	202236032009	05542	高松亮	ダ	1300	436	-6	22.8
2022/03/13	雨	9	12	5	6	25.9	7	4	54.0	重	1:29.8	1.1	3-3-5-4	0.0-39.5	40.1	水沢	202236031309	見たい景色がここにあ	202236031309	05542	高松亮	ダ	1400	442	3	6.5
2022/02/07	晴	9	11	6	8	177.9	9	7	54.0	良	1:15.0	2.0	8-7	35.1-37.9	38.8	大井	202244020709	C1七　八	202244020709	05549	張田昂	ダ	1200	439	-3	0.0
2022/01/24	曇	9	15	6	11	102.6	11	10	54.0	良	1:15.7	2.2	10-11	34.7-38.8	39.2	大井	202244012409	C1六　七	202244012409	05365	山崎誠士	ダ	1200	442	-5	0.0
2021/12/24	晴	7	13	3	3	33.8	8	11	54.0	稍	1:16.1	1.6	4-5	35.1-39.4	40.5	大井	202144122407	C1十　1112	202144122407	05540	達城龍次	ダ	1200	447	-4	0.0
2021/12/06	曇	9	15	4	7	37.8	9	14	54.0	稍	1:16.9	2.5	4-4	35.4-39.0	41.2	大井	202144120609	C1八　九	202144120609	05443	本田正重	ダ	1200	451	5	0.0
2021/09/22	晴	2	10	5	5	6.4	3	3	54.0	良	1:13.8	0.2	5-6	36.3-37.3	37.3	大井	202144092202	3歳　346万	202144092202	05524	笹川翼	ダ	1200	446	-2	40.0
2021/09/10	晴	2	14	3	3	16.5	6	4	54.0	重	1:14.1	0.7	9-9	35.1-38.3	38.1	大井	202144091002	2019ライトニング	202144091002	05524	笹川翼	ダ	1200	448	2	24.0
2021/08/20	晴	6	14	2	2	6.4	3	8	54.0	稍	1:14.8	1.5	10-10	35.8-37.5	38.3	大井	202144082006	3歳　314万	202144082006	05524	笹川翼	ダ	1200	446	-3	0.0
2021/08/06	晴	2	14	6	9	7.8	4	7	54.0	良	1:14.5	0.4	11-9	34.9-39.2	38.4	大井	202144080602	3歳　309万	202144080602	05524	笹川翼	ダ	1200	449	2	0.0
2021/07/16	晴	2	14	2	2	14.4	7	6	54.0	良	1:13.8	0.8	7-6	35.1-37.9	37.8	大井	202144071602	3歳　308万	202144071602	05524	笹川翼	ダ	1200	447	3	0.0
2021/06/30	雨	10	12	6	9	41.6	8	4	54.0	重	1:14.3	1.0	2-2	35.4-37.9	38.8	大井	202144063010	フォーチュネイトあじ	202144063010	05540	達城龍次	ダ	1200	444	4	42.0
2021/06/08	晴	4	14	2	2	77.2	8	2	54.0	重	1:15.4	0.5	7-7	35.1-39.8	39.1	大井	202144060804	3歳　260万	202144060804	05540	達城龍次	ダ	1200	440	5	64.0
2021/05/19	雨	4	16	1	1	21.5	5	8	54.0	重	1:16.2	2.0	5-5	35.5-38.7	40.5	大井	202144051904	3歳　260万	202144051904	05455	町田直希	ダ	1200	435	1	0.0
2021/04/29	雨	2	13	8	13	47.7	8	13	54.0	良	1:15.9	2.4	2-2	35.4-38.1	40.4	大井	202144042902	3歳　335万	202144042902	05540	達城龍次	ダ	1200	434	1	0.0
2021/04/15	晴	4	16	1	2	244.3	13	15	54.0	重	1:16.7	2.9	5-5	35.3-38.5	41.1	大井	202144041504	3歳　287万	202144041504	05549	張田昂	ダ	1200	433	-7	0.0
2020/11/05	晴	4	12	6	7	75.7	10	12	54.0	良	1:16.1	1.6	5-6	35.5-39.0	40.1	大井	202044110504	2歳　特選	202044110504	05549	張田昂	ダ	1200	440	1	0.0
2020/09/21	晴	4	11	6	8	29.1	7	8	54.0	良	1:16.9	1.8	1-1	35.7-39.4	41.2	大井	202044092104	2歳　145万	202044092104	05549	張田昂	ダ	1200	439	-8	0.0
2020/09/08	晴	2	12	5	5	5.2	3	1	54.0	重	1:15.8	-0.8	1-1	36.6-39.2	39.2	大井	202044090802	2歳　選抜牝馬	202044090802	05380	矢野貴之	ダ	1200	447	10	260.0
2020/05/18	雨	3	8	8	8	17.3	5	6	54.0	重	1:18.7	4.1	3-3	35.9-38.7	42.4	大井	202044051803	2歳　新馬(新馬)	202044051803	05380	矢野貴之	ダ	1200	437	0	0.0
