着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	3	3	---	1	1989104562	牡	7	472.0	4.0	56	117.0	0			05025	05030	00nan	100.0	199557042309
2	1	1	---	4	1986100460	牡	10	440.0	-4.0	56	117.8	4			05102	[他] 鋤田嵩	00nan	35.0	199557042309
3	7	7	---	5	1989104142	牡	7	458.0	-2.0	56	117.9	1/2			05330	[他] 杉本和之	00nan	13.0	199557042309
4	4	4	---	7	1986102133	牝	10	456.0	6.0	55	118.5	3			05273	[他] 中尾則行	00nan	7.0	199557042309
5	5	5	---	2	1986101481	牡	10	452.0	-4.0	56	118.6	1/2			05224	[他] 辻三郎	00nan	0.0	199557042309
6	6	6	---	3	1990101819	牡	6	478.0	0.0	56	118.9	1.1/2			0笠田敏勝	[他] 中村清	00nan	0.0	199557042309
7	2	2	---	6	1986101944	牡	10	452.0	2.0	56	120.9	大			0矢野久美	[他] 中尾則行	00nan	0.0	199557042309
1	5	5	---	1	1989104562	牡	7	464.0	-6.0	56	148.1	0			05025	05030	00nan	130.0	199557060409
2	7	7	---	3	1987104308	牡	9	442.0	-7.0	56	148.7	3			0高田大輔	[他] 宮本政晴	00nan	39.0	199557060409
3	4	4	---	6	1989104142	牡	7	458.0	-4.0	56	150.9	大			05330	[他] 杉本和之	00nan	16.9	199557060409
4	1	1	---	8	1986102133	牝	10	456.0	0.0	55	151.0	クビ			05273	[他] 中尾則行	00nan	13.0	199557060409
5	8	8	---	5	1986100460	牡	10	444.0	4.0	56	151.4	2			05102	[他] 鋤田嵩	00nan	9.1	199557060409
6	3	3	---	7	1987103534	牡	9	420.0	-5.0	56	152.7	6			05254	[他] 松島壽	00nan	0.0	199557060409
7	6	6	---	2	1990101420	牡	6	498.0	-12.0	56	152.8	1/2			00421	[他] 和田保夫	00nan	0.0	199557060409
8	2	2	---	4	1988102139	牡	8	512.0	-3.0	55	156.8	大			05293	[他] 古澤清次	00nan	0.0	199557060409
1	7	7	---	2	1989108140	牡	7	492.0	-6.0	56	114.1	0			05224	[他] 中村清	00nan	100.0	199557071609
2	8	9	---	1	1990107320	牡	6	490.0	0.0	57	114.7	3			0中西達也	[他] 梛野誠司	00nan	35.0	199557071609
3	1	1	---	4	1986100460	牡	10	446.0	2.0	56	115.4	3			05102	[他] 鋤田嵩	00nan	13.0	199557071609
4	5	5	---	3	1990100353	牡	6	460.0	-6.0	56	117.0	8			05025	05030	00nan	7.0	199557071609
5	8	8	---	7	1986102133	牝	10	458.0	2.0	55	118.0	5			0奥下一月	[他] 中尾則行	00nan	0.0	199557071609
6	2	2	---	9	1987104440	牡	9	466.0	-10.0	56	118.3	1.1/2			05276	[他] 村山二男	00nan	0.0	199557071609
7	6	6	---	6	1989105223	牡	7	464.0	8.0	56	118.7	2			05273	[他] 小田部磨	00nan	0.0	199557071609
8	4	4	---	4	1989104142	牡	7	450.0	-8.0	56	119.0	1.1/2			05330	[他] 杉本和之	00nan	0.0	199557071609
9	3	3	---	7	1989104409	牡	7	470.0	-4.0	56	122.0	大			0小林秀昭	[他] 杉本和之	00nan	0.0	199557071609
