着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	1	1	---	6	1992200039	牡	4	444.0	0.0	54	97.9	0			05127	[他] 周藤清	00nan	56.0	199541010309
2	2	2	---	2	1992106162	牡	4	454.0	0.0	54	98.4	2.1/2			00齊藤誠	05065	00nan	21.2	199541010309
3	6	6	---	3	1992105212	牡	4	407.0	0.0	54	98.5	3/4			05070	[他] 新後閑帥	00nan	8.9	199541010309
4	4	4	---	5	1992108467	牡	4	446.0	0.0	54	98.9	2			00392	05151	00nan	6.7	199541010309
5	8	8	---	4	1992106929	牝	4	451.0	0.0	54	99.5	3			05019	05018	00nan	5.0	199541010309
6	7	7	---	7	1992110139	牝	4	447.0	0.0	54	100.2	3			05048	05071	00nan	0.0	199541010309
7	5	5	---	1	1992104647	牡	4	464.0	0.0	54	100.4	1			05027	05243	00nan	0.0	199541010309
8	3	3	---	8	1992104535	牡	4	428.0	0.0	54	102.7	大			05219	05092	00nan	0.0	199541010309
1	3	3	---	4	1989101446	牡	7	455.0	0.0	55	132.4	0			05048	05209	00nan	150.0	199541010311
2	5	5	---	5	1989105860	牡	7	483.0	0.0	55	132.7	1.1/2			00411	05132	00nan	57.0	199541010311
3	6	6	---	7	1990108458	牝	6	445.0	0.0	54	134.1	7			05019	05018	00nan	24.0	199541010311
4	7	8	---	9	1985103225	牡	11	455.0	0.0	55	134.2	1/2			00齊藤誠	05065	00nan	18.0	199541010311
5	4	4	---	6	1991108211	牝	5	414.0	0.0	54	134.5	1.1/2			05063	05065	00nan	13.5	199541010311
6	1	1	---	2	1990102276	牝	6	438.0	0.0	54	134.6	1/2			05027	05243	00nan	0.0	199541010311
7	2	2	---	1	1990103685	牝	6	492.0	0.0	54	134.7	3/4			00392	[他] 澁谷武久	00nan	0.0	199541010311
8	7	7	---	3	1990100745	牡	6	523.0	0.0	54	134.8	クビ			05064	[他] 水野清貴	00nan	0.0	199541010311
9	8	9	---	8	1989105305	牡	7	479.0	0.0	54	135.3	2.1/2			05313	05243	00nan	0.0	199541010311
10	8	10	---	10	1990109078	牝	6	444.0	0.0	54	135.8	2.1/2			05070	05116	00nan	0.0	199541010311
1	1	1	---	1	1990108458	牝	6	447.0	2.0	54	103.1	0			05019	05018	00nan	85.0	199541020310
2	7	7	---	2	1990103685	牝	6	488.0	-2.0	54	103.4	1.1/2			00392	[他] 澁谷武久	00nan	32.3	199541020310
3	6	6	---	3	1990100442	牡	6	488.0	2.0	55	104.1	3			05136	[他] 澁谷武久	00nan	13.6	199541020310
4	8	9	---	6	1991108211	牝	5	416.0	0.0	54	104.3	1			00411	05065	00nan	10.2	199541020310
5	3	3	---	4	1990101921	牡	6	457.0	0.0	54	104.3	クビ			00齊藤誠	05065	00nan	7.6	199541020310
6	2	2	---	5	1990109078	牝	6	444.0	1.0	54	104.5	1			05070	05116	00nan	0.0	199541020310
7	5	5	---	8	1989108409	牡	7	479.0	1.0	54	104.7	1			05063	05065	00nan	0.0	199541020310
8	8	8	---	9	1987103034	牝	9	466.0	0.0	54	104.9	1			05079	[他] 栗原正芳	00nan	0.0	199541020310
9	4	4	---	7	1990104972	牡	6	473.0	4.0	55	105.7	4			05064	05066	00nan	0.0	199541020310
1	1	1	---	4	1991109204	牡	5	510.0	0.0	54	131.5	0			00392	05052	00nan	220.0	199541022310
2	3	3	---	1	1990103636	牡	6	500.0	2.0	56	132.3	4			00齊藤誠	05052	00nan	83.6	199541022310
3	4	4	---	3	1990108618	牡	6	468.0	4.0	53	132.6	1.1/2			05127	[他] 周藤清	00nan	35.2	199541022310
4	2	2	---	5	1990107732	牝	6	472.0	-3.0	53	132.9	1.1/2			05313	[他] 渡邉和泰	00nan	26.4	199541022310
5	5	5	---	2	1989107460	牡	7	439.0	-5.0	54	133.1	1			05027	05132	00nan	19.8	199541022310
6	6	6	---	6	1988101926	牡	8	510.0	-8.0	54	133.6	2.1/2			05019	05132	00nan	0.0	199541022310
1	7	9	---	1	1990101129	牡	6	476.0	3.0	53	101.7	0			0平松豊基	[他] 小林守	00nan	76.0	199541022311
2	4	4	---	3	1990103685	牝	6	488.0	0.0	54	101.9	1			05079	[他] 澁谷武久	00nan	28.8	199541022311
3	5	5	---	2	1991107250	牡	5	497.0	4.0	54	102.0	3/4			05070	05151	00nan	12.1	199541022311
4	8	10	---	8	1990109078	牝	6	446.0	2.0	54	102.4	2			05019	05116	00nan	9.1	199541022311
5	6	6	---	11	1991108211	牝	5	414.0	-2.0	54	102.6	1			05063	05065	00nan	6.8	199541022311
6	1	1	---	4	1990103482	牡	6	485.0	0.0	55	102.6	アタマ			00392	[他] 澁谷武久	00nan	0.0	199541022311
7	8	11	---	10	1989100773	牡	7	501.0	5.0	55	102.9	1.1/2			05313	05265	00nan	0.0	199541022311
8	2	2	---	5	1990100442	牡	6	488.0	0.0	55	103.3	2			05136	[他] 澁谷武久	00nan	0.0	199541022311
9	6	7	---	7	1989101444	牡	7	472.0	-1.0	55	103.5	1			05207	[他] 内野浩司	00nan	0.0	199541022311
10	7	8	---	6	1991200106	牝	5	400.0	4.0	54	103.5	クビ			05127	05210	00nan	0.0	199541022311
11	3	3	---	9	1989101184	牡	7	440.0	-1.0	55	104.3	4			0藤村龍也	05196	00nan	0.0	199541022311
1	2	2	---	1	1991109204	牡	5	500.0	-10.0	56	143.8	0			00392	[他] 濱田勝三	00nan	900.0	199541031910
2	8	11	---	3	1989104223	牡	7	490.0	-6.0	56	143.9	1/2			05019	05132	00nan	315.0	199541031910
3	8	10	---	2	1990103636	牡	6	498.0	-2.0	56	144.1	1			00齊藤誠	[他] 濱田勝三	00nan	135.0	199541031910
4	7	8	---	7	1991102219	牡	5	439.0	0.0	56	144.5	2			05063	05065	00nan	99.0	199541031910
5	6	6	---	5	1990108618	牡	6	464.0	-4.0	56	145.7	6			05127	[他] 周藤清	00nan	81.0	199541031910
6	4	4	---	8	1988104213	牡	8	478.0	0.0	56	145.9	1			05070	05265	00nan	0.0	199541031910
7	6	7	---	6	1989101097	牡	7	452.0	0.0	56	146.5	3			05048	05050	00nan	0.0	199541031910
8	3	3	---	4	1988107586	牡	8	443.0	3.0	56	146.9	2			05216	[他] 星田幸作	00nan	0.0	199541031910
9	5	5	---	8	1988104800	牡	8	491.0	-5.0	56	147.1	1			05079	[他] 澁谷武久	00nan	0.0	199541031910
10	1	1	---	11	1989107460	牡	7	439.0	0.0	56	148.3	6			05027	05132	00nan	0.0	199541031910
11	7	9	---	8	1988102190	牡	8	518.0	0.0	56	149.2	4			05136	[他] 澁谷武久	00nan	0.0	199541031910
1	5	5	---	2	1990103685	牝	6	485.0	-3.0	55	101.4	0			00392	[他] 澁谷武久	00nan	85.0	199541031911
2	7	9	---	6	1990104354	牡	6	454.0	0.0	55	101.7	1.1/2			05064	[他] 水野清貴	00nan	32.3	199541031911
3	8	11	---	9	1990101921	牡	6	455.0	-1.0	55	102.1	2			00齊藤誠	05065	00nan	13.6	199541031911
4	6	7	---	10	1990109078	牝	6	445.0	-1.0	54	102.3	1			05219	05116	00nan	10.2	199541031911
5	6	6	---	11	1990100442	牡	6	490.0	0.0	55	102.3	ハナ			05136	[他] 澁谷武久	00nan	7.6	199541031911
6	4	4	---	7	1991108211	牝	5	414.0	-1.0	54	102.4	3/4			05063	05065	00nan	0.0	199541031911
7	2	2	---	1	1990108458	牝	6	451.0	0.0	55	102.5	1/2			05019	05018	00nan	0.0	199541031911
8	8	10	---	8	1991200106	牝	5	398.0	2.0	55	102.8	1.1/2			05127	05210	00nan	0.0	199541031911
9	7	8	---	4	1989101184	牡	7	442.0	0.0	55	102.8	アタマ			05048	05196	00nan	0.0	199541031911
10	3	3	---	5	1989100620	牡	7	480.0	-3.0	54	103.8	5			05313	05082	00nan	0.0	199541031911
11	1	1	---	2	1990102276	牝	6	432.0	4.0	55	104.0	1			05027	05243	00nan	0.0	199541031911
1	6	6	---	2	1990101921	牡	6	457.0	2.0	55	103.1	0			00齊藤誠	05065	00nan	76.0	199541041110
2	3	3	---	1	1990100560	牡	6	465.0	-8.0	54	103.2	クビ			05127	05082	00nan	28.8	199541041110
3	5	5	---	6	1991108211	牝	5	415.0	1.0	54	103.4	1			05063	05065	00nan	12.1	199541041110
4	8	9	---	9	1989100773	牡	7	498.0	0.0	55	103.6	1			05070	05265	00nan	9.1	199541041110
5	8	10	---	4	1990100745	牡	6	518.0	-1.0	54	103.8	1			05064	[他] 水野清貴	00nan	6.8	199541041110
6	2	2	---	10	1990100442	牡	6	491.0	1.0	55	104.0	3/4			05136	[他] 澁谷武久	00nan	0.0	199541041110
7	7	7	---	5	1990109078	牝	6	450.0	5.0	54	104.0	クビ			05219	05116	00nan	0.0	199541041110
8	1	1	---	3	1990108458	牝	6	448.0	-3.0	55	104.1	1/2			05019	05018	00nan	0.0	199541041110
9	4	4	---	7	1991200106	牝	5	401.0	3.0	55	104.4	1.1/2			00392	05210	00nan	0.0	199541041110
10	7	8	---	8	1989101444	牡	7	471.0	0.0	55	105.0	3			05207	[他] 内野浩司	00nan	0.0	199541041110
1	3	3	---	1	1990103378	牡	6	511.0	-5.0	56	130.6	0			00166	00184	00nan	4000.0	199541050509
2	2	2	---	3	1990105209	牡	6	498.0	-6.0	56	130.7	3/4			00673	00251	00nan	1600.0	199541050509
3	8	11	---	2	1989100351	セ	7	455.0	-7.0	55	130.9	3/4			00663	00427	00nan	800.0	199541050509
4	7	10	---	7	1991104605	牡	5	442.0	-21.0	56	131.4	2.1/2			0平澤則雄	[他] 川村孝一	00nan	600.0	199541050509
5	6	7	---	4	1991109204	牡	5	494.0	-6.0	56	131.7	1.1/2			00392	[他] 濱田勝三	00nan	400.0	199541050509
6	1	1	---	5	1991102096	牡	5	447.0	-1.0	56	132.3	3			05041	05078	00nan	0.0	199541050509
7	7	9	---	8	1989105687	牡	7	525.0	3.0	55	132.3	クビ			0齊藤博美	[他] 斎藤義美	00nan	0.0	199541050509
8	5	5	---	10	1990103636	牡	6	490.0	-3.0	56	132.5	1			00齊藤誠	[他] 濱田勝三	00nan	0.0	199541050509
9	5	6	---	9	1990107260	牡	6	479.0	3.0	56	132.6	クビ			0長島茂夫	05501	00nan	0.0	199541050509
10	6	8	---	6	1988103271	牡	8	495.0	4.0	55	133.1	2.1/2			00422	00976	00nan	0.0	199541050509
11	4	4	---	12	1991102219	牡	5	439.0	0.0	56	134.1	5			05063	05065	00nan	0.0	199541050509
12	8	12	---	11	1989104223	牡	7	489.0	-1.0	55	134.2	1/2			05019	05132	00nan	0.0	199541050509
1	1	1	---	6	1991200106	牝	5	401.0	0.0	55	99.4	0			05127	05210	00nan	76.0	199541050510
2	2	2	---	7	1989100773	牡	7	498.0	0.0	55	99.5	3/4			05070	05265	00nan	28.8	199541050510
3	7	7	---	8	1990109078	牝	6	454.0	4.0	54	99.6	3/4			05219	05116	00nan	12.1	199541050510
4	3	3	---	2	1990100745	牡	6	514.0	-4.0	54	99.7	クビ			05064	[他] 水野清貴	00nan	9.1	199541050510
5	8	9	---	4	1991108211	牝	5	416.0	1.0	54	99.8	1/2			05063	05065	00nan	6.8	199541050510
6	8	10	---	8	1990100442	牡	6	489.0	-2.0	55	100.2	2			05136	[他] 澁谷武久	00nan	0.0	199541050510
7	6	6	---	1	1990108458	牝	6	446.0	-2.0	55	100.4	1			05019	05018	00nan	0.0	199541050510
8	7	8	---	5	1987104311	牡	9	456.0	1.0	54	101.4	5			0三浦讓二	[他] 周藤清	00nan	0.0	199541050510
9	4	4	---	3	1991102791	牡	5	447.0	3.0	54	101.4	クビ			00齊藤誠	05065	00nan	0.0	199541050510
10	5	5	---	10	1988100433	牡	8	475.0	2.0	54	101.5	1/2			05216	[他] 大島美紀	00nan	0.0	199541050510
1	7	7	---	2	1991102291	牡	5	468.0	1.0	55	101.7	0			05064	05209	00nan	85.0	199541052210
2	2	2	---	3	1990100745	牡	6	513.0	-1.0	55	101.8	3/4			00392	[他] 水野清貴	00nan	32.3	199541052210
3	3	3	---	4	1991108211	牝	5	416.0	0.0	55	102.1	1.1/2			05063	05065	00nan	13.6	199541052210
4	1	1	---	1	1991102629	牡	5	475.0	-2.0	55	102.2	1/2			05127	[他] 濱田勝三	00nan	10.2	199541052210
5	6	6	---	6	1991102791	牡	5	444.0	-3.0	55	102.7	2.1/2			00齊藤誠	05065	00nan	7.6	199541052210
6	8	8	---	5	1989105974	牡	7	453.0	0.0	55	103.4	3			05048	05196	00nan	0.0	199541052210
7	4	4	---	7	1988100433	牡	8	473.0	-2.0	55	104.1	3			05216	[他] 大島美紀	00nan	0.0	199541052210
8	5	5	---	8	1990109078	牝	6	451.0	-3.0	55	105.1	5			05219	05116	00nan	0.0	199541052210
1	6	6	---	3	1991107461	牝	5	418.0	0.0	54	98.3	0			00齊藤誠	[他] 金田鼎	00nan	85.0	199541070109
2	5	5	---	1	1990105165	牡	6	449.0	1.0	53	98.3	クビ			05064	05066	00nan	32.3	199541070109
3	8	9	---	2	1991101291	牡	5	446.0	0.0	54	98.6	1.1/2			05197	[他] 金田鼎	00nan	13.6	199541070109
