rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		パイロセーラ	牡4	56.0		板野央	1:31.8		8-8-7-4	38.9	14.8	6	453	8		保利良次		藤井陸治	60.0
2	3	3		スナークタチヤマ	牡6	57.0		大山真吾	1:31.8	クビ	3-3-3-2	40.0	10.2	4	512	-5		木村健		杉本豊	24.0
3	7	8		ユキネエ	牝4	54.0		杉浦健太	1:31.9	1/2	1-1-1-1	40.6	3.0	2	456	-2		新井隆太		内山一郎	15.0
4	2	2		レイザーズエッジ	牝5	55.0		田中学	1:32.0	クビ	2-2-2-3	40.4	2.0	1	492	2		田中道夫		（同）ＪＰＮ技研	9.0
5	8	9		ミンミンセレーナ	牝4	54.0		松木大地	1:32.9	5.0	5-6-6-7	40.6	11.2	5	504	1		飯田良弘		太田裕臣	6.0
6	4	4		パディユージン	セ5	56.0		下原理	1:32.9	ハナ	6-5-5-4	40.8	63.4	9	468	-9		山口益巳		谷謙介	
7	7	7		ゲンパチシャドウ	牡5	56.0		川原正一	1:33.1	3/4	10-10-8-8	39.9	9.7	3	473	-4		住吉朝男		組）オールザベスト組	
8	1	1		ログブック	牡5	56.0		田野豊三	1:33.5	2.1/2	9-9-10-9	39.9	97.7	10	502	0		中塚猛		高島幸子	
9	8	10		セイウンノワール	牝4	54.0		中田貴士	1:34.0	3.0	4-4-4-6	42.1	30.6	7	497	-5		山口浩幸		冨田藤男	
10	6	6		トウカイマーレ	牡5	56.0		寺地誠一	1:34.3	1.1/2	7-7-9-10	41.3	40.1	8	452	-9		小村正也		早田敬子	
