日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/09/28	晴	9	12	2	2	27.3	9	9	56.0	良	1:45.5	2.4	6-6-6-5	36.9-40.3	42.0	船橋	202143092809	招き猫特別	movie.html?race_id=202143092809	a0247	川島正太	ダ	1600	441	-13	0.0
2021/08/26	晴	10	12	1	1	10.8	5	1	55.0	良	1:28.9	-0.1	4-3-4-4	36.9-38.9	38.7	浦和	202142082610	夕涼み特別	movie.html?race_id=202142082610	a0247	川島正太	ダ	1400	454	12	250.0
2021/03/31	晴	10	12	6	7	5.1	3	1	56.0	稍	1:37.6	-0.1	5-5-4-3	32.0-39.4	38.9	浦和	202142033110	春陽特別	movie.html?race_id=202142033110	a0247	川島正太	ダ	1500	442	-8	160.0
2021/02/22	晴	12	12	8	11	8.4	5	4	56.0	稍	1:37.3	1.2	3-3-2-4	31.5-38.9	40.1	浦和	202142022212	春告草特別	movie.html?race_id=202142022212	a0247	川島正太	ダ	1500	450	-5	24.0
2020/12/16	晴	12	14	7	11	10.4	6	5	56.0	良	1:36.9	1.0	2-2-2-2	29.5-40.2	41.1	川崎	202045121612	高野槇賞	movie.html?race_id=202045121612	a0247	川島正太	ダ	1500	455	-6	14.4
2020/12/02	雨	9	14	2	2	33.7	8	3	56.0	稍	1:43.0	1.2	3-3-3-4	38.2-38.1	38.9	船橋	202043120209	C1二　三	movie.html?race_id=202043120209	a0247	川島正太	ダ	1600	461	18	30.0
2020/07/10	曇	8	14	1	1	2.6	1	7	55.0	重	1:30.1	1.8	8-9-7	36.8-39.2	40.3	大井	202044071008	C1一　二三	movie.html?race_id=202044071008	05342	森泰斗	ダ	1400	443	-1	0.0
2020/06/15	曇	10	10	1	1	2.6	1	5	54.0	重	1:43.6	0.6	1-1-1-1	37.6-40.1	40.7	船橋	202043061510	船橋競馬場クリーン大	movie.html?race_id=202043061510	05342	森泰斗	ダ	1600	444	0	24.0
2020/05/04	曇	6	10	7	8	3.1	2	1	56.0	稍	1:36.4	-0.1	2-2-2-1	31.8-39.7	39.7	船橋	202043050406	潮干狩り特別	movie.html?race_id=202043050406	05342	森泰斗	ダ	1500	444	12	180.0
2020/03/30	曇	1	12	7	9	3.3	2	1	56.0	不	1:15.3	-0.1	5-3-3	36.0-39.3	39.0	船橋	202043033001	「ですのっと」にゆり	movie.html?race_id=202043033001	05342	森泰斗	ダ	1200	432	-6	140.0
2020/03/11	晴	1	9	5	5	1.6	1	3	56.0	不	1:16.6	0.6	1-1-1	35.9-40.1	40.7	船橋	202043031101	3歳三　四	movie.html?race_id=202043031101	05342	森泰斗	ダ	1200	438	-10	35.0
2020/01/09	晴	6	9	2	2	1.3	1	2	56.5	重	1:16.8	0.3	1-1-1	35.8-40.7	41.0	船橋	202043010906	アジア食堂ジェーンカ	movie.html?race_id=202043010906	05342	森泰斗	ダ	1200	448	-5	52.0
2019/12/13	曇	2	7	6	6	1.6	1	2	55.0	稍	1:01.6	0.1	1-1	37.0-36.7	36.8	船橋	201943121302	カトレアデビュー	movie.html?race_id=201943121302	05342	森泰斗	ダ	1000	453	0	108.0
