waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104357	マオノジェット			05598	山中悠希	05714	渋谷信博	485	8
2	2	2014101812	ファンラヴィング			05199	左海誠二	05748	稲益貴弘	471	2
3	3	2015104001	パブリノ			05380	矢野貴之	a022a	玉井昇	471	8
4	4	2016101587	ネペンテス			a02b0	山本聡紀	05606	山本学	452	15
5	5	2017109051	カズブレイド			05443	本田正重	a01c3	阿井正雄	512	3
5	6	2017101394	ホワイトブレス			05554	臼井健太	05545	佐々木功	446	7
6	7	2014100760	ゴールドハンター			a01fb	山口達弥	05436	林正人	465	-3
6	8	2017106725	センターロード			05399	和田譲治	05722	伊藤滋規	457	-5
7	9	2014104961	ゴールデンルート			05524	笹川翼	05461	玉井等	456	5
7	10	2017104388	ブルークレール			a02e6	仲野光馬	05713	山田信大	453	-4
8	11	2016103622	ルフレシャンス			05358	野澤憲彦	05496	佐々木清	456	-6
8	12	2012101705	ニシノマジック			a0233	国分祐仁	a02a5	冨田敏男	494	-5
