日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/24	晴	12	12	8	11	3.3	1	5	57.0	不	2:28.5	1.6	4-4-3-2	39.9-39.9	41.1	船橋	202243032412	アメトリン2200	movie.html?race_id=202243032412	05342	森泰斗	ダ	2200	479	-4	18.0
2022/03/15	晴	4	11	5	5	2.5	2	1	56.0	良	1:31.0	-0.1	8-8-6-5	38.0-39.4	38.5	浦和	202242031504	幸手のマスコット「さ	movie.html?race_id=202242031504	05365	山崎誠士	ダ	1400	483	-4	100.0
2022/02/22	晴	8	12	3	3	2.4	1	4	56.0	良	1:38.0	0.7	3-3-2-3	31.2-38.3	39.0	浦和	202242022208	人形のまち岩槻まちか	movie.html?race_id=202242022208	05342	森泰斗	ダ	1500	487	3	15.0
2022/02/04	曇	6	12	8	12	1.5	1	1	56.0	良	1:38.8	-0.2	7-7-4-3	30.8-41.5	41.2	川崎	202245020406	C3一　二三	movie.html?race_id=202245020406	05342	森泰斗	ダ	1500	484	-9	80.0
2022/01/21	晴	1	11	8	10	1.6	1	1	56.0	良	1:24.5	-0.2	11-11-7-5	30.7-40.4	38.1	浦和	202242012101	C3　4歳オ	movie.html?race_id=202242012101	05342	森泰斗	ダ	1300	493	33	80.0
2021/09/04	曇	4	18	5	9	51.9	13	8	56.0	重	2:02.0	1.0	12-11-12-11	35.4-35.6	35.6	小倉	202110040704	3歳未勝利	202110040704	01034	酒井学	芝	2000	460	4	0.0
2021/08/21	曇	4	14	6	11	70.6	10	7	56.0	良	1:49.0	0.7	12-12-12-11	37.3-35.0	35.0	小倉	202110040304	3歳未勝利	202110040304	01034	酒井学	芝	1800	456	-12	0.0
2021/08/01	雨	4	15	5	9	16.3	4	9	56.0	良	1:56.5	2.4	10-10-7-7	36.9-38.1	39.5	新潟	202104030404	3歳未勝利	202104030404	01037	太宰啓介	ダ	1800	468	10	0.0
2021/07/17	小雨	7	15	3	5	31.7	8	5	56.0	良	1:49.4	1.4	8-8-10-9	30.5-38.7	39.4	小倉	202110030507	3歳未勝利	202110030507	01037	太宰啓介	ダ	1700	458	-2	51.0
2021/05/09	晴	3	13	6	8	120.0	10	6	56.0	稍	1:56.6	1.2	9-9-6-4	37.5-40.8	41.3	中京	202107030203	3歳未勝利	202107030203	01037	太宰啓介	ダ	1800	460	0	0.0
2021/04/17	小雨	5	15	2	3	25.3	7	9	53.0	稍	1:55.6	2.8	10-9-11-11	36.1-39.0	39.6	新潟	202104010305	3歳未勝利	202104010305	01189	西谷凜	ダ	1800	460	-2	0.0
2021/03/27	晴	6	14	1	1	49.5	8	7	53.0	良	1:56.9	1.0	2-2-3-5	37.3-39.6	40.2	阪神	202109020106	3歳未勝利	202109020106	01189	西谷凜	ダ	1800	462	4	0.0
2021/03/06	曇	6	10	5	5	19.2	5	8	55.0	重	2:06.2	2.1	5-3-4-7	37.4-36.8	38.7	小倉	202110020706	3歳未勝利	202110020706	01178	斎藤新	芝	2000	458	-14	0.0
2021/02/13	晴	5	14	6	10	129.7	11	9	56.0	良	2:03.1	1.2	2-1-2-2	36.9-35.5	36.7	阪神	202109010105	3歳未勝利	202109010105	01037	太宰啓介	芝	2000	472	2	0.0
2021/01/24	曇	5	16	7	14	50.9	12	9	56.0	重	1:53.7	0.7	5-5-7-8	37.9-36.6	36.8	小倉	202110010405	3歳新馬	202110010405	01037	太宰啓介	芝	1800	470	0	0.0
