	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200104010411	芝	左	2000	晴	良	15:35	信濃川特別 		2001-7-22	1	新潟	4	3歳以上1000万下	(混)[指](ハンデ)	5	800	5	5	240	5	8	200	4	4.0	130	1.0	5-7	950	4	5-8	1940.0	9.0	5-8	700	10.0	4-5	530	6.0	4-8	380	3.0					12.7 - 10.7 - 11.3 - 11.3 - 12.2 - 12.3 - 11.9 - 12.1 - 10.8 - 12.1	12.7 - 23.4 - 34.7 - 46.0 - 58.2 - 70.5 - 82.4 - 94.5 - 105.3 - 117.4 (12.7-12.7)									
200104010412	芝	左	1200	晴	良	16:15	3歳以上500万下		2001-7-22	1	新潟	4	3歳以上500万下	[指](別定)	14	270	1	14	140	1	1	230	4	15.0	240	5.0	1-7	750	2	1-14	1210.0	1.0	1-14	560	2.0	14-15	640	3.0	1-15	1,010	9.0					12.2 - 10.2 - 11.1 - 11.4 - 11.4 - 11.4	12.2 - 22.4 - 33.5 - 44.9 - 56.3 - 67.7 (12.2-12.2)									
200104010502	芝	左	1400	晴	良	10:25	3歳未勝利		2001-7-28	1	新潟	5	3歳未勝利	(父)[指](馬齢)	1	4500	9	1	1,260	9	13	390	5	5.0	1,290	10.0	1-7	3370	7	1-13	26910.0	49.0	1-13	5,950	48.0	1-5	11,550	78.0	5-13	5,380	44.0					12.5 - 10.7 - 11.1 - 12.1 - 11.9 - 11.5 - 12.5	12.5 - 23.2 - 34.3 - 46.4 - 58.3 - 69.8 - 82.3 (12.5-12.5)									
200104010503	芝	左	1800	晴	良	10:50	3歳未勝利		2001-7-28	1	新潟	5	3歳未勝利	(混)[指](馬齢)	4	1730	5	4	300	4	11	510	6	6.0	130	1.0	3-6	2290	9	4-11	13600.0	29.0	4-11	3,020	28.0	4-6	630	4.0	6-11	1,190	11.0					12.6 - 11.1 - 12.0 - 12.4 - 12.2 - 11.8 - 11.4 - 10.9 - 12.6	12.6 - 23.7 - 35.7 - 48.1 - 60.3 - 72.1 - 83.5 - 94.4 - 107.0 (12.6-12.6)									
200104010504	ダ	左	1800	晴	良	11:20	3歳未勝利		2001-7-28	1	新潟	5	3歳未勝利	[指](馬齢)	3	1750	6	3	280	5	7	140	1	2.0	890	11.0	3-5	1780	6	3-7	1920.0	7.0	3-7	690	6.0	2-3	4,270	46.0	2-7	1,400	17.0					12.7 - 11.4 - 12.4 - 13.9 - 13.2 - 13.0 - 13.3 - 13.1 - 13.5	12.7 - 24.1 - 36.5 - 50.4 - 63.6 - 76.6 - 89.9 - 103.0 - 116.5 (12.7-12.7)									
200104010505	障		3250	晴	良	11:50	障害3歳以上オープン		2001-7-28	1	新潟	5	障害3歳以上オープン	(混)(別定)	5	350	2	5	130	3	1	110	1	3.0	120	2.0	1-5	480	1																											
200104010506	芝	左	1200	晴	良	12:50	2歳新馬		2001-7-28	1	新潟	5	2歳新馬	[指](馬齢)	10	150	1	10	120	1	5	270	4	1.0	850	8.0	5-8	650	2	5-10	960.0	2.0	5-10	430	2.0	1-10	1,450	15.0	1-5	3,700	28.0					12.3 - 10.4 - 11.3 - 11.6 - 12.0 - 12.0	12.3 - 22.7 - 34.0 - 45.6 - 57.6 - 69.6 (12.3-12.3)									
200104010507	ダ	左	1200	晴	良	13:20	3歳以上500万下		2001-7-28	1	新潟	5	3歳以上500万下	牝[指](別定)	7	240	1	7	110	1	8	460	10	4.0	130	2.0	5-5	5120	16	7-8	4470.0	16.0	7-8	1,540	20.0	4-7	220	1.0	4-8	2,150	30.0					12.2 - 10.7 - 11.4 - 12.8 - 12.7 - 13.3	12.2 - 22.9 - 34.3 - 47.1 - 59.8 - 73.1 (12.2-12.2)									
200104010508	ダ	左	1800	晴	良	13:55	3歳以上500万下		2001-7-28	1	新潟	5	3歳以上500万下	(混)[指](別定)	14	170	1	14	100	1	12	150	2	11.0	250	6.0	7-8	350	1	12-14	450.0	1.0	12-14	250	2.0	11-14	590	7.0	11-12	950	11.0					13.0 - 11.5 - 12.7 - 13.0 - 13.0 - 13.0 - 12.9 - 12.1 - 13.2	13.0 - 24.5 - 37.2 - 50.2 - 63.2 - 76.2 - 89.1 - 101.2 - 114.4 (13.0-13.0)									
200104010509	芝	左	1800	晴	良	14:30	尖閣湾特別 		2001-7-28	1	新潟	5	3歳以上500万下	(混)[指](別定)	1	530	3	1	220	4	7	180	1	3.0	200	3.0	1-5	970	4	1-7	1620.0	4.0	1-7	700	4.0	1-3	650	3.0	3-7	600	1.0					12.5 - 10.8 - 11.1 - 11.9 - 11.6 - 11.8 - 12.0 - 10.9 - 12.5	12.5 - 23.3 - 34.4 - 46.3 - 57.9 - 69.7 - 81.7 - 92.6 - 105.1 (12.5-12.5)									
200104010510	ダ	左	1800	晴	良	15:00	麒麟山特別 		2001-7-28	1	新潟	5	3歳以上1000万下	(混)[指](ハンデ)	8	420	2	8	160	2	12	160	1	4.0	700	11.0	5-7	510	1	8-12	810.0	1.0	8-12	400	1.0	4-8	1,980	28.0	4-12	1,490	14.0					12.7 - 11.2 - 12.3 - 13.0 - 12.7 - 12.6 - 13.0 - 12.5 - 13.5	12.7 - 23.9 - 36.2 - 49.2 - 61.9 - 74.5 - 87.5 - 100.0 - 113.5 (12.7-12.7)									
200104010511	芝	直	1000	晴	良	15:35	新潟日報賞 		2001-7-28	1	新潟	5	3歳以上1600万下	(混)(特指)(別定)	8	190	1	8	120	1	7	140	2	14.0	430	8.0	4-5	260	1	7-8	460.0	1.0	7-8	260	1.0	8-14	1,120	14.0	7-14	1,730	22.0					11.9 - 10.1 - 10.3 - 10.2 - 12.0	11.9 - 22.0 - 32.3 - 42.5 - 54.5 (11.9-11.9)									
200104010512	芝	左	2000	晴	良	16:15	3歳以上500万下		2001-7-28	1	新潟	5	3歳以上500万下	(特指)(別定)	12	440	3	12	130	2	16	110	1	14.0	150	3.0	6-8	450	2	12-16	550.0	2.0	12-16	230	2.0	12-14	330	3.0	14-16	220	1.0					13.0 - 11.7 - 11.9 - 12.3 - 12.9 - 12.7 - 12.1 - 11.7 - 10.7 - 11.2	13.0 - 24.7 - 36.6 - 48.9 - 61.8 - 74.5 - 86.6 - 98.3 - 109.0 - 120.2 (13.0-13.0)									
200104010601	ダ	左	1200	曇	良	10:00	3歳未勝利		2001-7-29	1	新潟	6	3歳未勝利	(混)[指](馬齢)	12	1850	5	12	400	6	14	110	1	10.0	250	4.0	7-8	1090	3	12-14	1630.0	6.0	12-14	830	8.0	10-12	2,000	20.0	10-14	520	4.0					12.3 - 10.8 - 11.6 - 12.9 - 12.3 - 13.0	12.3 - 23.1 - 34.7 - 47.6 - 59.9 - 72.9 (12.3-12.3)									
200104010602	芝	左	1800	曇	良	10:25	3歳未勝利		2001-7-29	1	新潟	6	3歳未勝利	牝[指](馬齢)	2	2800	9	2	470	6	1	670	9	17.0	170	2.0	1-1	16280	25	1-2	20520.0	43.0	1-2	5,210	47.0	2-17	1,810	20.0	1-17	1,640	17.0					12.5 - 10.8 - 11.3 - 12.0 - 12.0 - 11.9 - 12.0 - 11.9 - 13.1	12.5 - 23.3 - 34.6 - 46.6 - 58.6 - 70.5 - 82.5 - 94.4 - 107.5 (12.5-12.5)									
200104010603	芝	左	1200	曇	良	10:50	3歳未勝利		2001-7-29	1	新潟	6	3歳未勝利	(混)[指](馬齢)	12	320	2	12	120	1	15	130	2	3.0	150	3.0	6-7	350	1	12-15	430.0	1.0	12-15	200	1.0	3-12	300	3.0	3-15	290	2.0					12.2 - 10.7 - 11.4 - 11.3 - 12.0 - 12.0	12.2 - 22.9 - 34.3 - 45.6 - 57.6 - 69.6 (12.2-12.2)									
200104010604	芝	左	2000	曇	良	11:20	3歳未勝利		2001-7-29	1	新潟	6	3歳未勝利	[指](馬齢)	8	1320	5	8	190	4	6	180	3	4.0	110	1.0	5-6	2980	12	6-8	3080.0	11.0	6-8	870	11.0	4-8	410	4.0	4-6	290	2.0					12.7 - 11.8 - 11.9 - 12.2 - 12.7 - 12.1 - 12.1 - 11.7 - 11.3 - 12.0	12.7 - 24.5 - 36.4 - 48.6 - 61.3 - 73.4 - 85.5 - 97.2 - 108.5 - 120.5 (12.7-12.7)									
200104010605	芝	左	1600	曇	良	11:50	3歳未勝利		2001-7-29	1	新潟	6	3歳未勝利	[指](馬齢)	15	440	2	15	170	2	12	470	8	3.0	230	3.0	6-7	390	1	12-15	4090.0	13.0	12-15	1,510	19.0	3-15	620	4.0	3-12	1,340	12.0					12.7 - 10.8 - 11.7 - 12.0 - 12.0 - 11.8 - 11.1 - 12.7	12.7 - 23.5 - 35.2 - 47.2 - 59.2 - 71.0 - 82.1 - 94.8 (12.7-12.7)									
200104010606	ダ	左	1200	曇	良	12:50	2歳新馬		2001-7-29	1	新潟	6	2歳新馬	(混)[指](馬齢)	9	760	3	9	140	3	3	110	2	7.0	100	1.0	3-7	720	3	3-9	880.0	3.0	3-9	270	2.0	7-9	280	3.0	3-7	160	1.0					12.5 - 11.0 - 11.7 - 12.7 - 12.9 - 14.4	12.5 - 23.5 - 35.2 - 47.9 - 60.8 - 75.2 (12.5-12.5)									
200104010607	芝	直	1000	曇	良	13:20	3歳以上500万下		2001-7-29	1	新潟	6	3歳以上500万下	(混)[指](別定)	7	260	1	7	150	1	15	380	5	17.0	830	11.0	4-7	1070	4	7-15	1750.0	6.0	7-15	880	7.0	7-17	1,360	13.0	15-17	6,610	65.0					12.0 - 10.1 - 10.6 - 10.4 - 12.2	12.0 - 22.1 - 32.7 - 43.1 - 55.3 (12.0-12.0)									
200104010608	芝	左	1600	晴	良	13:50	3歳以上500万下		2001-7-29	1	新潟	6	3歳以上500万下	[指](別定)	6	610	3	6	210	3	2	180	1	3.0	290	6.0	1-3	680	3	2-6	1320.0	2.0	2-6	640	4.0	3-6	1,110	14.0	2-3	840	7.0					12.9 - 10.9 - 11.7 - 12.0 - 12.2 - 11.9 - 10.5 - 11.6	12.9 - 23.8 - 35.5 - 47.5 - 59.7 - 71.6 - 82.1 - 93.7 (12.9-12.9)									
200104010609	ダ	左	1200	晴	良	14:25	出雲崎特別 		2001-7-29	1	新潟	6	3歳以上500万下	(混)[指](別定)	5	580	2	5	180	2	4	110	1	12.0	290	6.0	3-4	340	1	4-5	410.0	1.0	4-5	240	1.0	5-12	1,350	15.0	4-12	590	5.0					11.8 - 10.8 - 11.6 - 12.4 - 12.6 - 12.8	11.8 - 22.6 - 34.2 - 46.6 - 59.2 - 72.0 (11.8-11.8)									
200104010610	芝	左	1200	晴	良	15:00	栃尾特別 		2001-7-29	1	新潟	6	3歳以上1000万下	(混)(特指)(別定)	9	580	4	9	200	4	12	160	1	4.0	1,180	12.0	5-6	750	3	9-12	990.0	2.0	9-12	420	2.0	4-9	5,020	50.0	4-12	3,380	35.0					12.0 - 10.0 - 10.8 - 11.2 - 11.8 - 12.4	12.0 - 22.0 - 32.8 - 44.0 - 55.8 - 68.2 (12.0-12.0)									
200104010611	芝	左	1800	晴	良	15:35	NSTオープン 		2001-7-29	1	新潟	6	3歳以上オープン	(混)(指)(別定)	1	1070	6	1	340	7	8	160	1	12.0	900	10.0	1-6	1200	6	1-8	2380.0	13.0	1-8	1,040	16.0	1-12	5,100	41.0	8-12	3,040	34.0					12.7 - 11.0 - 11.2 - 11.6 - 12.0 - 12.0 - 11.5 - 10.2 - 12.4	12.7 - 23.7 - 34.9 - 46.5 - 58.5 - 70.5 - 82.0 - 92.2 - 104.6 (12.7-12.7)									
200104010612	ダ	左	1800	晴	良	16:15	3歳以上500万下		2001-7-29	1	新潟	6	3歳以上500万下	[指](別定)	5	190	1	5	120	1	14	190	2	2.0	990	11.0	4-8	570	2	5-14	670.0	1.0	5-14	340	1.0	2-5	1,590	20.0	2-14	3,840	46.0					12.8 - 10.9 - 12.0 - 13.5 - 12.6 - 12.6 - 13.3 - 13.3 - 13.2	12.8 - 23.7 - 35.7 - 49.2 - 61.8 - 74.4 - 87.7 - 101.0 - 114.2 (12.8-12.8)									
200104010701	ダ	左	1200	曇	不良	10:00	3歳未勝利		2001-8-4	1	新潟	7	3歳未勝利	牝(馬齢)	14	150	1	14	100	1	1	140	3	10.0	140	2.0	1-8	350	1	1-14	370.0	1.0	1-14	180	1.0	10-14	230	2.0	1-10	400	4.0					12.4 - 11.2 - 11.8 - 12.6 - 12.2 - 13.1	12.4 - 23.6 - 35.4 - 48.0 - 60.2 - 73.3 (12.4-12.4)									
200104010702	ダ	左	1200	曇	不良	10:25	3歳未勝利		2001-8-4	1	新潟	7	3歳未勝利	(馬齢)	3	580	2	3	140	3	5	100	1	1.0	110	2.0	3-4	410	2	3-5	430.0	2.0	3-5	200	2.0	1-3	360	6.0	1-5	150	1.0					12.2 - 11.1 - 11.6 - 12.2 - 11.9 - 13.0	12.2 - 23.3 - 34.9 - 47.1 - 59.0 - 72.0 (12.2-12.2)									
200104010703	芝	左	1800	曇	良	10:50	3歳未勝利		2001-8-4	1	新潟	7	3歳未勝利	(馬齢)	11	1090	7	11	420	7	1	290	6	12.0	180	2.0	1-6	990	6	1-11	3880.0	20.0	1-11	1,270	19.0	11-12	1,280	20.0	1-12	710	6.0					12.8 - 11.6 - 12.1 - 12.6 - 12.2 - 12.1 - 11.3 - 11.2 - 12.2	12.8 - 24.4 - 36.5 - 49.1 - 61.3 - 73.4 - 84.7 - 95.9 - 108.1 (12.8-12.8)									
200104010704	ダ	左	1800	曇	不良	11:20	3歳未勝利		2001-8-4	1	新潟	7	3歳未勝利	(混)(馬齢)	1	200	1	1	140	1	7	1,160	8	10.0	1,560	11.0	1-6	5130	12	1-7	5790.0	16.0	1-7	1,820	19.0	1-10	2,640	24.0	7-10	13,910	52.0					12.8 - 11.1 - 12.9 - 13.1 - 12.8 - 12.8 - 13.3 - 12.8 - 13.7	12.8 - 23.9 - 36.8 - 49.9 - 62.7 - 75.5 - 88.8 - 101.6 - 115.3 (12.8-12.8)									
200104010705	障		2850	曇	良	11:50	障害3歳以上未勝利		2001-8-4	1	新潟	7	障害3歳以上未勝利	(混)(馬齢)	3	410	2	3	160	2	10	270	6	12.0	100	1.0	3-7	3580	14	3-10	3980.0	14.0	3-10	930	12.0	3-12	190	1.0	10-12	690	9.0															
200104010706	芝	左	1400	晴	良	12:50	3歳未勝利		2001-8-4	1	新潟	7	3歳未勝利	(混)(馬齢)	2	440	3	2	140	3	3	120	1	14.0	130	2.0	1-2	620	2	2-3	920.0	3.0	2-3	400	3.0	2-14	330	1.0	3-14	360	2.0					12.7 - 10.8 - 11.4 - 12.0 - 11.5 - 11.4 - 12.7	12.7 - 23.5 - 34.9 - 46.9 - 58.4 - 69.8 - 82.5 (12.7-12.7)									
200104010707	芝	直	1000	晴	良	13:20	2歳新馬		2001-8-4	1	新潟	7	2歳新馬	(馬齢)	10	510	2	10	180	3	14	150	1	1.0	300	6.0	5-7	640	2	10-14	780.0	1.0	10-14	370	1.0	1-10	840	12.0	1-14	720	9.0					12.0 - 10.2 - 10.4 - 10.6 - 12.8	12.0 - 22.2 - 32.6 - 43.2 - 56.0 (12.0-12.0)									
200104010708	ダ	左	1800	晴	重	13:55	3歳以上500万下		2001-8-4	1	新潟	7	3歳以上500万下	(父)(別定)	8	190	1	8	120	1	13	390	6	14.0	1,170	10.0	5-8	1050	4	8-13	1870.0	7.0	8-13	800	7.0	8-14	2,410	28.0	13-14	5,120	42.0					12.6 - 11.3 - 12.7 - 13.3 - 12.7 - 12.6 - 12.9 - 12.9 - 13.6	12.6 - 23.9 - 36.6 - 49.9 - 62.6 - 75.2 - 88.1 - 101.0 - 114.6 (12.6-12.6)									
200104010709	芝	左	2000	晴	良	14:30	笹山特別 		2001-8-4	1	新潟	7	3歳以上500万下	(混)(別定)	8	120	1	8	100	1	6	140	3	3.0	140	2.0	6-7	340	1	6-8	350.0	1.0	6-8	170	1.0	3-8	190	2.0	3-6	400	6.0					13.6 - 12.5 - 13.3 - 12.8 - 13.1 - 12.5 - 12.1 - 11.0 - 10.5 - 11.6	13.6 - 26.1 - 39.4 - 52.2 - 65.3 - 77.8 - 89.9 - 100.9 - 111.4 - 123.0 (13.6-13.6)									
200104010710	芝	左	1200	晴	良	15:00	真野湾特別 		2001-8-4	1	新潟	7	3歳以上500万下	牝(別定)	8	560	3	8	240	4	15	140	1	11.0	390	6.0	4-7	400	1	8-15	1020.0	4.0	8-15	510	4.0	8-11	1,660	23.0	11-15	1,140	13.0					12.4 - 10.4 - 11.1 - 11.3 - 11.6 - 11.9	12.4 - 22.8 - 33.9 - 45.2 - 56.8 - 68.7 (12.4-12.4)									
200104010711	芝	左	1400	晴	良	15:35	月岡特別 		2001-8-4	1	新潟	7	3歳以上1000万下	(混)(ハンデ)	10	290	1	10	130	1	9	180	3	5.0	170	2.0	5-5	960	4	9-10	980.0	3.0	9-10	410	2.0	5-10	370	1.0	5-9	730	6.0					12.4 - 10.2 - 10.9 - 11.5 - 11.4 - 11.8 - 12.5	12.4 - 22.6 - 33.5 - 45.0 - 56.4 - 68.2 - 80.7 (12.4-12.4)									
200104010801	ダ	左	1700	晴	稍重	10:00	3歳未勝利		2001-8-5	1	新潟	8	3歳未勝利	[指](馬齢)	4	1000	5	4	320	5	12	270	4	8.0	620	7.0	4-8	620	3	4-12	3960.0	15.0	4-12	1,120	13.0	4-8	3,480	38.0	8-12	2,520	29.0					7.1 - 11.4 - 12.6 - 13.5 - 12.9 - 13.1 - 13.0 - 12.3 - 14.2	7.1 - 18.5 - 31.1 - 44.6 - 57.5 - 70.6 - 83.6 - 95.9 - 110.1 (7.1-7.1)									
200104010802	ダ	左	1200	晴	稍重	10:30	3歳未勝利		2001-8-5	1	新潟	8	3歳未勝利	[指](馬齢)	6	180	1	6	110	1	13	150	3	11.0	170	4.0	4-8	460	2	6-13	470.0	1.0	6-13	230	2.0	6-11	330	3.0	11-13	440	6.0					12.2 - 11.4 - 11.8 - 12.7 - 12.3 - 13.1	12.2 - 23.6 - 35.4 - 48.1 - 60.4 - 73.5 (12.2-12.2)									
200104010803	芝	左	1600	晴	良	10:55	3歳未勝利		2001-8-5	1	新潟	8	3歳未勝利	牝[指](馬齢)	11	450	2	11	180	2	17	120	1	8.0	1,270	13.0	6-8	550	2	11-17	730.0	1.0	11-17	340	1.0	8-11	3,760	49.0	8-17	3,120	41.0					12.8 - 11.5 - 12.2 - 11.8 - 12.2 - 11.3 - 11.0 - 12.2	12.8 - 24.3 - 36.5 - 48.3 - 60.5 - 71.8 - 82.8 - 95.0 (12.8-12.8)									
200104010804	芝	左	2000	晴	良	11:20	3歳未勝利		2001-8-5	1	新潟	8	3歳未勝利	(混)[指](馬齢)	9	160	1	9	110	1	2	210	4	7.0	270	5.0	2-8	800	3	2-9	890.0	3.0	2-9	420	3.0	7-9	490	4.0	2-7	1,400	16.0					12.7 - 12.2 - 12.5 - 12.7 - 12.9 - 12.5 - 12.1 - 11.3 - 10.9 - 11.9	12.7 - 24.9 - 37.4 - 50.1 - 63.0 - 75.5 - 87.6 - 98.9 - 109.8 - 121.7 (12.7-12.7)									
200104010805	芝	直	1000	晴	良	11:50	3歳未勝利		2001-8-5	1	新潟	8	3歳未勝利	(混)[指](馬齢)	15	220	1	15	120	1	10	170	3	16.0	870	12.0	5-8	480	2	10-15	480.0	2.0	10-15	260	1.0	15-16	1,320	13.0	10-16	2,100	24.0					12.5 - 10.7 - 10.8 - 9.8 - 11.7	12.5 - 23.2 - 34.0 - 43.8 - 55.5 (12.5-12.5)									
200104010806	芝	左	1400	晴	良	12:50	2歳新馬		2001-8-5	1	新潟	8	2歳新馬	(混)[指](馬齢)	4	820	3	4	200	3	18	110	1	8.0	260	4.0	2-8	720	3	4-18	790.0	2.0	4-18	420	2.0	4-8	1,110	10.0	8-18	580	5.0					12.2 - 10.7 - 11.4 - 12.3 - 12.3 - 12.0 - 12.1	12.2 - 22.9 - 34.3 - 46.6 - 58.9 - 70.9 - 83.0 (12.2-12.2)									
200104010807	ダ	左	1200	晴	良	13:20	3歳以上500万下		2001-8-5	1	新潟	8	3歳以上500万下	[指](別定)	12	600	3	12	140	2	8	140	1	11.0	140	3.0	5-7	270	1	8-12	1050.0	3.0	8-12	450	3.0	11-12	390	2.0	8-11	330	1.0					12.1 - 11.2 - 11.7 - 12.7 - 12.5 - 13.0	12.1 - 23.3 - 35.0 - 47.7 - 60.2 - 73.2 (12.1-12.1)									
200104010808	芝	左	1800	晴	良	13:50	3歳以上500万下		2001-8-5	1	新潟	8	3歳以上500万下	(特指)(別定)	8	360	2	8	180	2	3	460	5	4.0	490	6.0	3-5	1300	7	3-8	3200.0	11.0	3-8	1,100	12.0	4-8	1,040	10.0	3-4	2,100	24.0					12.8 - 11.4 - 11.6 - 12.2 - 11.9 - 11.6 - 11.1 - 10.9 - 12.6	12.8 - 24.2 - 35.8 - 48.0 - 59.9 - 71.5 - 82.6 - 93.5 - 106.1 (12.8-12.8)									
200104010809	芝	左	1600	晴	良	14:25	相川特別 		2001-8-5	1	新潟	8	3歳以上500万下	(混)[指](別定)	17	1250	5	17	320	3	4	370	5	3.0	870	10.0	2-8	870	4	4-17	8940.0	29.0	4-17	2,320	27.0	3-17	2,910	34.0	3-4	3,280	38.0					12.6 - 10.8 - 11.5 - 12.2 - 12.1 - 11.3 - 10.8 - 12.4	12.6 - 23.4 - 34.9 - 47.1 - 59.2 - 70.5 - 81.3 - 93.7 (12.6-12.6)									
200104010810	芝	左	2200	晴	良	15:00	佐渡特別 		2001-8-5	1	新潟	8	3歳以上1000万下	(混)(特指)(別定)	3	410	2	3	180	4	8	190	5	5.0	170	2.0	3-7	1350	7	3-8	1380.0	9.0	3-8	600	9.0	3-5	440	3.0	5-8	520	8.0					13.1 - 11.5 - 12.2 - 12.8 - 13.0 - 12.7 - 12.6 - 12.6 - 11.9 - 11.3 - 11.4	13.1 - 24.6 - 36.8 - 49.6 - 62.6 - 75.3 - 87.9 - 100.5 - 112.4 - 123.7 - 135.1 (13.1-13.1)									
200104010811	芝	左	1600	晴	良	15:35	関屋記念	G3	2001-8-5	1	新潟	8	3歳以上オープン	(混)(特指)(別定)	3	520	4	3	180	3	4	490	8	6.0	150	1.0	3-4	5280	17	3-4	5150.0	20.0	3-4	1,280	20.0	3-6	380	2.0	4-6	1,460	22.0					12.6 - 10.8 - 11.3 - 11.5 - 11.8 - 11.2 - 10.8 - 11.8	12.6 - 23.4 - 34.7 - 46.2 - 58.0 - 69.2 - 80.0 - 91.8 (12.6-12.6)									
200104020101	ダ	左	1800	曇	良	10:00	3歳未勝利		2001-8-11	2	新潟	1	3歳未勝利	牝[指](馬齢)	2	270	2	2	100	2	10	100	1	11.0	140	3.0	2-7	220	1	2-10	220.0	1.0	2-10	130	1.0	2-11	270	3.0	10-11	230	2.0					13.0 - 11.0 - 12.9 - 14.3 - 13.9 - 13.5 - 13.3 - 12.7 - 13.0	13.0 - 24.0 - 36.9 - 51.2 - 65.1 - 78.6 - 91.9 - 104.6 - 117.6 (13.0-13.0)									
200104020102	ダ	左	1200	曇	良	10:25	3歳未勝利		2001-8-11	2	新潟	1	3歳未勝利	[指](馬齢)	4	1050	4	4	250	4	14	120	1	7.0	140	3.0	3-8	1130	4	4-14	1260.0	5.0	4-14	460	4.0	4-7	730	9.0	7-14	280	2.0					12.3 - 11.1 - 11.8 - 12.9 - 12.9 - 13.2	12.3 - 23.4 - 35.2 - 48.1 - 61.0 - 74.2 (12.3-12.3)									
200104020103	芝	左	1400	曇	良	10:50	3歳未勝利		2001-8-11	2	新潟	1	3歳未勝利	(混)[指](馬齢)	2	760	3	2	290	3	13	490	8	3.0	390	6.0	1-7	1420	4	2-13	7590.0	27.0	2-13	2,440	29.0	2-3	1,110	11.0	3-13	3,030	36.0					12.6 - 10.5 - 11.1 - 12.0 - 12.2 - 12.1 - 12.1	12.6 - 23.1 - 34.2 - 46.2 - 58.4 - 70.5 - 82.6 (12.6-12.6)									
200104020104	芝	左	2000	曇	良	11:20	3歳未勝利		2001-8-11	2	新潟	1	3歳未勝利	(混)[指](馬齢)	6	640	3	6	140	3	2	110	1	4.0	110	2.0	2-5	630	3	2-6	720.0	3.0	2-6	270	3.0	4-6	220	2.0	2-4	180	1.0					12.8 - 11.3 - 12.2 - 12.4 - 13.1 - 12.7 - 12.3 - 11.3 - 11.1 - 12.0	12.8 - 24.1 - 36.3 - 48.7 - 61.8 - 74.5 - 86.8 - 98.1 - 109.2 - 121.2 (12.8-12.8)									
200104020105	ダ	左	1200	曇	良	11:50	2歳新馬		2001-8-11	2	新潟	1	2歳新馬	(混)[指](馬齢)	2	1070	6	2	320	6	1	220	4	11.0	160	2.0	1-2	3610	15	1-2	3620.0	14.0	1-2	1,050	14.0	2-11	850	11.0	1-11	620	7.0					12.3 - 11.2 - 12.0 - 12.7 - 13.1 - 13.4	12.3 - 23.5 - 35.5 - 48.2 - 61.3 - 74.7 (12.3-12.3)									
200104020106	芝	左	1600	曇	良	12:50	2歳新馬		2001-8-11	2	新潟	1	2歳新馬	(混)[指](馬齢)	16	250	1	16	130	1	5	150	3	12.0	920	9.0	3-8	490	1	5-16	620.0	2.0	5-16	310	2.0	12-16	2,710	27.0	5-12	3,290	31.0					12.9 - 11.3 - 12.0 - 12.6 - 12.6 - 11.8 - 11.2 - 11.8	12.9 - 24.2 - 36.2 - 48.8 - 61.4 - 73.2 - 84.4 - 96.2 (12.9-12.9)									
200104020107	芝	左	2000	曇	良	13:20	3歳以上500万下		2001-8-11	2	新潟	1	3歳以上500万下	牝[指](別定)	9	380	3	9	130	2	5	270	6	2.0	120	1.0	5-7	1460	5	5-9	1940.0	9.0	5-9	660	7.0	2-9	230	1.0	2-5	670	10.0					12.8 - 10.8 - 11.7 - 12.3 - 12.7 - 12.1 - 12.1 - 11.7 - 11.2 - 12.1	12.8 - 23.6 - 35.3 - 47.6 - 60.3 - 72.4 - 84.5 - 96.2 - 107.4 - 119.5 (12.8-12.8)									
200104020108	ダ	左	1700	曇	良	13:55	3歳以上500万下		2001-8-11	2	新潟	1	3歳以上500万下	(混)[指](別定)	6	850	4	6	280	6	4	200	3	7.0	280	4.0	4-5	1060	4	4-6	1900.0	7.0	4-6	820	8.0	6-7	1,260	16.0	4-7	830	9.0					7.3 - 11.2 - 12.3 - 13.3 - 12.9 - 12.9 - 13.0 - 12.5 - 13.2	7.3 - 18.5 - 30.8 - 44.1 - 57.0 - 69.9 - 82.9 - 95.4 - 108.6 (7.3-7.3)									
200104020109	ダ	左	1800	曇	良	14:30	関越ステークス 		2001-8-11	2	新潟	1	3歳以上オープン	(混)(特指)(別定)	3	170	1	3	100	1	5	110	2				3-5	160	1																	13.0 - 11.0 - 11.8 - 12.7 - 12.7 - 12.4 - 12.8 - 12.7 - 12.7	13.0 - 24.0 - 35.8 - 48.5 - 61.2 - 73.6 - 86.4 - 99.1 - 111.8 (13.0-13.0)									
