	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200109010511	芝	右	2000	曇	良	15:45	大阪城ステークス 		2001-3-10	1	阪神	5	4歳以上オープン	(混)[指](ハンデ)	14	1740	5	14	480	5	1	3,230	13	7.0	1,430	11.0	1-8	23280	28	1-14	66680.0	67.0	1-14	12,800	70.0	7-14	6,930	53.0	1-7	21,970	75.0					12.6 - 11.4 - 12.2 - 11.6 - 11.6 - 11.5 - 11.5 - 11.9 - 11.9 - 13.1	12.6 - 24.0 - 36.2 - 47.8 - 59.4 - 70.9 - 82.4 - 94.3 - 106.2 - 119.3 (12.6-12.6)									
200109010512	ダ	右	1200	曇	良	16:20	4歳以上900万下		2001-3-10	1	阪神	5	4歳以上900万下	牝[指](別定)	12	750	4	12	280	5	6	190	2	11.0	350	6.0	5-8	700	3	6-12	1580.0	5.0	6-12	620	4.0	11-12	940	10.0	6-11	850	9.0					12.7 - 10.7 - 11.6 - 12.1 - 12.4 - 12.9	12.7 - 23.4 - 35.0 - 47.1 - 59.5 - 72.4 (12.7-12.7)									
200109010601	ダ	右	1800	晴	良	10:05	3歳未勝利		2001-3-11	1	阪神	6	3歳未勝利	牝[指](馬齢)	5	750	4	5	180	4	6	160	2	2.0	320	5.0	5-6	1760	8	5-6	1730.0	8.0	5-6	650	7.0	2-5	1,100	13.0	2-6	800	9.0					13.1 - 11.5 - 13.1 - 12.7 - 13.0 - 13.3 - 13.4 - 13.5 - 13.9	13.1 - 24.6 - 37.7 - 50.4 - 63.4 - 76.7 - 90.1 - 103.6 - 117.5 (13.1-13.1)									
200109010602	ダ	右	1200	晴	良	10:30	3歳未勝利		2001-3-11	1	阪神	6	3歳未勝利	(混)[指](馬齢)	7	210	1	7	120	1	6	320	5	2.0	180	4.0	6-7	1620	7	6-7	1650.0	7.0	6-7	600	7.0	2-7	330	4.0	2-6	1,020	11.0					12.9 - 10.9 - 11.8 - 12.4 - 12.7 - 13.3	12.9 - 23.8 - 35.6 - 48.0 - 60.7 - 74.0 (12.9-12.9)									
200109010603	ダ	右	1200	晴	良	10:55	3歳新馬		2001-3-11	1	阪神	6	3歳新馬	[指](馬齢)	11	770	4	11	190	3	5	150	1	1.0	600	8.0	4-7	480	1	5-11	1060.0	2.0	5-11	460	3.0	1-11	1,670	19.0	1-5	1,220	16.0					12.6 - 10.9 - 11.9 - 12.3 - 12.7 - 12.9	12.6 - 23.5 - 35.4 - 47.7 - 60.4 - 73.3 (12.6-12.6)									
200109010604	芝	右	2000	晴	良	11:25	3歳未勝利		2001-3-11	1	阪神	6	3歳未勝利	(混)[指](馬齢)	5	720	3	5	220	3	2	160	2	4.0	340	6.0	2-3	860	5	2-5	1810.0	7.0	2-5	730	7.0	4-5	1,490	18.0	2-4	1,120	13.0					12.7 - 11.1 - 12.3 - 12.5 - 12.5 - 12.7 - 11.9 - 12.4 - 12.0 - 12.5	12.7 - 23.8 - 36.1 - 48.6 - 61.1 - 73.8 - 85.7 - 98.1 - 110.1 - 122.6 (12.7-12.7)									
200109010605	障		3000	晴	良  ダート	11:55	障害4歳以上未勝利		2001-3-11	1	阪神	6	障害4歳以上未勝利	(馬齢)	11	140	1	11	110	1	13	350	7	5.0	300	6.0	7-8	380	1	11-13	990.0	4.0	11-13	550	6.0	5-11	680	7.0	5-13	2,370	32.0															
200109010606	ダ	右	1200	晴	良	12:55	4歳以上500万下		2001-3-11	1	阪神	6	4歳以上500万下	[指](別定)	4	170	1	4	120	1	2	420	7	9.0	200	4.0	2-4	3290	11	2-4	2870.0	12.0	2-4	910	13.0	4-9	410	4.0	2-9	1,960	21.0					12.7 - 11.3 - 11.6 - 11.9 - 12.2 - 13.2	12.7 - 24.0 - 35.6 - 47.5 - 59.7 - 72.9 (12.7-12.7)									
200109010607	ダ	右	1800	晴	良	13:25	3歳500万下		2001-3-11	1	阪神	6	3歳500万下	(混)(特指)(馬齢)	3	430	3	3	180	3	4	240	6	9.0	150	1.0	3-4	2580	18	3-4	2540.0	16.0	3-4	910	17.0	3-9	370	1.0	4-9	720	12.0					13.3 - 11.9 - 14.2 - 13.5 - 13.0 - 12.5 - 12.2 - 12.5 - 12.8	13.3 - 25.2 - 39.4 - 52.9 - 65.9 - 78.4 - 90.6 - 103.1 - 115.9 (13.3-13.3)									
200109010608	ダ	右	1400	晴	良	14:00	3歳500万下		2001-3-11	1	阪神	6	3歳500万下	(特指)(馬齢)	11	190	1	11	100	1	12	160	3	13.0	150	2.0	6-7	240	1	11-12	590.0	2.0	11-12	270	2.0	11-13	230	1.0	12-13	460	4.0					12.5 - 11.3 - 12.1 - 12.4 - 12.5 - 12.4 - 13.0	12.5 - 23.8 - 35.9 - 48.3 - 60.8 - 73.2 - 86.2 (12.5-12.5)									
200109010609	芝	右	1400	晴	良	14:35	須磨特別 		2001-3-11	1	阪神	6	4歳以上900万下	(混)[指](別定)	3	920	3	3	230	4	10	140	2	8.0	110	1.0	2-6	1950	8	3-10	2410.0	9.0	3-10	740	7.0	3-8	450	2.0	8-10	250	1.0					12.2 - 10.5 - 11.1 - 11.7 - 12.0 - 11.8 - 12.2	12.2 - 22.7 - 33.8 - 45.5 - 57.5 - 69.3 - 81.5 (12.2-12.2)									
200109010610	芝	右	1600	晴	良	15:10	武庫川ステークス 		2001-3-11	1	阪神	6	4歳以上1600万下	(混)[指](ハンデ)	12	5480	12	12	1,440	13	14	170	2	8.0	1,000	10.0	7-8	1820	9	12-14	14500.0	40.0	12-14	4,270	48.0	8-12	10,750	74.0	8-14	3,080	34.0					12.7 - 11.2 - 11.2 - 11.5 - 11.8 - 12.0 - 11.8 - 12.5	12.7 - 23.9 - 35.1 - 46.6 - 58.4 - 70.4 - 82.2 - 94.7 (12.7-12.7)									
200109010611	芝	右	1400	晴	良	15:45	フィリーズレビュー	G2	2001-3-11	1	阪神	6	3歳オープン	牝(指)(定量)	9	1550	6	9	330	7	15	120	1	14.0	240	4.0	5-8	1670	8	9-15	1740.0	7.0	9-15	690	7.0	9-14	2,010	27.0	14-15	600	4.0					12.1 - 10.6 - 10.9 - 11.3 - 12.3 - 12.3 - 12.2	12.1 - 22.7 - 33.6 - 44.9 - 57.2 - 69.5 - 81.7 (12.1-12.1)									
200109010612	ダ	右	1800	晴	良	16:20	4歳以上900万下		2001-3-11	1	阪神	6	4歳以上900万下	[指](別定)	12	2380	10	12	560	11	8	220	3	9.0	170	2.0	6-8	1360	7	8-12	9810.0	41.0	8-12	2,260	35.0	9-12	2,430	39.0	8-9	500	3.0					13.0 - 11.5 - 13.3 - 12.6 - 12.3 - 12.4 - 12.4 - 12.6 - 13.0	13.0 - 24.5 - 37.8 - 50.4 - 62.7 - 75.1 - 87.5 - 100.1 - 113.1 (13.0-13.0)									
200109010701	ダ	右	1800	小雨	良	10:05	3歳未勝利		2001-3-17	1	阪神	7	3歳未勝利	(父)[指](馬齢)	3	5090	6	3	710	8	1	170	3	6.0	140	2.0	1-3	8690	18	1-3	7950.0	19.0	1-3	2,030	18.0	3-6	1,470	16.0	1-6	290	3.0					13.0 - 12.1 - 14.1 - 13.5 - 13.5 - 12.8 - 12.5 - 12.6 - 12.8	13.0 - 25.1 - 39.2 - 52.7 - 66.2 - 79.0 - 91.5 - 104.1 - 116.9 (13.0-13.0)									
200109010702	ダ	右	1800	小雨	良	10:30	3歳未勝利		2001-3-17	1	阪神	7	3歳未勝利	[指](馬齢)	4	180	1	4	110	1	9	110	2	8.0	140	4.0	4-8	160	1	4-9	220.0	1.0	4-9	130	1.0	4-8	210	2.0	8-9	260	5.0					13.1 - 11.6 - 13.5 - 13.2 - 12.9 - 12.7 - 12.5 - 12.8 - 13.5	13.1 - 24.7 - 38.2 - 51.4 - 64.3 - 77.0 - 89.5 - 102.3 - 115.8 (13.1-13.1)									
200109010703	ダ	右	1200	曇	良	10:55	3歳未勝利		2001-3-17	1	阪神	7	3歳未勝利	(混)[指](馬齢)	6	280	1	6	160	1	10	1,680	12	3.0	390	6.0	5-7	1070	4	6-10	19260.0	41.0	6-10	6,030	49.0	3-6	930	10.0	3-10	8,720	60.0					12.9 - 11.4 - 11.9 - 11.9 - 12.6 - 13.6	12.9 - 24.3 - 36.2 - 48.1 - 60.7 - 74.3 (12.9-12.9)									
200109010704	ダ	右	1800	曇	良	11:25	3歳新馬		2001-3-17	1	阪神	7	3歳新馬	牝[指](馬齢)	1	160	1	1	120	1	5	770	9	6.0	280	5.0	1-4	680	4	1-5	4930.0	15.0	1-5	1,480	14.0	1-6	440	4.0	5-6	4,940	43.0					12.7 - 11.4 - 12.7 - 13.6 - 13.7 - 13.1 - 13.3 - 13.1 - 13.2	12.7 - 24.1 - 36.8 - 50.4 - 64.1 - 77.2 - 90.5 - 103.6 - 116.8 (12.7-12.7)									
200109010705	障		3000	曇	良  ダート	11:55	障害4歳以上未勝利		2001-3-17	1	阪神	7	障害4歳以上未勝利	(混)(馬齢)	3	180	1	3	100	1	8	150	2	4.0	260	5.0	3-6	320	1	3-8	350.0	1.0	3-8	190	1.0	3-4	470	5.0	4-8	670	8.0															
200109010706	ダ	右	1200	小雨	良	12:55	3歳新馬		2001-3-17	1	阪神	7	3歳新馬	(混)[指](馬齢)	5	530	3	5	170	3	3	1,450	10	2.0	110	1.0	3-5	20900	22	3-5	25370.0	34.0	3-5	5,410	38.0	2-5	280	2.0	2-3	2,460	25.0					12.8 - 11.4 - 11.8 - 12.0 - 11.7 - 12.7	12.8 - 24.2 - 36.0 - 48.0 - 59.7 - 72.4 (12.8-12.8)									
200109010707	芝	右	1600	小雨	良	13:25	3歳500万下		2001-3-17	1	阪神	7	3歳500万下	(特指)(馬齢)	6	3910	9	6	660	9	12	340	7	1.0	130	1.0	4-7	6150	23	6-12	13590.0	40.0	6-12	2,870	35.0	1-6	1,100	10.0	1-12	570	3.0					12.7 - 11.0 - 11.7 - 11.9 - 11.9 - 11.6 - 11.6 - 12.0	12.7 - 23.7 - 35.4 - 47.3 - 59.2 - 70.8 - 82.4 - 94.4 (12.7-12.7)									
200109010801	ダ	右	1800	曇	良	10:05	3歳未勝利		2001-3-18	1	阪神	8	3歳未勝利	(混)[指](馬齢)	7	250	2	7	110	1	6	130	3	4.0	200	4.0	6-7	540	3																	13.0 - 11.5 - 13.5 - 12.8 - 12.9 - 13.0 - 12.7 - 13.3 - 13.8	13.0 - 24.5 - 38.0 - 50.8 - 63.7 - 76.7 - 89.4 - 102.7 - 116.5 (13.0-13.0)									
200109010802	ダ	右	1800	曇	良	10:30	3歳新馬		2001-3-18	1	阪神	8	3歳新馬	[指](馬齢)	4	1120	3	4	260	4	8	130	2	7.0	1,310	9.0	4-8	1780	6	4-8	1810.0	6.0	4-8	470	5.0	4-7	9,380	31.0	7-8	3,780	21.0					13.1 - 11.6 - 13.5 - 13.1 - 13.0 - 13.2 - 12.7 - 12.6 - 12.5	13.1 - 24.7 - 38.2 - 51.3 - 64.3 - 77.5 - 90.2 - 102.8 - 115.3 (13.1-13.1)									
200109010803	ダ	右	1200	曇	良	10:55	3歳未勝利		2001-3-18	1	阪神	8	3歳未勝利	牝[指](馬齢)	5	380	2	5	160	3	3	210	4	4.0	110	1.0	3-5	3060	11	3-5	2680.0	11.0	3-5	780	12.0	4-5	260	2.0	3-4	570	4.0					12.7 - 11.5 - 11.9 - 12.3 - 12.6 - 13.7	12.7 - 24.2 - 36.1 - 48.4 - 61.0 - 74.7 (12.7-12.7)									
200109010804	ダ	右	1400	曇	良	11:25	3歳新馬		2001-3-18	1	阪神	8	3歳新馬	[指](馬齢)	10	2210	5	10	640	5	5	990	8	1.0	1,130	9.0	5-7	380	2	5-10	31920.0	45.0	5-10	5,890	45.0	1-10	5,330	42.0	1-5	9,350	53.0					12.3 - 10.9 - 11.6 - 12.5 - 12.9 - 13.4 - 13.6	12.3 - 23.2 - 34.8 - 47.3 - 60.2 - 73.6 - 87.2 (12.3-12.3)									
200109010805	障		3140	曇	良  ダート	11:55	障害4歳以上オープン		2001-3-18	1	阪神	8	障害4歳以上オープン	(混)(別定)	2	4720	11	2	570	9	6	570	8	11.0	390	4.0	2-4	6990	20	2-6	29940.0	57.0	2-6	6,470	62.0	2-11	5,120	50.0	6-11	2,350	27.0															
200109010806	芝	右	2200	曇	良	12:55	3歳新馬		2001-3-18	1	阪神	8	3歳新馬	(混)[指](馬齢)	7	140	1	7	110	1	9	470	6	2.0	500	8.0	6-7	1150	4	7-9	1440.0	4.0	7-9	810	7.0	2-7	890	8.0	2-9	3,890	38.0					13.1 - 11.6 - 12.3 - 13.9 - 13.7 - 13.3 - 13.1 - 12.5 - 11.6 - 11.2 - 11.7	13.1 - 24.7 - 37.0 - 50.9 - 64.6 - 77.9 - 91.0 - 103.5 - 115.1 - 126.3 - 138.0 (13.1-13.1)									
200109010807	ダ	右	1800	曇	良	13:25	4歳以上500万下		2001-3-18	1	阪神	8	4歳以上500万下	[指](別定)	8	180	1	8	130	1	5	160	2	6.0	590	8.0	5-7	500	1	5-8	570.0	1.0	5-8	300	1.0	6-8	1,360	19.0	5-6	1,720	24.0					13.1 - 11.3 - 13.0 - 12.7 - 12.5 - 12.7 - 12.5 - 12.5 - 13.1	13.1 - 24.4 - 37.4 - 50.1 - 62.6 - 75.3 - 87.8 - 100.3 - 113.4 (13.1-13.1)									
200109010808	ダ	右	1200	晴	良	14:00	3歳500万下		2001-3-18	1	阪神	8	3歳500万下	(混)(特指)(馬齢)	13	370	2	13	150	3	5	120	1	12.0	140	2.0	3-7	360	1	5-13	570.0	1.0	5-13	260	1.0	12-13	380	3.0	5-12	360	2.0					12.3 - 10.8 - 11.8 - 12.3 - 12.2 - 12.5	12.3 - 23.1 - 34.9 - 47.2 - 59.4 - 71.9 (12.3-12.3)									
200109010809	芝	右	1400	晴	良	14:35	雪割草特別 		2001-3-18	1	阪神	8	3歳500万下	(混)(特指)(馬齢)	7	1460	6	7	350	6	6	250	3	9.0	300	5.0	3-4	1040	4	6-7	4850.0	17.0	6-7	1,620	18.0	7-9	1,710	20.0	6-9	1,090	12.0					12.4 - 10.6 - 11.1 - 11.6 - 11.8 - 11.7 - 12.8	12.4 - 23.0 - 34.1 - 45.7 - 57.5 - 69.2 - 82.0 (12.4-12.4)									
200109010810	ダ	右	1800	晴	良	15:10	甲南ステークス 		2001-3-18	1	阪神	8	4歳以上1600万下	(混)[指](別定)	6	1030	5	6	410	6	5	1,090	10	4.0	330	5.0	5-5	13530	25	5-6	15830.0	42.0	5-6	3,470	40.0	4-6	1,510	20.0	4-5	4,310	46.0					12.6 - 10.7 - 12.6 - 12.5 - 12.6 - 12.5 - 12.6 - 12.9 - 12.9	12.6 - 23.3 - 35.9 - 48.4 - 61.0 - 73.5 - 86.1 - 99.0 - 111.9 (12.6-12.6)									
200109010811	芝	右	3000	晴	良	15:45	阪神大賞典	G2	2001-3-18	1	阪神	8	4歳以上オープン	(混)(指)(別定)	3	250	1	3	130	1	11	500	7	7.0	640	9.0	3-8	1380	5	3-11	4020.0	16.0	3-11	1,340	16.0	3-7	1,800	21.0	7-11	5,490	44.0					13.0 - 11.0 - 11.0 - 12.0 - 12.8 - 12.3 - 12.6 - 13.1 - 13.1 - 12.3 - 12.2 - 11.9 - 11.8 - 11.6 - 11.8	13.0 - 24.0 - 35.0 - 47.0 - 59.8 - 72.1 - 84.7 - 97.8 - 110.9 - 123.2 - 135.4 - 147.3 - 159.1 - 170.7 - 182.5 (13.0-13.0)									
200109010812	ダ	右	1400	晴	良	16:20	4歳以上900万下		2001-3-18	1	阪神	8	4歳以上900万下	[指](別定)	7	790	3	7	210	3	10	360	7	6.0	260	4.0	7-8	1920	8	7-10	3700.0	15.0	7-10	1,160	16.0	6-7	890	10.0	6-10	1,570	21.0					12.4 - 10.9 - 11.5 - 12.1 - 12.2 - 12.4 - 13.6	12.4 - 23.3 - 34.8 - 46.9 - 59.1 - 71.5 - 85.1 (12.4-12.4)									
200109020101	ダ	右	1800	晴	良	10:05	3歳未出走		2001-3-24	2	阪神	1	3歳未出走	[指](馬齢)	7	230	1	7	110	1	8	220	5	2.0	140	2.0	7-8	370	1	7-8	830.0	4.0	7-8	330	4.0	2-7	230	1.0	2-8	570	7.0					12.9 - 11.4 - 14.0 - 13.0 - 12.7 - 12.8 - 12.9 - 12.8 - 13.3	12.9 - 24.3 - 38.3 - 51.3 - 64.0 - 76.8 - 89.7 - 102.5 - 115.8 (12.9-12.9)									
200109020102	ダ	右	1400	晴	良	10:30	3歳未出走		2001-3-24	2	阪神	1	3歳未出走	牝[指](馬齢)	10	290	1	10	130	1	1	250	5	5.0	280	6.0	1-7	860	3	1-10	1200.0	4.0	1-10	490	4.0	5-10	630	5.0	1-5	1,280	22.0					12.5 - 11.3 - 12.0 - 12.8 - 13.2 - 13.1 - 13.7	12.5 - 23.8 - 35.8 - 48.6 - 61.8 - 74.9 - 88.6 (12.5-12.5)									
200109020103	ダ	右	1200	晴	良	10:55	3歳未勝利		2001-3-24	2	阪神	1	3歳未勝利	[指](馬齢)	13	610	2	13	160	3	6	100	1	11.0	310	6.0	5-8	300	1	6-13	330.0	1.0	6-13	180	1.0	11-13	600	8.0	6-11	340	4.0					13.1 - 11.1 - 12.1 - 12.5 - 12.5 - 12.7	13.1 - 24.2 - 36.3 - 48.8 - 61.3 - 74.0 (13.1-13.1)									
200109020104	ダ	右	1400	晴	良	11:25	3歳未勝利		2001-3-24	2	阪神	1	3歳未勝利	[指](馬齢)	12	610	4	12	260	4	9	1,740	11	2.0	400	5.0	6-7	2890	12	9-12	19930.0	42.0	9-12	5,200	46.0	2-12	1,360	16.0	2-9	5,840	50.0					12.5 - 11.1 - 11.7 - 12.4 - 12.5 - 12.0 - 13.0	12.5 - 23.6 - 35.3 - 47.7 - 60.2 - 72.2 - 85.2 (12.5-12.5)									
200109020105	障		3000	晴	良  ダート	11:55	障害4歳以上未勝利		2001-3-24	2	阪神	1	障害4歳以上未勝利	(馬齢)	5	410	1	5	190	4	6	190	3	3.0	170	2.0	5-6	800	3	5-6	1200.0	2.0	5-6	420	1.0	3-5	490	4.0	3-6	420	2.0															
200109020106	芝	右	1600	晴	良	12:55	3歳未勝利		2001-3-24	2	阪神	1	3歳未勝利	(混)[指](馬齢)	4	410	2	4	150	1	1	190	3	9.0	1,010	10.0	1-2	680	2	1-4	840.0	2.0	1-4	390	2.0	4-9	2,840	34.0	1-9	3,620	39.0					12.8 - 11.4 - 11.7 - 12.5 - 12.2 - 11.7 - 11.6 - 11.7	12.8 - 24.2 - 35.9 - 48.4 - 60.6 - 72.3 - 83.9 - 95.6 (12.8-12.8)									
200109020107	芝	右	2200	晴	良	13:25	3歳500万下		2001-3-24	2	阪神	1	3歳500万下	(混)(特指)(馬齢)	1	170	1	1	110	1	2	220	4	6.0	170	3.0	1-2	800	3	1-2	820.0	3.0	1-2	370	4.0	1-6	270	2.0	2-6	760	10.0					12.5 - 11.4 - 11.5 - 12.8 - 12.7 - 12.6 - 12.3 - 11.9 - 11.7 - 11.8 - 11.7	12.5 - 23.9 - 35.4 - 48.2 - 60.9 - 73.5 - 85.8 - 97.7 - 109.4 - 121.2 - 132.9 (12.5-12.5)									
200109020108	ダ	右	1800	晴	良	14:00	3歳500万下		2001-3-24	2	阪神	1	3歳500万下	(市)(抽)(特指)(馬齢)	12	210	1	12	120	1	10	230	5	11.0	230	4.0	7-8	390	1	10-12	940.0	2.0	10-12	430	2.0	11-12	560	4.0	10-11	830	9.0					12.7 - 11.3 - 13.5 - 13.1 - 12.8 - 12.8 - 12.6 - 12.8 - 13.5	12.7 - 24.0 - 37.5 - 50.6 - 63.4 - 76.2 - 88.8 - 101.6 - 115.1 (12.7-12.7)									
200109020109	芝	右	1600	晴	良	14:35	山陽特別 		2001-3-24	2	阪神	1	4歳以上900万下	(混)[指](別定)	14	1140	6	14	430	6	3	300	4	11.0	460	7.0	2-8	5050	25	3-14	5750.0	28.0	3-14	1,950	29.0	11-14	2,360	34.0	3-11	1,680	24.0					12.3 - 10.7 - 11.2 - 11.8 - 11.9 - 11.5 - 11.9 - 12.1	12.3 - 23.0 - 34.2 - 46.0 - 57.9 - 69.4 - 81.3 - 93.4 (12.3-12.3)									
200109020110	ダ	右	1200	晴	良	15:10	なにわステークス 		2001-3-24	2	阪神	1	4歳以上1600万下	(混)[指](別定)	13	510	3	13	200	4	9	180	3	5.0	140	1.0	5-7	1690	8	9-13	2050.0	8.0	9-13	760	9.0	5-13	520	3.0	5-9	410	2.0					12.2 - 10.9 - 11.4 - 11.7 - 12.2 - 12.7	12.2 - 23.1 - 34.5 - 46.2 - 58.4 - 71.1 (12.2-12.2)									
200109020111	芝	右	2000	晴	良	15:45	毎日杯	G3	2001-3-24	2	阪神	1	3歳オープン	(混)(特指)(別定)	2	130	1	2	100	1	1	130	3	9.0	340	5.0	1-2	340	2	1-2	350.0	2.0	1-2	190	2.0	2-9	660	7.0	1-9	1,140	14.0					12.4 - 11.2 - 12.2 - 12.5 - 12.2 - 11.8 - 11.5 - 11.6 - 11.5 - 11.7	12.4 - 23.6 - 35.8 - 48.3 - 60.5 - 72.3 - 83.8 - 95.4 - 106.9 - 118.6 (12.4-12.4)									
200109020201	ダ	右	1200	雨	良	10:00	3歳未出走		2001-3-25	2	阪神	2	3歳未出走	(混)[指](馬齢)	11	450	3	11	170	2	5	540	8	6.0	310	5.0	3-6	1420	7	5-11	3900.0	17.0	5-11	1,350	18.0	6-11	810	7.0	5-6	1,800	24.0					12.8 - 11.7 - 12.6 - 12.4 - 12.3 - 12.7	12.8 - 24.5 - 37.1 - 49.5 - 61.8 - 74.5 (12.8-12.8)									
200109020202	芝	右	1600	雨	良	10:25	3歳未出走		2001-3-25	2	阪神	2	3歳未出走	(混)[指](馬齢)	2	1840	5	2	370	5	11	220	3	8.0	210	2.0	2-7	5690	14	2-11	5280.0	13.0	2-11	980	12.0	2-8	930	11.0	8-11	460	4.0					12.9 - 12.0 - 12.3 - 12.5 - 12.5 - 12.0 - 11.7 - 11.9	12.9 - 24.9 - 37.2 - 49.7 - 62.2 - 74.2 - 85.9 - 97.8 (12.9-12.9)									
200109020203	ダ	右	1800	雨	良	10:50	3歳未勝利		2001-3-25	2	阪神	2	3歳未勝利	(混)[指](馬齢)	10	680	3	10	200	4	9	120	1	5.0	180	3.0	8-8	700	4	9-10	750.0	2.0	9-10	310	2.0	5-10	530	8.0	5-9	350	4.0					12.8 - 11.6 - 13.3 - 13.2 - 13.1 - 13.1 - 12.5 - 12.3 - 13.1	12.8 - 24.4 - 37.7 - 50.9 - 64.0 - 77.1 - 89.6 - 101.9 - 115.0 (12.8-12.8)									
200109020204	ダ	右	1800	雨	良	11:20	3歳未勝利		2001-3-25	2	阪神	2	3歳未勝利	(市)(抽)[指](馬齢)	11	250	1	11	130	1	3	170	3	2.0	220	5.0	3-8	650	2	3-11	690.0	2.0	3-11	290	2.0	2-11	430	5.0	2-3	600	10.0					12.7 - 11.4 - 13.0 - 13.3 - 12.9 - 13.0 - 13.0 - 12.9 - 13.9	12.7 - 24.1 - 37.1 - 50.4 - 63.3 - 76.3 - 89.3 - 102.2 - 116.1 (12.7-12.7)									
200109020205	ダ	右	1400	雨	良	11:45	3歳未勝利		2001-3-25	2	阪神	2	3歳未勝利	牝[指](馬齢)	11	750	5	11	240	4	5	240	5	3.0	620	7.0	5-8	1350	7	5-11	1910.0	10.0	5-11	680	10.0	3-11	1,890	21.0	3-5	1,260	11.0					12.5 - 11.5 - 12.1 - 12.5 - 12.3 - 12.8 - 13.6	12.5 - 24.0 - 36.1 - 48.6 - 60.9 - 73.7 - 87.3 (12.5-12.5)									
200109020206	ダ	右	1200	小雨	稍重	12:45	3歳未勝利		2001-3-25	2	阪神	2	3歳未勝利	(混)[指](馬齢)	10	770	4	10	260	3	6	440	6	12.0	520	7.0	5-7	3680	13	6-10	6760.0	23.0	6-10	1,690	20.0	10-12	1,560	18.0	6-12	2,300	32.0					12.8 - 11.5 - 12.1 - 12.4 - 12.8 - 13.1	12.8 - 24.3 - 36.4 - 48.8 - 61.6 - 74.7 (12.8-12.8)									
200109020207	ダ	右	1200	小雨	稍重	13:15	3歳500万下		2001-3-25	2	阪神	2	3歳500万下	(混)(特指)(馬齢)	2	330	2	2	200	3	8	520	8	3.0	450	6.0	2-6	780	3	2-8	3970.0	14.0	2-8	1,480	19.0	2-3	1,350	14.0	3-8	4,480	47.0					12.7 - 11.5 - 11.9 - 12.0 - 12.0 - 12.4	12.7 - 24.2 - 36.1 - 48.1 - 60.1 - 72.5 (12.7-12.7)									
200109020208	ダ	右	1200	小雨	稍重	13:45	4歳以上900万下		2001-3-25	2	阪神	2	4歳以上900万下	牝[指](別定)	2	180	1	2	110	1	9	130	2	11.0	660	11.0	2-7	270	1	2-9	380.0	1.0	2-9	200	1.0	2-11	1,480	22.0	9-11	2,350	33.0					12.6 - 11.1 - 11.4 - 11.8 - 12.5 - 12.9	12.6 - 23.7 - 35.1 - 46.9 - 59.4 - 72.3 (12.6-12.6)									
200109020209	ダ	右	1400	小雨	稍重	14:15	四国新聞杯讃岐特別 		2001-3-25	2	阪神	2	4歳以上900万下	(混)[指](別定)	2	370	2	2	220	3	4	540	8	8.0	500	7.0	2-4	4110	16	2-4	4280.0	17.0	2-4	1,500	21.0	2-8	1,620	24.0	4-8	2,750	29.0					12.9 - 11.5 - 11.7 - 12.0 - 12.3 - 12.3 - 12.7	12.9 - 24.4 - 36.1 - 48.1 - 60.4 - 72.7 - 85.4 (12.9-12.9)									
200109020210	芝	右	1400	小雨	良	14:50	れんげ賞 		2001-3-25	2	阪神	2	3歳500万下	(特指)(馬齢)	4	400	2	4	160	1	5	160	2	11.0	420	8.0	3-3	620	2	4-5	630.0	1.0	4-5	290	1.0	4-11	1,100	16.0	5-11	1,140	17.0					12.4 - 10.9 - 11.6 - 11.8 - 11.4 - 12.1 - 12.3	12.4 - 23.3 - 34.9 - 46.7 - 58.1 - 70.2 - 82.5 (12.4-12.4)									
200109020211	芝	右	2000	小雨	良	15:30	但馬ステークス 		2001-3-25	2	阪神	2	4歳以上1600万下	(混)[指](ハンデ)	2	600	4	2	230	4	7	190	3	6.0	370	7.0	2-6	1150	5	2-7	1400.0	6.0	2-7	630	6.0	2-6	1,740	27.0	6-7	1,220	18.0					12.6 - 11.3 - 12.4 - 12.1 - 12.2 - 12.2 - 11.7 - 11.5 - 11.7 - 11.9	12.6 - 23.9 - 36.3 - 48.4 - 60.6 - 72.8 - 84.5 - 96.0 - 107.7 - 119.6 (12.6-12.6)									
200109020212	ダ	右	1800	小雨	稍重	16:15	4歳以上500万下		2001-3-25	2	阪神	2	4歳以上500万下	(混)[指](別定)	12	210	1	12	140	1	4	370	5	6.0	750	10.0	3-7	970	4	4-12	1560.0	5.0	4-12	680	5.0	6-12	1,390	14.0	4-6	4,540	44.0					12.8 - 11.1 - 13.1 - 13.1 - 13.0 - 12.9 - 12.8 - 12.8 - 13.2	12.8 - 23.9 - 37.0 - 50.1 - 63.1 - 76.0 - 88.8 - 101.6 - 114.8 (12.8-12.8)									
