	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200101010507	ダ	右	1000	晴	良	13:15	3歳以上500万下		2001-8-18	1	札幌	5	3歳以上500万下	(父)[指](別定)	8	390	2	8	130	2	12	160	4	5.0	110	1.0	6-8	1040	5	8-12	1210.0	5.0	8-12	390	5.0	5-8	250	1.0	5-12	280	2.0					12.4 - 10.8 - 11.5 - 12.1 - 12.3	12.4 - 23.2 - 34.7 - 46.8 - 59.1 (12.4-12.4)									
200101010508	ダ	右	1700	晴	良	13:50	3歳以上500万下		2001-8-18	1	札幌	5	3歳以上500万下	(混)[指](別定)	3	720	5	3	230	5	10	570	8	4.0	150	1.0	3-7	2700	13	3-10	12280.0	29.0	3-10	3,430	30.0	3-4	580	5.0	4-10	1,650	20.0					7.0 - 11.2 - 12.1 - 12.1 - 12.3 - 12.5 - 13.0 - 12.7 - 12.6	7.0 - 18.2 - 30.3 - 42.4 - 54.7 - 67.2 - 80.2 - 92.9 - 105.5 (7.0-7.0)									
200101010509	芝	右	2600	晴	良	14:25	3歳以上500万下		2001-8-18	1	札幌	5	3歳以上500万下	[指](別定)	2	820	5	2	240	4	8	150	1	3.0	340	6.0	2-5	780	2	2-8	1300.0	4.0	2-8	490	3.0	2-3	1,320	15.0	3-8	1,010	11.0					12.9 - 12.0 - 12.6 - 13.0 - 13.2 - 13.5 - 13.2 - 12.7 - 12.7 - 12.1 - 11.8 - 12.0 - 11.9	12.9 - 24.9 - 37.5 - 50.5 - 63.7 - 77.2 - 90.4 - 103.1 - 115.8 - 127.9 - 139.7 - 151.7 - 163.6 (12.9-12.9)									
200101010510	芝	右	1500	晴	良	14:55	クローバー賞 		2001-8-18	1	札幌	5	2歳オープン	(混)(特指)(別定)	4	8090	8	4	560	8	1	110	2	11.0	100	1.0	1-4	4130	12	1-4	3710.0	11.0	1-4	820	12.0	4-11	1,090	13.0	1-11	140	1.0					6.9 - 11.1 - 11.6 - 12.1 - 12.4 - 12.0 - 12.1 - 11.9	6.9 - 18.0 - 29.6 - 41.7 - 54.1 - 66.1 - 78.2 - 90.1 (6.9-6.9)									
200101010511	芝	右	1800	晴	良	15:30	HBC賞 		2001-8-18	1	札幌	5	3歳以上1000万下	(混)[指](別定)	5	1230	7	5	300	4	4	170	2	12.0	760	10.0	3-4	640	3	4-5	3110.0	13.0	4-5	1,310	17.0	5-12	4,380	56.0	4-12	2,540	35.0					12.3 - 11.7 - 11.9 - 11.6 - 11.8 - 11.7 - 12.1 - 12.7 - 13.0	12.3 - 24.0 - 35.9 - 47.5 - 59.3 - 71.0 - 83.1 - 95.8 - 108.8 (12.3-12.3)									
200101010512	芝	右	2000	晴	良	16:10	知床特別 		2001-8-18	1	札幌	5	3歳以上500万下	(混)(特指)(別定)	14	210	1	14	130	1	8	760	9	12.0	550	7.0	4-7	2590	8	8-14	4210.0	12.0	8-14	1,470	13.0	12-14	1,420	12.0	8-12	6,060	47.0					13.0 - 11.6 - 12.5 - 12.9 - 12.6 - 12.5 - 12.5 - 12.0 - 12.1 - 11.9	13.0 - 24.6 - 37.1 - 50.0 - 62.6 - 75.1 - 87.6 - 99.6 - 111.7 - 123.6 (13.0-13.0)									
200101010601	芝	右	1200	晴	良	09:50	2歳未勝利		2001-8-19	1	札幌	6	2歳未勝利	(混)[指](馬齢)	3	970	4	3	250	4	6	110	1				3-6	580	3																	12.4 - 10.9 - 11.4 - 11.6 - 11.7 - 12.2	12.4 - 23.3 - 34.7 - 46.3 - 58.0 - 70.2 (12.4-12.4)									
200101010602	ダ	右	1000	晴	良	10:15	3歳未勝利		2001-8-19	1	札幌	6	3歳未勝利	(父)[指](馬齢)	8	300	2	8	120	2	1	100	1	11.0	500	8.0	1-6	140	1	1-8	170.0	1.0	1-8	130	1.0	8-11	1,070	14.0	1-11	940	13.0					12.7 - 11.1 - 11.5 - 12.0 - 12.7	12.7 - 23.8 - 35.3 - 47.3 - 60.0 (12.7-12.7)									
200101010603	ダ	右	1700	晴	良	10:45	3歳未勝利		2001-8-19	1	札幌	6	3歳未勝利	[指](馬齢)	1	640	2	1	150	2	11	170	3	7.0	100	1.0	1-7	1420	6	1-11	2110.0	8.0	1-11	510	6.0	1-7	250	1.0	7-11	320	3.0					6.9 - 10.8 - 12.3 - 13.5 - 13.5 - 12.8 - 12.9 - 12.7 - 12.8	6.9 - 17.7 - 30.0 - 43.5 - 57.0 - 69.8 - 82.7 - 95.4 - 108.2 (6.9-6.9)									
200101010604	芝	右	1200	晴	良	11:15	3歳未勝利		2001-8-19	1	札幌	6	3歳未勝利	(混)[指](馬齢)	7	380	2	7	160	2	1	200	3	10.0	740	10.0	1-4	550	3	1-7	1280.0	4.0	1-7	580	4.0	7-10	3,580	41.0	1-10	2,160	28.0					12.1 - 10.7 - 11.6 - 11.7 - 11.9 - 12.6	12.1 - 22.8 - 34.4 - 46.1 - 58.0 - 70.6 (12.1-12.1)									
200101010605	芝	右	1800	晴	良	11:45	2歳新馬		2001-8-19	1	札幌	6	2歳新馬	(混)[指](馬齢)	5	540	2	5	200	2	2	230	4	1.0	500	7.0	2-5	1710	9	2-5	1810.0	9.0	2-5	660	8.0	1-5	1,300	18.0	1-2	1,460	19.0					12.5 - 11.9 - 13.3 - 13.2 - 12.6 - 12.1 - 11.9 - 12.0 - 12.3	12.5 - 24.4 - 37.7 - 50.9 - 63.5 - 75.6 - 87.5 - 99.5 - 111.8 (12.5-12.5)									
200101010606	ダ	右	1700	晴	良	12:45	3歳以上500万下		2001-8-19	1	札幌	6	3歳以上500万下	(特指)(別定)	3	140	1	3	110	1	11	620	8	12.0	460	7.0	3-7	1140	5	3-11	3880.0	12.0	3-11	1,550	15.0	3-12	990	10.0	11-12	9,640	54.0					7.1 - 11.1 - 11.9 - 12.7 - 12.6 - 12.7 - 12.5 - 12.4 - 13.0	7.1 - 18.2 - 30.1 - 42.8 - 55.4 - 68.1 - 80.6 - 93.0 - 106.0 (7.1-7.1)									
200101010607	ダ	右	1000	晴	良	13:15	3歳以上500万下		2001-8-19	1	札幌	6	3歳以上500万下	(混)[指](別定)	12	1220	5	12	210	4	9	110	1	4.0	290	6.0	7-8	640	2	9-12	790.0	2.0	9-12	360	2.0	4-12	1,020	13.0	4-9	420	4.0					12.7 - 10.8 - 11.5 - 11.6 - 12.3	12.7 - 23.5 - 35.0 - 46.6 - 58.9 (12.7-12.7)									
200101010608	芝	右	1500	晴	良	13:45	3歳以上500万下		2001-8-19	1	札幌	6	3歳以上500万下	[指](別定)	3	700	4	3	210	4	8	160	1	2.0	450	7.0	3-6	1390	6	3-8	1440.0	6.0	3-8	620	6.0	2-3	1,560	21.0	2-8	1,490	20.0					7.0 - 11.4 - 11.2 - 11.8 - 11.9 - 11.9 - 12.2 - 12.2	7.0 - 18.4 - 29.6 - 41.4 - 53.3 - 65.2 - 77.4 - 89.6 (7.0-7.0)									
200101010609	芝	右	1200	晴	良	14:20	まりも特別 		2001-8-19	1	札幌	6	3歳以上500万下	牝[指](別定)	13	420	2	13	180	2	4	360	7	1.0	290	4.0	2-7	1290	4	4-13	3440.0	15.0	4-13	1,260	15.0	1-13	1,060	11.0	1-4	2,020	24.0					12.3 - 10.9 - 11.1 - 11.3 - 11.6 - 12.3	12.3 - 23.2 - 34.3 - 45.6 - 57.2 - 69.5 (12.3-12.3)									
200101010610	ダ	右	1700	晴	良	14:55	スポニチオーロラ特別 		2001-8-19	1	札幌	6	3歳以上1000万下	(混)[指](ハンデ)	5	4240	9	5	660	9	8	480	8	1.0	150	1.0	4-6	8870	20	5-8	25490.0	48.0	5-8	5,640	52.0	1-5	1,700	22.0	1-8	1,420	19.0					6.9 - 10.7 - 12.0 - 12.5 - 12.3 - 12.4 - 12.4 - 12.5 - 12.5	6.9 - 17.6 - 29.6 - 42.1 - 54.4 - 66.8 - 79.2 - 91.7 - 104.2 (6.9-6.9)									
200101010611	芝	右	2000	晴	良	15:30	札幌記念	G2	2001-8-19	1	札幌	6	3歳以上オープン	(混)(特指)(別定)	2	580	2	2	130	2	6	190	5	7.0	100	1.0	2-6	3530	10	2-6	3480.0	11.0	2-6	480	6.0	2-7	150	1.0	6-7	280	3.0					13.1 - 10.7 - 11.9 - 13.1 - 12.2 - 12.4 - 12.0 - 11.6 - 11.4 - 11.7	13.1 - 23.8 - 35.7 - 48.8 - 61.0 - 73.4 - 85.4 - 97.0 - 108.4 - 120.1 (13.1-13.1)									
200101010612	ダ	右	1000	晴	良	16:10	白鳥大橋特別 		2001-8-19	1	札幌	6	3歳以上1000万下	(混)(特指)(別定)	10	640	4	10	220	4	6	360	6	3.0	1,720	12.0	5-7	2410	10	6-10	3940.0	16.0	6-10	1,540	17.0	3-10	4,500	45.0	3-6	4,350	44.0					12.2 - 10.5 - 11.4 - 11.8 - 12.6	12.2 - 22.7 - 34.1 - 45.9 - 58.5 (12.2-12.2)									
200101010701	ダ	右	1000	晴	良	09:50	3歳未勝利		2001-8-25	1	札幌	7	3歳未勝利	[指](馬齢)	12	520	2	12	190	2	10	120	1	7.0	620	8.0	7-8	600	3	10-12	700.0	2.0	10-12	340	3.0	7-12	3,370	29.0	7-10	1,660	23.0					12.5 - 10.8 - 11.5 - 11.6 - 12.4	12.5 - 23.3 - 34.8 - 46.4 - 58.8 (12.5-12.5)									
200101010702	ダ	右	1700	晴	良	10:15	3歳未勝利		2001-8-25	1	札幌	7	3歳未勝利	[指](馬齢)	5	140	1	5	100	1	11	130	2	1.0	160	3.0	4-7	260	1	5-11	370.0	1.0	5-11	190	1.0	1-5	240	2.0	1-11	410	4.0					7.0 - 11.2 - 12.3 - 12.2 - 12.4 - 12.7 - 12.8 - 13.4 - 14.2	7.0 - 18.2 - 30.5 - 42.7 - 55.1 - 67.8 - 80.6 - 94.0 - 108.2 (7.0-7.0)									
200101010703	芝	右	2000	晴	良	10:45	3歳未勝利		2001-8-25	1	札幌	7	3歳未勝利	(混)[指](馬齢)	8	350	1	8	150	2	5	150	1	6.0	480	8.0	3-4	600	2	5-8	930.0	1.0	5-8	390	1.0	6-8	1,430	20.0	5-6	1,850	21.0					12.9 - 11.5 - 12.4 - 13.1 - 12.9 - 12.5 - 12.2 - 12.1 - 12.1 - 12.2	12.9 - 24.4 - 36.8 - 49.9 - 62.8 - 75.3 - 87.5 - 99.6 - 111.7 - 123.9 (12.9-12.9)									
200101010704	ダ	右	1000	晴	良	11:15	2歳新馬		2001-8-25	1	札幌	7	2歳新馬	(混)[指](馬齢)	7	380	3	7	180	3	9	140	2	4.0	730	7.0	6-7	310	1	7-9	810.0	4.0	7-9	350	4.0	4-7	1,800	17.0	4-9	2,220	21.0					12.6 - 11.0 - 11.8 - 11.9 - 12.6	12.6 - 23.6 - 35.4 - 47.3 - 59.9 (12.6-12.6)									
200101010705	芝	右	1200	晴	良	11:45	2歳500万下		2001-8-25	1	札幌	7	2歳500万下	(特指)(馬齢)	2	210	1	2	110	2	10	110	1	9.0	1,940	13.0	2-7	220	1	2-10	250.0	1.0	2-10	160	1.0	2-9	3,200	37.0	9-10	4,460	43.0					12.0 - 10.9 - 11.5 - 11.9 - 11.9 - 12.3	12.0 - 22.9 - 34.4 - 46.3 - 58.2 - 70.5 (12.0-12.0)									
200101010706	芝	右	1500	晴	良	12:45	2歳新馬		2001-8-25	1	札幌	7	2歳新馬	[指](馬齢)	3	290	2	3	100	2	10	100	1	8.0	130	3.0	3-7	320	1	3-10	320.0	1.0	3-10	160	1.0	3-8	230	2.0	8-10	230	3.0					7.0 - 11.4 - 12.0 - 12.0 - 12.0 - 11.9 - 12.0 - 12.2	7.0 - 18.4 - 30.4 - 42.4 - 54.4 - 66.3 - 78.3 - 90.5 (7.0-7.0)									
200101010707	ダ	右	1000	晴	良	13:15	3歳以上500万下		2001-8-25	1	札幌	7	3歳以上500万下	(特指)(別定)	9	190	1	9	110	1	3	130	2	11.0	170	3.0	3-7	400	2	3-9	450.0	1.0	3-9	210	1.0	9-11	300	2.0	3-11	530	8.0					12.6 - 10.9 - 11.4 - 11.7 - 12.4	12.6 - 23.5 - 34.9 - 46.6 - 59.0 (12.6-12.6)									
200101010708	ダ	右	1700	晴	良	13:50	3歳以上500万下		2001-8-25	1	札幌	7	3歳以上500万下	牝[指](別定)	3	410	2	3	160	2	13	140	1	8.0	980	10.0	3-8	460	2	3-13	620.0	1.0	3-13	310	1.0	3-8	3,410	36.0	8-13	2,330	28.0					6.9 - 10.9 - 12.1 - 12.7 - 12.7 - 12.9 - 12.8 - 13.0 - 13.1	6.9 - 17.8 - 29.9 - 42.6 - 55.3 - 68.2 - 81.0 - 94.0 - 107.1 (6.9-6.9)									
200101010709	芝	右	2600	晴	良	14:25	3歳以上500万下		2001-8-25	1	札幌	7	3歳以上500万下	(混)(特指)(別定)	7	370	3	7	230	3	1	500	6	3.0	460	5.0	1-6	5840	16	1-7	5150.0	14.0	1-7	1,440	16.0	3-7	1,340	14.0	1-3	2,390	24.0					13.5 - 12.0 - 12.0 - 12.4 - 11.4 - 12.6 - 13.5 - 13.8 - 13.2 - 12.1 - 11.9 - 12.1 - 12.2	13.5 - 25.5 - 37.5 - 49.9 - 61.3 - 73.9 - 87.4 - 101.2 - 114.4 - 126.5 - 138.4 - 150.5 - 162.7 (13.5-13.5)									
200101010710	芝	右	1800	晴	良	14:55	北海道新聞杯 		2001-8-25	1	札幌	7	3歳以上1600万下	(混)(特指)(別定)	7	400	2	7	150	2	1	140	1	6.0	260	6.0	1-7	470	1																	12.7 - 11.6 - 12.1 - 12.1 - 12.2 - 11.9 - 11.8 - 11.9 - 11.7	12.7 - 24.3 - 36.4 - 48.5 - 60.7 - 72.6 - 84.4 - 96.3 - 108.0 (12.7-12.7)									
200101010711	芝	右	1200	晴	良	15:30	藻岩山特別 		2001-8-25	1	札幌	7	3歳以上1000万下	(混)(特指)(別定)	12	330	1	12	160	2	4	490	6	13.0	860	9.0	2-6	3060	15	4-12	3870.0	14.0	4-12	1,300	12.0	12-13	1,800	15.0	4-13	5,670	53.0					12.0 - 10.6 - 11.3 - 11.5 - 11.7 - 12.1	12.0 - 22.6 - 33.9 - 45.4 - 57.1 - 69.2 (12.0-12.0)									
200101010712	芝	右	1800	晴	良	16:10	十勝岳特別 		2001-8-25	1	札幌	7	3歳以上500万下	(混)[指](別定)	3	530	2	3	210	2	6	590	7	1.0	910	11.0	3-4	2200	9	3-6	3890.0	13.0	3-6	1,260	13.0	1-3	2,940	34.0	1-6	7,380	61.0					12.3 - 11.8 - 12.5 - 12.5 - 12.3 - 12.0 - 11.9 - 12.2 - 11.6	12.3 - 24.1 - 36.6 - 49.1 - 61.4 - 73.4 - 85.3 - 97.5 - 109.1 (12.3-12.3)									
200101010801	芝	右	1800	晴	良	09:50	2歳未勝利		2001-8-26	1	札幌	8	2歳未勝利	(混)[指](馬齢)	9	160	1	9	100	1	7	150	3	2.0	140	2.0	7-8	230	1	7-9	450.0	1.0	7-9	200	1.0	2-9	210	2.0	2-7	410	5.0					12.5 - 11.8 - 13.2 - 13.0 - 12.9 - 12.6 - 12.1 - 11.9 - 12.2	12.5 - 24.3 - 37.5 - 50.5 - 63.4 - 76.0 - 88.1 - 100.0 - 112.2 (12.5-12.5)									
200101010802	ダ	右	1000	晴	良	10:15	3歳未勝利		2001-8-26	1	札幌	8	3歳未勝利	牝[指](馬齢)	3	280	1	3	120	1	4	210	4	2.0	130	2.0	3-4	1560	4	3-4	1480.0	4.0	3-4	500	4.0	2-3	210	1.0	2-4	660	5.0					12.7 - 11.0 - 11.6 - 12.1 - 12.8	12.7 - 23.7 - 35.3 - 47.4 - 60.2 (12.7-12.7)									
200101010803	ダ	右	1700	晴	良	10:45	3歳未勝利		2001-8-26	1	札幌	8	3歳未勝利	[指](馬齢)	11	330	1	11	130	1	12	130	2	6.0	190	5.0	7-8	490	1	11-12	510.0	1.0	11-12	250	1.0	6-11	520	7.0	6-12	550	8.0					6.9 - 11.0 - 12.4 - 12.7 - 12.9 - 12.5 - 12.9 - 12.7 - 13.2	6.9 - 17.9 - 30.3 - 43.0 - 55.9 - 68.4 - 81.3 - 94.0 - 107.2 (6.9-6.9)									
200101010804	ダ	右	1700	晴	良	11:15	3歳未勝利		2001-8-26	1	札幌	8	3歳未勝利	(混)[指](馬齢)	12	180	1	12	130	2	8	310	4	3.0	320	5.0	6-8	1270	4	8-12	1880.0	6.0	8-12	710	9.0	3-12	580	5.0	3-8	2,190	21.0					7.0 - 10.8 - 11.7 - 12.6 - 12.5 - 12.6 - 12.1 - 12.2 - 12.8	7.0 - 17.8 - 29.5 - 42.1 - 54.6 - 67.2 - 79.3 - 91.5 - 104.3 (7.0-7.0)									
200101010805	芝	右	1200	晴	良	11:45	2歳新馬		2001-8-26	1	札幌	8	2歳新馬	(混)[指](馬齢)	5	240	2	5	110	1	7	110	2	1.0	140	3.0	5-6	210	1	5-7	230.0	1.0	5-7	130	1.0	1-5	220	2.0	1-7	220	3.0					12.5 - 11.0 - 11.5 - 11.5 - 11.9 - 12.4	12.5 - 23.5 - 35.0 - 46.5 - 58.4 - 70.8 (12.5-12.5)									
200101010806	ダ	右	1700	晴	良	12:45	3歳以上500万下		2001-8-26	1	札幌	8	3歳以上500万下	(特指)(別定)	4	340	1	4	150	1	12	150	2	5.0	490	8.0	4-8	420	1	4-12	760.0	2.0	4-12	340	1.0	4-5	1,420	18.0	5-12	1,840	23.0					7.0 - 11.0 - 12.0 - 12.3 - 12.4 - 12.2 - 12.4 - 12.8 - 13.5	7.0 - 18.0 - 30.0 - 42.3 - 54.7 - 66.9 - 79.3 - 92.1 - 105.6 (7.0-7.0)									
200101010807	ダ	右	1000	晴	良	13:15	3歳以上500万下		2001-8-26	1	札幌	8	3歳以上500万下	[指](別定)	12	2530	7	12	320	7	8	100	1	4.0	130	2.0	6-8	510	2	8-12	1370.0	6.0	8-12	560	6.0	4-12	890	14.0	4-8	180	1.0					12.3 - 10.8 - 11.5 - 11.7 - 12.5	12.3 - 23.1 - 34.6 - 46.3 - 58.8 (12.3-12.3)									
200101010808	ダ	右	1700	晴	良	13:45	3歳以上500万下		2001-8-26	1	札幌	8	3歳以上500万下	(混)[指](別定)	4	750	5	4	240	5	7	340	6	13.0	230	4.0	4-5	2520	11	4-7	2900.0	14.0	4-7	910	14.0	4-13	910	13.0	7-13	1,290	17.0					7.0 - 10.9 - 12.1 - 12.3 - 12.5 - 12.4 - 12.3 - 12.5 - 13.5	7.0 - 17.9 - 30.0 - 42.3 - 54.8 - 67.2 - 79.5 - 92.0 - 105.5 (7.0-7.0)									
200101010809	芝	右	1200	晴	良	14:20	3歳以上500万下		2001-8-26	1	札幌	8	3歳以上500万下	(混)[指](別定)	1	860	5	1	260	4	2	1,040	9	3.0	280	5.0	1-1	10830	29	1-2	13150.0	36.0	1-2	3,030	31.0	1-3	1,110	11.0	2-3	5,150	51.0					12.2 - 10.9 - 11.1 - 11.3 - 11.5 - 12.1	12.2 - 23.1 - 34.2 - 45.5 - 57.0 - 69.1 (12.2-12.2)									
200101010810	芝	右	2600	晴	良	14:55	阿寒湖特別 		2001-8-26	1	札幌	8	3歳以上1000万下	(混)[指](ハンデ)	3	180	1	3	120	1	10	470	8	1.0	220	4.0	3-7	990	5	3-10	2880.0	11.0	3-10	1,110	14.0	1-3	470	3.0	1-10	2,590	31.0					13.1 - 11.9 - 12.3 - 13.1 - 13.0 - 13.2 - 13.2 - 12.5 - 12.4 - 12.2 - 11.9 - 12.3 - 12.0	13.1 - 25.0 - 37.3 - 50.4 - 63.4 - 76.6 - 89.8 - 102.3 - 114.7 - 126.9 - 138.8 - 151.1 - 163.1 (13.1-13.1)									
200101010811	芝	右	1200	晴	良	15:30	キーンランドカップ 		2001-8-26	1	札幌	8	3歳以上オープン	(混)[指](ハンデ)	5	390	2	5	150	2	2	200	4	10.0	170	3.0	2-5	1110	6	2-5	1290.0	6.0	2-5	500	4.0	5-10	520	5.0	2-10	590	7.0					12.2 - 11.1 - 11.3 - 11.4 - 11.5 - 11.9	12.2 - 23.3 - 34.6 - 46.0 - 57.5 - 69.4 (12.2-12.2)									
200101010812	ダ	右	1700	晴	良	16:10	層雲峡特別 		2001-8-26	1	札幌	8	3歳以上1000万下	(混)[指](別定)	9	940	3	9	330	4	2	740	10	11.0	250	2.0	2-6	7770	19	2-9	14610.0	43.0	2-9	2,950	39.0	9-11	1,480	15.0	2-11	3,020	42.0					7.0 - 11.0 - 12.3 - 12.7 - 12.6 - 12.1 - 12.3 - 12.7 - 12.8	7.0 - 18.0 - 30.3 - 43.0 - 55.6 - 67.7 - 80.0 - 92.7 - 105.5 (7.0-7.0)									
200101020101	芝	右	1000	曇	良	09:50	2歳未勝利		2001-9-1	2	札幌	1	2歳未勝利	(混)[指](馬齢)	3	100	1	3	120	1	1	770	7				1-3	1430	4																	12.4 - 11.1 - 11.1 - 11.2 - 13.3	12.4 - 23.5 - 34.6 - 45.8 - 59.1 (12.4-12.4)									
200101020102	ダ	右	1700	曇	良	10:15	3歳未勝利		2001-9-1	2	札幌	1	3歳未勝利	牝[指](馬齢)	5	310	1	5	130	2	13	220	4	8.0	130	1.0	4-8	800	4	5-13	1510.0	4.0	5-13	540	4.0	5-8	270	1.0	8-13	590	5.0					7.0 - 11.0 - 12.4 - 12.5 - 12.9 - 12.6 - 12.7 - 12.9 - 13.9	7.0 - 18.0 - 30.4 - 42.9 - 55.8 - 68.4 - 81.1 - 94.0 - 107.9 (7.0-7.0)									
200101020103	ダ	右	1000	曇	良	10:45	3歳未勝利		2001-9-1	2	札幌	1	3歳未勝利	(混)[指](馬齢)	5	560	3	5	170	3	1	190	4	4.0	110	1.0	1-5	720	2	1-5	1800.0	6.0	1-5	530	6.0	4-5	290	4.0	1-4	250	2.0					12.4 - 11.0 - 11.5 - 11.7 - 13.1	12.4 - 23.4 - 34.9 - 46.6 - 59.7 (12.4-12.4)									
200101020104	芝	右	1200	曇	良	11:15	3歳未勝利		2001-9-1	2	札幌	1	3歳未勝利	[指](馬齢)	2	1060	5	2	210	3	3	120	1	9.0	290	5.0	1-2	900	3	2-3	930.0	2.0	2-3	420	2.0	2-9	1,550	15.0	3-9	600	5.0					12.5 - 11.0 - 11.2 - 11.9 - 12.1 - 12.4	12.5 - 23.5 - 34.7 - 46.6 - 58.7 - 71.1 (12.5-12.5)									
200101020105	芝	右	1800	晴	良	11:45	2歳新馬		2001-9-1	2	札幌	1	2歳新馬	(混)[指](馬齢)	11	590	3	11	220	3	4	390	5	6.0	500	8.0	4-8	3310	12	4-11	3930.0	13.0	4-11	1,040	13.0	6-11	1,160	14.0	4-6	1,870	22.0					12.6 - 12.1 - 13.0 - 13.5 - 13.2 - 12.5 - 12.2 - 12.1 - 12.0	12.6 - 24.7 - 37.7 - 51.2 - 64.4 - 76.9 - 89.1 - 101.2 - 113.2 (12.6-12.6)									
200101020106	ダ	右	1700	晴	良	12:45	3歳以上500万下		2001-9-1	2	札幌	1	3歳以上500万下	牝[指](別定)	3	830	4	3	180	4	8	130	1	11.0	150	3.0	3-6	1010	5	3-8	1040.0	4.0	3-8	380	4.0	3-11	430	5.0	8-11	280	1.0					7.0 - 11.1 - 12.5 - 12.7 - 12.7 - 12.7 - 12.8 - 12.7 - 13.1	7.0 - 18.1 - 30.6 - 43.3 - 56.0 - 68.7 - 81.5 - 94.2 - 107.3 (7.0-7.0)									
200101020107	ダ	右	1000	晴	良	13:15	3歳以上500万下		2001-9-1	2	札幌	1	3歳以上500万下	(混)[指](別定)	4	220	1	4	120	1	9	140	3	1.0	440	7.0	4-7	470	2	4-9	570.0	2.0	4-9	260	2.0	1-4	880	10.0	1-9	1,560	19.0					12.5 - 10.6 - 11.4 - 12.1 - 12.7	12.5 - 23.1 - 34.5 - 46.6 - 59.3 (12.5-12.5)									
200101020108	芝	右	2000	晴	良	13:50	3歳以上500万下		2001-9-1	2	札幌	1	3歳以上500万下	(特指)(別定)	3	280	1	3	130	1	12	150	2	9.0	2,580	15.0	2-6	510	1	3-12	670.0	1.0	3-12	330	1.0	3-9	5,110	56.0	9-12	8,570	68.0					12.7 - 11.1 - 12.6 - 13.3 - 12.8 - 12.8 - 12.4 - 12.1 - 12.1 - 12.2	12.7 - 23.8 - 36.4 - 49.7 - 62.5 - 75.3 - 87.7 - 99.8 - 111.9 - 124.1 (12.7-12.7)									
200101020109	ダ	右	1700	晴	良	14:25	美唄特別 		2001-9-1	2	札幌	1	3歳以上500万下	(混)[指](別定)	3	690	3	3	200	3	2	120	1	9.0	480	7.0	2-3	760	2	2-3	780.0	2.0	2-3	380	3.0	3-9	2,130	23.0	2-9	960	11.0					7.0 - 11.1 - 12.8 - 12.8 - 12.8 - 12.5 - 12.4 - 12.5 - 12.8	7.0 - 18.1 - 30.9 - 43.7 - 56.5 - 69.0 - 81.4 - 93.9 - 106.7 (7.0-7.0)									
200101020110	芝	右	1800	晴	良	14:55	コスモス賞 		2001-9-1	2	札幌	1	2歳オープン	(混)(特指)(別定)	10	240	1	10	130	1	9	400	6	1.0	530	8.0	6-6	1530	6	9-10	1530.0	6.0	9-10	690	6.0	1-10	1,390	15.0	1-9	3,610	29.0					12.6 - 12.0 - 12.3 - 12.8 - 12.9 - 12.8 - 12.1 - 11.9 - 12.4	12.6 - 24.6 - 36.9 - 49.7 - 62.6 - 75.4 - 87.5 - 99.4 - 111.8 (12.6-12.6)									
200101020111	ダ	右	1700	晴	良	15:30	エルムステークス	G3	2001-9-1	2	札幌	1	3歳以上オープン	(混)(指)(別定)	5	210	1	5	120	1	7	200	3	10.0	350	6.0	4-5	380	2	5-7	860.0	3.0	5-7	400	3.0	5-10	740	7.0	7-10	2,000	23.0					6.9 - 10.9 - 12.0 - 11.8 - 11.8 - 12.0 - 12.5 - 12.8 - 12.7	6.9 - 17.8 - 29.8 - 41.6 - 53.4 - 65.4 - 77.9 - 90.7 - 103.4 (6.9-6.9)									
200101020112	芝	右	1200	晴	良	16:10	サロマ湖特別 		2001-9-1	2	札幌	1	3歳以上1000万下	(混)[指](ハンデ)	2	650	3	2	240	4	12	170	2	4.0	900	11.0	2-7	1120	2	2-12	1250.0	3.0	2-12	540	3.0	2-4	3,140	38.0	4-12	3,120	37.0					11.9 - 10.5 - 11.3 - 11.7 - 11.9 - 12.6	11.9 - 22.4 - 33.7 - 45.4 - 57.3 - 69.9 (11.9-11.9)									
200101020201	ダ	右	1000	曇	良	09:50	3歳未勝利		2001-9-2	2	札幌	2	3歳未勝利	[指](馬齢)	4	580	2	4	140	2	5	160	4	6.0	100	1.0	4-5	330	1	4-5	2690.0	7.0	4-5	450	6.0	4-6	180	2.0	5-6	170	1.0					12.5 - 10.7 - 11.7 - 12.6 - 13.4	12.5 - 23.2 - 34.9 - 47.5 - 60.9 (12.5-12.5)									
