	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200110010506	ダ	右	1000	晴	稍重	12:45	4歳以上500万下		2001-2-10	1	小倉	5	4歳以上500万下	(混)(別定)	14	390	2	14	120	2	2	100	1	4.0	210	4.0	2-8	200	1	2-14	190.0	1.0	2-14	140	1.0	4-14	500	6.0	2-4	280	2.0					12.5 - 11.1 - 11.9 - 12.2 - 12.8	12.5 - 23.6 - 35.5 - 47.7 - 60.5 (12.5-12.5)									
200110010507	ダ	右	1700	晴	稍重	13:15	4歳以上500万下		2001-2-10	1	小倉	5	4歳以上500万下	(別定)	11	130	1	11	100	1	1	130	2	8.0	800	10.0	1-7	280	1	1-11	300.0	1.0	1-11	180	1.0	8-11	1,480	18.0	1-8	3,900	34.0					7.1 - 11.3 - 11.9 - 13.2 - 13.2 - 13.2 - 13.0 - 12.9 - 13.4	7.1 - 18.4 - 30.3 - 43.5 - 56.7 - 69.9 - 82.9 - 95.8 - 109.2 (7.1-7.1)									
200110010508	芝	右	2000	晴	良	13:50	4歳以上500万下		2001-2-10	1	小倉	5	4歳以上500万下	(別定)	7	170	1	7	110	1	16	220	3	1.0	190	2.0	4-8	630	2	7-16	840.0	3.0	7-16	310	2.0	1-7	280	1.0	1-16	660	6.0					12.3 - 11.6 - 12.5 - 12.9 - 12.8 - 12.6 - 12.4 - 12.1 - 12.0 - 12.5	12.3 - 23.9 - 36.4 - 49.3 - 62.1 - 74.7 - 87.1 - 99.2 - 111.2 - 123.7 (12.3-12.3)									
200110010509	芝	右	2600	晴	良	14:25	遠賀川特別 		2001-2-10	1	小倉	5	4歳以上500万下	(混)(別定)	7	560	2	7	120	2	8	110	1	5.0	190	5.0	7-8	350	1	7-8	470.0	2.0	7-8	230	2.0	5-7	650	9.0	5-8	320	4.0					13.2 - 12.3 - 12.7 - 12.7 - 12.4 - 13.2 - 13.3 - 12.8 - 12.2 - 12.0 - 12.2 - 12.3 - 12.6	13.2 - 25.5 - 38.2 - 50.9 - 63.3 - 76.5 - 89.8 - 102.6 - 114.8 - 126.8 - 139.0 - 151.3 - 163.9 (13.2-13.2)									
200110010510	芝	右	1200	晴	良	14:55	香春岳特別 		2001-2-10	1	小倉	5	4歳以上500万下	牝(別定)	2	520	3	2	270	5	9	360	7	12.0	160	1.0	1-5	1730	11	2-9	5250.0	25.0	2-9	1,610	23.0	2-12	680	6.0	9-12	1,260	17.0					12.1 - 10.8 - 11.8 - 11.7 - 12.1 - 12.5	12.1 - 22.9 - 34.7 - 46.4 - 58.5 - 71.0 (12.1-12.1)									
200110010511	芝	右	1800	晴	良	15:30	吉野ケ里特別 		2001-2-10	1	小倉	5	4歳以上900万下	(混)(ハンデ)	10	420	2	10	170	3	2	130	2	7.0	120	1.0	2-8	790	3	2-10	1050.0	3.0	2-10	350	3.0	7-10	300	2.0	2-7	180	1.0					12.5 - 11.6 - 12.2 - 11.9 - 11.8 - 12.1 - 12.2 - 12.4 - 12.6	12.5 - 24.1 - 36.3 - 48.2 - 60.0 - 72.1 - 84.3 - 96.7 - 109.3 (12.5-12.5)									
200110010601	ダ	右	1700	晴	良	09:50	3歳未勝利		2001-2-11	1	小倉	6	3歳未勝利	(混)[指](馬齢)	8	140	1	8	110	1	1	190	5	7.0	150	2.0	1-8	960	5																	7.1 - 11.7 - 12.2 - 13.2 - 12.5 - 12.9 - 13.0 - 13.1 - 13.8	7.1 - 18.8 - 31.0 - 44.2 - 56.7 - 69.6 - 82.6 - 95.7 - 109.5 (7.1-7.1)									
200110010602	芝	右	1800	晴	良	10:15	3歳未勝利		2001-2-11	1	小倉	6	3歳未勝利	牝[指](馬齢)	5	390	2	5	100	2	7	100	1	6.0	150	3.0	5-6	180	1	5-7	250.0	1.0	5-7	150	1.0	5-6	410	5.0	6-7	250	2.0					12.5 - 11.7 - 12.0 - 12.4 - 12.7 - 13.0 - 12.6 - 12.4 - 12.5	12.5 - 24.2 - 36.2 - 48.6 - 61.3 - 74.3 - 86.9 - 99.3 - 111.8 (12.5-12.5)									
200110010603	芝	右	1200	晴	良	10:40	3歳未勝利		2001-2-11	1	小倉	6	3歳未勝利	(混)[指](馬齢)	7	290	2	7	130	1	2	140	3	9.0	160	4.0	2-6	520	1	2-7	530.0	2.0	2-7	210	1.0	7-9	420	6.0	2-9	410	4.0					12.1 - 10.8 - 11.7 - 11.9 - 12.1 - 12.5	12.1 - 22.9 - 34.6 - 46.5 - 58.6 - 71.1 (12.1-12.1)									
200110010604	芝	右	2000	晴	良	11:10	3歳未勝利		2001-2-11	1	小倉	6	3歳未勝利	[指](馬齢)	11	1920	6	11	540	6	1	220	3	2.0	210	2.0	1-8	2910	9	1-11	4850.0	14.0	1-11	1,120	12.0	2-11	1,200	14.0	1-2	400	3.0					12.9 - 11.4 - 12.4 - 13.0 - 12.7 - 12.8 - 12.6 - 12.4 - 12.2 - 12.3	12.9 - 24.3 - 36.7 - 49.7 - 62.4 - 75.2 - 87.8 - 100.2 - 112.4 - 124.7 (12.9-12.9)									
200110010605	ダ	右	1000	晴	良	11:40	4歳以上500万下		2001-2-11	1	小倉	6	4歳以上500万下	牝[指](別定)	6	370	1	6	190	2	12	300	5	4.0	260	4.0	4-7	1970	10	6-12	1800.0	7.0	6-12	610	6.0	4-6	670	7.0	4-12	1,180	16.0					12.4 - 10.8 - 11.9 - 12.7 - 13.4	12.4 - 23.2 - 35.1 - 47.8 - 61.2 (12.4-12.4)									
200110010606	ダ	右	1700	晴	良	12:40	4歳以上500万下		2001-2-11	1	小倉	6	4歳以上500万下	[指](別定)	5	750	2	5	140	2	13	240	5	12.0	100	1.0	4-8	330	2	5-13	6080.0	12.0	5-13	1,040	14.0	5-12	200	1.0	12-13	430	3.0					7.0 - 11.2 - 12.3 - 13.1 - 12.7 - 12.4 - 13.1 - 13.5 - 13.9	7.0 - 18.2 - 30.5 - 43.6 - 56.3 - 68.7 - 81.8 - 95.3 - 109.2 (7.0-7.0)									
200110010607	芝	右	1200	晴	良	13:10	4歳以上500万下		2001-2-11	1	小倉	6	4歳以上500万下	(混)[指](別定)	11	230	1	11	110	1	7	360	8	1.0	110	2.0	4-6	1510	6	7-11	2890.0	13.0	7-11	850	12.0	1-11	170	1.0	1-7	880	13.0					12.0 - 10.8 - 11.7 - 11.9 - 12.0 - 12.3	12.0 - 22.8 - 34.5 - 46.4 - 58.4 - 70.7 (12.0-12.0)									
200110010608	芝	右	2000	晴	良	13:45	4歳以上500万下		2001-2-11	1	小倉	6	4歳以上500万下	(混)[指](別定)	7	2530	6	7	630	7	14	130	1	12.0	140	2.0	4-8	2640	9	7-14	4170.0	13.0	7-14	1,200	13.0	7-12	1,480	17.0	12-14	270	1.0					12.5 - 11.2 - 12.1 - 12.7 - 12.3 - 12.5 - 12.6 - 12.5 - 12.3 - 12.6	12.5 - 23.7 - 35.8 - 48.5 - 60.8 - 73.3 - 85.9 - 98.4 - 110.7 - 123.3 (12.5-12.5)									
200110010609	ダ	右	1700	晴	良	14:20	鳥栖特別 		2001-2-11	1	小倉	6	4歳以上500万下	(混)[指](別定)	2	520	3	2	200	4	1	120	1	4.0	1,570	9.0	1-2	600	2	1-2	620.0	2.0	1-2	290	2.0	2-4	4,110	30.0	1-4	2,080	23.0					7.1 - 11.5 - 12.2 - 13.1 - 12.6 - 12.8 - 13.1 - 12.9 - 13.4	7.1 - 18.6 - 30.8 - 43.9 - 56.5 - 69.3 - 82.4 - 95.3 - 108.7 (7.1-7.1)									
200110010610	芝	右	1800	晴	良	14:55	くすのき賞 		2001-2-11	1	小倉	6	3歳500万下	(特指)(馬齢)	5	680	3	5	230	4	13	330	6	9.0	210	3.0	4-8	270	1	5-13	3610.0	15.0	5-13	1,050	13.0	5-9	710	9.0	9-13	1,070	14.0					12.2 - 11.9 - 12.6 - 12.0 - 12.3 - 12.5 - 12.1 - 12.6 - 12.7	12.2 - 24.1 - 36.7 - 48.7 - 61.0 - 73.5 - 85.6 - 98.2 - 110.9 (12.2-12.2)									
200110010611	芝	右	1200	晴	良	15:30	火の山特別 		2001-2-11	1	小倉	6	4歳以上900万下	(混)[指](別定)	12	830	4	12	290	4	8	1,950	15	9.0	440	7.0	4-6	13400	28	8-12	49870.0	92.0	8-12	11,900	95.0	9-12	2,310	41.0	8-9	10,790	88.0					12.0 - 10.6 - 11.4 - 11.8 - 12.2 - 12.4	12.0 - 22.6 - 34.0 - 45.8 - 58.0 - 70.4 (12.0-12.0)									
200110010701	ダ	右	1000	晴	良	09:50	3歳未勝利		2001-2-17	1	小倉	7	3歳未勝利	(混)[指](馬齢)	3	200	1	3	100	2	11	100	1	1.0	110	3.0	3-7	260	1	3-11	270.0	1.0	3-11	120	1.0	1-3	190	2.0	1-11	210	3.0					12.6 - 11.2 - 11.7 - 12.2 - 13.1	12.6 - 23.8 - 35.5 - 47.7 - 60.8 (12.6-12.6)									
200110010702	芝	右	1200	晴	良	10:15	3歳未勝利		2001-2-17	1	小倉	7	3歳未勝利	牝[指](馬齢)	15	510	2	15	180	2	1	260	5	14.0	410	7.0	1-8	790	3	1-15	1890.0	5.0	1-15	820	8.0	14-15	1,500	18.0	1-14	1,310	15.0					12.2 - 10.6 - 11.5 - 11.7 - 12.5 - 13.2	12.2 - 22.8 - 34.3 - 46.0 - 58.5 - 71.7 (12.2-12.2)									
200110010703	芝	右	1800	晴	良	10:45	3歳未勝利		2001-2-17	1	小倉	7	3歳未勝利	[指](馬齢)	2	150	1	2	100	1	1	290	6	14.0	150	2.0	1-1	1110	5	1-2	1040.0	5.0	1-2	390	5.0	2-14	270	1.0	1-14	790	9.0					12.4 - 11.4 - 12.4 - 12.1 - 12.3 - 12.7 - 12.3 - 12.9 - 12.6	12.4 - 23.8 - 36.2 - 48.3 - 60.6 - 73.3 - 85.6 - 98.5 - 111.1 (12.4-12.4)									
200110010704	芝	右	1200	晴	良	11:15	3歳新馬		2001-2-17	1	小倉	7	3歳新馬	(混)[指](馬齢)	4	590	3	4	220	3	14	7,330	16	13.0	390	5.0	2-7	4370	14	4-14	61180.0	55.0	4-14	12,340	52.0	4-13	1,630	17.0	13-14	18,740	75.0					12.3 - 10.8 - 11.7 - 12.3 - 12.8 - 12.6	12.3 - 23.1 - 34.8 - 47.1 - 59.9 - 72.5 (12.3-12.3)									
200110010705	ダ	右	1000	晴	良	11:45	4歳以上500万下		2001-2-17	1	小倉	7	4歳以上500万下	(父)[指](別定)	3	260	2	3	150	2	6	310	5	8.0	230	3.0	3-5	950	4	3-6	1490.0	7.0	3-6	540	7.0	3-8	500	6.0	6-8	1,300	14.0					12.3 - 11.0 - 11.4 - 12.1 - 12.8	12.3 - 23.3 - 34.7 - 46.8 - 59.6 (12.3-12.3)									
200110010706	ダ	右	1700	晴	良	12:45	4歳以上500万下		2001-2-17	1	小倉	7	4歳以上500万下	牝[指](別定)	15	6190	11	15	810	10	7	720	8	6.0	580	7.0	4-8	4580	11	7-15	36410.0	46.0	7-15	5,740	40.0	6-15	5,050	38.0	6-7	3,490	24.0					6.9 - 11.3 - 12.4 - 12.9 - 12.9 - 12.6 - 12.7 - 13.3 - 14.4	6.9 - 18.2 - 30.6 - 43.5 - 56.4 - 69.0 - 81.7 - 95.0 - 109.4 (6.9-6.9)									
200110010707	ダ	右	2400	晴	良	13:15	4歳以上500万下		2001-2-17	1	小倉	7	4歳以上500万下	(混)[指](別定)	7	580	2	7	200	3	3	900	8	6.0	140	2.0	3-6	4360	13	3-7	4940.0	17.0	3-7	1,470	16.0	6-7	540	5.0	3-6	2,130	23.0					13.3 - 12.2 - 13.0 - 12.6 - 12.7 - 12.9 - 13.5 - 13.3 - 13.8 - 13.4 - 13.6 - 14.4	13.3 - 25.5 - 38.5 - 51.1 - 63.8 - 76.7 - 90.2 - 103.5 - 117.3 - 130.7 - 144.3 - 158.7 (13.3-13.3)									
200110010708	芝	右	1200	晴	良	13:50	4歳以上500万下		2001-2-17	1	小倉	7	4歳以上500万下	[指](別定)	3	1290	5	3	300	3	16	210	2	1.0	870	8.0	2-8	800	3	3-16	3110.0	9.0	3-16	910	7.0	1-3	2,040	21.0	1-16	2,380	23.0					12.2 - 10.5 - 11.6 - 11.6 - 12.0 - 12.4	12.2 - 22.7 - 34.3 - 45.9 - 57.9 - 70.3 (12.2-12.2)									
200110010709	芝	右	1200	晴	良	14:25	萌黄賞 		2001-2-17	1	小倉	7	3歳500万下	(混)(特指)(馬齢)	16	650	3	16	140	1	10	190	3	14.0	230	4.0	5-8	730	2	10-16	1420.0	3.0	10-16	540	2.0	14-16	800	8.0	10-14	560	3.0					11.9 - 10.4 - 11.5 - 11.7 - 12.6 - 12.9	11.9 - 22.3 - 33.8 - 45.5 - 58.1 - 71.0 (11.9-11.9)									
200110010710	芝	右	1800	晴	良	14:55	山国川特別 		2001-2-17	1	小倉	7	4歳以上500万下	(混)[指](別定)	12	650	3	12	200	3	5	160	1	4.0	190	2.0	3-6	600	1	5-12	1360.0	3.0	5-12	590	4.0	4-12	310	1.0	4-5	470	2.0					12.4 - 11.6 - 12.2 - 11.9 - 11.9 - 12.3 - 12.1 - 12.7 - 13.2	12.4 - 24.0 - 36.2 - 48.1 - 60.0 - 72.3 - 84.4 - 97.1 - 110.3 (12.4-12.4)									
200110010711	ダ	右	1700	晴	良	15:30	和布刈特別 		2001-2-17	1	小倉	7	4歳以上900万下	[指](別定)	14	430	2	14	170	2	9	210	4	5.0	140	1.0	5-8	1230	5	9-14	1410.0	4.0	9-14	580	4.0	5-14	380	1.0	5-9	480	2.0					7.0 - 11.0 - 12.0 - 12.5 - 12.8 - 13.0 - 13.2 - 13.4 - 13.5	7.0 - 18.0 - 30.0 - 42.5 - 55.3 - 68.3 - 81.5 - 94.9 - 108.4 (7.0-7.0)									
200110010712	芝	右	2000	晴	良	16:10	4歳以上500万下		2001-2-17	1	小倉	7	4歳以上500万下	(混)[指](別定)	10	550	3	10	180	1	8	880	12	5.0	2,710	15.0	4-5	6310	25	8-10	24870.0	63.0	8-10	6,050	61.0	5-10	9,150	71.0	5-8	24,020	116.0					12.7 - 11.2 - 12.3 - 12.8 - 12.3 - 12.1 - 12.6 - 12.6 - 12.5 - 12.3	12.7 - 23.9 - 36.2 - 49.0 - 61.3 - 73.4 - 86.0 - 98.6 - 111.1 - 123.4 (12.7-12.7)									
200110010801	ダ	右	1700	曇	良	09:55	3歳未勝利		2001-2-18	1	小倉	8	3歳未勝利	(馬齢)	6	140	1	6	100	1	3	110	3	8.0	110	2.0	3-6	330	2	3-6	380.0	2.0	3-6	170	2.0	6-8	150	1.0	3-8	260	3.0					7.2 - 12.0 - 12.7 - 14.2 - 13.7 - 13.3 - 12.5 - 12.8 - 13.0	7.2 - 19.2 - 31.9 - 46.1 - 59.8 - 73.1 - 85.6 - 98.4 - 111.4 (7.2-7.2)									
200110010802	芝	右	1200	曇	良	10:20	3歳未勝利		2001-2-18	1	小倉	8	3歳未勝利	(馬齢)	13	1170	5	13	200	4	4	100	1	14.0	550	8.0	2-7	440	2	4-13	590.0	3.0	4-13	240	1.0	13-14	2,440	25.0	4-14	820	8.0					12.2 - 10.5 - 11.2 - 11.8 - 12.5 - 12.8	12.2 - 22.7 - 33.9 - 45.7 - 58.2 - 71.0 (12.2-12.2)									
200110010803	芝	右	2000	曇	良	10:45	3歳未勝利		2001-2-18	1	小倉	8	3歳未勝利	(混)(馬齢)	5	200	1	5	110	1	10	120	2	13.0	170	3.0	3-5	390	1	5-10	390.0	1.0	5-10	170	1.0	5-13	390	3.0	10-13	440	5.0					12.5 - 11.2 - 12.6 - 13.2 - 13.1 - 12.5 - 12.6 - 12.3 - 12.3 - 12.2	12.5 - 23.7 - 36.3 - 49.5 - 62.6 - 75.1 - 87.7 - 100.0 - 112.3 - 124.5 (12.5-12.5)									
200110010804	芝	右	1800	曇	良	11:10	3歳新馬		2001-2-18	1	小倉	8	3歳新馬	(混)(馬齢)	10	190	1	10	100	1	12	160	2	8.0	480	10.0	5-6	470	1	10-12	430.0	1.0	10-12	260	1.0	8-10	1,080	11.0	8-12	1,700	16.0					12.6 - 12.2 - 12.6 - 12.5 - 12.3 - 12.5 - 12.5 - 12.8 - 12.4	12.6 - 24.8 - 37.4 - 49.9 - 62.2 - 74.7 - 87.2 - 100.0 - 112.4 (12.6-12.6)									
200110010805	ダ	右	1700	曇	良	11:35	4歳以上500万下		2001-2-18	1	小倉	8	4歳以上500万下	(別定)	4	340	2	4	160	2	6	240	4	12.0	1,010	9.0	3-4	750	4	4-6	1320.0	4.0	4-6	660	5.0	4-12	3,440	33.0	6-12	2,690	27.0					6.9 - 11.2 - 11.6 - 12.3 - 12.4 - 12.8 - 13.4 - 13.5 - 13.6	6.9 - 18.1 - 29.7 - 42.0 - 54.4 - 67.2 - 80.6 - 94.1 - 107.7 (6.9-6.9)									
200110010806	ダ	右	1000	曇	良	12:35	4歳以上500万下		2001-2-18	1	小倉	8	4歳以上500万下	(混)(別定)	12	350	2	12	150	2	14	130	1	9.0	400	7.0	7-8	480	1	12-14	660.0	1.0	12-14	320	1.0	9-12	1,190	17.0	9-14	910	11.0					12.3 - 10.8 - 11.6 - 12.3 - 12.8	12.3 - 23.1 - 34.7 - 47.0 - 59.8 (12.3-12.3)									
200110010807	ダ	右	1700	曇	良	13:05	4歳以上500万下		2001-2-18	1	小倉	8	4歳以上500万下	(混)(別定)	4	270	1	4	110	1	10	150	2	8.0	170	4.0	3-6	580	2	4-10	580.0	1.0	4-10	240	1.0	4-8	320	4.0	8-10	390	5.0					7.1 - 11.6 - 11.9 - 12.7 - 12.6 - 12.7 - 13.1 - 13.4 - 13.8	7.1 - 18.7 - 30.6 - 43.3 - 55.9 - 68.6 - 81.7 - 95.1 - 108.9 (7.1-7.1)									
200110010808	芝	右	1800	曇	良	13:35	4歳以上500万下		2001-2-18	1	小倉	8	4歳以上500万下	牝(別定)	10	290	1	10	150	1	2	230	3	15.0	610	10.0	1-5	780	2	2-10	990.0	2.0	2-10	500	2.0	10-15	1,780	21.0	2-15	2,380	27.0					13.2 - 12.9 - 12.9 - 12.4 - 12.2 - 12.1 - 11.9 - 12.0 - 11.9	13.2 - 26.1 - 39.0 - 51.4 - 63.6 - 75.7 - 87.6 - 99.6 - 111.5 (13.2-13.2)									
200110010809	芝	右	1200	曇	良	14:05	小石原特別 		2001-2-18	1	小倉	8	4歳以上500万下	(混)(別定)	12	240	1	12	140	1	10	240	4	6.0	620	8.0	5-6	950	4	10-12	920.0	4.0	10-12	460	4.0	6-12	930	9.0	6-10	2,220	22.0					12.0 - 10.6 - 11.5 - 11.7 - 12.2 - 12.4	12.0 - 22.6 - 34.1 - 45.8 - 58.0 - 70.4 (12.0-12.0)									
200110010810	芝	右	2600	曇	良	14:40	皿倉山特別 		2001-2-18	1	小倉	8	4歳以上900万下	(混)(別定)	3	450	2	3	170	2	2	1,130	11	1.0	140	1.0	2-3	14770	29	2-3	13530.0	34.0	2-3	3,550	37.0	1-3	260	1.0	1-2	2,260	26.0					13.2 - 12.1 - 12.2 - 12.5 - 12.4 - 13.6 - 14.3 - 13.2 - 12.3 - 12.6 - 12.2 - 12.2 - 12.4	13.2 - 25.3 - 37.5 - 50.0 - 62.4 - 76.0 - 90.3 - 103.5 - 115.8 - 128.4 - 140.6 - 152.8 - 165.2 (13.2-13.2)									
200110010811	芝	右	2000	曇	良	15:20	関門橋ステークス 		2001-2-18	1	小倉	8	4歳以上1600万下	(混)(ハンデ)	5	460	3	5	170	3	13	140	1	10.0	170	2.0	4-8	750	3	5-13	900.0	2.0	5-13	360	2.0	5-10	390	3.0	10-13	330	1.0					12.6 - 11.6 - 12.3 - 12.8 - 12.3 - 12.0 - 12.4 - 11.9 - 12.2 - 12.5	12.6 - 24.2 - 36.5 - 49.3 - 61.6 - 73.6 - 86.0 - 97.9 - 110.1 - 122.6 (12.6-12.6)									
200110010812	芝	右	1200	曇	良	16:00	4歳以上500万下		2001-2-18	1	小倉	8	4歳以上500万下	(別定)	6	490	2	6	140	2	13	130	1	2.0	180	3.0	3-7	730	2	6-13	880.0	1.0	6-13	280	1.0	2-6	330	2.0	2-13	490	3.0					12.1 - 10.7 - 11.5 - 11.8 - 12.3 - 12.4	12.1 - 22.8 - 34.3 - 46.1 - 58.4 - 70.8 (12.1-12.1)									
200110020101	ダ	右	1700	晴	重	10:05	3歳未勝利		2001-7-14	2	小倉	1	3歳未勝利	(混)[指](馬齢)	13	1730	6	13	270	5	5	120	1	14.0	260	4.0	3-7	1280	4	5-13	1420.0	5.0	5-13	680	6.0	13-14	1,850	22.0	5-14	450	3.0					6.9 - 11.8 - 12.3 - 13.3 - 13.2 - 12.5 - 13.1 - 13.2 - 13.3	6.9 - 18.7 - 31.0 - 44.3 - 57.5 - 70.0 - 83.1 - 96.3 - 109.6 (6.9-6.9)									
200110020102	芝	右	1200	晴	良	10:30	3歳未勝利		2001-7-14	2	小倉	1	3歳未勝利	[指](馬齢)	14	530	2	14	150	2	6	250	4	11.0	220	3.0	3-7	660	3	6-14	2350.0	9.0	6-14	660	5.0	11-14	500	4.0	6-11	910	8.0					12.0 - 10.4 - 10.8 - 11.4 - 11.6 - 12.6	12.0 - 22.4 - 33.2 - 44.6 - 56.2 - 68.8 (12.0-12.0)									
200110020103	芝	右	2000	晴	良	10:55	3歳未勝利		2001-7-14	2	小倉	1	3歳未勝利	(混)[指](馬齢)	3	5050	11	3	850	10	7	190	2	9.0	240	3.0	2-4	2200	11	3-7	10410.0	37.0	3-7	3,200	41.0	3-9	3,910	46.0	7-9	610	3.0					12.6 - 10.8 - 11.3 - 12.3 - 12.6 - 12.1 - 11.8 - 12.1 - 12.2 - 12.5	12.6 - 23.4 - 34.7 - 47.0 - 59.6 - 71.7 - 83.5 - 95.6 - 107.8 - 120.3 (12.6-12.6)									
200110020104	ダ	右	1000	晴	重	11:25	2歳新馬		2001-7-14	2	小倉	1	2歳新馬	(混)[指](馬齢)	2	210	1	2	140	1	8	450	7	7.0	190	4.0	2-6	1480	6	2-8	1920.0	6.0	2-8	830	8.0	2-7	400	3.0	7-8	1,550	18.0					12.6 - 11.0 - 12.1 - 12.5 - 13.2	12.6 - 23.6 - 35.7 - 48.2 - 61.4 (12.6-12.6)									
200110020105	障		2900	晴	良	11:55	障害3歳以上未勝利		2001-7-14	2	小倉	1	障害3歳以上未勝利	(馬齢)	3	1460	8	3	260	6	12	190	3	8.0	140	1.0	3-8	2700	14	3-12	2960.0	17.0	3-12	980	17.0	3-8	1,010	19.0	8-12	440	2.0															
200110020106	芝	右	1000	晴	良	12:55	2歳新馬		2001-7-14	2	小倉	1	2歳新馬	[指](馬齢)	3	210	1	3	120	1	1	140	2	7.0	290	6.0	1-3	420	1	1-3	410.0	1.0	1-3	200	1.0	3-7	910	11.0	1-7	960	12.0					12.0 - 10.6 - 11.4 - 11.7 - 12.1	12.0 - 22.6 - 34.0 - 45.7 - 57.8 (12.0-12.0)									
200110020107	芝	右	1200	晴	良	13:25	2歳新馬		2001-7-14	2	小倉	1	2歳新馬	[指](馬齢)	1	150	1	1	110	1	4	230	5	3.0	440	9.0	1-4	560	2	1-4	740.0	2.0	1-4	430	2.0	1-3	840	9.0	3-4	2,040	30.0					12.1 - 10.4 - 10.9 - 12.3 - 12.0 - 12.7	12.1 - 22.5 - 33.4 - 45.7 - 57.7 - 70.4 (12.1-12.1)									
200110020108	ダ	右	1700	晴	稍重	14:00	3歳以上500万下		2001-7-14	2	小倉	1	3歳以上500万下	(混)[指](別定)	8	1090	5	8	260	4	4	180	3	14.0	140	1.0	3-5	1770	8	4-8	2430.0	11.0	4-8	990	11.0	8-14	820	9.0	4-14	400	2.0					7.0 - 11.1 - 11.9 - 12.9 - 12.4 - 12.7 - 13.2 - 14.0 - 14.5	7.0 - 18.1 - 30.0 - 42.9 - 55.3 - 68.0 - 81.2 - 95.2 - 109.7 (7.0-7.0)									
200110020109	芝	右	1200	晴	良	14:35	門司特別 		2001-7-14	2	小倉	1	3歳以上500万下	(混)[指](別定)	9	160	1	9	110	1	10	190	3	12.0	230	4.0	5-5	690	2	9-10	690.0	2.0	9-10	330	2.0	9-12	370	3.0	10-12	1,110	12.0					11.9 - 10.2 - 10.5 - 11.2 - 11.5 - 12.2	11.9 - 22.1 - 32.6 - 43.8 - 55.3 - 67.5 (11.9-11.9)									
200110020110	ダ	右	1700	晴	稍重	15:10	天草特別 		2001-7-14	2	小倉	1	3歳以上1000万下	(混)(特指)(別定)	14	450	3	14	200	3	9	150	1	7.0	440	8.0	5-8	770	3	9-14	1090.0	2.0	9-14	440	2.0	7-14	1,500	21.0	7-9	1,350	18.0					7.2 - 11.3 - 12.0 - 12.9 - 12.8 - 12.5 - 12.6 - 12.6 - 13.0	7.2 - 18.5 - 30.5 - 43.4 - 56.2 - 68.7 - 81.3 - 93.9 - 106.9 (7.2-7.2)									
200110020111	芝	右	2000	晴	良	15:45	小倉城特別 		2001-7-14	2	小倉	1	3歳以上1000万下	(混)[指](別定)	3	170	1	3	110	1	4	320	6	6.0	160	2.0	3-4	1520	6	3-4	1550.0	5.0	3-4	640	6.0	3-6	230	1.0	4-6	1,270	16.0					12.4 - 12.0 - 12.2 - 13.3 - 12.4 - 11.4 - 11.2 - 11.4 - 11.6 - 12.2	12.4 - 24.4 - 36.6 - 49.9 - 62.3 - 73.7 - 84.9 - 96.3 - 107.9 - 120.1 (12.4-12.4)									
200110020112	芝	右	1200	晴	良	16:20	3歳以上500万下		2001-7-14	2	小倉	1	3歳以上500万下	牝[指](別定)	16	460	2	16	200	3	2	440	7	10.0	260	4.0	1-8	3510	18	2-16	4350.0	16.0	2-16	1,420	16.0	10-16	910	7.0	2-10	1,970	23.0					11.7 - 10.1 - 10.8 - 11.4 - 11.6 - 12.7	11.7 - 21.8 - 32.6 - 44.0 - 55.6 - 68.3 (11.7-11.7)									
200110020201	ダ	右	1700	晴	良	10:05	3歳未勝利		2001-7-15	2	小倉	2	3歳未勝利	牝[指](馬齢)	1	1040	7	1	270	6	6	240	5	5.0	130	1.0	1-4	2400	8	1-6	4450.0	21.0	1-6	1,230	19.0	1-5	590	6.0	5-6	430	3.0					6.9 - 11.4 - 12.0 - 13.1 - 12.8 - 12.7 - 13.7 - 13.8 - 13.7	6.9 - 18.3 - 30.3 - 43.4 - 56.2 - 68.9 - 82.6 - 96.4 - 110.1 (6.9-6.9)									
200110020202	ダ	右	1000	晴	良	10:30	3歳未勝利		2001-7-15	2	小倉	2	3歳未勝利	[指](馬齢)	10	2430	9	10	440	9	11	140	1	9.0	290	5.0	6-7	760	4	10-11	4030.0	20.0	10-11	1,400	20.0	9-10	2,600	35.0	9-11	700	6.0					12.4 - 10.8 - 12.0 - 12.3 - 14.1	12.4 - 23.2 - 35.2 - 47.5 - 61.6 (12.4-12.4)									
