	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200107010111	芝	左	1800	曇	良	15:30	中京スポーツ杯 		2001-3-3	1	中京	1	4歳以上900万下	(混)[指](別定)	6	430	2	6	160	2	1	430	8	5.0	140	1.0	1-3	1570	6	1-6	7160.0	27.0	1-6	1,850	27.0	5-6	310	1.0	1-5	1,820	26.0					12.5 - 11.5 - 12.7 - 12.8 - 12.0 - 11.8 - 11.7 - 12.1 - 11.9	12.5 - 24.0 - 36.7 - 49.5 - 61.5 - 73.3 - 85.0 - 97.1 - 109.0 (12.5-12.5)									
200107010112	ダ	左	1000	曇	稍重	16:10	4歳以上500万下		2001-3-3	1	中京	1	4歳以上500万下	(混)[指](別定)	13	590	2	13	210	2	15	290	3	5.0	440	7.0	7-8	1400	5	13-15	2810.0	10.0	13-15	920	6.0	5-13	2,050	21.0	5-15	3,070	33.0					12.3 - 10.8 - 11.9 - 12.6 - 12.4	12.3 - 23.1 - 35.0 - 47.6 - 60.0 (12.3-12.3)									
200107010201	ダ	左	1600	雨	不良	09:50	3歳未勝利		2001-3-4	1	中京	2	3歳未勝利	(馬齢)	9	250	1	9	130	2	4	120	1	7.0	290	6.0	3-6	300	1	4-9	310.0	1.0	4-9	160	1.0	7-9	760	11.0	4-7	600	6.0					12.7 - 11.4 - 12.4 - 12.4 - 13.2 - 14.0 - 13.6 - 13.2	12.7 - 24.1 - 36.5 - 48.9 - 62.1 - 76.1 - 89.7 - 102.9 (12.7-12.7)									
200107010203	芝	左	1700	雨	不良	10:40	3歳未出走		2001-3-4	1	中京	2	3歳未出走	(馬齢)	3	540	3	3	230	4	7	240	5	13.0	220	3.0	3-5	2260	10	3-7	2900.0	11.0	3-7	1,180	13.0	3-13	850	8.0	7-13	1,180	11.0					7.4 - 12.0 - 13.5 - 13.9 - 13.2 - 12.4 - 12.1 - 11.8 - 11.4	7.4 - 19.4 - 32.9 - 46.8 - 60.0 - 72.4 - 84.5 - 96.3 - 107.7 (7.4-7.4)									
200107010204	芝	左	1200	小雨	不良	11:10	3歳未勝利		2001-3-4	1	中京	2	3歳未勝利	(混)(馬齢)	14	440	2	14	170	2	6	110	1	10.0	260	5.0	4-8	450	1	6-14	490.0	1.0	6-14	220	1.0	10-14	690	8.0	6-10	470	4.0					12.2 - 11.1 - 11.7 - 12.0 - 12.5 - 12.2	12.2 - 23.3 - 35.0 - 47.0 - 59.5 - 71.7 (12.2-12.2)									
200107010205	ダ	左	1700	小雨	不良	11:40	4歳以上500万下		2001-3-4	1	中京	2	4歳以上500万下	(父)(別定)	8	510	3	8	220	2	13	3,310	16	10.0	1,040	11.0	4-7	7030	26	8-13	32990.0	70.0	8-13	10,740	81.0	8-10	2,640	30.0	10-13	26,300	104.0					7.0 - 10.9 - 11.4 - 12.8 - 12.9 - 13.2 - 14.0 - 13.9 - 13.2	7.0 - 17.9 - 29.3 - 42.1 - 55.0 - 68.2 - 82.2 - 96.1 - 109.3 (7.0-7.0)									
200107010206	ダ	左	1000	曇	不良	12:40	4歳以上500万下		2001-3-4	1	中京	2	4歳以上500万下	(別定)	3	130	1	3	100	1	4	300	5	2.0	380	8.0	2-2	830	4	3-4	900.0	3.0	3-4	470	3.0	2-3	710	6.0	2-4	2,740	30.0					12.3 - 10.8 - 11.9 - 12.2 - 12.2	12.3 - 23.1 - 35.0 - 47.2 - 59.4 (12.3-12.3)									
200107010207	ダ	左	2300	曇	不良	13:15	4歳以上500万下		2001-3-4	1	中京	2	4歳以上500万下	(混)(別定)	15	580	2	15	190	3	10	120	1	16.0	280	5.0	5-8	590	3	10-15	750.0	2.0	10-15	330	2.0	15-16	1,030	10.0	10-16	880	9.0					7.2 - 11.2 - 11.8 - 12.6 - 12.8 - 13.6 - 14.1 - 13.1 - 13.0 - 13.0 - 12.7 - 12.6	7.2 - 18.4 - 30.2 - 42.8 - 55.6 - 69.2 - 83.3 - 96.4 - 109.4 - 122.4 - 135.1 - 147.7 (7.2-7.2)									
200107010208	ダ	左	1700	曇	不良	13:45	4歳以上500万下		2001-3-4	1	中京	2	4歳以上500万下	(別定)	15	1060	5	15	340	5	12	330	4	16.0	230	3.0	6-8	1260	4	12-15	3520.0	15.0	12-15	980	10.0	15-16	760	6.0	12-16	790	7.0					7.1 - 10.7 - 11.4 - 12.9 - 12.9 - 12.3 - 13.0 - 13.0 - 12.7	7.1 - 17.8 - 29.2 - 42.1 - 55.0 - 67.3 - 80.3 - 93.3 - 106.0 (7.1-7.1)									
200107010209	芝	左	1800	晴	稍重	14:20	伊勢特別 		2001-3-4	1	中京	2	4歳以上500万下	(混)(別定)	8	320	1	8	140	1	9	330	5	4.0	380	6.0	5-5	3190	17	8-9	2310.0	7.0	8-9	910	7.0	4-8	1,310	15.0	4-9	3,020	40.0					12.4 - 11.0 - 12.0 - 12.1 - 12.0 - 12.4 - 12.7 - 12.6 - 12.4	12.4 - 23.4 - 35.4 - 47.5 - 59.5 - 71.9 - 84.6 - 97.2 - 109.6 (12.4-12.4)									
200107010210	芝	左	1200	晴	稍重	14:55	鈴鹿特別 		2001-3-4	1	中京	2	4歳以上900万下	牝(別定)	11	920	6	11	350	6	4	340	5	10.0	380	8.0	2-6	970	3	4-11	5650.0	28.0	4-11	2,110	31.0	10-11	1,620	22.0	4-10	2,260	32.0					11.7 - 10.5 - 11.3 - 11.9 - 12.3 - 12.2	11.7 - 22.2 - 33.5 - 45.4 - 57.7 - 69.9 (11.7-11.7)									
200107010211	芝	左	2000	晴	稍重	15:30	トヨタ賞中京記念	G3	2001-3-4	1	中京	2	4歳以上オープン	(混)(ハンデ)	5	680	3	5	220	3	9	610	11	4.0	160	1.0	3-5	2460	14	5-9	9840.0	43.0	5-9	2,430	40.0	4-5	690	3.0	4-9	1,760	21.0					12.7 - 10.8 - 11.3 - 12.3 - 12.2 - 12.0 - 12.1 - 12.0 - 12.2 - 12.1	12.7 - 23.5 - 34.8 - 47.1 - 59.3 - 71.3 - 83.4 - 95.4 - 107.6 - 119.7 (12.7-12.7)									
200107010212	ダ	左	1000	曇	不良	16:10	4歳以上500万下		2001-3-4	1	中京	2	4歳以上500万下	(混)(別定)	13	780	2	13	210	2	14	300	6	6.0	120	1.0	7-7	4250	16	13-14	4830.0	14.0	13-14	1,620	17.0	6-13	320	1.0	6-14	760	8.0					12.3 - 10.8 - 11.8 - 12.0 - 11.8	12.3 - 23.1 - 34.9 - 46.9 - 58.7 (12.3-12.3)									
200107010301	ダ	左	1000	晴	良	09:50	3歳未勝利		2001-3-10	1	中京	3	3歳未勝利	牝[指](馬齢)	4	350	2	4	130	3	10	110	1	12.0	880	10.0	4-7	290	2	4-10	290.0	1.0	4-10	160	1.0	4-12	3,180	28.0	10-12	1,640	16.0					12.4 - 11.0 - 11.9 - 12.8 - 13.4	12.4 - 23.4 - 35.3 - 48.1 - 61.5 (12.4-12.4)									
200107010302	ダ	左	1700	晴	良	10:15	3歳未勝利		2001-3-10	1	中京	3	3歳未勝利	(混)[指](馬齢)	6	450	3	6	120	3	9	100	1	10.0	100	2.0	6-7	510	3	6-9	560.0	3.0	6-9	200	2.0	6-10	210	3.0	9-10	160	1.0					7.5 - 11.0 - 12.0 - 13.7 - 13.5 - 13.3 - 13.1 - 13.1 - 13.3	7.5 - 18.5 - 30.5 - 44.2 - 57.7 - 71.0 - 84.1 - 97.2 - 110.5 (7.5-7.5)									
200107010303	芝	左	1200	晴	良	10:45	3歳未出走		2001-3-10	1	中京	3	3歳未出走	(混)[指](馬齢)	12	240	1	12	110	1	3	160	3	5.0	120	2.0	2-7	750	2	3-12	760.0	2.0	3-12	280	2.0	5-12	160	1.0	3-5	290	3.0					12.5 - 10.8 - 11.4 - 12.2 - 12.3 - 12.1	12.5 - 23.3 - 34.7 - 46.9 - 59.2 - 71.3 (12.5-12.5)									
200107010304	芝	左	1700	曇	良	11:15	3歳未勝利		2001-3-10	1	中京	3	3歳未勝利	[指](馬齢)	7	540	3	7	200	4	6	190	2	9.0	360	6.0	4-5	1260	8	6-7	1220.0	5.0	6-7	550	6.0	7-9	1,690	18.0	6-9	1,240	13.0					7.2 - 11.3 - 12.0 - 11.7 - 11.7 - 12.4 - 12.9 - 12.3 - 12.2	7.2 - 18.5 - 30.5 - 42.2 - 53.9 - 66.3 - 79.2 - 91.5 - 103.7 (7.2-7.2)									
200107010305	ダ	左	1000	曇	良	11:45	4歳以上500万下		2001-3-10	1	中京	3	4歳以上500万下	[指](別定)	1	710	3	1	240	3	10	140	1	11.0	700	9.0	1-7	1030	5	1-10	1040.0	2.0	1-10	460	2.0	1-11	2,440	26.0	10-11	1,450	18.0					12.5 - 11.0 - 12.0 - 12.3 - 12.5	12.5 - 23.5 - 35.5 - 47.8 - 60.3 (12.5-12.5)									
200107010306	ダ	左	1700	曇	良	12:45	4歳以上500万下		2001-3-10	1	中京	3	4歳以上500万下	(混)[指](別定)	8	11110	14	8	2,010	14	3	310	3	1.0	1,030	12.0	3-5	4260	16	3-8	32940.0	68.0	3-8	6,600	65.0	1-8	18,490	89.0	1-3	4,670	52.0					7.0 - 10.9 - 11.3 - 12.7 - 12.8 - 13.7 - 13.9 - 13.8 - 13.8	7.0 - 17.9 - 29.2 - 41.9 - 54.7 - 68.4 - 82.3 - 96.1 - 109.9 (7.0-7.0)									
200107010307	ダ	左	1000	曇	良	13:15	4歳以上500万下		2001-3-10	1	中京	3	4歳以上500万下	牝[指](別定)	1	1440	5	1	350	6	5	200	3	12.0	930	9.0	1-4	2490	13	1-5	2390.0	9.0	1-5	780	8.0	1-12	3,610	34.0	5-12	2,220	27.0					12.4 - 10.7 - 11.5 - 12.5 - 13.4	12.4 - 23.1 - 34.6 - 47.1 - 60.5 (12.4-12.4)									
200107010308	ダ	左	1700	曇	良	13:50	4歳以上500万下		2001-3-10	1	中京	3	4歳以上500万下	[指](別定)	3	570	4	3	190	4	9	150	2	1.0	150	1.0	3-6	1370	6	3-9	1240.0	5.0	3-9	520	5.0	1-3	480	4.0	1-9	330	1.0					7.2 - 11.3 - 12.3 - 13.6 - 13.4 - 12.7 - 12.8 - 12.6 - 12.8	7.2 - 18.5 - 30.8 - 44.4 - 57.8 - 70.5 - 83.3 - 95.9 - 108.7 (7.2-7.2)									
200107010309	芝	左	1200	曇	良	14:25	はなのき賞 		2001-3-10	1	中京	3	3歳500万下	(混)(特指)(馬齢)	9	19400	15	9	3,110	14	6	400	6	15.0	370	5.0	3-5	4950	19	6-9	60080.0	72.0	6-9	12,440	73.0	9-15	11,070	69.0	6-15	2,970	28.0					12.0 - 10.8 - 11.4 - 11.9 - 12.0 - 11.9	12.0 - 22.8 - 34.2 - 46.1 - 58.1 - 70.0 (12.0-12.0)									
200107010310	芝	左	2000	曇	良	14:55	寒狭川特別 		2001-3-10	1	中京	3	4歳以上500万下	(混)[指](別定)	8	620	3	8	220	3	11	150	1	7.0	680	10.0	4-6	790	3	8-11	1030.0	2.0	8-11	440	2.0	7-8	1,440	16.0	7-11	1,310	13.0					12.5 - 10.7 - 11.3 - 12.2 - 12.4 - 12.7 - 13.1 - 12.3 - 12.1 - 12.3	12.5 - 23.2 - 34.5 - 46.7 - 59.1 - 71.8 - 84.9 - 97.2 - 109.3 - 121.6 (12.5-12.5)									
200107010311	ダ	左	1700	曇	良	15:30	瀬戸特別 		2001-3-10	1	中京	3	4歳以上900万下	[指](別定)	16	450	2	16	210	2	5	1,040	10	15.0	650	9.0	3-8	1670	9	5-16	8040.0	30.0	5-16	2,540	30.0	15-16	1,760	19.0	5-15	7,170	68.0					7.2 - 10.6 - 11.2 - 13.4 - 13.6 - 12.8 - 12.8 - 13.0 - 12.7	7.2 - 17.8 - 29.0 - 42.4 - 56.0 - 68.8 - 81.6 - 94.6 - 107.3 (7.2-7.2)									
200107010312	ダ	左	1000	曇	良	16:10	4歳以上500万下		2001-3-10	1	中京	3	4歳以上500万下	(混)[指](別定)	10	680	4	10	210	2	11	660	8	5.0	230	5.0	7-7	6290	21	10-11	7650.0	23.0	10-11	2,170	20.0	5-10	810	10.0	5-11	2,810	27.0					12.4 - 10.9 - 12.1 - 12.3 - 12.2	12.4 - 23.3 - 35.4 - 47.7 - 59.9 (12.4-12.4)									
200107010401	ダ	左	1700	晴	良	09:50	3歳未勝利		2001-3-11	1	中京	4	3歳未勝利	(馬齢)	1	1710	3	1	430	4	6	710	7	4.0	1,520	9.0	1-6	15240	19	1-6	12610.0	23.0	1-6	2,580	25.0	1-4	3,750	29.0	4-6	5,580	34.0					7.5 - 11.0 - 11.9 - 13.5 - 13.4 - 13.6 - 14.2 - 14.1 - 13.1	7.5 - 18.5 - 30.4 - 43.9 - 57.3 - 70.9 - 85.1 - 99.2 - 112.3 (7.5-7.5)									
200107010402	ダ	左	1000	晴	良	10:15	3歳未勝利		2001-3-11	1	中京	4	3歳未勝利	(馬齢)	7	1040	4	7	190	5	8	140	2	3.0	190	4.0	6-7	1030	4	7-8	1210.0	5.0	7-8	450	4.0	3-7	490	6.0	3-8	280	2.0					12.9 - 11.3 - 12.7 - 12.7 - 12.5	12.9 - 24.2 - 36.9 - 49.6 - 62.1 (12.9-12.9)									
200107010403	ダ	左	1700	晴	良	10:40	3歳未勝利		2001-3-11	1	中京	4	3歳未勝利	(馬齢)	6	400	2	6	110	2	2	100	1	9.0	300	6.0	2-5	200	1	2-6	220.0	1.0	2-6	140	1.0	6-9	720	10.0	2-9	460	5.0					7.3 - 11.0 - 11.5 - 13.6 - 13.7 - 13.3 - 13.4 - 13.2 - 12.8	7.3 - 18.3 - 29.8 - 43.4 - 57.1 - 70.4 - 83.8 - 97.0 - 109.8 (7.3-7.3)									
200107010404	芝	左	1200	晴	良	11:10	3歳未勝利		2001-3-11	1	中京	4	3歳未勝利	(混)(馬齢)	2	3020	7	2	370	7	13	160	2	1.0	120	1.0	1-7	370	1	2-13	4950.0	17.0	2-13	1,530	17.0	1-2	890	10.0	1-13	260	1.0					12.2 - 10.8 - 11.4 - 12.1 - 12.0 - 11.8	12.2 - 23.0 - 34.4 - 46.5 - 58.5 - 70.3 (12.2-12.2)									
200107010405	ダ	左	1600	晴	良	11:40	4歳以上500万下		2001-3-11	1	中京	4	4歳以上500万下	牝(別定)	6	490	2	6	120	2	4	160	3	9.0	100	1.0	4-6	1630	6	4-6	1590.0	6.0	4-6	530	7.0	6-9	190	1.0	4-9	280	2.0					12.7 - 11.3 - 12.6 - 12.6 - 12.6 - 13.4 - 13.4 - 13.5	12.7 - 24.0 - 36.6 - 49.2 - 61.8 - 75.2 - 88.6 - 102.1 (12.7-12.7)									
200107010406	ダ	左	1000	晴	良	12:40	4歳以上500万下		2001-3-11	1	中京	4	4歳以上500万下	(父)(別定)	1	180	1	1	120	1	7	160	3	8.0	250	6.0	1-6	760	3	1-7	830.0	2.0	1-7	350	2.0	1-8	600	8.0	7-8	1,000	12.0					12.3 - 10.6 - 12.2 - 12.6 - 12.8	12.3 - 22.9 - 35.1 - 47.7 - 60.5 (12.3-12.3)									
200107010407	ダ	左	1700	晴	良	13:10	4歳以上500万下		2001-3-11	1	中京	4	4歳以上500万下	(別定)	13	650	4	13	270	5	9	390	6	11.0	510	7.0	5-7	4980	14	9-13	4500.0	15.0	9-13	1,560	16.0	11-13	1,690	20.0	9-11	3,520	36.0					7.3 - 10.6 - 11.5 - 12.9 - 13.4 - 13.5 - 13.7 - 13.3 - 13.0	7.3 - 17.9 - 29.4 - 42.3 - 55.7 - 69.2 - 82.9 - 96.2 - 109.2 (7.3-7.3)									
200107010408	ダ	左	1700	晴	良	13:45	4歳以上500万下		2001-3-11	1	中京	4	4歳以上500万下	(混)(別定)	13	330	1	13	140	1	11	210	5	3.0	190	3.0	7-8	770	3	11-13	1200.0	2.0	11-13	430	1.0	3-13	440	2.0	3-11	710	8.0					7.3 - 11.0 - 11.9 - 12.7 - 12.9 - 13.0 - 13.2 - 13.3 - 13.2	7.3 - 18.3 - 30.2 - 42.9 - 55.8 - 68.8 - 82.0 - 95.3 - 108.5 (7.3-7.3)									
200107010409	芝	左	1200	晴	良	14:20	庄内川特別 		2001-3-11	1	中京	4	4歳以上500万下	(混)(別定)	7	600	3	7	200	2	13	250	4	1.0	380	6.0	4-7	1360	5	7-13	1930.0	5.0	7-13	690	4.0	1-7	1,270	13.0	1-13	1,810	24.0					12.0 - 10.7 - 11.3 - 11.9 - 11.8 - 12.5	12.0 - 22.7 - 34.0 - 45.9 - 57.7 - 70.2 (12.0-12.0)									
200107010410	芝	左	2000	晴	良	14:55	野麦峠特別 		2001-3-11	1	中京	4	4歳以上900万下	(混)(別定)	4	3450	8	4	1,180	9	2	350	5	5.0	240	2.0	2-4	7530	21	2-4	7510.0	25.0	2-4	1,900	23.0	4-5	1,980	25.0	2-5	670	6.0					12.8 - 10.8 - 11.8 - 12.7 - 12.5 - 11.9 - 12.2 - 12.2 - 12.3 - 11.8	12.8 - 23.6 - 35.4 - 48.1 - 60.6 - 72.5 - 84.7 - 96.9 - 109.2 - 121.0 (12.8-12.8)									
200107010411	ダ	左	2300	晴	良	15:30	遠州灘ステークス 		2001-3-11	1	中京	4	4歳以上1600万下	(混)(ハンデ)	9	1760	8	9	450	6	7	270	3	10.0	650	9.0	6-7	1210	6	7-9	7070.0	24.0	7-9	2,040	25.0	9-10	3,130	39.0	7-10	2,290	32.0					7.5 - 11.7 - 12.7 - 13.5 - 12.2 - 13.0 - 13.4 - 12.8 - 12.5 - 12.9 - 13.1 - 13.5	7.5 - 19.2 - 31.9 - 45.4 - 57.6 - 70.6 - 84.0 - 96.8 - 109.3 - 122.2 - 135.3 - 148.8 (7.5-7.5)									
200107010412	芝	左	1700	晴	良	16:10	4歳以上500万下		2001-3-11	1	中京	4	4歳以上500万下	(混)(別定)	9	1700	9	9	580	8	4	180	2	2.0	400	6.0	3-6	1710	8	4-9	4850.0	20.0	4-9	1,700	20.0	2-9	4,300	56.0	2-4	1,260	12.0					7.1 - 11.0 - 12.0 - 12.1 - 11.9 - 11.9 - 12.4 - 12.8 - 12.0	7.1 - 18.1 - 30.1 - 42.2 - 54.1 - 66.0 - 78.4 - 91.2 - 103.2 (7.1-7.1)									
200107010501	ダ	左	1700	曇	良	09:50	3歳未勝利		2001-3-17	1	中京	5	3歳未勝利	[指](馬齢)	3	340	1	3	140	1	9	280	6	4.0	200	4.0	3-8	900	2	3-9	1280.0	4.0	3-9	550	7.0	3-4	290	2.0	4-9	920	16.0					7.6 - 11.1 - 12.4 - 14.3 - 13.9 - 13.2 - 13.1 - 13.0 - 12.4	7.6 - 18.7 - 31.1 - 45.4 - 59.3 - 72.5 - 85.6 - 98.6 - 111.0 (7.6-7.6)									
200107010502	ダ	左	1700	小雨	良	10:15	3歳未出走		2001-3-17	1	中京	5	3歳未出走	[指](馬齢)	11	4780	6	11	690	11	6	100	1	7.0	120	2.0	5-7	2150	8	6-11	7190.0	17.0	6-11	2,270	23.0	7-11	4,460	41.0	6-7	170	1.0					7.5 - 10.8 - 11.9 - 13.3 - 13.6 - 13.6 - 13.8 - 13.6 - 12.7	7.5 - 18.3 - 30.2 - 43.5 - 57.1 - 70.7 - 84.5 - 98.1 - 110.8 (7.5-7.5)									
200107010503	ダ	左	1000	小雨	良	10:45	3歳未勝利		2001-3-17	1	中京	5	3歳未勝利	牝[指](馬齢)	1	350	2	1	140	2	10	170	3	9.0	430	5.0	1-6	800	3	1-10	840.0	3.0	1-10	330	3.0	1-9	1,010	10.0	9-10	1,090	11.0					12.6 - 11.0 - 12.0 - 12.3 - 12.5	12.6 - 23.6 - 35.6 - 47.9 - 60.4 (12.6-12.6)									
200107010504	芝	左	1200	小雨	良	11:15	3歳未勝利		2001-3-17	1	中京	5	3歳未勝利	[指](馬齢)	4	140	1	4	100	1	2	170	2	8.0	350	6.0	1-2	450	1	2-4	600.0	2.0	2-4	260	1.0	4-8	550	4.0	2-8	1,490	16.0					12.3 - 10.7 - 11.4 - 11.7 - 11.9 - 12.0	12.3 - 23.0 - 34.4 - 46.1 - 58.0 - 70.0 (12.3-12.3)									
200107010505	ダ	左	1600	小雨	良	11:45	4歳以上500万下		2001-3-17	1	中京	5	4歳以上500万下	[指](別定)	3	2590	7	3	460	7	6	130	1	12.0	390	5.0	3-5	1540	6	3-6	2260.0	7.0	3-6	940	9.0	3-12	1,830	22.0	6-12	730	6.0					12.5 - 11.4 - 13.0 - 12.7 - 12.5 - 13.3 - 13.1 - 12.9	12.5 - 23.9 - 36.9 - 49.6 - 62.1 - 75.4 - 88.5 - 101.4 (12.5-12.5)									
200107010506	ダ	左	1700	小雨	良	12:45	4歳以上500万下		2001-3-17	1	中京	5	4歳以上500万下	(父)[指](別定)	10	210	1	10	110	1	13	180	3	3.0	300	6.0	5-7	320	1	10-13	560.0	2.0	10-13	250	1.0	3-10	670	6.0	3-13	1,240	14.0					7.2 - 10.9 - 11.5 - 13.3 - 13.2 - 12.6 - 13.1 - 13.1 - 12.8	7.2 - 18.1 - 29.6 - 42.9 - 56.1 - 68.7 - 81.8 - 94.9 - 107.7 (7.2-7.2)									
