	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200106010111	芝	右	2000	晴	良	15:20	日刊スポ賞中山金杯	G3	2001-1-5	1	中山	1	4歳以上オープン	(混)[指](ハンデ)	11	2270	8	11	570	8	13	880	12	15.0	870	11.0	6-7	3170	16	11-13	31730.0	69.0	11-13	6,450	69.0	11-15	4,170	49.0	13-15	12,490	91.0					12.6 - 10.9 - 12.2 - 12.3 - 12.2 - 11.7 - 12.0 - 12.4 - 12.4 - 12.5	12.6 - 23.5 - 35.7 - 48.0 - 60.2 - 71.9 - 83.9 - 96.3 - 108.7 - 121.2 (12.6-12.6)									
200106010112	ダ	右	1200	晴	良	16:00	4歳以上900万下		2001-1-5	1	中山	1	4歳以上900万下	牝[指](別定)	14	190	1	14	110	1	16	220	5	6.0	160	2.0	7-8	690	3	14-16	770.0	2.0	14-16	370	2.0	6-14	240	1.0	6-16	630	6.0					12.1 - 11.1 - 11.5 - 12.2 - 12.3 - 12.3	12.1 - 23.2 - 34.7 - 46.9 - 59.2 - 71.5 (12.1-12.1)									
200106010201	ダ	右	1200	晴	良	10:00	3歳未勝利		2001-1-6	1	中山	2	3歳未勝利	(市)(抽)[指](馬齢)	10	2530	6	10	660	8	4	280	3	2.0	360	5.0	3-6	9590	19	4-10	10600.0	31.0	4-10	2,520	32.0	2-10	2,550	33.0	2-4	1,190	14.0					12.2 - 10.9 - 11.6 - 12.4 - 12.9 - 13.5	12.2 - 23.1 - 34.7 - 47.1 - 60.0 - 73.5 (12.2-12.2)									
200106010202	ダ	右	1800	晴	良	10:25	3歳未勝利		2001-1-6	1	中山	2	3歳未勝利	(混)[指](馬齢)	10	26510	15	10	5,010	15	15	500	8	6.0	150	1.0	5-8	5270	20	10-15	174400.0	98.0	10-15	29,660	100.0	6-10	8,720	57.0	6-15	1,490	17.0					12.6 - 11.9 - 12.9 - 13.3 - 12.7 - 12.6 - 12.9 - 13.9 - 14.5	12.6 - 24.5 - 37.4 - 50.7 - 63.4 - 76.0 - 88.9 - 102.8 - 117.3 (12.6-12.6)									
200106010203	ダ	右	1000	晴	良	10:50	3歳新馬		2001-1-6	1	中山	2	3歳新馬	[指](馬齢)	2	180	1	2	120	1	10	390	6	6.0	430	7.0	2-6	2170	8	2-10	2310.0	7.0	2-10	850	6.0	2-6	840	5.0	6-10	2,700	27.0					12.5 - 11.4 - 12.0 - 12.6 - 13.3	12.5 - 23.9 - 35.9 - 48.5 - 61.8 (12.5-12.5)									
200106010204	ダ	右	1800	晴	良	11:15	3歳新馬		2001-1-6	1	中山	2	3歳新馬	(父)[指](馬齢)	9	4400	8	9	640	8	14	130	1	10.0	170	2.0	6-8	600	1	9-14	5530.0	19.0	9-14	1,700	18.0	9-10	1,810	21.0	10-14	330	1.0					13.0 - 12.2 - 13.0 - 13.5 - 12.7 - 12.7 - 13.2 - 13.9 - 14.3	13.0 - 25.2 - 38.2 - 51.7 - 64.4 - 77.1 - 90.3 - 104.2 - 118.5 (13.0-13.0)									
200106010205	ダ	右	1200	晴	良	11:40	3歳新馬		2001-1-6	1	中山	2	3歳新馬	(混)[指](馬齢)	10	260	1	10	140	1	16	180	3	14.0	560	7.0	5-8	490	2	10-16	1020.0	3.0	10-16	420	3.0	10-14	1,480	14.0	14-16	2,140	23.0					12.5 - 10.8 - 11.5 - 12.4 - 12.6 - 13.1	12.5 - 23.3 - 34.8 - 47.2 - 59.8 - 72.9 (12.5-12.5)									
200106010206	ダ	右	1200	晴	良	12:40	4歳以上500万下		2001-1-6	1	中山	2	4歳以上500万下	牝[指](別定)	11	2630	6	11	590	6	14	220	2	6.0	1,060	9.0	6-7	2610	11	11-14	5130.0	15.0	11-14	1,360	14.0	6-11	7,940	60.0	6-14	3,770	39.0					12.1 - 10.6 - 11.1 - 12.3 - 13.2 - 13.5	12.1 - 22.7 - 33.8 - 46.1 - 59.3 - 72.8 (12.1-12.1)									
200106010207	ダ	右	2400	晴	良	13:10	4歳以上500万下		2001-1-6	1	中山	2	4歳以上500万下	(混)[指](別定)	14	750	4	14	250	4	10	200	3	16.0	450	7.0	5-7	1430	6	10-14	1710.0	6.0	10-14	750	7.0	14-16	1,700	19.0	10-16	1,450	18.0					12.7 - 11.0 - 12.6 - 13.5 - 14.1 - 14.5 - 14.3 - 13.2 - 12.2 - 12.7 - 13.0 - 13.3	12.7 - 23.7 - 36.3 - 49.8 - 63.9 - 78.4 - 92.7 - 105.9 - 118.1 - 130.8 - 143.8 - 157.1 (12.7-12.7)									
200106010208	障		3200	晴	良  ダート	13:40	中山新春ジャンプS 		2001-1-6	1	中山	2	障害4歳以上オープン	(混)(別定)	3	230	1	3	130	1	5	220	3	10.0	1,010	12.0	3-4	450	2	3-5	780.0	2.0	3-5	400	2.0	3-10	2,020	25.0	5-10	3,790	43.0															
200106010209	ダ	右	2400	晴	良	14:15	成田特別 		2001-1-6	1	中山	2	4歳以上900万下	(混)[指](別定)	3	230	1	3	120	1	13	190	2	5.0	230	5.0	2-7	640	2	3-13	720.0	1.0	3-13	350	1.0	3-5	620	4.0	5-13	1,220	14.0					12.9 - 11.7 - 12.8 - 13.1 - 13.7 - 13.9 - 13.9 - 12.6 - 11.9 - 12.5 - 12.9 - 13.6	12.9 - 24.6 - 37.4 - 50.5 - 64.2 - 78.1 - 92.0 - 104.6 - 116.5 - 129.0 - 141.9 - 155.5 (12.9-12.9)									
200106010210	芝	右	1600	晴	良	14:50	ジュニアカップ 		2001-1-6	1	中山	2	3歳オープン	(混)(特指)(別定)	10	6310	11	10	970	11	1	130	1	7.0	270	5.0	1-7	1320	6	1-10	7090.0	22.0	1-10	2,200	26.0	7-10	4,880	53.0	1-7	550	5.0					11.9 - 11.5 - 11.3 - 11.7 - 11.9 - 12.0 - 12.6 - 13.1	11.9 - 23.4 - 34.7 - 46.4 - 58.3 - 70.3 - 82.9 - 96.0 (11.9-11.9)									
200106010211	芝	右	1200	晴	良	15:30	サンライズステークス 		2001-1-6	1	中山	2	4歳以上1600万下	(混)[指](別定)	14	3010	7	14	720	8	13	720	9	9.0	230	3.0	7-7	17680	31	13-14	18930.0	51.0	13-14	3,730	46.0	9-14	2,240	25.0	9-13	1,650	16.0					11.8 - 10.8 - 11.2 - 11.7 - 12.1 - 12.0	11.8 - 22.6 - 33.8 - 45.5 - 57.6 - 69.6 (11.8-11.8)									
200106010212	ダ	右	1800	晴	良	16:10	4歳以上900万下		2001-1-6	1	中山	2	4歳以上900万下	[指](別定)	4	2160	8	4	410	6	7	160	1	14.0	320	5.0	2-4	410	1	4-7	2940.0	9.0	4-7	1,300	15.0	4-14	2,040	25.0	7-14	700	5.0					12.7 - 11.9 - 13.1 - 12.9 - 12.4 - 12.3 - 13.0 - 13.1 - 12.9	12.7 - 24.6 - 37.7 - 50.6 - 63.0 - 75.3 - 88.3 - 101.4 - 114.3 (12.7-12.7)									
200106010301	ダ	右	1800	晴	良	10:00	3歳未勝利		2001-1-7	1	中山	3	3歳未勝利	牝[指](馬齢)	2	460	3	2	200	5	4	190	3	9.0	150	1.0	1-2	1460	9	2-4	1760.0	7.0	2-4	670	7.0	2-9	490	3.0	4-9	510	4.0					12.9 - 12.2 - 13.2 - 13.6 - 12.9 - 12.8 - 12.8 - 12.9 - 13.4	12.9 - 25.1 - 38.3 - 51.9 - 64.8 - 77.6 - 90.4 - 103.3 - 116.7 (12.9-12.9)									
200106010302	ダ	右	1200	晴	良	10:25	3歳未勝利		2001-1-7	1	中山	3	3歳未勝利	(混)[指](馬齢)	13	160	1	13	100	1	7	120	2	15.0	160	3.0	4-7	260	1	7-13	310.0	1.0	7-13	150	1.0	13-15	240	2.0	7-15	370	3.0					12.4 - 11.0 - 11.9 - 12.3 - 12.5 - 12.9	12.4 - 23.4 - 35.3 - 47.6 - 60.1 - 73.0 (12.4-12.4)									
200106010303	ダ	右	1800	曇	良	10:50	3歳新馬		2001-1-7	1	中山	3	3歳新馬	(混)[指](馬齢)	1	330	2	1	160	3	3	110	1	8.0	230	5.0	1-3	540	2	1-3	530.0	1.0	1-3	240	2.0	1-8	740	10.0	3-8	440	5.0					12.9 - 12.0 - 12.5 - 13.1 - 13.2 - 12.6 - 12.6 - 13.1 - 13.1	12.9 - 24.9 - 37.4 - 50.5 - 63.7 - 76.3 - 88.9 - 102.0 - 115.1 (12.9-12.9)									
200106010304	ダ	右	1200	曇	良	11:15	3歳新馬		2001-1-7	1	中山	3	3歳新馬	[指](馬齢)	7	320	2	7	130	2	2	250	5	10.0	130	1.0	1-4	1220	5	2-7	1610.0	5.0	2-7	500	5.0	7-10	220	1.0	2-10	470	4.0					12.3 - 10.7 - 11.3 - 12.1 - 13.1 - 13.9	12.3 - 23.0 - 34.3 - 46.4 - 59.5 - 73.4 (12.3-12.3)									
200106010305	障		2700	曇	良  ダート	11:45	障害4歳以上未勝利		2001-1-7	1	中山	3	障害4歳以上未勝利	(混)(馬齢)	12	140	1	12	100	1	1	120	2	7.0	180	4.0	1-7	290	1	1-12	300.0	1.0	1-12	170	1.0	7-12	300	2.0	1-7	350	4.0															
200106010306	ダ	右	1800	曇	良	12:45	4歳以上500万下		2001-1-7	1	中山	3	4歳以上500万下	(混)[指](別定)	8	2250	11	8	760	10	2	330	3	3.0	380	4.0	1-4	2310	12	2-8	10510.0	40.0	2-8	3,070	41.0	3-8	3,370	45.0	2-3	1,870	22.0					12.7 - 11.6 - 12.7 - 12.8 - 12.3 - 12.7 - 12.7 - 12.9 - 13.3	12.7 - 24.3 - 37.0 - 49.8 - 62.1 - 74.8 - 87.5 - 100.4 - 113.7 (12.7-12.7)									
200106010307	ダ	右	1200	曇	良	13:15	4歳以上500万下		2001-1-7	1	中山	3	4歳以上500万下	[指](別定)	7	340	2	7	180	2	6	370	5	8.0	920	11.0	3-4	1400	6	6-7	2280.0	7.0	6-7	1,000	8.0	7-8	2,400	29.0	6-8	5,650	56.0					12.2 - 10.7 - 11.3 - 12.2 - 12.7 - 12.9	12.2 - 22.9 - 34.2 - 46.4 - 59.1 - 72.0 (12.2-12.2)									
200106010308	ダ	右	1800	曇	良	13:45	4歳以上900万下		2001-1-7	1	中山	3	4歳以上900万下	(父)[指](別定)	10	210	1	10	130	1	7	560	9	3.0	630	11.0	4-5	960	4	7-10	2800.0	9.0	7-10	1,170	13.0	3-10	1,430	15.0	3-7	3,720	42.0					13.1 - 12.1 - 13.1 - 12.8 - 12.4 - 12.2 - 12.2 - 12.9 - 12.9	13.1 - 25.2 - 38.3 - 51.1 - 63.5 - 75.7 - 87.9 - 100.8 - 113.7 (13.1-13.1)									
200106010309	芝	右	1200	曇	良	14:15	寒竹賞 		2001-1-7	1	中山	3	3歳500万下	(混)(特指)(馬齢)	13	2580	7	13	640	7	4	340	4	6.0	2,170	14.0	2-7	4420	15	4-13	9170.0	27.0	4-13	2,440	26.0	6-13	16,340	93.0	4-6	7,150	66.0					11.7 - 10.8 - 11.4 - 11.7 - 12.2 - 12.3	11.7 - 22.5 - 33.9 - 45.6 - 57.8 - 70.1 (11.7-11.7)									
200106010310	芝	右	2500	曇	良	14:50	迎春ステークス 		2001-1-7	1	中山	3	4歳以上1600万下	(混)[指](別定)	11	1450	6	11	360	6	7	140	1	6.0	1,130	10.0	6-8	660	2	7-11	2140.0	9.0	7-11	930	9.0	6-11	8,390	55.0	6-7	2,960	32.0					6.8 - 11.6 - 12.2 - 12.5 - 12.6 - 13.1 - 12.6 - 12.2 - 12.4 - 12.4 - 11.9 - 12.4 - 12.7	6.8 - 18.4 - 30.6 - 43.1 - 55.7 - 68.8 - 81.4 - 93.6 - 106.0 - 118.4 - 130.3 - 142.7 - 155.4 (6.8-6.8)									
200106010311	ダ	右	1200	曇	良	15:30	ガーネットステークス	G3	2001-1-7	1	中山	3	4歳以上オープン	(混)(指)(別定)	12	1400	6	12	310	6	2	140	2	8.0	220	3.0	2-8	280	1	2-12	1670.0	8.0	2-12	750	9.0	8-12	1,200	14.0	2-8	480	3.0					12.2 - 10.5 - 11.1 - 11.6 - 11.8 - 12.3	12.2 - 22.7 - 33.8 - 45.4 - 57.2 - 69.5 (12.2-12.2)									
200106010312	ダ	右	1200	曇	良	16:10	4歳以上900万下		2001-1-7	1	中山	3	4歳以上900万下	(混)[指](別定)	4	1770	9	4	570	9	13	310	5	9.0	330	6.0	2-7	3350	15	4-13	7640.0	37.0	4-13	2,220	31.0	4-9	2,540	37.0	9-13	2,030	25.0					12.1 - 10.6 - 11.2 - 12.0 - 12.4 - 13.1	12.1 - 22.7 - 33.9 - 45.9 - 58.3 - 71.4 (12.1-12.1)									
200106010401	ダ	右	1200	雪	不良	10:00	3歳未勝利		2001-1-8	1	中山	4	3歳未勝利	(父)[指](馬齢)	14	160	1	14	110	1	15	300	5	11.0	180	3.0	7-8	630	3	14-15	1370.0	5.0	14-15	620	5.0	11-14	250	2.0	11-15	1,190	14.0					12.5 - 10.6 - 11.1 - 12.4 - 12.9 - 13.1	12.5 - 23.1 - 34.2 - 46.6 - 59.5 - 72.6 (12.5-12.5)									
200106010402	ダ	右	1000	雪	不良	10:30	3歳未勝利		2001-1-8	1	中山	4	3歳未勝利	[指](馬齢)	13	2850	10	13	740	11	3	380	4	1.0	500	6.0	3-8	1030	5	3-13	8060.0	31.0	3-13	2,720	36.0	1-13	4,220	50.0	1-3	1,850	25.0					12.3 - 10.6 - 11.5 - 12.6 - 13.9	12.3 - 22.9 - 34.4 - 47.0 - 60.9 (12.3-12.3)									
200106010403	ダ	右	1800	小雨	不良	11:00	3歳未勝利		2001-1-8	1	中山	4	3歳未勝利	(混)[指](馬齢)	12	270	1	12	130	1	5	170	2	11.0	310	6.0	3-6	530	1	5-12	630.0	1.0	5-12	270	1.0	11-12	850	9.0	5-11	1,220	14.0					12.8 - 11.9 - 12.8 - 12.8 - 12.7 - 12.5 - 12.6 - 13.2 - 13.8	12.8 - 24.7 - 37.5 - 50.3 - 63.0 - 75.5 - 88.1 - 101.3 - 115.1 (12.8-12.8)									
200106010404	ダ	右	1800	曇	不良	11:25	3歳新馬		2001-1-8	1	中山	4	3歳新馬	牝[指](馬齢)	2	450	3	2	150	3	9	230	4	7.0	150	2.0	2-7	2310	12	2-9	2260.0	10.0	2-9	680	10.0	2-7	380	3.0	7-9	570	7.0					12.9 - 12.4 - 13.4 - 13.3 - 12.6 - 12.2 - 12.8 - 13.3 - 13.9	12.9 - 25.3 - 38.7 - 52.0 - 64.6 - 76.8 - 89.6 - 102.9 - 116.8 (12.9-12.9)									
200106010405	ダ	右	1200	曇	不良	11:50	3歳新馬		2001-1-8	1	中山	4	3歳新馬	[指](馬齢)	6	220	1	6	120	1	10	130	3	13.0	130	2.0	4-6	450	1	6-10	550.0	1.0	6-10	240	1.0	6-13	280	2.0	10-13	390	5.0					12.2 - 10.6 - 11.6 - 11.7 - 12.7 - 13.4	12.2 - 22.8 - 34.4 - 46.1 - 58.8 - 72.2 (12.2-12.2)									
200106010406	芝	右	1800	曇	不良	12:45	3歳新馬		2001-1-8	1	中山	4	3歳新馬	(混)[指](馬齢)	2	180	1	2	110	1	4	340	6	14.0	180	3.0	2-3	1500	6	2-4	1570.0	6.0	2-4	700	7.0	2-14	320	2.0	4-14	1,230	17.0					13.3 - 13.2 - 13.5 - 13.2 - 12.4 - 12.8 - 12.6 - 13.0 - 12.2	13.3 - 26.5 - 40.0 - 53.2 - 65.6 - 78.4 - 91.0 - 104.0 - 116.2 (13.3-13.3)									
200106010407	ダ	右	1800	曇	不良	13:15	4歳以上500万下		2001-1-8	1	中山	4	4歳以上500万下	牝[指](別定)	9	1210	6	9	300	4	8	1,200	10	4.0	240	3.0	4-5	8880	24	8-9	32760.0	60.0	8-9	6,350	56.0	4-9	1,020	11.0	4-8	3,990	40.0					12.5 - 12.0 - 13.0 - 12.4 - 12.0 - 12.0 - 13.0 - 13.3 - 13.7	12.5 - 24.5 - 37.5 - 49.9 - 61.9 - 73.9 - 86.9 - 100.2 - 113.9 (12.5-12.5)									
200106010408	ダ	右	1200	曇	不良	13:45	4歳以上500万下		2001-1-8	1	中山	4	4歳以上500万下	(混)[指](別定)	16	610	3	16	200	3	2	200	2	14.0	270	5.0	1-8	1040	3	2-16	1350.0	3.0	2-16	520	3.0	14-16	930	7.0	2-14	960	9.0					12.1 - 10.2 - 11.0 - 12.1 - 12.9 - 13.3	12.1 - 22.3 - 33.3 - 45.4 - 58.3 - 71.6 (12.1-12.1)									
200106010409	ダ	右	1800	曇	不良	14:15	呉竹賞 		2001-1-8	1	中山	4	3歳500万下	牝(特指)(馬齢)	8	530	3	8	150	2	4	190	4	3.0	140	1.0	4-7	1320	5	4-8	1440.0	6.0	4-8	520	6.0	3-8	330	1.0	3-4	440	3.0					12.4 - 12.1 - 12.9 - 12.9 - 12.9 - 12.8 - 12.6 - 13.2 - 13.7	12.4 - 24.5 - 37.4 - 50.3 - 63.2 - 76.0 - 88.6 - 101.8 - 115.5 (12.4-12.4)									
200106010410	芝	右	1200	曇	重	14:50	若水賞 		2001-1-8	1	中山	4	4歳以上900万下	(混)[指](別定)	1	390	1	1	160	1	6	490	8	8.0	250	4.0	1-3	2300	9	1-6	3210.0	10.0	1-6	1,320	12.0	1-8	630	2.0	6-8	1,880	22.0					11.8 - 10.8 - 11.3 - 11.9 - 12.3 - 13.0	11.8 - 22.6 - 33.9 - 45.8 - 58.1 - 71.1 (11.8-11.8)									
200106010411	ダ	右	1800	晴	不良	15:30	アレキサンドライトS 		2001-1-8	1	中山	4	4歳以上1600万下	(混)[指](別定)	12	270	1	12	130	1	9	410	8	2.0	220	3.0	7-8	1060	5	9-12	2410.0	10.0	9-12	1,060	12.0	2-12	460	2.0	2-9	1,860	28.0					12.5 - 11.2 - 12.8 - 12.5 - 12.0 - 11.9 - 12.3 - 12.8 - 12.9	12.5 - 23.7 - 36.5 - 49.0 - 61.0 - 72.9 - 85.2 - 98.0 - 110.9 (12.5-12.5)									
200106010501	ダ	右	1800	曇	稍重	10:00	3歳未勝利		2001-1-13	1	中山	5	3歳未勝利	(市)(抽)[指](馬齢)	7	800	4	7	210	2	2	220	3	10.0	660	7.0	2-5	1580	6	2-7	1780.0	6.0	2-7	520	5.0	7-10	1,670	18.0	2-10	1,980	20.0					12.7 - 12.2 - 12.7 - 13.4 - 13.0 - 12.4 - 12.8 - 13.2 - 13.5	12.7 - 24.9 - 37.6 - 51.0 - 64.0 - 76.4 - 89.2 - 102.4 - 115.9 (12.7-12.7)									
200106010502	ダ	右	1000	曇	稍重	10:25	3歳未勝利		2001-1-13	1	中山	5	3歳未勝利	[指](馬齢)	13	290	2	13	120	2	5	120	1	2.0	130	3.0	4-8	530	1	5-13	600.0	1.0	5-13	240	1.0	2-13	330	3.0	2-5	290	2.0					12.4 - 10.8 - 11.5 - 12.5 - 13.8	12.4 - 23.2 - 34.7 - 47.2 - 61.0 (12.4-12.4)									
200106010503	ダ	右	1200	曇	稍重	10:50	3歳未勝利		2001-1-13	1	中山	5	3歳未勝利	(混)[指](馬齢)	4	850	5	4	170	3	7	120	1	3.0	120	2.0	4-6	850	4	4-7	1230.0	4.0	4-7	460	5.0	3-4	430	3.0	3-7	280	1.0					12.4 - 10.8 - 11.3 - 12.1 - 12.4 - 13.0	12.4 - 23.2 - 34.5 - 46.6 - 59.0 - 72.0 (12.4-12.4)									
200106010504	ダ	右	1800	曇	稍重	11:15	3歳新馬		2001-1-13	1	中山	5	3歳新馬	[指](馬齢)	3	3870	9	3	750	9	12	160	2	8.0	1,200	10.0	3-8	4080	15	3-12	4960.0	19.0	3-12	1,490	19.0	3-8	10,930	49.0	8-12	2,680	30.0					12.5 - 11.7 - 12.4 - 12.9 - 12.5 - 12.9 - 13.4 - 13.8 - 13.8	12.5 - 24.2 - 36.6 - 49.5 - 62.0 - 74.9 - 88.3 - 102.1 - 115.9 (12.5-12.5)									
200106010505	ダ	右	1200	曇	稍重	11:45	3歳新馬		2001-1-13	1	中山	5	3歳新馬	(混)[指](馬齢)	16	380	1	16	190	3	3	200	4	15.0	740	9.0	2-8	950	4	3-16	1210.0	3.0	3-16	540	4.0	15-16	1,890	23.0	3-15	2,350	30.0					12.2 - 10.7 - 11.4 - 12.8 - 12.1 - 12.3	12.2 - 22.9 - 34.3 - 47.1 - 59.2 - 71.5 (12.2-12.2)									
200106010506	ダ	右	2400	曇	稍重	12:45	4歳以上500万下		2001-1-13	1	中山	5	4歳以上500万下	(混)[指](別定)	9	2080	9	9	440	8	10	480	9	4.0	300	2.0	7-8	410	1	9-10	8840.0	32.0	9-10	2,130	36.0	4-9	1,830	31.0	4-10	1,780	27.0					13.2 - 12.2 - 13.0 - 13.0 - 12.8 - 12.8 - 12.8 - 13.0 - 12.9 - 12.9 - 13.1 - 13.7	13.2 - 25.4 - 38.4 - 51.4 - 64.2 - 77.0 - 89.8 - 102.8 - 115.7 - 128.6 - 141.7 - 155.4 (13.2-13.2)									
200106010507	ダ	右	1800	曇	稍重	13:15	4歳以上500万下		2001-1-13	1	中山	5	4歳以上500万下	(父)[指](別定)	8	1640	7	8	350	7	1	140	1	10.0	150	2.0	1-4	1440	6	1-8	2120.0	9.0	1-8	820	10.0	8-10	1,030	11.0	1-10	300	1.0					12.7 - 11.8 - 12.2 - 13.2 - 13.0 - 12.2 - 12.4 - 12.8 - 13.2	12.7 - 24.5 - 36.7 - 49.9 - 62.9 - 75.1 - 87.5 - 100.3 - 113.5 (12.7-12.7)									
