rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		エンドオブジアース	牡8	56.0		井上幹太	1:33.2		8-8-6-4	39.6	9.6	5	482	-9		南弘樹		山崎和哉	35.0
2	8	10		アエノライアン	牡5	56.0		長谷部駿	1:33.2	クビ	2-2-2-1	40.4	13.0	6	415	-2		田中道夫		角井紀夫	9.8
3	4	4		ウィナーズヒロイン	牝4	54.0		吉村智洋	1:33.5	1.1/2	3-3-3-3	40.6	4.4	3	483	6		南弘樹		山口明彦	4.9
4	8	9		メイショウランラン	牝4	54.0		高畑皓一	1:33.9	2.1/2	1-1-1-2	41.3	2.8	1	445	-3		長倉功		上田正則	3.5
5	5	5		プローン	牝6	54.0		中田貴士	1:34.4	3.0	5-5-5-6	41.2	3.7	2	424	-4		野田忍		岡本敞司	2.8
6	7	8		エンジェルアイドル	牝5	54.0		小谷周平	1:34.9	3.0	4-4-4-5	41.7	7.4	4	455	0		稻田彰宏		組）オールザベスト組	
7	1	1		ネイチャーアモーレ	牝3	54.0		大山真吾	1:35.0	1/2	6-6-7-7	41.6	19.2	7	462	1		尾原強		山下壽	
8	3	3		ルバクオーリ	牡4	56.0		寺地誠一	1:35.1	1/2	9-8-9-9	41.1	54.0	8	460	-2		三宅直之		（株）ファーストビ	
9	2	2		マエストリート	牡4	56.0		大柿一真	1:35.4	1.1/2	10-10-10-9	41.1	157.9	10	457	-3		平松徳彦		和田博美	
10	6	6		アッコルド	牡6	56.0		川原正一	1:35.7	1.3/4	7-7-8-8	42.0	74.5	9	469	0		西村守幸		（株）ファーストビ	
