rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		サクラエール	牡8	56.0		倉兼育康	1:21.9		3-3-3-2	38.5	1.3	1	496	-3		別府真司		梶原哲朗	60.0
2	5	5		クインズハリジャン	牡8	56.0		永森大智	1:22.0	1/2	7-7-2-1	38.7	4.8	2	526	4		雑賀正光		庄司修二	21.0
3	6	7		トウカイジュリア	牝5	54.0		宮川実	1:22.8	4.0	10-10-9-6	38.7	12.9	3	482	-3		打越勇児		江原明	12.0
4	5	6		ミスタービン	セ7	56.0		郷間勇太	1:23.1	1.1/2	9-8-6-7	39.2	20.4	4	465	0		田中守		杉浦和也	9.0
5	8	11		サクラシュトローム	牡8	56.0		林謙佑	1:23.2	1/2	2-2-3-3	39.8	20.6	5	508	5		平和人		谷岡真喜	6.0
6	3	3		ストロベリーボス	牡7	56.0		山崎雅由	1:23.3	1/2	8-9-11-10	39.1	59.9	8	493	1		那俄性哲		鈴木剛史	
7	6	8		タッチワールド	牡6	56.0		岡村卓弥	1:23.4	1/2	12-12-12-8	38.9	54.1	7	495	5		雑賀正光		石田宏	
8	8	12		アサヒキリ	牝4	54.0		妹尾浩一	1:23.4	ハナ	4-4-3-4	40.0	25.8	6	493	4		打越勇児		組）ウィル	
9	2	2		ビッグスター	牡7	56.0		大澤誠志	1:23.4	クビ	11-11-10-9	39.2	80.2	9	477	2		田中譲二		（同）ＪＰＮ技研	
10	7	10		イーストイン	牝6	54.0		佐原秀泰	1:24.6	6.0	1-1-1-5	41.5	106.6	11	488	-1		那俄性哲		（有）アシスタント	
11	1	1		ニシノキッカセキ	牡5	54.0		塚本弘隆	1:25.0	2.0	4-5-7-12	41.1	122.8	12	474	1		川野勇馬		（株）ボンズ	
12	4	4		シゲルムツゴロウ	牡6	56.0		嬉勝則	1:25.3	1.1/2	4-6-7-11	41.4	97.0	10	469	-2		大関吉明		（同）ＪＰＮ技研	
