waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105749	エフティエトワール	牝3	56.0	01087	上野	01096	粕谷	472	4
2	2	2018100827	ショウナンサルヴォ	牡3	58.0	01066	難波	01130	吉村	492	2
3	3	2018101771	マイネルグロース	牡3	58.0	01113	草野	01132	金成	452	0
4	4	2016100652	ヨコスカダンディー	牡5	60.0	01123	小野寺	01080	清水英	474	-4
5	5	2017101558	ダウラギリ	牡4	60.0	01052	金子	01077	加藤和	510	0
6	6	2015104950	アプルーヴァル	牡6	60.0	00691	北沢	01128	今野	520	8
6	7	2014105681	アメリカズカップ	牡7	60.0	01067	平沢	01002	音無	452	0
7	8	2018103677	ネビーイーム	牡3	58.0	01035	白浜	00429	佐々木	524	6
7	9	2018103491	エスタンピージャ	牝3	56.0	01068	蓑島	01077	加藤和	466	-8
8	10	2016101139	シゲルスピネル	牝5	58.0	00727	植野	00431	谷	462	4
8	11	2015102208	ビップデヴィット	牡6	60.0	01069	五十嵐	01112	田島	490	6
