rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		アアモンドヒューマ	セ6	630.0		阿部武臣	1:56.1				2.4	1	1005	-20		大友栄人		駒井正人	16.0
2	8	9		ライデンティダ	牡9	630.0		船山蔵人	1:56.4				20.3	6	1086	4		中島敏博		田中猛	4.0
3	5	5		プレザントウェー	牡6	630.0		村上章	2:00.1				13.0	5	1076	1		久田守		佐藤豊	1.9
4	7	7		ココロノタカラ	牡5	630.0		渡来心路	2:00.3				35.9	8	944	6		坂本東一		干場正吉	1.2
5	1	1		オオゾラシンスケ	牡8	630.0		藤野俊一	2:00.9				3.2	2	1160	-7		今井茂雅		古川一志	0.8
6	7	8		ホクトウォーカー	牡5	630.0		舘澤直央	2:01.6				31.7	7	1050	3		坂本東一		竹澤一彦	
7	6	6		ホクセイキカンボ	牡6	630.0		赤塚健仁	2:01.8				53.4	9	1094	-2		西康幸		（株）北西ファーム	
8	4	4		イノリノチカラ	牡7	630.0		長澤幸太	2:07.5				6.9	4	1124	1		小北栄一		赤麿秀人	
9	2	2		ニシノキング	牡9	630.0		島津新	2:13.8				68.4	10	1018	6		服部義幸		松田勲	
10	8	10		オホーツクノタカラ	牡9	630.0		西謙一	2:15.2				5.8	3	1041	-3		大友栄人		大道哲也	
