waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016103282	テディボーイ			05196	宮下瞳	05200	藤ヶ崎一	457	-2
2	2	2015102652	ディストワルビー			05435	柿原翔	a02e8	竹下太	439	5
3	3	2014101381	クインズダルビー			05171	岡部誠	a03ea	宇都英樹	476	3
4	4	2018105956	エイシンウィンク			05370	大畑雅章	05486	今津博之	439	6
5	5	2016104521	ウォーターリベルテ			a023e	友森翔太	05281	塚田隆男	443	0
6	6	2016101398	スマートサーブル			a02e0	村上弘樹	05270	竹下直人	490	4
7	7	2016105453	アナザードリーム			a0292	丸山真一	05668	坂口義幸	463	1
7	8	2017100875	セイヴァンキッシュ			00839	戸部尚実	a030a	安部幸夫	503	11
8	9	2017102443	ララマジシエンヌ			a01b4	加藤誓二	05671	倉地学	522	10
8	10	2017106187	セイスケルツォ			05053	丸野勝虎	a030a	安部幸夫	536	6
