waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016101223	コンスタンティナ			05404	御神本訓	05302	内田勝義		
2	2	2019105003	レディオガガ			05342	森泰斗	05552	高月賢一		
3	3	2018103886	ツエンダー			05549	張田昂	05331	山崎尋美		
4	4	2015100587	ヤマニンリュシオル			05599	池谷匠翔	05331	山崎尋美		
4	5	2018103896	キャッスルヒーロー			a0247	川島正太	05714	渋谷信博		
5	6	2018105733	カネショウルーイ			05455	町田直希	a02a8	鈴木義久		
5	7	2016103030	ノボリターン			05452	澤田龍哉	05489	坂本昇		
6	8	2015100181	キョウワヴィラン			a0188	藤江渉	a0165	山田正実		
6	9	2016102991	クロヒョウ			05399	和田譲治	05722	伊藤滋規		
7	10	2015102956	ホーカスポーカス			a0235	笠野雄大	a0272	矢内博		
7	11	2015102261	トミケンゲヌーク			a025d	小杉亮	a01c3	阿井正雄		
8	12	2018102638	アーティフィス			05524	笹川翼	a02ea	佐藤博紀		
8	13	2018104495	シェナブライト			05397	吉留孝司	05101	山越光		
