rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ボアソルチ	牝6	54.0		長谷部駿	0:50.1		1-2	36.2	4.1	3	464	-22		長南和宏		黒岡定浩	35.0
2	4	4		タケマルベスト	牡6	56.0		大柿一真	0:50.5	2.1/2	4-4	36.5	6.8	4	495	-5		長倉功		竹内勝之	9.8
3	2	2		ウインガナッシュ	牡5	55.0		木本直	0:51.2	4.0	3-3	37.4	37.8	7	518	-4		栗林徹治		山本益臣	4.9
4	7	8		ダイナレーヴ	牝4	54.0		高畑皓一	0:51.3	クビ	1-1	37.6	25.4	6	403	-2		長倉功		森川真也	3.5
5	6	6		シャウエン	牝5	54.0		笹田知宏	0:51.4	1/2	7-7	37.0	2.6	1	460	5		西川精治		清水敏	2.8
6	5	5		スタービレ	牝6	54.0		田中学	0:51.6	1.1/2	8-8	37.4	2.9	2	450	-2		北野真弘		西森鶴	
7	8	9		ナインスエンジェル	牡4	56.0		松本幸祐	0:51.8	1.1/2	5-5	37.4	70.4	8	452	0		尾原強		角山喜信	
8	1	1		インナーパワー	牡6	56.0		石堂響	0:51.8	アタマ	6-6	37.6	23.4	5	477	3		大山寿文		（株）さくらコーポ	
9	3	3		セツゲツカ	牡5	56.0		竹村達也	0:52.7	5.0	9-9	38.2	105.1	9	431	3		永島太郎		小橋亮太	
10	7	7		カモーンツバサ	牝4	54.0		小谷周平	0:53.6	5.0	10-10	38.8	147.1	10	406	-8		溝橋利喜		組）オールザベスト組	
