rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	8		キャンディスイート	牝3	54.0		横山典弘	1:54.3		2-2-2-2	38.7	6.0	3	462	8		中川公成		吉田千津	1,100.0
2	2	4		レトロフィット	牝3	54.0		田辺裕信	1:54.3	クビ	7-7-11-7	38.1	3.9	1	488	2		伊藤圭三		吉田照哉	440.0
3	8	15		オデュッセイア	牝4	55.0		大野拓弥	1:54.7	2.1/2	14-14-13-11	38.4	15.5	7	476	-2		新開幸一		吉田照哉	280.0
4	7	13		ロジシルキー	牝3	54.0		津村明秀	1:54.8	1/2	9-9-6-9	38.9	4.3	2	544	4		大竹正博		久米田正明	170.0
5	3	5		マーガレットスカイ	牝4	54.0		野中悠太	1:54.9	1/2	1-1-1-1	39.4	22.2	9	496	-4		黒岩陽一		迎徹	110.0
6	5	9		タガノエルフ	牝4	52.0		菅原明良	1:55.0	3/4	16-15-4-3	39.3	8.7	5	470	-2		安田隆行		八木良司	
7	2	3		カリーニョミノル	牝5	55.0		蛯名正義	1:55.1	クビ	12-13-16-15	38.6	86.2	13	508	22		北出成人		吉岡實	
8	3	6		アポロマーキュリー	牝5	55.0		勝浦正樹	1:55.1	クビ	7-7-6-3	39.2	31.8	10	478	2		鈴木伸尋		アポロサラブレッドクラブ	
9	4	7		フレッシビレ	牝4	55.0		丹内祐次	1:55.3	3/4	10-10-13-11	39.0	350.2	16	514	8		藤原辰雄		グランド牧場	
10	8	16		ブリリアントリリー	牝4	55.0		石橋脩	1:55.3	アタマ	15-15-15-15	38.9	34.7	11	468	-4		石坂公一		ノルマンディーサラブレッドレーシング	
11	6	12		キコクイーン	牝3	54.0		柴山雄一	1:55.4	3/4	2-2-2-3	39.8	22.2	8	444	8		浅見秀一		若草クラブ	
12	1	2		グラマラスライフ	牝4	55.0		丸山元気	1:55.5	1/2	4-4-6-3	39.6	6.1	4	484	6		田中博康		シルクレーシング	
13	5	10		コロニアルスタイル	牝5	55.0		内田博幸	1:56.1	3.1/2	10-10-11-13	39.9	65.1	12	464	2		鈴木伸尋		吉田照哉	
14	7	14		レイナデルビエント	牝4	55.0		西田雄一	1:56.9	5.0	12-12-9-8	40.9	190.2	15	484	4		武藤善則		佐々木雄二	
15	1	1		ドヒョウギワ	牝4	55.0		黛弘人	1:57.3	2.1/2	4-4-9-13	41.2	142.2	14	484	-4		中野栄治		芳賀克也	
16	6	11		ルプレジール	牝3	54.0		北村宏司	1:57.4	1/2	4-4-5-9	41.6	14.3	6	488	4		藤原英昭		社台レースホース	
