rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		メイショウフェイト	牡4	56.0		山下裕貴	1:30.6		4-3-3-2	39.5	1.2	1	473	1		頼本盛行		（同）ＪＰＮ技研	27.0
2	8	10		クインズモアナ	牝3	54.0		川島拓	1:30.8	3/4	2-2-1-1	39.8	14.2	4	479	2		土井道隆		酒井孝敏	8.1
3	4	4		ホウオウリフレイン	牝4	51.0		飛田愛斗	1:31.3	2.1/2	1-1-2-3	40.2	5.7	2	426	-1		石川浩文		（同）ＪＰＮ技研	4.3
4	7	8		ゴーゴーサムライ	牡3	56.0		長田進仁	1:31.5	1.0	6-6-5-4	39.7	12.0	3	443	-1		頼本盛行		竹原孝昭	2.2
5	3	3		ベレット	牝5	52.0		金山昇馬	1:31.5	クビ	7-7-8-7	39.2	24.5	6	446	0		東美義		小橋亮太	1.6
6	1	1		ジェメナイ	牡4	56.0		田中純	1:31.9	2.0	5-4-6-5	40.0	79.3	7	432	2		大垣敏夫		野口幸八	
7	2	2		リンセンタイセイ	セ5	56.0		小松丈二	1:31.9	クビ	10-9-10-10	39.3	383.7	10	438	-1		武藤敏明		欠畑圭一	
8	7	7		パターン	牡4	56.0		村松翔太	1:32.7	4.0	3-5-4-6	41.1	108.6	9	478	4		手島勝利		江頭數義	
9	8	9		キリシマスカイ	牝3	54.0		吉本隆記	1:32.7	クビ	9-10-9-8	39.9	108.0	8	426	0		手島勝利		片山建治	
10	5	5		ユメノタビ	セ5	56.0		出水拓人	1:32.8	クビ	8-8-7-9	40.8	16.9	5	471	4		西久保政		小橋亮太	
